global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48
4540.895887318321	-19.174189429747457	367.6495402878391	20619735.45946444	4631.063587207513	-27.79234366581295	21446749.948759317	772.4143664386532	4525.213724293429	-1.162433938419781	1.3512526611901232	20477559.250533603	4323.682783130004	3264.922696245184	0.708088	18.322927	0.0964043824259502	0.0518317040213663	-0.0244793231	0.0470791023	-0.0297150952	0.0154599279	-0.1195552805	-0.0524557958	-0.080322182	0.0784560697	-0.0004839005	0.0146544035	0.0414192019	0.0102409905	-0.0528353258	-0.0514023614	-0.0634418118	0.0089027372	0.0644501003	-0.052694021	0.0539165303	-0.026931128	0.0245067407	0.089846991	-0.0451207967	-0.0529978603	0.0100220864	0.030861479	-0.0319760952	-0.0022026705	-0.0073068885	-0.046175512	0.0088101898	-0.0705062226	-0.0506372579	0.0709751222	-0.0350133915	-0.0052081212	-0.0374961623	-0.0698369293	0.0568234231	0.0029258547	0.0828712651	-0.0765943134	0.0249882845	0.0023898967	-0.0100533803	-0.1107121224	0.0298390534	0.0	0.0	-0.2231272414886831	0.0048467560364144	0.0497857658943491	2.34910440765203e-05	-0.6925714294547021	0.0200296679893057	0.0004011875997618	0.4796551848969294	0.5842863558703897	-0.0028930588760402	0.3413905456562996	8.369789660235562e-06	-0.0382794231281019	-0.0001346534980694	0.0014653142350202	1.8131564542351182e-08	0.0095902872984017	0.0005285270834013	9.197361046588498e-05	2.793408778886854e-07	0.0027375797092423	0.0007095174090129	5.034149536925206e-07	7.494342664455155e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4570.79813413737	29.90224681904874	894.1443648273106	20892195.583033662	4693.1865450854375	62.12295787792482	22025999.946970984	3859.261895502421	4533.29586540671	8.082141113281068	65.32100497498814	20550771.40331357	4338.39840093984	3305.6005753837208	0.636612	16.473347	0.2077131604524799	0.1175323667380144	-0.0236761789	0.0790492103	-0.0303996301	0.0130832988	-0.1011006639	0.0242674644	0.0449478716	0.0623089071	-0.0517705684	-0.0044836416	0.0303321536	-0.0082155973	-0.0353321756	-0.0507314908	-0.0806660513	-0.0119455983	0.0411812586	-0.0536762763	0.0644000821	-0.0121763417	0.0304422612	0.1039061044	-0.0551157968	-0.0517669297	0.0176170638	0.0174004108	-0.0022154471	-0.072721749	0.0334727431	-0.0188200513	-0.0404276991	-0.0482079044	-0.0687177212	0.0047185052	0.0117943219	-0.0290326917	0.0258036838	-0.0701072919	0.0143402762	0.0367830517	0.0938389745	-0.1155522691	-0.0497104817	0.064414744	-0.0122793656	-0.1098284161	0.0362530174	0.0	0.0	-0.2054000902174237	0.0177271512712594	0.0421891970613257	0.0003142518921941	-0.7510060477326164	-0.0584346182779142	0.0034146046132855	0.5640100837309648	0.6071027349636609	0.0228163790932711	0.368573730800357	0.0005205871549278	-0.039844018665602	-0.0015645955375001	0.0015875458234248	2.447959195965233e-06	0.0090327455426866	-0.000557541755715	8.159049203892466e-05	3.10852809365876e-07	0.0026850167662568	-5.2562942985499937e-05	2.762862975296917e-09	7.209315035080123e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4575.2292405090775	4.431106371707756	19.634703677389076	20932722.60320927	4675.822618907308	-17.363926178129077	21863317.1634852	301.50593231951626	4544.142148006664	10.846282599954066	117.64184623806632	20649227.86129061	4350.255030068701	3318.215544042636	0.629907	16.299862	0.208861714221033	0.0913589015765749	-0.0198541842	0.0894553487	-0.0775752584	0.0633523234	-0.0538633663	0.024314715	0.0136153917	0.0326677498	0.0288547992	-0.0448633659	-0.0063169726	-0.0437472714	0.0113482209	-0.0587966676	-0.1003013938	-0.042426488	-0.0107298448	-0.0656672582	0.0704994077	-0.0725664632	0.0248766329	0.1241733185	-0.0289885828	-0.078271889	0.0220575238	0.0408211839	0.0068730244	-0.0411505816	0.0256939823	0.0279331799	0.009935846	0.0163174163	-0.0994351273	-0.0151678585	-0.0592778193	0.0614286348	0.0026038748	-0.0880427261	0.065121273	-0.0425760798	0.1003144532	-0.0029084019	0.0423157427	0.0650677506	-0.0145004964	-0.1087710484	0.0425380248	0.0	0.0	-0.2000857157610056	0.0053143744564181	0.0400342936515939	2.8242575863029264e-05	-0.6927202753106911	0.0582857724219252	0.0033972312668204	0.4798613798265197	0.5391202865349811	-0.0679824484286797	0.2906506833535601	0.0046216132943581	-0.0404191321303441	-0.0005751134647421	0.0016337062421702	3.30755497327664e-07	0.009816161859024	0.0007834163163373	9.63570336425575e-05	6.137411247036601e-07	0.0028720693634575	0.0001870525972006	3.498867411952731e-08	8.248782428511168e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4588.333282039047	13.104041529969436	171.7159044191637	21052802.30706721	4693.0294820851295	17.206863177821106	22024525.71972022	296.07614042025585	4542.347028664982	-1.7951193416820388	3.2224534508809564	20632916.528821588	4344.65577695215	3388.0756162679177	0.602898	15.600951	0.0963985999688933	0.0605579267914513	-0.0418477951	0.0934241773	-0.1038576352	0.0529727881	-0.0157729285	0.0450480143	0.0350357395	0.0267957306	-0.0779215823	0.0355910872	-0.0033835388	-0.0283844592	0.0396739354	-0.0727414585	-0.1232014761	-0.0277706912	-0.0355236667	-0.0848982964	0.099400912	-0.0600230574	0.0394569308	0.1204839444	-0.0448956278	-0.0833621478	0.0273901952	0.0327291125	0.016812949	0.0262433788	-0.032956195	-0.0357196952	0.0165279532	-0.0349572224	-0.0171371852	-0.0722187929	-0.0502286772	0.0234512946	0.0006008431	-0.1536540068	-0.0180061706	-0.0123699965	0.0240058302	-0.1080357742	0.0077347902	0.0335878654	-0.0167158945	-0.1075416914	0.048671719	0.0	0.0	-0.2001726165614599	-8.690080045431481e-05	0.0400690764210612	7.55174911960064e-09	-0.7056295742606409	-0.0129092989499497	0.0001666499993791	0.4979130960712533	0.5792628260616652	0.0401425395266841	0.335545421656947	0.0016114234796513	-0.0409803617755642	-0.0005612296452201	0.0016793900512561	3.149787146738826e-07	0.0096240933758553	-0.0001920684831686	9.262317330718188e-05	3.689030222672504e-08	0.0029839684489048	0.0001118990854473	1.2521405323942195e-08	8.904067704059318e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4575.161757993405	-13.17152404564149	173.489045684912	20932105.11180531	4685.525973916641	-7.503508168488224	21954153.65224749	56.30263483456951	4538.98299704159	-3.364031623391384	11.316708763177267	20602366.64743266	4349.466853340136	3371.8375233742813	0.644045	16.665707	0.0682014819281329	0.0371290911770589	-0.0325033023	0.0856444614	-0.0852036343	0.0703779472	-0.0436967713	-0.0052417925	0.0347324225	0.0438439766	0.0274818015	0.0512904575	-0.0520036486	-0.0340138257	-0.0034499911	-0.0511964744	-0.1372428081	-0.0353470244	-0.0021172355	-0.0769721579	0.1011728428	-0.0995730162	0.0318491439	0.1256719358	-0.0461320435	-0.079294819	0.0075098768	0.0288103119	0.0419801505	-0.0747429083	0.0914470782	0.0388417324	-0.028994648	0.0543792831	-0.0215329847	0.0081114409	-0.0704035625	0.0268128386	-0.0371401461	-0.0738650763	-0.0235684844	0.0071572245	0.0123875167	0.002026758	0.0672226289	0.1407642473	-0.0189246842	-0.1061422889	0.0546322818	0.0	0.0	-0.2030090526797323	-0.0028364361182723	0.0412126754699223	8.045369853040142e-06	-0.7092954709219015	-0.0036658966612606	1.3438798331041642e-05	0.503100065070322	0.5676296633248654	-0.0116331627367998	0.3222034346863001	0.0001353304752608	-0.0405337884933466	0.0004465732822176	0.0016429880096233	1.994276963906022e-07	0.0093129446508479	-0.0003111487250074	8.673093806975651e-05	9.68135290737308e-08	0.0027403707278938	-0.0002435977210109	5.933984968175297e-08	7.509631726297196e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4569.049916797214	-6.111841196191563	37.35460280746431	20876217.142184623	4683.294655785772	-2.231318130869113	21933248.832911573	4.978780601145231	4531.55762724035	-7.425369801240777	55.13611668517849	20535014.529000185	4342.585137035605	3352.081236363269	0.548538	14.194299	0.0590637041210705	0.032201746773151	-0.0434284305	0.083243291	-0.0735699496	0.0471593864	-0.0759544242	-0.005684088	0.0298931187	0.0462556776	0.0378858284	0.0310848641	0.0170043012	-0.0029163728	0.0025209771	-0.0678673879	-0.1118034676	-0.0064886297	-0.0114783542	-0.0991377138	0.0809565167	-0.0384267089	0.0419567856	0.1246254077	-0.043010921	-0.0959324113	0.0191067723	0.02487393	-0.0014423711	0.0091061574	-0.0101493291	-0.0383466047	0.0333368402	-0.0435917305	-0.0311909546	-0.054759916	-0.0557872063	0.0171644448	-0.0638918959	-0.0998999218	-0.0796100408	0.0299669046	0.0087006166	-0.0621677973	0.0151214573	0.0687494892	-0.0211259922	-0.1045750536	0.0603985106	0.0	0.0	-0.2023632730135176	0.0006457796662146	0.0409508942647434	4.170313772963432e-07	-0.6912007199296966	0.0180947509922049	0.0003274200134699	0.4777584352313308	0.5792800586646365	0.011650395339771	0.3355653863665047	0.0001357317115729	-0.0409052719711241	-0.0003714834777774	0.0016732412750316	1.379999742616641e-07	0.0092658238542966	-4.712079655130007e-05	8.585549169885189e-05	2.2203694676290123e-09	0.0028952220160226	0.0001548512881288	2.3978921435148642e-08	8.382310522061969e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4556.992541724919	-12.057375072295144	145.38029363400435	20766181.025336534	4661.488655278248	-21.806000507524004	21729476.48328781	475.50165813413713	4529.433188763786	-2.124438476563228	4.513238840702288	20515765.01147488	4333.815331482848	3324.439004927315	0.538045	13.922781	0.1789761911127532	0.0845309669978517	-0.0506882553	0.0684644436	-0.0409256158	0.0471436527	-0.0923389943	-0.0345039874	0.0028479569	0.0643116452	0.013051216	0.024895865	-0.0316563385	-0.0071246499	-0.0425862056	-0.0703991474	-0.1267398495	-0.00911594	0.0391053872	-0.080305182	0.0867739611	-0.0745841659	0.0417533478	0.1146725077	-0.0502383585	-0.0749172519	0.0149517983	0.0156072742	0.0330288694	-0.078898771	0.0899084702	0.0007049086	-0.0618866882	0.0036600372	-0.0155797807	0.0075110167	-0.0442584037	-0.0142189854	-0.1160116344	-0.030624098	-0.0935359982	0.0239165139	0.0178086639	0.0372993551	0.0331433421	0.1768069137	-0.0233189482	-0.1028424637	0.0659498943	0.0	0.0	-0.1992537406999872	0.0031095323135304	0.0397020531829377	9.66919120888986e-06	-0.7210987569345377	-0.0298980370048411	0.0008938926167428	0.5199834172525355	0.6115085376544585	0.0322284789898219	0.3739426916242942	0.0010386748579973	-0.0396532003291598	0.0012520716419642	0.0015723762963444	1.567683396611165e-06	0.0101843757499751	0.0009185518956785	0.0001037215094166	8.437375850545663e-07	0.0027910426975742	-0.0001041793184484	1.0853330392373197e-08	7.789919339682267e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4549.05765516038	-7.934886564538829	62.962424792098815	20693925.549973253	4656.453906129734	-5.034749148514493	21682562.97991085	25.34869898846741	4529.951505773208	0.5183170094214802	0.2686525222556267	20520460.644656952	4332.977219059543	3275.216666694394	0.596986	15.447978	0.3346918933310746	0.160665006006754	-0.0410333427	0.0580801778	-0.0134512554	0.0296243065	-0.1193688237	-0.0314803024	-0.0169958513	0.0743674892	0.0603384394	0.0518150522	0.0292827749	0.0073268962	0.0123998433	-0.0830220329	-0.0880309434	0.0033554335	-0.0088089139	-0.0972477854	0.0765827888	0.0034978778	0.0401622508	0.0828082063	-0.0122923824	-0.0624805743	0.0611280867	0.0455946137	-0.011064705	0.0205290802	-0.0386943217	-0.0544680543	0.0492154489	-0.0545048921	-0.0376512874	0.0431234739	-0.0222687655	-0.0531122258	-0.0627551435	0.0063081841	-0.0918555417	0.0225904567	-0.0342356695	-0.0337277531	-0.0415283715	-0.0211133307	-0.0255026853	-0.1009472586	0.0712666859	0.0	0.0	-0.2785623503564522	-0.079308609656465	0.0775969830361108	0.0062898555656415	-0.6807760819885402	0.0403226749459975	0.0016259181148005	0.4634560738076676	0.5677098227283466	-0.0437987149261118	0.3222944428222507	0.0019183274291788	-0.0387315531119622	0.0009216472171976	0.0015001332064647	8.494335929680888e-07	0.0121801809056847	0.0019958051557095	0.0001483568068952	3.983238219557019e-06	0.0022832571944314	-0.0005077855031427	2.578461172019863e-07	5.213263415922749e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4548.187812655527	-0.8698425048532954	0.7566259832494552	20686012.379188266	4642.0248725778365	-14.429033551897192	21548394.91763128	208.19700924177488	4526.699223058364	-3.252282714844114	10.577342857273798	20491005.856037192	4325.2794644424	3317.157236908323	0.621918	16.093117	0.215326991605617	0.1161803764488169	-0.0509319774	0.0855557855	-0.0166173078	0.0435284271	-0.1074764822	-0.0425743286	-0.0493325774	0.0657207148	0.0300232014	0.007701797	-0.0434713374	-0.0004479014	-0.0660921049	-0.075595151	-0.1050671596	-0.0092583592	0.0650580971	-0.0664280798	0.0843834291	-0.0333119681	0.0508766304	0.1008709561	-0.0356492155	-0.0572929111	0.0371932421	0.0127398706	0.0128076528	-0.0849169316	0.0484341989	-0.0162768646	-0.0297722545	-0.0565572675	-0.0108607139	0.0957105707	0.0020126817	-0.0471009839	-0.027087184	0.0022070847	-0.0332493877	-0.0367779765	0.0151568135	-0.0683932231	0.0184754868	0.0376828574	-0.0276763402	-0.0988924352	0.0763299729	0.0	0.0	-0.2405409811279213	0.0380213692285309	0.0578599636019829	0.0014456245180122	-0.6907669043620075	-0.0099908223734672	9.981653169817412e-05	0.4771589161618708	0.6262908425590155	0.0585810198306688	0.3922402194732814	0.0034317358844012	-0.0399293334819728	-0.0011977803700106	0.0015943516723145	1.4346778147827323e-06	0.0115675559975818	-0.0006126249081028	0.0001338083517571	3.753092780280858e-07	0.0026475275197769	0.0003642703253455	1.326928699273164e-07	7.009401967976024e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4538.3192603174975	-9.868552338029076	97.38832524841916	20596341.70856876	4624.582859584263	-17.44201299357337	21386766.62516056	304.2238172679823	4521.930641084558	-4.76858197380534	22.73937404090123	20447856.722779404	4316.430951567537	3229.451588047424	0.617395	15.976091	0.0786314093959975	0.0423439718777904	-0.0482806911	0.064346624	0.0011221076	0.0291551923	-0.1393908051	-0.0605305485	-0.0733659619	0.1111776884	-0.0330478708	0.026041763	0.0529621991	0.0180098754	-0.0620016789	-0.0663745937	-0.0810018812	0.01601585	0.0737052293	-0.0841545633	0.0860474268	-0.007485678	0.0500828147	0.0972529769	-0.0273924243	-0.0737951493	0.041233855	0.0273946139	-0.0114624618	0.0007226372	-0.0279876032	-0.0663727359	0.0307752104	-0.0892339931	-0.0760369843	0.0565612313	-0.0075870069	-0.0160669189	-0.0726282779	-0.0542088094	0.0057669717	0.0256107129	0.0427957225	-0.0457321031	0.0042854406	-0.0168181237	-0.0298390534	-0.0966812426	0.0811217445	0.0	0.0	-0.2437372291086461	-0.0031962479807247	0.0594078368535606	1.0216001154287312e-05	-0.6734748657482044	0.0172920386138031	0.0002990145994212	0.4535683947945619	0.6198069540848508	-0.0064838884741647	0.3841606603319403	4.204080974540585e-05	-0.039604899429693	0.0003244340522797	0.001568548058836	1.0525745427869005e-07	0.010990538833504	-0.0005770171640778	0.0001207919438507	3.329488076403877e-07	0.0027792609899654	0.0001317334701884	1.7353707167904387e-08	7.724291650343456e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4550.298110331383	11.978850013885676	143.49284765516887	20705212.89288536	4643.102995473176	18.52013588891259	21558405.426571976	342.9954333437882	4533.642775591682	11.712134507123665	137.1740947129569	20553916.81667465	4328.137300056546	3267.1661931676394	0.709486	18.359102	0.1699357307172705	0.0934755311938091	-0.0664888928	0.0707311287	0.0114218291	0.0335422998	-0.1279673113	-0.0201229274	-0.0498501335	0.0849965906	0.0325543853	0.0051546061	0.0243977913	-0.0196108171	-0.0766627148	-0.0890774871	-0.0824869439	-0.0158259859	0.0729653347	-0.0844959427	0.0628887243	-0.000533417	0.0596834606	0.1092991312	-0.0542127792	-0.0688496381	0.0296112525	0.0037489941	-0.0221965789	-0.0647590061	0.0553499756	-0.062778901	-0.0484206778	-0.1111372866	-0.0396400366	0.0407234264	0.0178234064	-0.0632394487	-0.0132809093	0.0398386225	-0.1884275277	0.024421974	-0.0215756002	-0.1090478376	-0.1106028988	0.0469583403	-0.0319899701	-0.094317177	0.0856249559	0.0	0.0	-0.2368336231657366	0.0069036059429094	0.0560901650618101	4.765977501497509e-05	-0.731605441928437	-0.0581305761802326	0.0033791638870458	0.5352465226593036	0.6845982352967042	0.0647912812118534	0.4686747437713615	0.0041979101210734	-0.0398455162539693	-0.0002406168242762	0.0015876651655453	5.7896456124811374e-08	0.0104749248029369	-0.0005156140305671	0.0001097240496271	2.6585782851765056e-07	0.0027332864971633	-4.597449280210018e-05	2.1136539884103613e-09	7.470855075575221e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4534.969922612196	-15.328187719187554	234.95333875465212	20565952.198997263	4656.203839682593	13.10084420941712	21680234.19667492	171.63211899941803	4509.002978515625	-24.63979707605722	607.1195999492779	20331107.860262778	4309.517172205667	3202.7381863179767	1.323276	34.241898	0.6685159358712467	0.4048326315588929	0.0067961763	-0.0226972571	0.0394167708	0.0268625045	-0.043317575	-0.028120316	0.0376194043	0.0254697055	0.1006298425	0.0526503284	0.1075058532	0.0767548206	0.0063752528	0.0589414818	0.0701854886	0.071335144	-0.0155470104	0.0252739277	0.0151359216	0.2132307221	0.0196670515	-0.0018055289	-0.0013092429	-0.0115660949	0.007809106	0.008010201	0.0766744516	-0.0369867199	0.039657334	0.0251357151	-0.1658420499	-0.0674339483	0.0257492029	-0.0318362728	0.1106515384	-0.171274862	0.0395175109	-0.1790766288	0.1501099984	0.0334265896	0.0720937933	0.2190690516	-0.1961371406	-0.1117922163	-0.0341282399	-0.0918039766	0.0898235884	0.0	0.0	-0.2967550610772065	-0.0599214379114698	0.0880635662749365	0.0035905787213781	-0.6761691920238349	0.0554362499046021	0.0030731778034855	0.4572047762421656	0.7032711102551588	0.0186728749584546	0.4945902545195236	0.000348676259214	-0.0332514633564471	0.0065940528975221	0.0011056598153451	4.34815336153209e-05	0.0140658292356388	0.0035909044327019	0.0001978475520861	1.289459464479816e-05	0.002228536365453	-0.0005047501317102	2.5477269546156496e-07	4.966374332146467e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4578.008690257518	43.03876764532197	1852.335520428013	20958163.56807335	4705.717866343231	49.51402666063859	22143780.63762189	2451.638836150429	4555.274339384191	46.27136086856626	2141.038836629085	20750524.30705208	4348.494091675007	3130.2920501033127	1.454578	37.639542	1.5368488946994896	0.6369482974553922	0.1412828141	-0.117408067	0.0762979107	-0.0564858699	0.1191424052	0.0928365786	0.0584740568	-0.1230786411	0.0258349593	-0.0218581248	0.219944821	-0.0387839443	0.1734587096	0.0598236027	0.1920041182	-0.0301189582	-0.160441526	0.0849248946	-0.1323848154	0.1128541933	-0.0957552552	-0.1725825181	0.1166136858	0.1096956916	0.0354922972	0.0430664121	0.0231424681	0.0701870184	-0.0734036407	0.2089998849	-0.0514993159	0.0114483007	-0.1258300992	-0.3444742217	-0.0337583296	-0.1229305932	0.0436756893	0.0092970286	-0.0800332979	-0.055103214	0.352843115	-0.0645299729	-0.0197478122	0.0083820726	-0.0362530174	-0.0891456152	0.093702707	0.0	0.0	-0.5265001642340223	-0.2297451031568158	0.2772024229384525	0.0527828124245359	-0.4735937457020469	0.2025754463217879	0.0410368114524716	0.224291035968095	1.0071817179688196	0.3039106077136608	1.0144150130106229	0.0923616574808866	-0.0259834232099389	0.0072680401465082	0.0006751382817067	5.282440757125496e-05	0.0211606351644368	0.007094805928798	0.0004477724805623	5.033627116730727e-05	0.0005790276906147	-0.0016495086748383	2.7208788683668047e-06	3.352730664985927e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
