global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
4400.20405848582	-22.218416009215616	19361795.75631508	493.6580099585688	3568.83926932017	8.703763326008811	12736613.730241723	75.75549603517597	4292.536107187591	-14.898516909061073	18425866.2315092	221.9658060895787	4142.457802759768	3751.4301510097744	0.680274	14.693151	0.1767938990831133	0.1069767606306145	-0.0421590846	-0.070514497	0.1608964824	-0.0172268416	0.0747861826	-0.0065841886	0.1769635038	0.0279637908	0.0034501864	0.0146838359	0.0030892669	-0.018906628	-0.0364620014	-0.0358539561	-0.1676586141	-0.0151997004	0.0248835209	0.0017533251	0.0048314235	0.0203074852	-0.0591221923	0.0917984176	-0.0471918071	0.0330715648	0.0199304869	0.0137474148	0.0557165926	-0.0383957411	-0.0582744186	0.0451487019	-0.0836020242	-0.0207781108	0.0792432924	-0.0049579672	-0.0264603716	0.1821446196	0.0648769988	-0.0022158529	-0.1120668729	0.0066440989	0.0	0.0642431547223907	0.0193355974340079	0.00037386532813	0.004127182928685	0.1930104033862107	-0.0331323788425806	0.0372530158153077	0.0010977545277682	-0.3994127076784082	0.0184847409603747	0.0003416856483721	0.1595305110549975	0.0181414268909356	-0.0016821202368614	0.0003291113696391	2.829528491258655e-06	-0.0026042540058024	0.0002916008064401	6.782138926737848e-06	8.503103031657482e-08	0.0006571778549868	-0.0001431025936213	2.047835230117154e-08	4.318827330850515e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4407.352443808289	7.148385322469039	19424755.56394289	51.09941271849079	3562.147395769755	-6.691873550415039	12688894.069189249	44.78117161474438	4297.163235744665	4.627128557073775	18465611.87463556	21.41031868368763	4145.561009263922	3761.9464018400727	0.657973	14.211484	0.1668948402562088	0.1217426289459138	-0.0156982732	-0.0582855001	0.1655307111	0.0072534054	0.0221634927	-0.0184493946	0.0369648622	-0.0453015968	0.0129383984	-0.0084465032	0.0099183437	0.0050976112	-0.0642067712	-0.0160068957	-0.1538480495	-0.0307269001	0.0421034276	-0.0254259683	-0.0054538537	-0.0181887	-0.041046177	0.0785144631	-0.0354996969	0.0347047635	0.0074975512	0.0519806007	0.0206531995	0.0083810459	-0.0668651141	0.0513969328	0.0049421183	-0.0407943257	-0.0321615967	0.0299224593	0.048763516	0.1311847672	0.1514267779	-0.0044308408	-0.1118043359	0.0132648602	0.0	0.0480866287390142	-0.0161565259833764	0.0002610333318515	0.0023123238634837	0.1742110198967168	-0.0187993834894938	0.0303494794534542	0.000353416819585	-0.3673722368963297	0.0320404707820785	0.0010265917679372	0.134962360442213	0.0162695833267937	-0.0018718435641418	0.0002646993416274	3.5037983286194438e-06	-0.0024882382963344	0.000116015709468	6.191329819345117e-06	1.3459644843363409e-08	0.0006672877814021	1.010992641529995e-05	1.0221061212277968e-10	4.4527298320853685e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4394.500975357063	-12.851468451225628	19311638.82241418	165.16024135284763	3545.7721071243286	-16.37528864542628	12572499.8356609	268.1500782210269	4292.520104290567	-4.643131454097784	18425728.8457387	21.5586697000322	4141.80454547763	3731.121627450204	0.664365	14.34954	0.1838012208719862	0.1296521251460916	-0.0140996767	-0.023103042	0.1460256061	-0.0049495567	0.0091980018	-0.0338600348	-0.0557510047	0.0128932899	0.0071610206	-0.0019193798	0.0093482601	-0.0061870169	-0.0045549913	0.0031394204	-0.131082964	-0.0512308599	0.0195431358	-0.028031524	0.0305886881	-0.0292769062	-0.0359320708	0.0427627108	-0.0776280896	0.0466806182	0.0383773412	0.0160216984	0.0383076991	0.0169414065	-0.0523802577	0.0067256418	0.00120585	0.0273365443	0.0565835416	-0.0073161544	0.1411059539	0.0065576468	0.1600096488	-0.0066440989	-0.1113672296	0.0198390281	0.0	0.0479837867252541	-0.0001028420137601	1.0576479794233212e-08	0.0023024437884946	0.1444761302263799	-0.0297348896703369	0.0208733522051898	0.0008841636637071	-0.3154175807153905	0.0519546561809391	0.0026992862988796	0.0994882502243498	0.0145046629814444	-0.0017649203453493	0.0002103852482052	3.114943825427896e-06	-0.0023442386306924	0.0001439996656419	5.495454757630578e-06	2.0735903705007793e-08	0.0005360311322544	-0.0001312566491476	1.7228307945482405e-08	2.873293747459341e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4403.736187028663	9.235211671600156	19392892.40494575	85.28913461925973	3556.611734072367	10.839626948038584	12649487.026941253	117.4975123726443	4295.560615583549	3.040511292982046	18451841.00215252	9.244708922751354	4143.203786183963	3782.657607922253	0.665386	14.371586	0.2418493019633648	0.156094392906117	0.0168880409	-0.0116288963	0.1442511787	-0.0037503389	0.0636779285	-0.0124853653	-0.0178758735	-0.0335968138	0.0111718828	-0.0195100398	0.0101012119	0.0115081559	-0.0143284329	0.0238863201	-0.1018849845	-0.0555196401	0.0372292236	-0.0488402348	0.0079024174	-0.0816644539	-0.0136607498	0.0165609197	-0.036270858	0.0250035279	0.0205950448	0.060580455	0.0518021596	-0.0400119278	-0.056732568	-0.0141655509	-0.0873997024	-0.0137581712	-0.00380226	-0.0835846811	0.1136180847	-0.0217503395	0.0150858436	-0.0088547633	-0.1107562367	0.0263435108	0.0	0.0348137287273715	-0.0131700579978826	0.0001734504276675	0.001211995707903	0.1096670334873834	-0.0348090967389965	0.0120268582339228	0.0012116732157848	-0.2887723447938697	0.0266452359215207	0.0007099685973135	0.0833894671177495	0.0119710273619672	-0.0025336356194772	0.0001433054961009	6.419309452283614e-06	-0.0018145398285318	0.0005296988021606	3.292554789328214e-06	2.805808210103745e-07	0.0002548673277929	-0.0002811638044615	7.905308493926459e-08	6.495735477629355e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4390.509795627789	-13.22639140087449	19276576.265503567	174.93742948912666	3566.749677658081	10.137943585713856	12721703.263074026	102.77790014711672	4289.709355795398	-5.851259788151765	18401606.357198566	34.23724110844184	4141.134619884293	3775.915042760351	0.694293	14.995956	0.087989191466298	0.0642401493683178	0.0192377972	0.0121527108	0.1133398201	0.0011703891	0.0323414404	-0.0074400416	0.0164936543	-0.0127363209	0.0040498204	-0.0370509839	0.0055700148	0.0356607792	-0.0107171724	0.0341261798	-0.0788989462	-0.0575998453	0.0200950767	-0.0347010486	0.030720946	-0.0987233009	-6.33871e-05	0.0230811152	-0.0650601382	0.0152815877	0.0424926927	0.0604972508	-0.0145454288	-0.0051623464	-0.0706827477	0.0198383566	-0.0387643745	0.0487101993	-0.0246828942	0.0031611767	0.0023980985	0.0641151133	0.0194695373	-0.0110619709	-0.109972311	0.0327554609	0.0	0.0334979123481105	-0.0013158163792609	1.7313727439315147e-06	0.0011221101316816	0.1070660893654178	-0.0026009441219655	0.0114631474920036	6.7649103255873965e-06	-0.2825958382036333	0.0061765065902363	3.814923365923351e-05	0.0798604077700141	0.0108911216556073	-0.0010799057063599	0.0001186165309172	1.166196334628675e-06	-0.0015848037348615	0.0002297360936702	2.51160287803096e-06	5.2778672734888836e-08	0.0005031440152594	0.0002482766874665	6.164131353933813e-08	2.5315390009135136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4401.148848372844	10.639052745055778	19370111.185533617	113.1894433120789	3557.482149442037	-9.267528216043956	12655679.243598737	85.88707923517087	4297.691628708009	7.982272912611734	18470153.335466903	63.71668085141501	4146.605811970727	3763.87374442848	0.743874	16.066847	0.1332010434586291	0.0819240926704531	0.0401754435	0.0070186693	0.1057867333	-0.0158311748	-0.0230658133	-0.0771403195	-0.0805001021	0.0025061741	0.0241252601	-0.0356560249	0.0218849943	0.0418644529	-0.0085104799	0.0443507397	-0.0644669956	-0.0500440611	0.0275937322	-0.0431009137	0.017986907	-0.1027208695	-0.0025381426	-0.0112629483	-0.0336822692	0.0318037819	0.0274734006	0.0609757021	-0.0160011126	0.003581676	-0.0737871728	0.0285413249	-0.0011149761	-0.0313061075	-0.0434355889	0.0055716721	0.0645778024	-0.0840277068	0.1225846686	-0.0132648602	-0.1090166767	0.0390523562	0.0	0.0329017700490368	-0.0005961422990737	3.553856407448818e-07	0.0010825264723596	0.0856688752056271	-0.0213972141597906	0.0073391561789973	0.0004578407737999	-0.2525840591059136	0.0300117790977197	0.0009007068846103	0.0637987069144196	0.009803252149434	-0.0010878695061732	9.610375270538234e-05	1.1834600624617384e-06	-0.0014249122048692	0.0001598915299923	2.0303747915852047e-06	2.556530136327862e-08	0.0001269868933841	-0.0003761571218753	1.414941803375093e-07	1.6125671091344783e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4393.464987181462	-7.683861191382675	19302534.593589403	59.04172280843679	3560.053412437439	2.571262995401866	12673980.299407454	6.61139339152298	4291.608601747224	-6.083026960784991	18417904.390590765	37.00321700563709	4142.401932148133	3785.759366889472	0.677012	14.622691	0.1270628579112697	0.0869043662030293	0.0445519701	0.0193943633	0.0744619921	-0.027803306	0.0561688087	-0.0200480393	0.0358518362	0.0474527863	0.0097802441	-0.0357039434	0.0092047703	0.0421344331	0.0094579923	0.0569805142	-0.0392680106	-0.0445499015	0.0182836698	-0.0397331971	0.0177071642	-0.0970093239	0.012844192	-0.0064627452	-0.0460657628	0.0238303754	0.0432541729	0.0455757134	0.0023795735	-0.0316541323	-0.0545878408	-0.0185080656	-0.0861158884	0.0364049217	0.0001742468	-0.0195972237	-0.0247597539	0.0087300498	-0.0391999165	-0.015462571	-0.1078908257	0.0452120788	0.0	0.0197404649001811	-0.0131613051488557	0.0001732199532212	0.0003896859544752	0.0658335752925012	-0.0198352999131259	0.0043340596357934	0.0003934391226436	-0.2445742891900835	0.00800976991583	6.415641410453658e-05	0.0598165829328345	0.0083301406162849	-0.0014731115331491	6.939124268707936e-05	2.1700575890968933e-06	-0.0012357340015944	0.0001891782032747	1.5270385226965086e-06	3.5788392594281514e-08	6.814697113883845e-05	-5.883992224526156e-05	3.462136449828426e-09	4.6440096753976814e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4398.236125954161	4.771138772699487	19344481.01964827	22.76376518835637	3566.7271677653	6.6737553278608175	12721542.689275077	44.53901017615065	4294.894950259516	3.2863485122916245	18446122.63376469	10.800086544241374	4143.487982694674	3768.697180863114	0.654301	14.132173	0.0825961542662229	0.0610079043924388	0.0526012367	0.0311995532	0.0710449665	-0.0101070752	0.0441390523	-0.0349323156	0.0387631354	-0.0144874036	0.0128714224	-0.0360027205	0.0111396278	0.0414143186	-0.0059537115	0.0600258845	-0.0277965848	-0.0416402315	0.0109421281	-0.0350800769	0.0076728942	-0.1109693205	-0.0120794454	-0.0219680706	-0.0126169592	0.0446322839	0.030310794	0.090320925	-0.0410526317	-0.0175839634	-0.0789885857	0.0240966006	0.0258452218	-0.0304473976	-0.1413133496	0.020331144	-0.0460401593	0.0971344212	0.0550394925	-0.0176542455	-0.106596516	0.0512129922	0.0	0.0240652374376537	0.0043247725374726	1.870365750087721e-05	0.0005791356529306	0.0707637728245202	0.004930197532019	0.0050075115443603	2.430684770472633e-05	-0.2243831172045105	0.0201911719855729	0.0004076834261509	0.0503477832864131	0.0074251218682277	-0.0009050187480572	5.51324347580332e-05	8.190589343350217e-07	-0.0010986845248981	0.0001370494766963	1.2071076852505637e-06	1.8782559062729687e-08	8.907899060850433e-05	2.093201946966588e-05	4.3814943907847134e-10	7.935066567830002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4401.292444816759	3.056318862597436	19371375.18480108	9.341084989868886	3554.2011919021606	-12.525975863139138	12632346.11251874	156.90007132394427	4294.822365027123	-0.0725852323930666	18445499.14713717	0.0052686159615554	4145.289709717523	3827.075377373223	0.7033	15.190485	0.042305002824043	0.0217102051408328	0.058556092	0.0093660969	0.0475745736	-0.0181504783	0.0241913312	-0.0618438695	-0.0348737042	0.0403877406	0.0179793824	-0.0303359311	0.0188610479	0.0387901997	0.0180029388	0.0668067588	-0.0150172811	-0.0295017136	0.0203839215	-0.0333433015	0.0257642857	-0.0640990158	0.006612927	-0.0136329913	-0.0444943998	0.008420184	0.0723039634	0.0587575938	0.0348904242	-0.0497962736	-0.090947959	0.0286962609	-0.0578716706	0.0391857295	0.0109148964	0.0142061182	-0.0186718029	-0.0947862922	0.0879108633	-0.0198390281	-0.1051357685	0.0570340182	0.0	0.025163732534267	0.0010984950966132	1.2066914772834603e-06	0.0006332134350561	0.0661028554875144	-0.0046609173370057	0.0043695875036032	2.1724150422401227e-05	-0.2092462582758543	0.0151368589286562	0.000229124498226	0.0437839966024455	0.0072640769355477	-0.00016104493268	5.2766813725556056e-05	2.5935470341905737e-08	-0.000889901643168	0.00020878288173	7.919249345131064e-07	4.3590291703524925e-08	3.0732175783250264e-05	-5.834681482525406e-05	3.4043508002524874e-09	9.44466628372594e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4387.14833158131	-14.144113235448458	19247070.483296677	200.05593921718824	3546.07150777181	-8.129684130350597	12574623.13823104	66.09176405927434	4287.053617448818	-7.76874757830501	18378828.718881	60.353438935419966	4137.657260934453	3788.347029539916	0.697657	15.068614	0.0228727813154322	0.0123648742156944	0.0536222626	0.0466880153	0.0656886118	-0.0027735925	0.0791212623	0.0053436439	0.0453289256	0.0290481187	0.0005846731	-0.0612166987	-0.000255743	0.0635654471	0.0167297242	0.0656937582	-0.0131702245	-0.030770617	0.0029717068	-0.0404536638	-0.0003071135	-0.1034593529	-0.0172772361	-0.0044888889	-0.0001865423	0.0271370414	0.0127491573	0.0862555484	-0.0032885557	-0.0207068696	-0.0916431046	-0.0024937722	0.0239951604	-0.0643037854	-0.0749301899	-0.0953264781	-0.0271835884	0.0025111955	-0.0869289527	-0.0220160659	-0.103510864	0.06265471	0.0	0.0219705207474589	-0.003193211786808	1.0196601515410173e-05	0.0004827037819145	0.0637740215550763	-0.0023288339324381	0.0040671258253073	5.423467484875111e-06	-0.2085306963979007	0.0007155618779536	5.120288011804858e-07	0.0434850513401934	0.0071471698928935	-0.0001169070426541	5.108203747788328e-05	1.3667256622150916e-08	-0.0009061880776481	-1.6286434480100023e-05	8.211768320715589e-07	2.6524794807459093e-10	0.0002302421730136	0.0001995099972303	3.9804238994854166e-08	5.3011458234024514e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4389.434864162156	2.286532580846142	19267138.426722247	5.228231243270919	3536.267194747925	-9.804313023885245	12505185.672650358	96.1245538703258	4290.017248661873	2.9636312130551232	18404247.993816387	8.783109966994582	4138.720687684829	3796.705045091784	0.847527	18.30563	0.0923306487284061	0.0444289232641828	0.0667968976	0.0252473618	0.011993356	0.0248832741	0.0348565929	-0.0352775087	-0.0722441762	0.021759423	0.0029070165	-0.0375985948	0.00101271	0.052122018	0.005521854	0.0724114705	0.0050499738	-0.0166602174	0.0125503943	-0.037652895	0.0111871708	-0.0643637981	0.0189175829	0.0038592915	-0.0489804085	-0.0003515422	0.0462119655	0.0414320457	-0.0318816397	-0.0495274228	-0.1056044339	0.0533662386	-0.0048523808	0.158875763	-0.1141383923	0.0506380969	0.0006809836	0.0515808599	0.0234530331	-0.0241845089	-0.1017243396	0.068055325	0.0	0.0152942028324076	-0.0066763179150513	4.457322090283496e-05	0.0002339126402788	0.0831052252047328	0.0193312036496565	0.0069064784563293	0.0003736954345444	-0.1922385216062423	0.0162921747916583	0.0002654349594419	0.0369556491893536	0.0067099979247613	-0.0004371719681321	4.502407215030095e-05	1.911193297205809e-07	-0.0007300358648016	0.0001761522128465	5.3295236389662e-07	3.102960209071865e-08	-0.0001570526934485	-0.0003872948664621	1.499973135878959e-07	2.466554851942852e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4373.552147883695	-15.882716278460975	19127958.390258085	252.2606763820893	3541.399764060974	5.132569313049316	12541512.288891124	26.34326775325553	4286.0502141228735	-3.967034538999542	18370226.43798273	15.737363033615308	4139.767804626193	3711.913481483803	1.240113	26.785055	0.0574670623760737	0.0379602542362501	0.0339995325	0.1200731122	0.0791446384	-0.010111099	0.0013933068	-0.0084060783	-0.1433782347	-0.0081170483	-0.0007685662	-0.0655681659	0.0059729999	0.057054645	0.0397033937	0.0645655206	-0.0075252226	-0.0348818434	-0.0311585013	-0.0157446667	-0.000723803	-0.1421385306	-0.1027570697	-0.0307474217	0.0938469744	0.0921711689	-0.0490093951	0.1027898706	-0.0269074295	0.0073076744	-0.0849646222	-0.0617167441	0.2447947938	-0.2305564854	-0.1905409507	-0.1658629562	0.1219351284	-0.0281282434	-0.0256503801	-0.0263435108	-0.0997789847	0.0732168931	0.0	0.0161072675070101	0.0008130646746024	6.610741650864682e-07	0.0002594440665423	0.0681592039027947	-0.0149460213019381	0.0046456770766627	0.0002233835527579	-0.1912353168639242	0.0010032047423181	1.0064197550095325e-06	0.0365709464160454	0.0060650049292796	-0.0006449929954817	3.6784284792185845e-05	4.160159642204565e-07	-0.0006098339001419	0.0001202019646597	3.718973857622808e-07	1.4448512308051769e-08	-0.0001081522204456	4.8900473002900014e-05	2.391256259907353e-09	1.1696902787313658e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4324.433725870366	-49.11842201332911	18700727.04944506	2412.619381079493	3505.4078413645425	-35.99192269643163	12287884.13430002	1295.4184993859103	4271.872971689825	-14.177242433048376	18248898.686254054	200.9942030054275	4125.005933832449	3661.673746909752	1.419076	30.650438	1.250616446324939	0.6495795212005314	-0.0141033727	0.1112484388	0.0693167986	0.0773823562	0.0484995107	-0.0414826924	-0.0631555036	0.0908963269	-0.0423979098	-0.0889347122	-0.0429692551	0.0783130022	-0.0362869312	0.0192162997	-0.0529503107	-0.0478992347	0.0707842719	0.1695478293	-0.0122799793	-0.1571579103	0.0982445698	-0.0311482764	0.0815711936	-0.2006545088	-0.3117203989	-0.0453906928	0.0272304025	-0.0026305976	0.1604625408	-0.357931747	-0.2077376776	-0.2709275306	-0.0550967543	0.1079871397	0.018859608	-0.1498902451	-0.145916056	-0.0284922285	-0.0976778367	0.0781212842	0.0	0.1861664617517249	0.1700591942447148	0.0289201295471616	0.0346579514811564	0.1370066426762264	0.0688474387734316	0.0187708201374111	0.0047399698256614	-0.5647425681102618	-0.3735072512463376	0.1395076667335947	0.3189341682357737	0.0124827015303172	0.0064176966010376	0.0001558178374949	4.118682966296957e-05	-0.0048849636787964	-0.0042751297786545	2.386287014316006e-05	1.8276734624338475e-05	0.0019630726410714	0.002071224861517	4.289972426966116e-06	3.853654194123042e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4390.213630181703	65.7799043113364	19273975.718633205	4326.995811208572	3525.2704261144004	19.862584749857888	12427531.577236803	394.5222729452871	4291.613153970227	19.740182280402223	18417943.463330284	389.6747964635059	4139.600240177421	3894.653007878484	1.835719	39.649456	1.1267472808923684	0.6255873952370103	0.0957340863	-0.0050821278	-0.033037557	0.0448214034	0.0265764482	-0.0930594326	-0.032832586	0.0464772295	0.0005592545	-0.0272964039	-0.0060744349	0.0439906418	-0.0053955796	0.0718038979	0.0250536803	-0.0118769075	0.0944794388	0.0658853435	0.1393064965	0.0457521023	0.1358439966	-0.1355046344	-0.0835716201	-0.0265604613	-0.0106057336	-0.0935176618	-0.1182261166	-0.0791944907	0.0171020657	0.0777074505	-0.3071690471	0.2310788328	0.0566701118	0.0531304338	-0.092296742	-0.096062163	-0.0757570467	-0.0306298234	-0.0954241764	0.0827512714	0.0	0.1027101044939655	-0.0834563572577594	0.0069649635667347	0.0105493655651613	0.0098804215327561	-0.1271262211434703	9.76227296649504e-05	0.0161610761022185	-0.3130464076064356	0.2516961605038262	0.0633509572123678	0.0979980533152946	0.0042370160266367	-0.0082456855036805	1.795230480997625e-05	6.799132942560673e-05	-0.0018090185724444	0.003075945106352	3.2725481954487746e-06	9.461438297290815e-06	-4.667588642354344e-06	-0.0019677402297137	3.872001611633939e-06	2.1786383734235264e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4389.457592858621	-0.7560373230817277	19267337.9595042	0.5715924338925846	3557.367727279663	32.09730116526271	12654865.147090876	1030.2367420935748	4292.474833240971	0.8616792707434797	18425340.1940071	0.7424911656290151	4141.988573547636	3780.4226030779314	1.299071	28.05847	0.0906369947611728	0.0452617160288708	0.0599303072	0.0868598843	-0.0088061231	-0.0215978048	-0.0115777365	-0.0486662024	-0.0721281725	0.0941845241	0.0212047337	-0.0539463516	0.0199246679	0.0718060085	0.0313170018	0.0775943971	0.0268156791	-0.0154587185	0.0134050888	0.0602292221	0.0700373156	-0.0724684965	-0.0034602872	-0.0679650147	0.0147955911	0.0435448572	-0.0303807251	-0.0052149142	-0.0403731787	-0.00430411	-0.0180228938	0.0131432534	0.2564484645	-0.0425308998	-0.0810552758	-0.0405017927	0.0126524786	0.0888804402	0.0205392827	-0.0327554609	-0.0930215226	0.0870905918	0.0	0.0975861291688886	-0.0051239753250768	2.625512313199691e-05	0.009523052606167	0.0480914110761006	0.0382109895433444	0.0023127838192904	0.0014600797218815	-0.2899718931459318	0.0230745144605037	0.0005324332175879	0.0840836988146356	0.0043856133945633	0.0001485973679265	1.9233604846573028e-05	2.20811777547131e-08	-0.0015997415482031	0.0002092770242413	2.559173021047251e-06	4.3796872875293696e-08	0.0001220083278347	0.000126675916477	1.6046787815301643e-08	1.4886032061019632e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4386.112045758303	-3.345547100318072	19237978.877946086	11.19268540044666	3544.8576135635376	-12.510113716125488	12566015.50043938	156.50294519039107	4286.70857479883	-5.766258442140497	18375870.40525382	33.249736421556555	4138.020312735797	3851.838480741484	0.900943	19.459356	0.0814754840588048	0.0577208047430514	0.0893619872	0.0343006103	-0.0341409718	-0.0032556053	0.0358881699	-0.0550699108	-0.0345046754	0.0327849834	0.0013242324	-0.0607137035	0.0007997663	0.0733738131	0.0227640374	0.0828527692	0.0452092967	0.0051214119	0.0494236464	0.051735259	0.0642337013	-0.0206492963	0.0582020017	-0.0824067603	-0.0126452669	-0.0198729028	-0.0352882544	-0.0540956761	-0.0597255155	-0.051706201	0.0214888307	-0.0017029672	-0.090123207	0.0322000214	0.0767922473	-0.0170301354	-0.1259932176	-0.0568920104	-0.042079678	-0.0348683112	-0.0904736267	0.0911240034	0.0	0.0889303462322317	-0.0086557829366569	7.492257824652084e-05	0.0079086064809846	0.0472650592045624	-0.0008263518715381	0.0022339858216107	6.828574155946837e-07	-0.2668392863014333	0.0231326068444985	0.0005351174994221	0.0712032047138582	0.0035820466962758	-0.0008035666982874	1.2831058534300372e-05	6.457194385966737e-07	-0.0014989171098411	0.0001008244383619	2.246752502174396e-06	1.0165567371012722e-08	4.918461636197477e-05	-7.282371147272523e-05	5.303292952662733e-09	2.419126486674636e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
