global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	w_comp_cor_00	a_comp_cor_00	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88
4749.455215727106	-2.558006470948385	22557324.84619741	6.543397105413811	3956.333474524936	1.3797452826247536	1.9036970449252613	15652574.56164655	4870.929332147069	-31.775380754085745	23725952.558770686	1009.6748220671228	4664.0647760595975	5844.868810260106	0.8784419999999998	74.85238599999998	1.1359825289117709	0.7452714912608966	0.0110349013	0.0142592814	-0.013892186	-0.0136483654	-0.0143634078	0.02813338	0.0166904895	-0.0524892724	-0.0192988442	0.0277287355	-0.0157718841	0.0185102227	-0.0212832123	-0.014347445	-0.0110069286	-0.0223795814	0.0231382023	0.0120345222	0.0156983043	-0.0175901891	-0.0032590321	-0.0338139192	-0.0163967627	-0.0376441001	0.0043614358	-0.0225106321	0.0160640009	0.0021134312	0.0145004964	-0.1087710484	-0.0425380248	0.0	0.0	0.5762826986029239	-0.0901527798241375	0.3321017487090684	0.0081275237100194	1.9347099911428671	-0.1672580508170256	3.743102749828033	0.0279752555631107	0.013218173846667	0.0832774173960473	0.0001747201198407	0.0069351282481554	0.0372917310878201	-0.0116376262062643	0.0001354343437167	0.0013906732075262	-0.0030960323319226	0.0024973845862817	6.23692977179742e-06	9.585416200310092e-06	-0.0476109924372373	0.0017708748249452	0.0022668066008586	3.1359976456246965e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4487.006146021549	-262.4490697055571	20133224.15443516	68879.51418931238	3680.977291451361	-275.3561830735748	75821.02755684804	13549593.8201806	4664.900494269605	-206.028837877464	21761296.6214368	42447.882037138326	4440.362516968938	5896.434763052266	1.82795	155.760239	1.5633790643103738	0.9014327673057332	0.0128581899	0.0506983869	-0.041830226	-0.0436224838	0.0705756087	-0.0835579465	-0.0076669834	-0.002651536	-0.0850121311	0.0994686648	0.0862810079	-0.0411226137	0.0851731271	-0.0536899919	-0.0009426575	-0.0204738068	0.0326367871	0.0905607073	0.087639901	-0.1822825353	0.0329776116	0.1884390079	-0.1727562677	0.0236905025	0.0773118735	0.0615922181	-0.0131078397	-0.0454809281	0.0122793656	-0.1098284161	-0.0362530174	0.0	0.0	0.5764973377299043	0.0002146391269803	0.3323491804096673	4.6069954830902753e-08	1.4790716449052326	-0.4556383462376345	2.1876529307626704	0.2076063025621665	0.2328307623593559	0.2196125885126889	0.0542101639008388	0.0482296890332436	0.0266402448807739	-0.0106514862070462	0.0001134541584188	0.0007097026473075	-0.0025426994268642	0.0005533329050583	3.0617730382036815e-07	6.465320375375532e-06	-0.0410575417406805	0.0065534506965568	0.0016857217337877	4.294771603220082e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4229.975216554489	-257.03092946706056	17892690.332665194	66064.89870270106	3580.7960959986635	-100.18119545269748	10036.27192233157	12822100.68111927	4341.018976833621	-323.88151743598337	18844445.75722962	104899.2373366352	4151.569185634117	4843.089813124776	2.38941	203.602478	25.6203951991561	15.596825968457845	-0.058658507	0.0638759945	-0.0864376215	-0.0823209084	0.0199198199	-0.0098689006	-0.0178536761	0.0451879923	0.0286608525	0.0443587042	0.1250329292	0.0194958588	0.035051189	-0.0081823149	0.0233598815	-0.0169756851	-0.0083961879	0.0843956876	0.0605247176	-0.0593607614	0.0242005947	-0.0774185956	-0.2331408606	0.1875794944	0.0031919612	0.1029610767	-0.0196889955	0.022209789	0.0100533803	-0.1107121224	-0.0298390534	0.0	0.0	1.829655597272037	1.253158259542133	3.3476396046288945	1.5704056234586672	-0.5705749970243801	-2.0496466419296127	0.3255558272293713	4.201051356773338	6.414280352751078	6.181449590391722	41.14299244368849	38.21031903855398	-0.225244575101703	-0.2518848199824769	0.0634459625376048	0.0507351186127467	-0.0211363768509158	-0.0185936774240516	0.0003457248401496	0.0004467464263839	0.0111867749986436	0.0522443167393241	0.0001251439348702	0.0027294686315588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4465.22430723171	235.2490906772209	19938228.1138929	55342.134664459314	3859.015130064541	278.2190340658776	77405.83091654997	14891997.774067048	4623.315704427961	282.29672759433925	21375048.102810208	79691.44241047258	4460.005989031603	4817.399821582505	2.282831	194.520859	16.008858857985803	7.912344089792894	-0.0589589634	0.0343378776	-0.0525044408	-0.0459357456	0.0012226336	-0.0013869607	0.0022414203	0.0390139234	0.0107529864	-0.0089480535	0.0448795585	-0.002593948	0.0374109033	-0.0307869338	0.0577325758	0.0057027662	-0.0125817739	0.0176597613	0.0609730813	0.0229060619	-0.0367448856	-0.078266552	-0.0706069329	0.0541372846	-0.0255555014	0.0303743784	0.0250935794	0.0388776199	0.0078234205	-0.1114207701	-0.0233189482	0.0	0.0	0.8621944361063925	-0.9674611611656444	0.7433792456528201	0.9359810983639772	1.0179557199998186	1.588530717024199	1.036233847880349	2.523429838929415	1.1019763650205334	-5.3123039877305445	1.214351909063868	28.220573658057845	-0.1222583808751555	0.1029861942265475	0.0106061562012681	0.0149471116942145	0.0097662748198641	0.0309026516707799	0.0009549738802855	9.538012385711156e-05	-0.0177356389453373	-0.0289224139439809	0.0003145528887993	0.0008365060283469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4762.483287244372	297.2589800126625	22681247.06128196	88362.90119816849	4068.765406558388	209.75027649384677	43995.178489245154	16554851.933606245	4735.7385652033145	112.42286077535393	22427219.75795395	12638.89962491461	4599.208206650901	5978.688600489702	2.052188	174.867661	3.58769446580906	1.9679759498098417	0.0157525308	0.0109283179	-0.0410592387	-0.0308397713	-0.0145215968	0.0012369102	-0.0150191172	0.0914555066	0.0296607946	0.0075486119	0.0320161184	0.0067230428	0.0074115763	-0.0060412957	0.0279907671	-0.0106103881	-0.0081996824	0.0016066873	0.0348222608	0.0128567212	-0.0223702891	-0.0494702064	-0.0360666179	0.0625541675	-0.0128295111	0.0059938072	0.0200889053	0.0256872081	0.0055903678	-0.1119532386	-0.0167158945	0.0	0.0	0.5177279093991132	-0.3444665267072793	0.2680421881707763	0.1186571880217767	0.5138553905476471	-0.5041003294521715	0.2640473623948748	0.2541171421537879	0.1221983845589846	-0.9797779804615488	0.0149324451888254	0.9599648909973112	-0.090881882919051	0.0313764979561045	0.0009844846239894	0.008259516642912	0.0077762426309924	-0.0019900321888717	3.960228112745492e-06	6.04699494560636e-05	-0.0195561013841223	-0.0018204624387849	0.000382441101346	3.314083491027029e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4822.090126160804	59.606838916432025	23252553.18481752	3552.975245609475	3959.2078311317846	-109.55757542660332	12002.862333355872	15675326.65009525	4869.547773253243	133.8092080499282	23712495.51599561	17904.90415894897	4677.923141091557	5609.881203572376	1.162249	99.035683	1.1054968706765234	0.6583390410271426	-0.0087683673	0.0256909187	-0.0269994777	-0.0241963892	-0.0124354914	0.0020337677	-0.0216870303	0.09436382	0.0412409879	-0.0167175091	0.0028666556	-0.0072369646	-0.005507449	-0.0039208266	0.0088380803	-0.0030185807	-0.0103210561	-0.0170360295	0.0086440435	0.0272537766	-0.019752788	-0.0103969947	0.002807092	0.0416321321	-0.0158285563	-0.0092506685	0.0224061204	0.0005889766	0.003355105	-0.1123086861	-0.0100533803	0.0	0.0	0.505396098006571	-0.0123318113925421	0.2554252158802675	0.0001520735722212	0.2927828322005297	-0.2210725583471173	0.0857217868313635	0.0488730760541396	0.4802921114517886	0.3580937268928039	0.2306805123228173	0.128231117239978	-0.0991489949169721	-0.0082671119979211	6.834514078617101e-05	0.0098305231930457	0.0064732075993831	-0.0013030350316092	1.6979002936010482e-06	4.190241662471112e-05	-0.0188462729327715	0.0007098284513507	0.0003551820034565	5.038564303470745e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4740.588245925111	-81.50188023569353	22473176.91740332	6642.556481953332	3893.926203906985	-65.28162722479965	4261.690853117703	15162661.281473462	4789.49236780871	-80.05540544453288	22939237.14129788	6408.867940888545	4591.146420926024	5428.780098169989	0.738975	62.968342	0.782227692765908	0.4336435225693842	-0.0160050282	0.0360846971	-0.0394998977	-0.0369292531	-0.0209019111	0.0124160766	-0.0181214694	0.1129544569	0.0363791085	-0.0279291255	-0.0285942832	-0.0094051199	-0.0076082392	-0.0038008914	-0.0052662363	-0.0042961368	-0.0004063695	-0.0223940816	-0.0057919718	0.0143489896	-0.0186079257	-0.0023137295	0.0155491393	0.021468977	-0.0136152623	-0.0161405849	0.0145112821	-0.0091126987	0.0011185157	-0.1124865505	-0.003355105	0.0	0.0	0.5126605220049925	0.0072644239984214	0.2628208108224313	5.277185602884107e-05	0.616290114206052	0.3235072820055222	0.3798135048681085	0.1046569615106005	0.7441562938261228	0.2638641823743342	0.5537685896410308	0.0696243067400759	-0.1020783186418112	-0.0029293237248391	8.580937484905236e-06	0.0104199831367391	0.0063430958084371	-0.000130111790946	1.692907814317564e-08	4.023486443501231e-05	-0.019538673504739	-0.0006924005719675	0.0003817597623247	4.794185520609217e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4788.121152964464	47.53290703935363	22926104.17546575	2259.377251611834	3992.099050306736	98.17284639975104	9637.907770229112	15936854.827459944	4865.585459089665	76.09309128095538	23673921.85970479	5790.158540691808	4682.304037040236	5106.508393840329	0.571413	48.690285	0.5036904095453734	0.2743226768259172	-0.0342866611	0.0259035126	-0.0324520754	-0.0281542997	-0.019818567	0.0107833047	-0.0275133726	0.1191642376	0.0437667083	-0.0368219627	-0.025649694	-0.0189280137	-0.0059065168	-0.0060629712	-0.0150362142	-0.0058054464	0.0003537646	-0.0256374504	-0.0113550411	0.0138528048	-0.0109225823	0.0163561658	0.0257379991	0.0072225672	-0.01305403	-0.010337437	0.016106425	-0.0188454872	-0.0011185157	-0.1124865505	0.003355105	0.0	0.0	0.4983555142719496	-0.0143050077330428	0.2483582186052593	0.0002046332462424	0.4690916397235014	-0.1471984744825505	0.2200469664584832	0.02166739088999	0.913430388516943	0.1692740946908202	0.8343550746662135	0.0286537191333967	-0.1043364991113851	-0.0022581804695738	5.099379033164964e-06	0.01088610504682	0.0064019631822751	5.886737383799939e-05	3.465367702582775e-09	4.098513258720592e-05	-0.0183974646953717	0.0011412088093673	0.0003384667072174	1.3023575465775303e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4739.646155305836	-48.474997658628126	22464245.677505396	2349.825398004002	3934.571185922264	-57.5278643844722	3309.4551806382246	15480850.417089729	4786.618890232796	-78.96656885686934	22911720.40033344	6235.718997026687	4599.351414675093	5040.029325192568	0.462433	39.40411	0.4149491713433264	0.2276585983294819	-0.0376635686	0.0346449604	-0.0444664957	-0.0400224303	-0.0225434697	0.015506003	-0.0337387847	0.1406727745	0.0484007239	-0.0371871624	-0.0363320265	-0.0216417923	-0.0069045359	-9.7838e-06	-0.0188180574	-0.0073742188	0.0020403224	-0.0293949492	-0.0146597594	0.0109524267	-0.00664164	0.0238161197	0.0381650845	-0.0058615488	-0.0059200607	-0.0108313578	0.0073501699	-0.0187293226	-0.003355105	-0.1123086861	0.0100533803	0.0	0.0	0.5379203303980802	0.0395648161261306	0.2893582818555797	0.0015653746750945	0.4152023047843869	-0.0538893349391144	0.1723929538982669	0.00290406042018	1.114602482059894	0.201172093542951	1.2423386930140763	0.0404702112204538	-0.1052697045885046	-0.0009332054771195	8.708724625258394e-07	0.011081710704151	0.0071349748414699	0.0007330116591948	5.373060925155147e-07	5.090786598840843e-05	-0.0176572232969834	0.0007402413983883	0.0003117775345595	5.479573278878668e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4757.989564106747	18.343408800910765	22638464.69214871	336.4806464373305	4007.319388253348	72.74820233108403	5292.30094240434	16058608.679471184	4852.611424530935	65.99253429813962	23547837.637488157	4355.014583091133	4676.046381287656	4822.210431956741	0.398448	33.951912	0.2700642466193881	0.1623018700684913	-0.0503640581	0.0276149487	-0.0380888177	-0.0324390427	-0.0223135019	0.0162271807	-0.0366873137	0.1372566102	0.0508180665	-0.0430769146	-0.0354030181	-0.0266462116	-0.0034934633	-0.0063016628	-0.016966871	-0.0105151057	0.0096939741	-0.0386083227	-0.0136412687	0.011083275	-0.0020160426	0.0367622097	0.0403467014	-0.0098366976	-0.0054820314	-0.0104806487	0.0062011877	-0.0270492242	-0.0055903678	-0.1119532386	0.0167158945	0.0	0.0	0.5369402688930336	-0.0009800615050465	0.2883048523589232	9.605205536741915e-07	0.3603315627722452	-0.0548707420121417	0.1298388351298884	0.003010798328963	1.242404747533314	0.1278022654734198	1.5435695566933176	0.0163334190601384	-0.1056576412258336	-0.000387936637329	1.504948345821325e-07	0.0111635371494069	0.008345141675454	0.0012101668339841	1.4645037660751005e-06	6.96413895833992e-05	-0.0175271032157209	0.0001301200812624	0.0003071993471345	1.6931235547758995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4733.005167473193	-24.984396633553843	22401337.915327948	624.2200751427366	3948.506059001263	-58.81332925208471	3459.0076977141234	15590700.097969688	4786.169486238628	-66.44193829230699	22907418.351001736	4414.531164038729	4598.168036336952	4817.09606923502	0.333251	28.396431	0.2118625991052158	0.091384859059531	-0.0503628884	0.0362968781	-0.048057494	-0.0432729754	-0.0248977993	0.0209304959	-0.0403293819	0.1520812931	0.0530462557	-0.0415685279	-0.0410124202	-0.0277326381	-0.004176279	-0.0035491242	-0.0209694461	-0.0115355122	0.0126516397	-0.0394938701	-0.0165493041	0.0087313967	0.0028575393	0.0353256085	0.0422032232	-0.0164666933	-0.0002405599	-0.0112040497	-0.0008619236	-0.0232007826	-0.0078234205	-0.1114207701	0.0233189482	0.0	0.0	0.5377034499743729	0.0007631810813393	0.2891250001143429	5.824453629142626e-07	0.2947795124352268	-0.0655520503370183	0.08689496095155	0.0042970713033869	1.3098833018320022	0.0674785542986882	1.7157942644183082	0.004553355290241	-0.105168023587905	0.0004896176379285	2.397254313707783e-07	0.0110603131853861	0.0077013508519299	-0.0006437908235241	4.1446662445383947e-07	5.93108049445214e-05	-0.0170991354094102	0.0004279678063107	0.0002923804317493	1.831564432383929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4756.293391178871	23.28822370567832	22622326.82297181	542.3413633657176	4015.093689882666	66.58763088140267	4433.912586397931	16120977.3385356	4847.870588359165	61.70110212053624	23501849.241477832	3807.026002888841	4668.355298748124	4696.50800228203	0.312723	26.647226	0.1324792098877853	0.052266518927837	-0.0568796716	0.0293524139	-0.0416534914	-0.0359637566	-0.0256139279	0.0201761993	-0.041767383	0.1464429412	0.0537713726	-0.0488692804	-0.0405419474	-0.0302666931	-0.0016631834	-0.007142782	-0.0186539124	-0.012217592	0.0151739715	-0.0441184766	-0.0169657027	0.0087651101	0.0054257096	0.0423390037	0.048003049	-0.0243290434	-0.001298414	-0.010099064	-0.0031604545	-0.0314088376	-0.0100533803	-0.1107121224	0.0298390534	0.0	0.0	0.5312982858548594	-0.0064051641195135	0.2822778685523118	4.102612739790352e-05	0.2612557786762437	-0.0335237337589831	0.0682545818917304	0.0011238407251431	1.2941380369390885	-0.0157452648929137	1.6747932586525576	0.000247913366548	-0.1046015048299761	0.0005665187579289	3.209435030853061e-07	0.0109414748126955	0.0071241989883981	-0.0005771518635317	3.331042735782291e-07	5.075421122629252e-05	-0.017491565730277	-0.0003924303208667	0.0003059548716966	1.540015567356177e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4723.740551186234	-32.55283999263702	22313724.79492123	1059.6873915862282	3938.193318245106	-76.9003716375596	5913.6671579947815	15509366.6118704	4777.949853120788	-69.92073523837644	22828804.798936963	4888.909216275137	4587.912149666393	4700.286607891006	0.291419	24.831911	0.0762514467849829	0.0357504131922942	-0.0562451896	0.0398674379	-0.0516021698	-0.0466864204	-0.0275559628	0.0234177792	-0.0413441643	0.1554666675	0.0546043051	-0.0442690494	-0.0458055933	-0.030571351	-0.0037454444	-0.0030164252	-0.0207224595	-0.0107810348	0.0141911577	-0.0399727758	-0.0186677309	0.0051309849	0.0064358841	0.0371926427	0.0482040941	-0.0307546705	0.0050390873	-0.013172811	-0.0088622546	-0.0238947168	-0.0122793656	-0.1098284161	0.0362530174	0.0	0.0	0.5247339513714024	-0.0065643344834569	0.2753457197218453	4.309048721070197e-05	0.2439415096950767	-0.017314268981167	0.0595074601523131	0.0002997839103522	1.2768599541054044	-0.017278082833684	1.6303713423980557	0.0002985321464076	-0.1040940411783864	0.0005074636515896	2.5751935768475095e-07	0.0108355694088476	0.0070520152340372	-7.21837543609001e-05	5.2104943936347646e-09	4.973091886109275e-05	-0.0173693179264941	0.0001222478037829	0.0003016932052316	1.4944525529742492e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
