global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
4703.415831576917	6.644739706798646	44.15256577110655	22122120.484728385	3888.996163262261	17.390625	15124291.157868585	302.433837890625	4566.415881928943	-2.7684416997999506	20852154.00673289	7.664269445191239	4456.173809551516	3095.8823738328406	0.909315	13.686543	0.1346204104349189	0.0793102840798173	0.1362867645	0.0091168163	-0.0523174488	-0.0487051352	-0.0678498646	0.0467859987	0.0070815589	-0.1326096202	0.0132613096	-0.1019060464	-0.0010755903	0.0211646344	-0.0113986619	-0.0603249192	-0.0602787995	0.02060093	0.1738606742	0.0445743126	-0.0723815349	-0.1762190037	0.0100983729	0.0232358854	0.0080339943	-0.0323586031	0.0905421023	0.0104362011	-0.0297405604	-0.0076360347	-0.0738987077	-0.0729125068	0.0145461211	-0.0471610873	0.2320624869	0.0272791106	-0.0514077787	-0.0997452577	0.0228330314	0.0424170025	0.0067627186	0.0058063434	-0.0883665547	-0.1129541519	-0.0643137031	-0.0548225541	-0.0852093316	0.0145748967	-0.0466922104	-0.0363425136	-0.112905014	-0.0333220964	-0.0007889567	-0.0838686083	-0.009304267	-0.0246249733	0.1612515383	-0.1184775685	0.0549500007	0.0659670437	-0.0262669509	-0.0133722942	0.016245879	-0.0857951786	0.0122793656	-0.1098284161	-0.0362530174	0.0	0.0	0.0249990249532316	0.000634275113981	0.0006249512486122	4.023049202157361e-07	0.1345148617360649	0.0344432948815693	0.0011863405622987	0.0180942480278726	0.1908608317141897	-0.0611543891348135	0.0037398593104521	0.0364278570826322	-0.0038751331436628	0.0002676852666087	1.5016656881113936e-05	7.165540195942425e-08	-0.0009979224173581	0.0004220777063318	9.95849151065834e-07	1.781495901823132e-07	0.0017640741492783	7.80060531505001e-05	3.111957604151958e-06	6.084944328118647e-09	0.0
4698.592754011916	-4.823077565000858	23.26207719801461	22076773.868053287	3882.922282466182	-6.073880796078811	15077085.451672385	36.89202792497497	4568.54864974249	2.1327678135467067	20871636.765063927	4.5486985465008	4460.612864801143	3151.3883474184954	0.7564699999999999	11.385997	0.0796208881921274	0.0412538965440742	0.0718619176	-0.0365364019	-0.0160202939	-0.0236828436	-0.0172142654	0.0885556567	0.0938197048	-0.0249485558	-0.0371681023	-0.0141602333	-0.0047856001	-0.008367618	0.1213119563	0.0188433167	-0.0606342605	0.1230976171	0.1546232687	0.0165042872	0.049895983	-0.1226411857	0.037349683	0.1734734198	0.1151950823	-0.0245524586	-0.0635137751	-0.0031227163	0.0212152671	0.0643382627	0.0699344023	-0.0561173273	0.0722530929	0.0409409325	0.1896914782	0.1031608193	0.0362310108	-0.1167193365	0.0546603187	0.0053060592	0.0213848204	-0.0023494324	0.1513640739	0.0336860852	-0.0717757179	-0.0430381349	-0.0612052662	0.0917111952	-0.0757534819	-0.0757262367	-0.1724970959	0.1286306367	0.0696002344	0.0040873544	0.0056268911	-0.0573743864	0.169022629	0.004165323	0.087133338	0.0408994953	0.0453930458	0.0616206136	0.0469591433	-0.0005570553	0.0100533803	-0.1107121224	-0.0298390534	0.0	0.0	0.018205762690286	-0.0067932622629456	0.000331449795135	4.614841217316078e-05	0.0988729553821343	-0.0356419063539305	0.0012703454885423	0.0097758613059975	0.202607007860351	0.0117461761461613	0.0001379726540566	0.0410495996341243	-0.00397418812446	-9.905498079719944e-05	1.579417124859889e-05	9.811889220733548e-09	-0.000825981309529	0.000171941107829	6.822451236912418e-07	2.9563744561498168e-08	0.0020018689292338	0.0002377947799555	4.007479209831682e-06	5.65463573740847e-08	0.0
4709.7510424711045	11.158288459188045	124.50740133844909	22181754.882057656	3905.5693935818144	22.64711111563247	15253472.288083022	512.8916418838038	4570.093777247837	1.5451275053474092	20885757.132839404	2.387419007781108	4461.917989225589	3196.663215621856	0.953494	14.351495	0.095557210127849	0.047729710177649	-0.0780496485	0.059831679	-0.0646817325	-0.0997395989	-0.0900210936	-0.0557977065	-0.0098009089	0.0511268861	-0.1018384178	-0.0535525751	-0.0201567492	-0.0558228797	-0.0269518612	-0.074859845	-0.0107802941	0.0964660504	0.1165428738	0.1455134206	-0.0259321187	0.1554778849	0.0369634255	0.0165369892	-0.0051677863	0.1203038479	-0.0328644751	-0.028855871	0.0648826376	-0.0484145767	-0.0570724988	0.0713979328	0.0966617636	-0.0011666491	0.0352092316	0.2093558604	-0.1096747207	0.0056866179	0.0762694219	-0.0712580003	0.0305344641	-0.0200953119	-0.0279667545	-0.0858803717	0.0686988959	0.0491412269	-0.1568254159	-0.0695649246	-0.0860355076	0.059479003	-0.0060089972	0.0761084234	0.0156441366	-0.1380993722	-0.1210414499	0.0678181828	0.1415541205	0.0475156482	0.1473041323	0.0174716098	0.0244766876	-0.0004170326	0.065398871	0.0028416251	0.0078234205	-0.1114207701	-0.0233189482	0.0	0.0	0.0359364096552212	0.0177306469649352	0.0012914255389078	0.0003143758417951	0.1349579252208883	0.0360849698387539	0.0013021250482637	0.0182136415799268	0.1923180728702362	-0.0102889349901147	0.0001058621832308	0.0369862411525214	-0.0043469493594182	-0.0003727612349582	1.8895968733346305e-05	1.389509382875628e-07	-0.001053420344607	-0.000227439035078	1.1096944224319307e-06	5.172851467721173e-08	0.0020307218258785	2.885289664469968e-05	4.123831134099308e-06	8.324896447897221e-10	0.0
4710.951666603383	1.20062413227879	1.4414983070101977	22193065.605073195	3910.940805505824	5.371411924009408	15295457.984170545	28.85206605739045	4572.944464183989	2.85068693615176	20911821.07251099	8.12641600794631	4466.609279335365	3194.434463593082	0.8658449999999999	13.032249	0.0707816464206435	0.0404984889883545	-0.0501171154	0.0264679881	-0.0920690871	-0.0996425411	-0.101736892	-0.0057400911	-0.0969991907	-0.0489961476	-0.0571104245	-0.0111659693	-0.065735141	-0.0173442974	-0.0404203274	-0.084724203	-0.0376434758	0.0441844848	0.1258125173	0.1851704994	-0.0913607471	0.0157243567	0.0159755556	0.01242157	-0.0721840849	-0.0848890468	-0.096509618	-0.0775349104	0.0096033252	-0.0425598412	-0.0770059328	0.0167025775	0.0598550004	-0.0848264234	0.1134287629	0.1532202497	-0.1128909151	-0.0234124756	-0.1078901423	-0.0364442435	0.0282339585	0.0256288803	0.0976869694	-0.0759977331	0.0268916021	0.0082049993	-0.128096738	-0.0488050857	-0.0163660009	-0.0536812576	-0.1503344229	-0.1233743724	0.0112085403	-0.102532108	0.0062087151	0.0002526737	0.0798445888	0.1237269021	0.0636071482	-0.0498763495	0.1657878845	0.0735969557	-0.0165720943	0.0074997597	0.0055903678	-0.1119532386	-0.0167158945	0.0	0.0	0.0201459201387592	-0.015790489516462	0.0004058580982372	0.0002493395591694	0.1346435918953403	-0.0003143333255479	9.880543955005076e-08	0.0181288968384789	0.1952865475311398	0.0029684746609036	8.811841812426792e-06	0.0381368356466321	-0.0039638509199595	0.0003830984394587	1.5712114115663772e-05	1.4676441431569158e-07	-0.0008221960385228	0.0002312243060842	6.760063257625857e-07	5.346467972411981e-08	0.0016108775930668	-0.0004198442328116	2.594926619844687e-06	1.762691798252448e-07	0.0
4708.1633261644965	-2.7883404388867348	7.774842403131069	22166801.905840337	3882.7751696551286	-28.165635850695253	15075943.018090412	793.3030428739697	4575.690347217378	2.745883033388964	20936942.15361829	7.539873633053377	4468.179387694865	3148.53493759186	0.947458	14.260653	0.0899274324524934	0.0568079311314037	0.1241972919	-0.0693882335	-0.0405476805	-0.0905472426	-0.0718916843	0.0932955315	0.1183604458	-0.0672742574	0.0142572711	0.0788664631	-0.0708253429	-0.0637388954	0.0656903065	0.0577345586	0.0212557783	0.062056746	0.1836804187	0.0378632983	0.0030816052	-0.1240983537	0.1448697649	-0.0325316708	-0.0505299235	0.0076644988	0.1103328605	-0.0986991283	0.0522166885	0.0499497963	0.0844498767	-0.0705302882	-0.0273317025	0.0666472627	0.2301190604	0.0537524015	0.0164309978	-0.0915096077	0.0029977333	-0.1393633228	-0.0195860399	0.037562546	-0.0794362959	-0.0208809304	-0.0867882937	-0.1247443673	-0.1004369936	-0.0316130777	-0.0531799283	-0.0228190047	-0.0573122476	0.1080541313	0.1046832268	-0.1247602777	-0.0153309488	0.0750357205	0.105599736	0.0486630201	0.0367196876	-0.0499663181	0.0205625791	0.0387892661	0.0947009097	-0.0024240123	0.003355105	-0.1123086861	-0.0100533803	0.0	0.0	0.0196502819770785	-0.0004956381616806	0.0003861335817786	2.4565718731422345e-07	0.1519767851600164	0.017333193264676	0.0003004395887506	0.0230969432275737	0.1475415313148431	-0.0477450162162967	0.0022795865734944	0.0217685034627288	-0.0037933951855026	0.0001704557344568	1.4389847033394304e-05	2.905515740924111e-08	-0.0006879054308515	0.0001342906076713	4.732138817949879e-07	1.8033967308727026e-08	0.0017932029471354	0.0001823253540686	3.2155768096150846e-06	3.324253473624038e-08	0.0
4714.018805778211	5.855479613714124	34.286641506621706	22221973.301230628	3898.933927182798	16.158757527669422	15201685.768537076	261.1054448380132	4574.943223862421	-0.7471233549567842	20930105.501564685	0.5581933075218809	4469.5410258068505	3299.088758503168	0.92559	13.931499	0.1137429370347747	0.055146276327506	-0.0688652553	-0.1326676619	0.0092891146	-0.0102716868	-0.0574449373	0.0757034379	0.0340457099	0.108378758	0.0906262059	0.0316170135	-0.0842324534	-0.0363907378	0.0767030051	-0.1249896058	-0.0381718995	0.1590072108	0.0740252092	0.1202986947	0.1133421456	0.1477570906	0.0943504579	0.069282019	-0.0323924807	0.0027757088	0.0300724345	-0.1011563621	0.0123332895	0.0937711604	-0.0012030833	0.0300734316	0.1951034371	-0.0542020228	0.017661125	0.1630134747	0.0489025599	0.0645816358	0.0886033464	-0.1400373552	-0.0168591735	0.0231625221	-0.0714736147	0.043824183	0.1297779371	-0.019993058	-0.1332243172	0.0132056872	0.0409838189	0.0491836586	-0.0759026704	-0.0035267357	0.124869729	-0.0023812082	-0.004950634	-0.0708938715	0.139391746	0.102259706	-0.0268851227	0.0231013602	0.058993551	0.0689057821	0.0621244186	0.0757419897	0.0011185157	-0.1124865505	-0.003355105	0.0	0.0	0.0355635680264043	0.0159132860493258	0.0012647673707686	0.0002532326728876	0.1140201606416013	-0.0379566245184151	0.0014407053448319	0.0130005970327365	0.165025936122177	0.0174844048073339	0.0003057044114667	0.0272335595930008	-0.0042280515930606	-0.0004346564075579	1.7876420273582276e-05	1.8892619263122601e-07	-0.0010429194035717	-0.0003550139727201	1.0876808823463504e-06	1.2603492082657885e-07	0.0018513050000512	5.810205291579998e-05	3.427330203214574e-06	3.37584855303042e-09	0.0
4709.946146278345	-4.072659499865949	16.586555401848365	22183592.70084223	3905.006823786983	6.072896604185189	15249078.293822903	36.880073165124	4578.206882295154	3.263658432732882	20959978.257094715	10.651466365548451	4471.828301895659	3286.545417524679	0.953778	14.355776	0.1890324904338764	0.1241862960537867	-0.1655178955	0.0068134015	-0.0494424029	-0.025702351	-0.0023104954	0.0130709715	-0.0917081006	0.1873279572	0.0065247334	-0.0387158871	-0.1036129325	-0.0315221551	0.1287333095	-0.1473998043	0.1127366437	0.0682490009	0.0067836308	-0.064547018	-0.1300865724	0.0270152721	0.0420389258	-0.0215215411	-0.0750138643	0.1139499254	-0.1575449487	-0.1016083417	-0.0110295738	0.1387288371	-0.0435139147	0.1466137745	0.0286744867	0.0549617867	0.0041816769	0.1490200586	0.0899208727	-0.1111268828	-0.0414750921	0.0117542599	-0.162208963	-0.0269390967	0.1209814025	-0.1307129887	0.1083375081	-0.0259013329	-0.1302884715	-0.0289736765	-0.0992324069	0.1129439899	0.0865023456	-0.0878975077	0.0603482363	0.119773452	-0.0605151074	-0.0071065668	0.0214218115	0.1927329352	-0.0058565952	-0.1624397752	-0.0949695206	0.0347635146	-0.0010258616	-0.0303358638	-0.0011185157	-0.1124865505	0.003355105	0.0	0.0	0.0430458422039379	0.0074822741775336	0.0018529445310463	5.598442686778615e-05	0.1545404064823827	0.0405202458407814	0.0016418903229973	0.02388273723574	0.0732721553112156	-0.0917537808109614	0.0084187562931059	0.0053688087439509	-0.003450210786838	0.0007778408062225	1.1903954473613293e-05	6.050363198250238e-07	-0.0009005846916474	0.0001423347119242	8.110527868296425e-07	2.0259170218573448e-08	0.0017859567261061	-6.534827394510012e-05	3.1896414275236188e-06	4.2703969076038515e-09	0.0
4703.017363756895	-6.928782521449648	48.00802722954614	22118372.32379885	3902.551216408058	-2.4556073789253787	15229905.996688012	6.030007599432769	4568.00676000686	-10.200122288294551	20866685.759468365	104.04249469616327	4461.008781342196	3184.7713194449902	0.908362	13.672196	0.0777019401741379	0.0425028515527989	-0.0340969398	0.0452765604	-0.0831365895	0.0126154938	0.0515752493	0.067675551	-0.1589684023	0.0222704285	0.0155282836	-0.0838824402	-0.0215754039	0.0585316531	0.0851490144	-0.1214752107	0.0282464484	-0.0101476193	-0.0110909739	-0.0268888729	-0.1758522757	-0.1279097664	-0.0053222811	-0.1014602667	-0.2402356048	0.0224437046	-0.0428406418	-0.0178534681	-0.1107239474	0.1055326071	-0.0908033358	0.05112841	-0.0516287666	-0.0296514406	0.0266887169	0.0256663228	-0.0651351258	-0.1934295204	-0.1029907064	-0.0620227789	-0.180340166	-0.0185293305	-0.0118765601	-0.2037896123	0.106938684	0.0379761574	-0.0332805735	0.0158461883	0.0055618399	-0.0206421723	-0.1600579812	-0.0707817893	0.0420144049	0.0144992074	0.0162141662	0.0541367972	-0.1003651914	0.1153953633	-0.1400376012	-0.0780767132	-0.0565876411	-0.2925215786	-0.1039545901	-0.0128028464	-0.003355105	-0.1123086861	0.0100533803	0.0	0.0	0.0662072783773766	0.0231614361734386	0.0043834037101394	0.0005364521256162	0.1497651292287543	-0.0047752772536284	2.280327284902097e-05	0.0224295939329054	0.0405376384541398	-0.0327345168570758	0.0010715485938661	0.0016433001314385	-0.0034799669474676	-2.975616062960004e-05	1.2110169955466968e-05	8.854290954145594e-10	-0.0011003053217213	-0.0001997206300738	1.2106718010082137e-06	3.98883300771156e-08	0.0018970941332025	0.0001111374070964	3.598966150231345e-06	1.235152325611096e-08	0.0
4702.012160779889	-1.0052029770058653	1.0104330249814542	22108918.36012196	3885.551265575268	-16.999950832789636	15097508.637413569	288.9983283172651	4576.226621355329	8.219861348469749	20941850.09000121	67.56612058806692	4465.372961615992	3198.8449355802786	0.860705	12.954882	0.1674956522223367	0.1126797978420751	-0.0020759686	-0.0316218698	0.0329931779	-0.0079797883	0.0467255886	0.0831649882	0.0314842494	0.0563390053	-0.0255045822	-0.0746947993	0.0059170651	-0.0618255098	0.1367073352	-0.2319948541	0.0238314276	0.0461332539	-0.0285488945	0.0499394506	0.0906987834	-0.1313128361	-0.0794304824	0.0435817207	-0.2232372711	-0.0125591971	0.0358799419	0.0196687275	0.0093029048	0.1751773182	-0.0616993137	0.089020057	0.1047412243	-0.0693744472	0.0984424494	-0.0043824489	0.1440099138	-0.0281026013	-0.1674908452	-0.0996541262	-0.0431153949	-0.0412777492	-0.105924636	-0.0801457546	0.13854275	-0.0294645222	-0.0788245488	0.0773331918	-0.0428700618	-0.0155513177	-0.0643968926	0.0564562971	0.0705730644	-0.0390167732	0.0528036544	0.025329051	0.0780839264	0.083667125	-0.0360855651	-0.0961316566	-0.087374236	-0.0460591557	0.102877711	0.0648164258	-0.0055903678	-0.1119532386	0.0167158945	0.0	0.0	0.0427892388530466	-0.0234180395243299	0.001830918961623	0.000548404575163	0.1334571655959706	-0.0163079636327836	0.0002659496778481	0.0178108150489103	0.1350068687347629	0.0944692302806231	0.0089244354698133	0.0182268546055654	-0.0039009850666714	-0.0004210181192038	1.5217684490393268e-05	1.7725625669790518e-07	-0.0011858959898698	-8.559066814850004e-05	1.4063492987892728e-06	7.325762474106659e-09	0.0017376945448628	-0.0001593995883397	3.0195823312459337e-06	2.5408228762865842e-08	0.0
4712.547258803832	10.535098023942735	110.98829037408215	22208101.666459512	3909.52614791305	23.974882337781764	15284394.70121585	574.79498311048	4572.4437746320455	-3.7828467232839103	20907242.07217135	14.309929331859816	4462.329538151281	3193.482448892574	0.885305	13.325155	0.0328672025800448	0.0247941312661792	-0.0681025254	0.0590376336	-0.0358926996	-0.0098581426	-0.0022450066	0.0071786197	-0.0629784937	0.0574740547	-0.0273659655	-0.1035371425	0.0102173602	-0.0343258261	0.0707921743	-0.1745673144	-0.0001017508	0.0454302408	0.0278018075	0.0939489388	-0.008859899	-0.0599608551	0.0074180841	0.0480378445	-0.0957442778	0.0306572785	-0.0303370085	0.0241392949	0.0013577948	0.0725138822	-0.0932819143	0.115578763	0.0731630154	-0.1183161799	0.09555302	0.0870302129	0.0246280128	-0.0676721955	-0.0475523006	-0.0278668792	-0.0432815236	0.0032683186	0.116430196	-0.1356161829	0.0654047032	0.0003561481	-0.066212476	0.1293801867	-0.0690967594	-0.033099608	-0.0815797167	-0.0898633734	0.0198500018	0.1276436867	-0.0306848205	-0.1141462245	-0.0006292058	0.0566748318	0.0311719387	-0.0075614814	-0.0179379634	-0.1352920796	0.0010825422	0.0130354866	-0.0078234205	-0.1114207701	0.0233189482	0.0	0.0	0.0424829728868303	-0.0003062659662163	0.0018048029853031	9.379884206240469e-08	0.1124438704685815	-0.0210132951273891	0.0004415585721107	0.0126436240059551	0.1349163800291535	-9.048870560940392e-05	8.188205842865368e-09	0.0182024296001709	-0.0037170031147654	0.000183981951906	1.3816112155175685e-05	3.3849358627141833e-08	-0.001190158688773	-4.262698903199956e-06	1.4164777044618669e-06	1.8170601939342108e-11	0.0016967961400554	-4.089840480739999e-05	2.8791171409069046e-06	1.6726795157899584e-09	0.0
4699.366266208212	-13.1809925956195	173.7385658057761	22084043.30397572	3878.0625940958657	-31.46355381718422	15039369.483725555	989.9552188068476	4570.132433936709	-2.3113406953361846	20886110.46372027	5.342295809917157	4461.0841406272375	3138.6951449296366	1.10232	16.591557	0.1726440341426531	0.1025742955191268	0.135473913	-0.0807536311	0.0327769132	-0.0048157921	0.0492386847	0.1390250269	0.0321381846	-0.1022604628	0.0035499925	-0.0725804462	0.0504183922	-0.0677318122	0.155329039	-0.0924749148	-0.1475563624	-0.0167433002	0.0143797627	-0.0927736108	-0.0896768943	-0.2049690684	-0.0300219214	-0.0211440182	0.0132899259	-0.031771073	-0.0520656154	0.0455702799	0.0172922844	0.1951971063	-0.0649758184	-0.0967168089	-0.0104559234	-0.0201244944	0.0617378184	-0.069573753	-0.0156892834	-0.2462560041	-0.1053168634	0.0623440284	-0.1980446417	-0.0336997693	-0.0207670538	-0.0784589579	-0.07351064	-0.1742985012	-0.0530257531	0.186252507	-0.1567446727	0.0675370493	0.0161641996	-0.0760832084	0.1388302241	-0.0701164738	0.1264199712	0.0460599532	0.0216163594	0.0187343456	-0.1134266172	-0.0363429404	-0.0659212726	0.0358901064	-0.0162580302	-0.0341144331	-0.0100533803	-0.1107121224	0.0298390534	0.0	0.0	0.0546437336453067	0.0121607607584764	0.0029859376266992	0.0001478841022248	0.136853503031233	0.0244096325626515	0.0005958301618436	0.0187288812919197	0.0396481896379583	-0.0952681903911951	0.009076028100413	0.0015719789415675	-0.0037933136221275	-7.631050736210026e-05	1.4389228235818056e-05	5.823293533861157e-09	-0.0007127198284551	0.0004774388603179	5.079695538730672e-07	2.2794786534165522e-07	0.001959155780982	0.0002623596409266	3.838291374155191e-06	6.88325811871346e-08	0.0
4700.878681970012	1.512415761799275	2.287401436538881	22098260.382600117	3889.580909729004	11.518315633138172	15128839.653328303	132.6715950245952	4563.849720909482	-6.282713027227146	20828724.27504556	39.47248298248969	4457.009087021475	3273.029036462427	1.11359	16.761187	0.1434426109574763	0.0902388836149715	-0.0863905778	-0.0633363339	0.0533739493	0.0591546096	0.1077221909	0.0868866596	0.0242648664	0.191817913	0.0754453042	-0.177632689	0.0914242706	-0.0515867957	0.1601332173	-0.1298529181	-0.2217770412	-0.1843306407	-0.0783197267	-0.029026563	-0.1528149012	0.0998359328	0.0091865691	-0.023924681	0.2364327302	-0.119306867	-0.0089955174	0.0806547679	0.0092625655	0.2326777894	-0.1221365676	-0.0790623762	-0.0347521679	-0.061127803	-0.1663838531	0.0520759809	0.0620230918	-0.0652682097	0.1014587888	0.1956247023	-0.3031949948	-0.1255773331	-0.0033066189	-0.0771292999	0.1261381654	0.043370113	0.0816132428	0.0486207446	-0.0933507064	-0.0432766957	-0.0199425308	0.0109534179	-0.001853507	0.0124736842	-0.0505368405	0.2243819745	-0.2299606803	-0.2301590968	0.164332093	0.1498745	0.1301164469	0.2616785654	0.2293342605	0.1371919662	-0.0122793656	-0.1098284161	0.0362530174	0.0	0.0	0.0553998508299855	0.0007561171846788	0.0030691434719846	5.717131969665955e-07	0.1473338129987382	0.0104803099675052	0.0001098368970149	0.0217072524527471	-0.029460881168049	-0.0691090708060073	0.0047760636676697	0.0008679435191979	-0.0033829911673986	0.0004103224547289	1.1444629238696942e-05	1.6836451685475037e-07	-0.0004147520842929	0.0002979677441622	1.720192914253048e-07	8.878477656111028e-08	0.0025128078420766	0.0005536520610945	6.31420325120166e-06	3.065306047542985e-07	0.0
4707.93842182946	7.0597398594482	49.839926883081695	22164684.183738064	3890.840603581181	1.2596938521769516	15138640.602475967	1.5868286012124075	4573.656612577893	9.806891668410572	20918334.809777483	96.17512419594068	4464.135330046349	3169.425280319613	0.916945	13.801384	0.2491075561282713	0.1149595612693956	0.0014495733	0.0373258449	-0.0250727896	-0.0001697483	0.0888308928	0.0492297286	-0.0271867995	0.1231309992	-0.0302855978	-0.1788075623	0.0449799028	-0.1025267631	-0.0294006391	-0.1518096794	-0.0106986039	-0.0901538535	-0.0563093847	-0.1744680365	0.0380041311	-0.0434624484	0.0653440679	-0.0101275622	0.2528473338	-0.1007247681	-0.017368075	0.0459668136	0.0411258953	0.1083012078	-0.1842254057	0.0537983897	-0.0197863031	0.1241885821	-0.0490245922	-0.1699451607	0.0692316713	-0.0533879752	0.138440208	0.0856634313	-0.1587885059	-0.0634263389	0.1319642744	-0.0041641471	0.0134093851	0.1651893196	0.1335136308	0.3200112264	0.054069163	-0.1509458761	-0.0275342417	0.1542051599	-0.0689841633	-0.0095624851	-0.0341405858	0.0720653139	-0.1362568518	-0.0636398123	0.0022900062	0.0404195044	-0.0163243144	0.0072387714	-0.1268516938	-0.1386163539	-0.0145004964	-0.1087710484	0.0425380248	0.0	0.0	0.0502210779475973	-0.0051787728823881	0.0025221566702186	2.6819688567359335e-05	0.073914932821907	-0.0734188801768312	0.0053903319664198	0.005463417294067	0.052139540797313	0.0816004219653619	0.0066586288649251	0.0027185317145546	-0.0026171193684945	0.0007658717989041	6.84931378894905e-06	5.865596123566022e-07	-0.00089609583345	-0.0004813437491571	8.029877427264501e-07	2.316918048526132e-07	0.001981833768064	-0.0005309740740125	3.927665084238753e-06	2.819334672735379e-07	0.0
4720.384796041803	12.446374212343471	154.91223103368856	22282032.622702617	3903.181031403718	12.340427822537094	15234822.163909793	152.28615884324762	4579.37529536656	5.718682788667138	20970678.09581357	32.70333283739775	4471.162849293402	3129.416921082157	0.8748709999999998	13.16811	0.062798382446978	0.0452340774013927	0.0566966811	0.0289223254	-0.0555484504	-0.0280265011	-0.020085167	0.1110918647	0.004329045	-0.0106633156	-0.0475123999	-0.1419476579	-0.07454751	-0.0991539555	-0.1623945031	-0.1218579696	0.0014073456	-0.074008679	0.001340988	-0.1916111671	0.0417539744	-0.0009572674	0.0251358261	-0.1875919451	0.1697787104	-0.0425546009	-0.0052490566	-0.0626825731	0.0324639276	0.0016254775	-0.2309648241	0.0300846699	0.009577946	0.1560615623	-0.0046340766	-0.2558808734	-0.0817629356	0.0660915023	0.1477933987	0.0780392048	-0.1304250343	-0.01843077	-0.0304186592	-0.0593334732	-0.1156905274	0.0761807982	-0.0138217349	0.2646927377	0.0189424857	0.1658830786	0.2151239138	0.0522328356	-0.0245987131	-0.0464402032	-0.1556233059	0.0136185683	0.0002333077	0.0660904419	-0.0828910461	0.1004785929	0.1392768276	0.1494921041	-0.2008355111	-0.0021079071	-0.0167158945	-0.1075416914	0.048671719	0.0	0.0	0.0490290334087717	-0.0011920445388256	0.0024038461169984	1.4209701825439502e-06	0.0710471901772393	-0.0028677426446677	8.223947876045699e-06	0.0050477032320808	0.0586581041034577	0.0065185633061447	4.249166757621619e-05	0.003440773177012	-0.0033041697901732	-0.0006870504216787	1.0917538002293209e-05	4.720382819288795e-07	-0.0007661537065517	0.0001299421268983	5.869915020629083e-07	1.68849563428539e-08	0.0022092418586338	0.0002274080905698	4.880749589939728e-06	5.171443965660239e-08	0.0
