global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
4614.927055170527	20.031110109476685	401.2453722179791	21297551.72454491	3932.056034731061	16.404191949394317	269.0975135125733	15461064.660264956	4412.4903812132015	5.859304676884676	19470071.364299025	34.33145129656264	4316.964720179892	3742.379650891569	0.8127919999999998	14.212224	0.0576523625205378	0.0351320662945867	-0.1191560385	-0.0363133497	0.08328738	0.1669744874	-0.0269913079	-0.0054705307	-0.0703089371	-0.17848951	-0.0662840323	0.0766430106	-0.1234174582	0.123726131	0.0373390815	-0.0439011062	0.0771892613	0.0241647024	-0.0962066443	0.0378436327	0.0653968289	-0.0921577181	-0.0586027949	-0.0232181532	0.0208256731	-0.0030936966	0.0532848016	0.0132006633	0.1890820076	0.0026649907	0.1458907231	-0.0081676801	0.0636338971	0.08772092	0.0592711998	-0.0212325022	-0.0235729063	0.0767154187	0.0354818596	0.0217925287	0.0340370187	-0.1067910925	0.0484906094	0.0469672128	-0.0916508138	-0.0651232737	-0.1000546073	0.1279096448	-0.0224432491	-0.0112989552	-0.0074976304	0.0478864298	-0.1754622056	0.076311335	-0.0532853626	0.025511033	0.0727998878	0.0068383304	0.0150351343	0.0569375909	0.0638871203	-0.0169007269	0.0753398898	-0.0671637088	0.0528032928	0.2188647289	0.0022012935	-0.0142055888	-0.032006226	-0.0332137673	-0.0712908448	0.2269971958	0.0487327944	0.0577759106	0.0560869835	0.0432059273	0.1190319615	-0.0088547633	-0.1107562367	0.0263435108	0.0	0.0163331026910782	0.0048049344061383	0.0002667702435173	2.308739464729162e-05	-0.0381627765213323	1.348463584398274e-06	1.818354038448241e-12	0.0014563975118171	-0.3428075358121845	-0.0180057563086251	0.0003242072602455	0.1175170066096221	-0.0045642202493072	3.4853528330300136e-05	1.214768437071034e-09	2.083210648418588e-05	-0.0011038151493276	-0.0002319646433985	1.2184078838851117e-06	5.3807595787039616e-08	0.0014499888508685	0.0004299882951149	1.8488993393581842e-07	2.102467667642953e-06	0.0
4614.115568989033	-0.8114861814938195	0.6585098227554201	21290062.48398699	3948.457557763946	16.401523032885052	269.0099577982589	15590317.085463226	4417.870369289232	5.379988076030713	19517578.599843778	28.94427169823265	4319.709208366198	3754.245922262738	0.8718989999999999	15.245748	0.0680697195221979	0.0494631573124406	0.1044538768	0.0168443056	0.006079304	0.1297516759	0.1214396017	-0.0525567972	0.1395912408	0.1622949177	-0.0595424777	-0.0272368899	0.029593979	0.0722223204	0.0257524773	0.0341012727	0.0037221168	0.0439726821	-0.2162582954	0.0133027949	0.0600454314	-0.0895070336	0.0086706639	-0.0272835867	-0.0801782517	0.0143215658	-0.0286977017	-0.0464286365	0.0470766869	-0.1306655952	-0.0350425905	0.0435316272	-0.0195627558	0.0448959262	0.1225197311	-0.0492327946	-0.0711476796	0.1941645882	0.0098979819	-0.024723783	0.1002778504	-0.112840116	-0.0979166642	0.0211591175	0.0283660183	0.0872793971	-0.0331369267	0.0134735541	-0.0374766167	-0.0823522436	-0.0064794805	0.058049543	-0.0488928386	0.0948498468	-0.024069171	0.0332847705	-0.0321533195	-0.0528342394	0.0321911937	0.0442822973	0.0188035999	0.0402156644	-0.0358347931	0.0054510402	0.2217101138	0.0505070654	0.0364665795	0.0415718244	-0.0642749435	0.0363503961	0.0421363256	0.0013546288	-0.0634378937	0.019009451	0.0491482844	-0.0552832037	0.0718931741	-0.0110619709	-0.109972311	0.0327554609	0.0	0.0161067646876773	-0.0002263380034009	0.0002594278687042	5.12288917835061e-08	-0.0380548518911894	0.0001079246301428	1.1647725791481434e-08	0.0014481717524603	-0.3957973131297336	-0.0529897773175491	0.0028079165001634	0.1566555130807163	-0.0047601526157388	-0.0001959323664316	3.8389492215486993e-08	2.2659052925124943e-05	-0.0012019564620449	-9.814131271730012e-05	1.444699336651493e-06	9.631717261874896e-09	0.0014491489385953	-8.39912273199999e-07	7.054526266719898e-13	2.1000326462318844e-06	0.0
4613.703958407948	-0.4116105810844601	0.1694232704606869	21286264.21582917	3934.635780077302	-13.821777686644054	191.04153841901143	15481358.72186452	4412.519820503567	-5.350548785665524	19470331.166336827	28.628372307786808	4314.54198521019	3767.1010626638576	0.7693489999999998	13.452593	0.0507332550145442	0.0287028968741836	-0.0356562829	0.1203089211	0.0837176654	-0.0736806888	0.0766228047	-0.0949508846	0.0404871443	0.0354717685	-0.0402640235	-0.1169168173	0.0211469483	-0.0334603444	0.0279734919	-0.13068859	0.0181069829	-0.0393885411	-0.1526518768	-0.0387613481	-0.0053151114	-0.2064019544	0.0203806682	-0.0259460799	0.074540322	0.0352863145	0.0020426225	-0.0589401777	0.0571356092	-0.0211106499	-0.0263108263	0.0211541744	0.0113486573	-0.0480763259	0.0191619981	-0.0439072703	-0.0490726691	0.1388039297	0.0252909207	-0.039758505	-0.036462832	-0.1870387251	0.0173509752	-0.0104904674	0.0950055367	0.0831965037	0.0398799975	0.0582013391	-0.0694937669	-0.0175169049	0.0893777871	-0.0161521478	-0.0974585822	-0.0272551677	0.0004421751	0.0459017617	-0.0962187443	-0.1230121654	0.0373603118	0.0476402378	-0.0360618517	-0.0460784343	-0.1013366418	0.0508015936	0.0344229225	0.1416475219	0.0181044469	0.0268392495	-0.0661598895	0.0907132659	-0.0192650039	0.1507226875	0.0704392099	-0.181231625	0.1489153431	0.0279564589	0.1064991343	-0.0132648602	-0.1090166767	0.0390523562	0.0	0.0159775619929405	-0.0001292026947368	0.0002552824872382	1.669333632725104e-08	-0.037587963019277	0.0004668888719124	2.1798521871563535e-07	0.0014128549639385	-0.4035835299722237	-0.00778621684249	6.062517271827635e-05	0.1628796656648407	-0.0052123936265887	-0.0004522410108498	2.045219318945393e-07	2.7169047318502503e-05	-0.0010685991218812	0.0001333573401637	1.1419040832852715e-06	1.7784180175536825e-08	0.0011877283575008	-0.0002614205810944	6.834072021978597e-08	1.4106986512115484e-06	0.0
4601.535544592199	-12.168413815749773	148.07029479132996	21174129.36814542	3912.4664474658753	-22.169332611426853	491.4793084360742	15307393.702546246	4406.238436933877	-6.281383569689751	19414937.163113497	39.45577954956836	4309.530109829373	3755.131334866725	0.855384	14.956977	0.2396699972752149	0.1669006201487917	-0.1434177889	-0.0287960021	-0.0489109308	-0.0147497641	-0.0380191732	-0.0358446457	-0.0061426801	-0.1386726915	-0.0354138011	0.0145778067	0.0239326742	0.0484852527	-0.0317258686	-0.0393254211	0.0085339191	0.0321231631	0.0165181011	-0.0416823534	0.0236105429	-0.207472462	-0.0521461335	0.0581833137	-0.011590335	0.00845911	-0.0405275444	0.1685920597	-0.0471014321	0.1726664645	-0.1097033629	0.0011345519	-0.0219721824	-0.0403775617	0.2320838188	0.0079817835	0.0027295055	-0.0284634909	0.1423836854	0.0171037357	-0.0593558876	-0.1789335501	0.0033467659	-0.0019722467	-0.0963191372	-0.0716228365	-0.0631393824	-0.0997864498	-0.0020369281	0.0401917177	0.0109668775	-0.167045112	0.0619947657	-0.1259769297	-0.1497316804	-0.0925357131	0.0062257268	-0.0127379462	0.0218784713	0.0560355155	-0.014550089	0.0285439749	0.0356871038	-0.0204775757	0.0242134775	0.1570735391	1.861e-05	0.0320815922	-0.0684466414	0.0599143326	0.0096964406	0.1643858997	0.0820806588	-0.0002170643	-0.011500016	0.0035513309	0.0978154181	-0.015462571	-0.1078908257	0.0452120788	0.0	0.0226448226794389	0.0066672606864984	0.0005127879941832	4.445236506172713e-05	-0.0077956335398141	0.0297923294794629	0.0008875828958128	6.077190228707452e-05	-0.2369540661625251	0.1666294638096986	0.0277653782095076	0.0561472294709543	-0.005116981174983	9.541245160570032e-05	9.103535921410109e-09	2.61834963451304e-05	-0.0014447152730117	-0.0003761161511304	2.0872022200732706e-06	1.414633591412211e-07	0.0014478186207557	0.0002600902632548	6.76469450400031e-08	2.096178758606937e-06	0.0
4603.187590265591	1.652045673392422	2.7292549069746213	21189335.99117514	3937.053668932968	24.587221467092604	604.5314594718594	15500391.592058543	4406.816066354945	0.5776294210681954	19420027.84268407	0.3336557480835785	4307.623714870877	3732.451403827588	0.8961099999999999	15.669091	0.0869232300092554	0.0549908026097467	0.0910279096	0.0030667139	-0.1230126142	0.0844574429	-0.0024080478	0.0046516991	0.039131273	0.0537448278	0.1473644581	0.0819127375	0.0632092103	0.0726944817	-0.0653271549	0.0293255405	0.0567963401	-0.0313548023	0.0654294416	0.0852234621	0.0091463057	-0.0268606047	-0.0200372948	-0.1004355235	-0.0064065553	0.0051448912	-0.0274313345	0.1189625784	-0.1171543182	0.0046055782	-0.1264290733	0.0124969431	0.0132604798	0.072331406	0.0689898178	-0.1057726152	-0.037775678	-0.0598907189	-0.0622756332	0.0846323544	0.0543499696	-0.0470243242	0.0023981305	0.0658092603	-0.0018563377	0.0326617882	0.0487280629	-0.1561533221	-0.0293743668	0.0075490842	0.0629574282	-0.0797946137	0.0576749881	0.0429164949	-0.1599622534	-0.1041593236	0.0408436444	0.0073053561	0.0260630749	0.0371300518	0.0327108024	0.0412699435	-0.0045277645	0.006385527	0.0769802668	0.0104824978	0.00680345	0.0131695274	-0.0618768596	0.0793508663	0.0655191911	-0.0219018339	0.0083994208	-0.0191498084	-0.0196538369	-0.0946931265	0.010857033	-0.0176542455	-0.106596516	0.0512129922	0.0	0.0161365507023134	-0.0065082719771254	0.0002603882685683	4.235760412823704e-05	-0.0380125657855359	-0.0302169322457218	0.0009130629943425	0.0014449551575996	-0.2586602992270883	-0.0217062330645631	0.0004711605538531	0.0669051503962468	-0.0046190226253259	0.0004979585496571	2.479627171766025e-07	2.133537001327257e-05	-0.0013738545835968	7.08606894148998e-05	1.887476416869937e-06	5.021237304354892e-09	0.0014488352361206	1.0166153649000462e-06	1.0335068001508541e-12	2.0991235414246347e-06	0.0
4597.78275762109	-5.404832644500857	29.212215915062128	21139606.2862778	3902.587619738632	-34.46604919433594	1187.908547066385	15230190.12973724	4402.381929922795	-4.434136432149899	19380966.656910755	19.661565898919036	4303.702905377772	3737.0284645112224	0.647979	11.330362	0.1813616493745486	0.096599146253245	0.078469139	0.09912839	0.0046877946	0.1615204222	-0.0203894021	-0.0303387794	-0.0637157706	0.0422627924	0.0891181673	-0.1129231725	0.1225898309	0.0756305258	-0.0079922366	0.0093294726	0.0294105045	0.1296954037	0.0190081194	0.1274428644	-0.0127352836	-0.1522203205	0.0219445537	0.044969781	-0.0023124549	0.0597490685	-0.0958683445	-0.1150246513	-0.0251984782	-0.0603022879	0.0460885861	-0.0021644774	0.1279539228	-0.0047419251	0.0125097783	-0.1594331673	-0.0511104035	0.0266369124	-0.0274384776	0.1630271178	-0.0388192006	-0.1020366358	-0.0720606707	-0.0382727175	0.0993184223	0.1028008975	-0.0210925051	-0.0315251834	0.0898587044	0.0262292409	-0.0268160154	0.0706071059	0.0144753826	0.0873190642	-0.0930398187	-0.016934623	-0.0882859619	-0.0812775039	0.0920591182	0.0676216125	-0.0158757864	-0.0488111149	-0.0504706552	0.0509453	0.0910951025	-0.0519496303	0.022143035	0.0245825306	-0.0569238031	0.0751786949	-0.0053657007	0.0569140356	0.0242068616	0.0204749617	0.0605555046	-0.0898127803	-0.0005030755	-0.0198390281	-0.1051357685	0.0570340182	0.0	0.0520576204409906	0.0359210697386771	0.0027099958459782	0.0012903232511709	-0.0379021450089283	0.0001104207766075	1.2192747906624982e-08	0.0014365725962778	-0.3516072116073871	-0.0929469123802988	0.0086391285210309	0.1236276312543219	-0.0050740706948413	-0.0004550480695153	2.070687455696923e-07	2.5746193416247276e-05	-0.0017512355916649	-0.0003773810080681	3.066826097513913e-06	1.4241642525049536e-07	0.0016640710881164	0.0002152358519958	4.632647198435797e-08	2.7691325863049e-06	0.0
4595.592690113205	-2.1900675078850327	4.796395689093758	21119472.173421927	3881.460031745139	-21.127587993492853	446.37497442278334	15065731.978034977	4401.1909798884735	-1.1909500343217587	19370482.041451663	1.4183619842509982	4302.9848074627735	3727.946669835768	0.88156	15.414676	0.0426646097666472	0.0328120352026881	-0.1507573783	0.0636847094	0.0095530765	-0.0690248062	-0.0485095961	0.0861726388	0.0743070011	-0.1234464535	0.0313810874	-0.1071314107	0.1797498228	0.0299269245	-0.0027650811	0.0127466946	0.0288689421	0.1823590468	0.1403267876	-0.0621773843	0.0120648871	-0.1290220529	-0.0835466475	0.0026375876	0.1144746966	0.0322488822	-0.0131566411	-0.0808569204	0.0259080699	-0.0083667114	0.0058434726	-0.0508775376	0.016120523	-0.0339260424	-0.0788396204	0.009371304	0.0097678104	-0.0952717936	0.1447609304	0.0356617035	-0.1046504619	-0.059615597	0.087196333	0.0191740845	0.0574490053	0.0884160855	0.026273199	0.009901684	-0.0055433261	0.0371605444	-0.107204387	0.0398763275	0.060818145	-0.1097484809	-0.0761118588	-0.0240246102	-0.0692271628	-0.0924162514	0.0889009905	0.0817631461	-0.0195651151	-0.1315505148	-0.0137193426	-0.0718616342	-0.0152817059	-0.0008077567	-0.0218062284	0.0110043725	0.0433004077	0.0271276181	0.1059663836	0.0521876306	-0.0410998051	0.0026303691	-0.0500841331	-0.0240788894	0.0364094161	-0.0220160659	-0.103510864	0.06265471	0.0	0.0522499431550329	0.0001923227140423	0.0027300565597041	3.6988026336598666e-08	-0.0372872153797061	0.0006149296292222	3.781384488953552e-07	0.0013903364307725	-0.3530387644305648	-0.0014315528231776	2.0493434855480296e-06	0.1246363691906598	-0.0056245713528879	-0.0005505006580466	3.030509745097402e-07	3.1635802903727226e-05	-0.0016295823758996	0.0001216532157653	2.655538719842585e-06	1.4799504906038674e-08	0.0018004333063086	0.0001363622181921	1.859465455029713e-08	3.241560090465317e-06	0.0
4600.88748363924	5.294793526034482	28.034838483336664	21168165.63710821	3908.246977388189	26.78694564304988	717.5404568837088	15274394.436263915	4402.381002011506	1.190022123032577	19380958.48687183	1.4161526533069615	4304.9267162746855	3731.419020909986	0.847203	14.813919	0.1457524998975621	0.0653594597472483	0.0430546381	-0.0968391992	-0.0479454661	-0.0368428209	-0.0884471373	0.0340660991	0.0389715351	-0.0812593593	0.1225419029	0.1369590598	0.0277772092	-0.0021780098	-0.0582026215	-0.0376153256	-0.0291244901	0.0344772383	0.1226520584	0.0745949891	0.0282970311	-0.1051285916	-0.0542771193	0.0710827404	-0.0945338578	0.0158801833	0.05961129	0.0265665941	0.0203829568	-0.0134378767	0.1668548036	-0.0778083767	0.1021326859	-0.0654522292	-0.0232517508	-0.0424742117	-0.0623566499	-0.1191957971	0.0203758756	0.1114077296	0.0171185081	-0.0738340462	-0.0674086281	0.0333432251	-0.0731242677	-0.0591669213	0.0328560653	0.0603693999	0.0469971308	0.0397766861	-0.0076022539	0.0742144483	-0.0704794705	-0.0723017655	-0.1006648478	-0.0523448431	0.0643007491	0.003144045	0.070115159	0.1422592558	-0.0240656197	-0.0822096665	0.0151492685	-0.0190946329	0.0612295487	0.0628078866	0.0157597814	-0.1226475356	-0.0263047889	-0.042956355	-0.0224804042	-0.0831724962	-0.0379876914	0.0013707396	-0.0081946893	0.0795982968	-0.052982797	-0.0241845089	-0.1017243396	0.068055325	0.0	0.047388434768024	-0.0048615083870089	0.0022456637497632	2.363426379695792e-05	-0.0681516137520503	-0.0308643983723442	0.0009526110868867	0.0046446424570086	-0.2992091541132708	0.053829610317294	0.0028976269469117	0.089526117905179	-0.0050518546791248	0.0005727166737631	3.280043884062692e-07	2.552123569899514e-05	-0.0015061396103421	0.0001234427655574	2.268456525841453e-06	1.5238116368483874e-08	0.0022282135234063	0.0004277802170976	1.8299591414015522e-07	4.964935505890717e-06	0.0
4601.480071931065	0.5925882918254501	0.3511608836086048	21173618.85237872	3905.1966228699416	-3.050354518247332	9.304662686991913	15250560.663274797	4409.271147575932	6.890145564426348	19441672.05284558	47.47410589898408	4309.017126751761	3730.159782251382	0.730557	12.774281	0.0984023805298902	0.0632303047411917	0.0963791543	-0.0288347292	0.0381271015	0.0874850195	-0.0701678548	-0.0563394496	0.1450117658	0.0572876462	0.0837510594	-0.0156832687	0.0870862311	0.0429661604	-0.0115990526	0.1035162899	0.0027747993	0.0563103149	-0.0516098199	0.1056930968	0.0066217576	-0.0776957743	-0.0399302207	-0.0375066258	-0.0843162886	0.0475424539	-0.072741959	-0.0363510211	0.0155243587	-0.1112750349	-0.0201644302	0.036498319	0.0149404048	0.0308859522	0.0307749765	-0.0057588606	0.0121692867	0.0350664011	-0.0380656377	0.0860024352	0.0424113634	-0.0827221348	-0.0789066969	0.0379952584	0.0131692264	0.0422642037	-0.0505264921	-0.0404053154	-0.0075064756	-0.1033993188	-0.0259837982	0.0378083454	-0.0126844832	0.1191730476	-0.1009376935	-0.0662477758	0.0052091935	-0.0193962188	0.0705289478	0.1145332212	-0.0312757542	-0.0129830679	-0.0303140978	-0.0108431655	0.1196029926	-0.0081665816	-0.0028590817	-0.0192317769	0.0048753349	-0.0098505273	0.0192715534	-0.0795734626	0.0311526534	-0.0653991295	-0.0831875652	0.0110801084	-0.0126939013	-0.0263435108	-0.0997789847	0.0732168931	0.0	0.0426320387144016	-0.0047563960536224	0.0018174907249462	2.2623303418914756e-05	-0.048150822580439	0.0200007911716113	0.0004000316474904	0.0023185017151729	-0.3495874608601923	-0.0503783067469215	0.0025379737906869	0.1222113927906765	-0.004810101818846	0.0002417528602788	5.844444545298101e-08	2.31370795076656e-05	-0.0017288689331058	-0.0002227293227636	2.988987787858388e-06	4.9608351218776433e-08	0.0022273579752941	-8.555481121998512e-07	7.319625722887293e-13	4.961123550106232e-06	0.0
4601.457870352362	-0.0222015787030613	0.0004929100969082	21173414.53262769	3926.4444120599983	21.247789190056665	451.4685454650889	15416965.720997186	4408.072521928428	-1.1986256475047412	19431103.358580448	1.43670344285616	4311.025977762336	3755.155589819944	0.738803	12.918479	0.0821744641476903	0.0448230411260687	0.0172939772	0.0328574422	-0.0376173264	-0.0984585396	0.0169998716	-0.014294893	-0.0035337276	0.0238468353	0.0709865942	-0.0233310657	0.094773755	0.0963284985	-0.0004726022	-0.15356116	0.0042020606	-0.0352753077	-0.0556369849	-0.017984091	-0.0099949011	-0.1327525414	-0.0448837416	-0.06668702	-0.0217397013	0.055805372	-0.0492306423	-0.052812364	0.0938954246	-0.0236296508	0.0457172369	0.0781550071	0.0414085666	-0.0493411623	-0.073328104	0.0192235132	-0.0817643565	0.0465685267	0.0471869841	0.0203343684	-0.0249178155	-0.104871637	-0.0590811058	0.0644842872	0.0852652511	0.0543689649	-0.0550436365	0.0429531839	-0.0550816624	0.0291900881	0.1044991843	0.0217938369	-0.0440450675	-0.0421242537	-0.0546907861	-0.0193740713	-0.0939298136	-0.1269814925	0.0999212862	0.0792141448	-0.0047936388	-0.1184235077	-0.1035116835	0.0662356012	0.0171986444	-0.0072935715	0.0030818649	-0.0702653169	0.0098895987	-0.0286288399	-0.0080226355	-0.0460895067	-0.0130148509	-0.0261317916	0.0512961478	0.0553198647	-0.0528597295	-0.0284922285	-0.0976778367	0.0781212842	0.0	0.0427554668985123	0.0001234281841107	0.0018280299497097	1.5234516632865036e-08	-0.0281322665765628	0.0200185560038761	0.0004007425844803	0.0007914244227347	-0.3723677498469158	-0.0227802889867234	0.0005189415663186	0.1386577411260552	-0.0055400605261429	-0.0007299587072969	5.328397143585614e-07	3.069227063332675e-05	-0.0017826828932165	-5.381396011069992e-05	3.177958297766751e-06	2.895942302796002e-09	0.0022260868232421	-1.2711520520000683e-06	1.615827539303985e-12	4.955462544612104e-06	0.0
4601.878218658498	0.4203483061355655	0.1766926984710391	21177283.13936351	3914.130781195137	-12.313630864861352	151.62550507606613	15320419.772299252	4410.985745195029	2.9132232666015625	19456795.244313747	8.486869801068678	4310.922863626072	3724.999673677183	0.7820089999999998	13.673953	0.0977223156273104	0.046409771929567	-0.1603236282	-0.055107008	-0.0732855266	-0.0102734107	-0.0214730406	-0.004437981	-0.0806398392	-0.1707939886	0.01048595	0.0258776526	0.0574452874	0.0086307066	-0.0164322465	-0.0894892713	-0.0056878106	-0.0206809367	0.0011346429	-0.1220528206	0.0616558895	-0.1337888655	-0.061739158	0.0025369553	-0.0171595599	-0.0188409103	0.0187586432	0.0893888668	0.129945424	-0.0337605838	0.0551955667	-0.0104412118	0.0238068761	0.0381165972	-0.0407155701	0.0306863813	-0.0803085868	-0.0338592527	0.1229042519	-0.0628690308	-0.0439672186	-0.1190622111	0.0326548938	0.007118481	-0.0687615002	-0.0287658891	-0.0622507283	-0.0073259906	-0.0775887058	-0.026708029	0.0160328842	0.0431131488	-0.0640850541	-0.1085077483	-0.0773445423	-0.0830966233	0.006347471	-0.0098384566	0.0537443723	0.1170525056	-0.0193201967	-0.0198520787	0.0164835411	-0.1375765228	0.0211767623	0.0405407561	0.0179585132	-0.049760431	0.0297275281	-0.0552082932	-0.050539809	0.0699928264	0.0326886866	0.068791513	-0.0787166689	0.0215073296	-0.040321633	-0.0306298234	-0.0954241764	0.0827512714	0.0	0.0424513795386332	-0.0003040873598791	0.001802119624733	9.246912243824142e-08	-0.0322636171717647	-0.0041313505952019	1.7068057740475097e-05	0.0010409409930061	-0.3352118688695213	0.0371558809773944	0.0013805594912063	0.1123669970309971	-0.0047433465912841	0.0007967139348588	6.347530939981933e-07	2.2499336885046487e-05	-0.0016652974842583	0.0001173854089582	2.7732157110770227e-06	1.3779334236283862e-08	0.0020175662331624	-0.0002085205900796	4.3480836487186185e-08	4.070573505197116e-06	0.0
4597.691273619595	-4.186945038902195	17.530508758787704	21138765.047517776	3943.0990300553567	28.968248860219774	839.1594420276242	15548029.960823497	4409.334328029467	-1.6514171655626342	19442229.216339067	2.727178654714925	4311.3229749630655	3746.1591751288574	0.936275	16.371399	0.0992652100514046	0.0726178901755486	0.110214574	0.0024077774	-0.1476581134	-0.0082106401	0.0079353609	-0.014013832	0.0933806258	0.0999122117	0.1116745442	0.0843062075	0.0090015627	0.0728767469	-0.1023483548	0.0402273898	-0.0787673057	-0.0512814134	-0.0482170975	0.0243812905	0.0005618671	-0.1099403724	-0.0133538208	-0.0663962249	-0.1004625271	0.0003321386	-0.126579487	-0.0079418392	-0.0004161725	-0.1233807373	0.036134482	-0.0472419312	-0.0335967176	-0.0810002375	-0.0309873145	0.0453175019	-0.0259079835	0.0066576426	-0.0525394085	-0.0012862602	0.0482909029	-0.1073010204	-0.1105927492	0.0302326657	-0.0287561188	0.0467191794	-0.0001912723	-0.1052316025	-0.0635905775	-0.0928145217	-0.0513854139	0.0812610083	-0.0167584942	0.0450987997	-0.0583451817	-0.1503317642	0.0642396328	0.0508669681	0.062617393	0.0414200965	0.0034189622	0.0054361063	-0.048004639	-0.0585680582	0.1071933068	-0.0305121787	0.0123484098	-0.0032397481	-0.0180861989	0.0047722154	0.0335117083	-0.0202723079	-0.0995237382	-0.1038005061	-0.0344219992	0.0732077336	-0.079630786	-0.0327554609	-0.0930215226	0.0870905918	0.0	0.0350443196433474	-0.0074070598952857	0.0012281043392651	5.486453629235125e-05	-0.0382617259025579	-0.0059981087307931	3.59773083464176e-05	0.0014639596690424	-0.354625879946667	-0.0194140110771456	0.0003769038261035	0.1257595147279478	-0.0037430662305401	0.0010002803607439	1.0005608000901464e-06	1.4010544806209672e-05	-0.001690216265076	-2.491878081770007e-05	2.8568310227274632e-06	6.20945637440577e-10	0.0017138447677605	-0.0003037214654019	9.224672854587757e-08	2.9372638879800423e-06	0.0
4597.969259475702	0.2779858561061701	0.0772761361950803	21141321.311083533	3919.302465545997	-23.79656450935954	566.2764824481101	15360931.816434933	4408.9965389085855	-0.3377891208810979	19439250.480107885	0.1141014901856249	4314.192995576777	3714.800746110465	0.703497	12.301131	0.0500333323110486	0.0293174339326336	-0.0096620642	0.0629109544	-0.0141025028	-0.0168347608	-0.073417926	0.0188730018	-0.0373465798	-0.0426581582	0.0979916955	-0.0726772651	0.0153215397	0.1478505104	0.0203042366	-0.0460784214	0.0743768415	-0.0437088406	-0.0520503764	0.0841608274	-0.0228954343	-0.1121613403	-0.0592985848	0.0289842022	0.0169380436	0.0809941411	-0.0268244431	-0.030474652	-0.0356204003	-0.0136943585	0.057925697	0.0768773234	0.0731453461	-0.0945575207	0.103256846	-0.0492023191	-0.0212623853	0.07615012	0.0046834283	0.0927689745	-0.0402361926	-0.0829728396	0.0122484068	0.0606017653	0.0375505315	-0.0306950624	0.0074901069	0.0037819167	0.0844633828	0.0112208263	0.1043832863	0.0302573829	0.0249968057	0.1002615563	-0.0588587361	-0.1240570248	-0.0272843945	-0.0676523017	0.051239176	0.0038694878	0.0288517414	-0.0450992069	-0.0512759145	-0.0073383994	-0.077094559	0.0256373216	-0.0477896577	-0.0119481832	0.0162730975	-0.0332946423	-0.0469169769	-0.0551472702	-0.0007080623	-0.0007787417	0.040248217	0.1480100328	-0.0438071829	-0.0348683112	-0.0904736267	0.0911240034	0.0	0.0243855970953887	-0.0106587225479587	0.0005946573456986	0.0001136083663543	-0.029832342754716	0.0084293831478419	7.105450025312103e-05	0.0008899686742348	-0.356257152951585	-0.0016312730049179	2.661051616574198e-06	0.126919159029169	-0.0041357298155488	-0.0003926635850087	1.541846909918846e-07	1.710426110721931e-05	-0.0016237902882028	6.642597687320012e-05	2.636694900061732e-06	4.4124104035589175e-09	0.0015866552574358	-0.0001271895103247	1.6177171536636974e-08	2.517474905948665e-06	0.0
