global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
4509.826201417704	1.909665483090976	20338532.36699364	3.64682225730909	4035.472299254767	-11.66540391374292	136.08164847076864	16285036.678052558	4376.679415412392	2.103325269134075	19155322.70529456	4.423977187777929	4233.892913434088	3312.565896775988	0.714576	13.426124	0.0501621092802356	0.0290755558405207	-0.1202176022	-0.002137432	0.0434513754	-0.0297555096	0.1045822288	0.0319843005	0.0602881685	-0.0671795114	-0.0007985397	0.037063458	0.0437692316	-0.0399494953	0.0086649183	-0.0395528891	-0.0298004496	0.0344052173	0.0560032657	0.0623028385	-0.0787125838	-0.048496674	0.0221583657	-0.0943280208	-0.0663214484	0.0301000152	-0.0369363033	0.0467785317	-0.0509406748	0.0037517718	-0.034653804	-0.0420835299	0.0580575663	0.0137383573	-0.0463618982	-0.057302713	-0.0441508514	-0.1015892764	0.0279216519	0.0646098669	0.0545163576	0.0058401528	0.0430667002	-0.0367413254	-0.0574288673	-0.0299006115	0.0381663996	0.0526422087	-0.099660435	0.0455390841	0.0231771639	-0.0907164235	0.0178908769	0.0855390385	-0.015462571	-0.1078908257	0.0452120788	0.0	-0.0091683879679607	-0.0041501135753207	8.405933793104652e-05	1.7223442688061987e-05	-0.056049544076842	0.0051018722253531	2.602910020382944e-05	0.0031415513912218	-0.0115113742541694	0.0002972724797416	8.837092721177882e-08	0.0001325117372195	-0.0033842205948391	-0.0002900686069365	8.41397967300819e-08	1.1452949034533112e-05	-0.0004509014165012	0.000104283888739	2.033120874027886e-07	1.0875129450548984e-08	-0.0009457652508242	-0.0004179045243207	8.944719096665618e-07	1.746441914477941e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4511.830199127588	2.0039977098831514	20356611.745759685	4.016006821216916	4034.010686440042	-1.461612814725413	2.1363120201695445	16273242.218312455	4373.593193169547	-3.086222242844997	19128317.419338997	9.524767732231204	4228.912514365357	3302.9035569367584	0.746446	14.024929	0.0691300338947862	0.045089107172334	-0.07354026	0.0422760462	-0.1552566184	-0.0790263317	0.1309592176	-0.0076073469	0.0081103975	0.0154793462	0.0625743876	0.0078598063	0.071294495	-0.0140028935	-0.0033834516	0.0749324065	0.0644554339	0.0281304511	-0.1154017381	-0.1190865604	0.0208244716	-0.0886272793	-0.0350776273	-0.0412621533	-0.0543321286	-0.0827235507	-6.2195e-05	-0.002141876	-0.0762770651	0.0328932326	-0.0368712584	-0.0275799977	0.0647651146	-0.0556610177	0.0167218657	0.0255356836	-0.0377505481	0.062241353	0.0427803002	-0.0173108055	0.0413799256	0.181937848	-0.0847322757	-0.0625429524	-0.0406320341	-0.0095370761	0.010529853	0.0229128694	-0.0035182088	0.0014819453	0.0670362479	-0.0977659495	0.0135346379	0.0939511893	-0.0176542455	-0.106596516	0.0512129922	0.0	-0.0047774621653076	0.0043909258026531	2.2824144740945575e-05	1.928022940440477e-05	-0.0424215614900589	0.013627982586783	0.0001857219093856	0.0017995888792548	-0.0278480612964244	-0.016336687042255	0.0002668873435165	0.0007755145179694	-0.0026897165025702	0.0006945040922689	4.823359341782491e-07	7.234574864198468e-06	-0.0004517297732042	-8.28356703000009e-07	2.0405978799911801e-07	6.861748274050453e-13	-0.0009456089305342	1.5632028999999686e-07	8.941762495060333e-07	2.4436033065683108e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4519.94294538269	8.112746255102138	20429884.229514744	65.81665179967376	4034.462205490264	0.4515190502220321	0.2038694527134059	16276885.287529364	4378.723934428996	5.130741259448769	19173223.29394134	26.324505871409936	4234.271348182702	3342.020157227693	0.842256	15.825113	0.0337014064003119	0.016000530786604	-0.0557939367	-0.0305294061	0.1026090096	-0.0131476513	0.0813098832	0.0400790455	0.0645077027	0.1362479098	-0.077039931	0.0505855522	0.0435761513	-0.0673422604	-0.0618756034	-0.0963067444	-0.0708789308	-0.0394367404	0.0056316383	0.0108796485	0.0659173121	-0.0537500664	-0.0511563064	-0.0527646309	-0.0197525139	0.1301164088	0.0558958653	0.0272337522	0.0345671433	-0.0380490712	-0.0371698443	-0.0253465881	0.037451403	0.0125321469	-0.0219043569	-0.0108754934	-0.0421714094	0.0478059425	0.0807780197	0.1038355141	-0.0081019663	-0.0859000648	-0.0149848411	-0.0367976001	-0.1042074708	-0.0260767261	-0.032847092	0.089501116	-0.0327716946	-0.0292366627	0.0803084859	-0.0074861564	-0.0869288207	0.136074755	-0.0198390281	-0.1051357685	0.0570340182	0.0	-0.004873346781693	-9.588461638540026e-05	2.374950885463752e-05	9.193859659375368e-09	-0.0489481677925169	-0.006526606302458	4.259658982728449e-05	0.0023959231302443	-0.0330178576424629	-0.0051697963460385	2.6726794259513036e-05	0.0010901789232979	-0.0027548706461168	-6.515414354659995e-05	4.245062421290952e-09	7.589312276835994e-06	-0.0006539632535089	-0.0002022334803047	4.276679369399458e-07	4.0898380556151486e-08	-0.0011164036893915	-0.0001707947588573	1.246357197686953e-06	2.917084965312328e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4530.804763260154	10.861817877464093	20528191.802780896	117.97908760319854	4040.259949032623	5.797743542359058	33.613830182966154	16323700.455757093	4379.906176177781	1.1822417487856	19183578.112120274	1.397695552571634	4240.048094614355	3364.9056198120115	0.73192	13.752003	0.0608107548866679	0.0281434865245152	-0.0143646612	-0.0221314303	0.0244984069	-0.0721392223	0.0821101527	0.0237004846	-0.0354587511	0.017935651	0.1160148356	-0.0401749326	0.0440521154	-0.0318376177	0.037258581	-0.0231684969	0.0126556214	-0.0451569907	-0.0530998026	0.1118775071	-0.0518220875	-0.0449596604	-0.002884718	-0.0208792549	0.0316569804	-0.0225135518	0.0472039808	0.0307294889	-0.0987125277	-0.0189405903	-0.0350723336	-0.0253695982	0.0137945352	0.063592702	-0.0249072194	-0.0001176677	-0.029776956	-0.112579159	0.0414303143	-0.0187735897	0.0178361149	0.0245782861	-0.0589917935	-0.0009618213	-0.1449840136	-0.032979961	-0.0116292504	-0.0165367739	-0.1341893977	-0.084212986	0.0220208191	-0.0733689499	-0.0402598808	-0.0063151935	-0.0220160659	-0.103510864	0.06265471	0.0	-0.0160226917870005	-0.0111493450053075	0.0002567266521012	0.0001243078940473	-0.0422307267111534	0.0067174410813634	4.512401468158999e-05	0.0017834342785521	-0.0509499668544748	-0.0179321092120119	0.0003215605407915	0.002595899122472	-0.0027653020583746	-1.0431412257800362e-05	1.0881436169218763e-10	7.6468954740508e-06	-0.0007859535720065	-0.0001319903184976	6.177230173497766e-07	1.7421444177097904e-08	-0.0007585882283872	0.0003578154610043	5.754561002476308e-07	1.2803190413371973e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4532.6624666437565	1.8577033836027117	20545029.036521062	3.451061861448962	4041.1378321883694	0.877883155746531	0.770678835143488	16330794.978744114	4384.863014962709	4.9568387849276405	19227023.659987856	24.57025073976293	4242.954238107047	3374.2769129435223	0.718309	13.49627	0.0831959342283257	0.0343758781510589	0.0041359882	0.009701709	-0.1222157896	-0.0592489008	0.0471506493	0.0286004181	0.0269102943	0.1135500611	0.0153722798	-0.1396517081	0.0089596873	-0.0109702046	0.0702606161	0.0304037387	0.0278676433	-0.0483639078	-0.1035563348	-0.0583437521	0.1327021722	-0.014037255	0.0095083309	-0.0473889473	0.056960844	-0.0110232865	-0.0017113453	-0.0812796565	-0.0869329234	-0.0092956837	-0.0358700151	-0.0301391942	0.0393871441	-0.0495150315	0.0319058349	0.0553607977	-0.0065241124	0.0970233271	-0.0247828722	-0.0193757065	0.0360747521	0.0643216072	-0.0267655209	-0.0158083855	-0.1260406506	-0.0411551805	-0.0364546868	0.0004877588	-0.1288038006	-0.1049810671	0.0030209038	-0.1229403123	-0.0587651286	0.1573476305	-0.0241845089	-0.1017243396	0.068055325	0.0	-0.021236779480688	-0.0052140876936874	0.0004510008027113	2.7186710477463425e-05	-0.0249970806091255	0.0172336461020279	0.0002969985579699	0.0006248540389791	-0.0337836194815395	0.0171663473729353	0.0002946834821282	0.0011413329452734	-0.0024142173066271	0.0003510847517474	1.232605029096037e-07	5.82844520361781e-06	-0.0004518592690421	0.0003340943029644	2.041767990192609e-07	1.1161900327326833e-07	-0.0009450462348688	-0.0001864580064816	8.931123860396951e-07	3.4766588181092386e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4533.2626015094165	0.6001348656600385	20550469.814243924	0.3601618569807924	4053.174736400642	12.036904212272477	144.88706301542285	16428225.443796411	4378.599330959773	-6.263684002935406	19172132.10108137	39.23373728862892	4241.073076566394	3388.8260596663863	0.740244	13.908399	0.1038738737666775	0.0552547348144298	0.0060746133	-0.0475792777	0.0682221886	-0.0042395986	-0.0038468354	0.0490167064	-0.0153643224	0.1477163177	-0.1480669531	0.0545862182	0.0339047233	-0.1038129862	-0.0539745284	-0.0668987552	-0.0580555194	-0.0293869868	-0.0484515387	0.0067581224	0.1331410154	-0.0423440272	-0.0898658793	-0.0093519357	0.0867377947	0.1792500258	0.0630378262	0.0196552499	0.0167306439	-0.0986406129	-0.0327682654	-0.0337822061	0.0527948838	-0.0250213513	0.0127421063	0.0304012927	-0.0268876191	0.0659000978	0.0262299732	0.0590195899	-0.0264960205	-0.1157545911	-0.0247325677	0.0283075023	-0.1076835386	0.046818517	-0.006734521	0.0079290363	-0.0767239999	-0.0993565941	0.0311659457	-0.0380336888	-0.1602115222	0.1128472723	-0.0263435108	-0.0997789847	0.0732168931	0.0	-0.0211376536556997	9.912582498830189e-05	0.0004468004020683	9.825929179611454e-09	-0.03862910402826	-0.0136320234191345	0.0001858320624998	0.0014922076780261	0.0092195488512203	0.0430031683327598	0.0018492724866556	8.500008102003755e-05	-0.0026897669055463	-0.0002755495989191	7.592758146453185e-08	7.234846006172118e-06	-0.0008101460223155	-0.0003582867532734	6.563365774736266e-07	1.2836939757119422e-07	-0.0006360914632655	0.0003089547716033	4.04612349639245e-07	9.545305089644727e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4544.902881155512	11.640279646095223	20656142.199135672	135.49611023929873	4068.7454226654354	15.570686264793494	242.4462707566288	16554689.314460931	4385.214990867137	6.615659907363806	19230110.516125865	43.76695600990089	4252.268921987207	3402.3012642754447	0.774941	14.560321	0.038176098892943	0.0202124770917831	0.0173921645	-0.0486188405	0.0576804332	-0.0545836309	-0.0262212571	0.0207849185	-0.0998914429	-0.0188513942	0.0673555235	-0.0171376063	-0.0015509464	-0.0618930489	0.0764569195	0.0171039501	-0.0135155488	-0.0908566526	-0.0930103033	0.1129619756	-0.0467374016	0.0058828131	-0.0197003005	0.0116172255	0.1543750854	0.0213946142	0.0421144295	0.021966246	-0.1315152737	-0.0267584005	-0.0303610306	-0.0349445386	0.007455915	0.0870617177	-0.0716987997	-0.0087717115	-0.0126143868	-0.0653760147	0.0204119255	-0.0396885038	-0.0502257661	-0.0725100493	-0.1054089757	0.0225465135	-0.0533894418	-0.0520885707	-0.0510832625	-0.0477726509	-0.1898520575	-0.1271617419	-0.0318198892	-0.1031154067	-0.0984722244	0.0431025295	-0.0284922285	-0.0976778367	0.0781212842	0.0	-0.0211913384346615	-5.36847789617996e-05	0.0004490728246523	2.882055492177281e-09	-0.0503664534501808	-0.0117373494219207	0.0001377653714522	0.0025367796331492	-0.0015984442309502	-0.0108179930821705	0.0001170289743258	2.555023959457976e-06	-0.0025257431782708	0.0001640237272754	2.6903783109347577e-08	6.3793786025814826e-06	-0.000711136263521	9.900975879450004e-05	5.057147852946091e-07	9.80293233654508e-09	-0.0006843994093933	-4.830794612779995e-05	4.684025515778978e-07	2.3336576590864223e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4545.3249330375065	0.4220518819947756	20659978.74689241	0.178127791095332	4078.393086046276	9.64766338084064	93.07740871001346	16633290.164310068	4386.899009622199	1.6840187550615155	19244882.920624223	2.835919167398937	4254.755446218869	3417.82030444675	0.7666389999999998	14.404347	0.0663822944997745	0.0311320679739037	0.0323361598	-0.007841622	-0.1365760461	-0.0216996824	-0.0730919827	0.0070794414	-0.0247912916	0.0222661627	0.0503119234	-0.1525262044	-0.0078076141	-0.0341089846	0.0525539831	-0.0023251534	0.0310667936	-0.0856055958	-0.1176389167	0.040642864	0.0024991314	0.0272161007	0.0747049246	-0.0742977363	0.1328841796	-0.0285230057	0.0404916408	-0.0665194166	-0.1170456118	0.0281952357	-0.0272199614	-0.0303524815	0.0121451225	0.0373597647	-0.0219496933	-0.0092829656	0.0225682237	0.0944552748	-0.1022531672	-0.0164010215	0.0710925376	0.0829556101	-0.0078651516	-0.0457478248	-0.0393227907	0.0067216657	-0.0008805401	-0.1375565858	-0.1355611899	-0.1235628914	-0.0512519012	-0.0858346167	-0.0737460437	0.0363302612	-0.0306298234	-0.0954241764	0.0827512714	0.0	-0.0210079056612784	0.000183432773383	0.0004413321002731	3.3647582351014944e-08	-0.0355346348889185	0.0148318185612623	0.0002199828418342	0.0012627102766887	-0.0167711883290593	-0.015172744098109	0.0002302121634667	0.0002812727579687	-0.0023217163118901	0.0002040268663807	4.1626962205128094e-08	5.390366632896568e-06	-0.0004519040077599	0.000259232255761	2.0421723222945977e-07	6.720136242698834e-08	-0.0009450262685919	-0.0002606268591986	8.930746483287299e-07	6.792635973572686e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4555.615347197159	10.290414159652755	20753631.191618294	105.89262357718192	4079.098271133876	0.7051850876000572	0.4972860077735003	16639042.705567377	4380.633274943473	-6.265734678725494	19189947.88954198	39.25943106418327	4250.769840524679	3441.721529755769	0.838701	15.758316	0.0450800984769557	0.0291912449176133	0.038800047	-0.0735216444	0.0914617797	-0.0138344178	-0.0970744335	0.0966346625	-0.0657817309	-0.0085115033	-0.1296724539	-0.0040473491	0.0081670084	-0.107293789	-0.0741036745	-0.0162091666	-0.1049343076	-0.0487833492	-0.0391530474	0.0781513102	-0.0107917932	0.0077979719	0.0186350232	-0.0683491755	0.1141052927	0.1524146815	0.0704015662	-0.0094623968	-0.0756857585	-0.0397281828	-0.0289247552	-0.0362049952	0.0121732211	0.0163308547	-0.0012345055	0.0142613283	0.0077723483	-0.059463282	-0.1079436556	-0.0032716664	0.0325220273	-0.1015876199	0.0547874765	-0.0161469565	-0.1170584088	-0.0002530019	0.0225043039	-0.0259352691	-0.1161113645	-0.0647179085	-0.0365059532	-0.0598463491	-0.1972951785	0.0320075587	-0.0327554609	-0.0930215226	0.0870905918	0.0	-0.0212728289299519	-0.0002649232686735	0.0004525332506829	7.018433828465165e-08	-0.0125398902689255	0.022994744619993	0.0005287582801386	0.0001572488479566	-0.01301403091513	0.0037571574139292	1.41162318330439e-05	0.0001693650006599	-0.0023258762276056	-4.159915715500062e-06	1.7304898760064394e-11	5.409700226140856e-06	-0.0007989140294639	-0.000347010021704	6.382636264742454e-07	1.2041595516301054e-07	-0.0009349307425242	1.0095526067699931e-05	8.74095493316852e-07	1.0191964658360884e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4547.330741772513	-8.284605424646543	20678216.87506935	68.63468704208293	4070.75240363697	-8.345867496906067	69.65350427591314	16571025.13171617	4373.245405094155	-7.387869849318122	19125275.37317714	54.58062091046377	4242.561219798806	3443.521632809109	0.7276169999999998	13.67115	0.0367317319024319	0.0221343972601378	0.0469941593	-0.0306355792	-0.068263686	-0.074385073	-0.0316117393	0.0145126587	-0.1440697782	0.0020435039	0.0113792163	0.0217927039	0.0732558293	-0.0625219844	0.0304628955	0.145393476	0.0377337498	-0.0217306181	-0.1470068098	0.0062976176	-0.0060900041	-0.067537656	-0.0494741011	0.0174908434	0.1223749791	-0.0106836903	0.0236967403	-0.081668494	-0.1505347361	-0.0322200433	-0.0302475039	-0.0378733219	0.0473141846	-0.0666232985	0.0367836962	0.0702411094	-0.0065756442	-0.0115239586	-0.1030091029	-0.120282572	0.0053442354	0.0032859122	-0.0249463929	0.0242178459	-0.0512922402	-0.0173304456	-0.0577318374	-0.0131495174	-0.0543365532	-0.1391188064	-0.018209418	-0.0251044051	-0.1826229235	0.0623167302	-0.0348683112	-0.0904736267	0.0911240034	0.0	-0.0211768644020509	9.596452790100116e-05	0.0004484595859028	9.209190615262031e-09	-0.0124748944248977	6.499584402779902e-05	4.224459740885978e-09	0.0001556229909123	-0.0008392315396719	0.0121747993754581	0.0001482257398326	7.043095771800679e-07	-0.00233019186573	-4.31563812440007e-06	1.862473242077536e-11	5.429794131114258e-06	-0.0005131418945709	0.000285772134893	2.633146039638127e-07	8.166571308130299e-08	-0.0007370990724407	0.0001978316700835	5.433150425929403e-07	3.9137369688026814e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4549.510878650267	2.180136877754194	20698049.234957125	4.752996805743805	4072.9873394352376	2.234935798267543	4.994938022377779	16589225.867199736	4377.328197240315	4.082792146159591	19161002.146355145	16.669191708742435	4244.916002495716	3456.7243716204607	0.7507439999999999	14.105699	0.0853880630720178	0.0568652052163214	0.0538549789	-0.0692565036	0.0517579859	0.0306849411	-0.0672780179	-0.0473032275	-0.0624922443	0.163164344	-0.1485191715	-0.0098544429	0.0477347937	-0.1070105573	-0.0573186532	-0.0489152141	-0.0417307845	-0.029059592	0.0031471751	0.0308364841	0.1232297308	-0.0458678214	-0.0723431738	-0.0256095371	0.11814588	0.1216407055	0.0746287981	0.0056417336	0.0658752237	-0.0938258647	-0.0231227263	-0.0352688638	0.0393597001	-0.0104465777	-0.0200112706	0.0254789697	0.0117151513	0.0669372291	-0.0526484008	-0.0112422696	-0.0334303701	-0.1447085032	4.15341e-05	0.0384520335	-0.0180859718	0.035704205	-0.0105269816	-0.0409439928	-0.026288723	-0.1078459433	0.0162954641	0.0137655771	-0.1449308217	-0.0461859641	-0.0369675495	-0.087784467	0.0948373385	0.0	-0.0211649301277816	1.1934274269299884e-05	0.0004479542673138	1.4242690233487324e-10	-0.0387939164278918	-0.0263190220029941	0.000692690919194	0.0015049679518142	0.0505657270392276	0.0514049585788995	0.0026424697664983	0.0025568927510056	-0.0022412192251942	8.897264053579984e-05	7.916130763912654e-09	5.023063615380091e-06	-0.0005721688966922	-5.9027002121300005e-05	3.273772463419695e-07	3.4841869794279553e-09	-0.0007421423941007	-5.043321659999999e-06	5.507753331215187e-07	2.5435093366225142e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4548.978290497938	-0.5325881523285716	20693203.487421542	0.2836501400007618	4070.321927212253	-2.6654122229847417	7.104422318436463	16567520.591144867	4382.690607388127	5.362410147812625	19207976.96008811	28.755442593363817	4249.348764489605	3459.851787256312	0.895466	16.824873	0.2341726734766418	0.1561870771114944	0.0614998567	-0.0798455457	0.038540303	-0.0592633679	-0.0328251016	0.0612434771	-0.0518968801	-0.0469550229	0.0848397443	0.0124206662	0.0011041739	0.0097734894	0.0330725197	-0.0884333713	0.0235549739	-0.0112890523	-0.038197274	-0.0017399443	-0.1868258178	0.0218866657	0.0625081634	0.0045640112	0.0553272136	-0.0271011341	0.0499249135	0.0823548128	-0.0623799342	0.0711997542	-0.0353137018	-0.0079123991	-0.047274477	0.1411225515	0.0108241333	-0.0428874411	0.022030535	-0.0913177182	-0.0294781445	0.0108851664	-0.005152001	0.0660802926	-0.0983473043	0.0300977685	0.0670132344	-0.0591428638	-0.0283016751	-0.1547970215	-0.0521714121	-0.1123306648	-0.0171774917	0.2093590797	-0.0110246987	-0.128946684	-0.0390523562	-0.0849582422	0.098217554	0.0	-0.0294138027478538	-0.0082488726200722	0.0008651717920896	6.804389950217679e-05	0.0074591622707913	0.0462530786986831	0.0021393472891065	5.5639101781996426e-05	-0.094099002194099	-0.1446647292333266	0.0209278838841517	0.008854622213925	-0.0020552589033197	0.0001859603218744	3.458124131166761e-08	4.2240891596748965e-06	-0.0004518326886624	0.0001203362080298	2.041527785438933e-07	1.4480802962991317e-08	-0.0011359657226876	-0.0003938233285868	1.2904181231211612e-06	1.5509681413926536e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4550.140092289087	1.1618017911487186	20703774.859456543	1.3497834019163708	4067.121293776106	-3.200633436146745	10.24405439258052	16541475.618287029	4387.654753518156	4.964146130028894	19251514.236070476	24.642746800280843	4254.872197634526	3501.7297693888345	0.886364	16.653839	0.1144400875148312	0.0761083978902271	0.0854823805	-0.0643450161	-0.1478341546	-0.0133162211	-0.0703571262	0.0886005232	0.076765656	-0.0229898372	0.0305366546	-0.1200657848	-0.0212413904	0.0762594762	-0.0192997665	-0.0328272121	-0.033573502	-0.0048136336	-0.0289598143	-0.1134309301	-0.0138307618	0.061618374	0.1314290041	0.0033940748	-0.0100596584	0.0143101527	0.0083511959	-0.0650359567	0.0285299508	0.1195170151	-0.0416424456	0.002590932	-0.0654596553	0.0597396753	0.098288795	0.0232333895	0.0461166828	0.1066629977	-0.0625624822	0.0541657195	-0.0151249172	0.1478349745	0.0477199387	-0.0564832486	0.0392898317	-0.1118802686	-0.025578762	-0.0251990257	-0.0412760003	-0.0406005898	-0.0249981046	0.1161819546	0.0205896333	-0.0256508835	-0.0411219176	-0.0819993652	0.1012527768	0.0	-0.0210262104155134	0.0083875923323403	0.0004421015244374	7.035170513353543e-05	0.0034639490873047	-0.0039952131834866	1.5961728381505134e-05	1.1998943279439063e-05	-0.1628926550504132	-0.0687936528563142	0.004732566673315	0.0265340170693729	-0.0017653764635615	0.0002898824397582	8.403182888016651e-08	3.116554058096909e-06	-0.0005212274087946	-6.939472013220004e-05	2.716780116787331e-07	4.8156271822263695e-09	-0.001441961145651	-0.0003059954229634	2.0792519455671443e-06	9.363319887455013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4543.1661839493645	-6.973908339722584	20640358.974981032	48.63539753085221	4060.05062654703	-7.070667229076207	49.99433506433221	16484011.09012493	4381.169966168332	-6.484787349823819	19194650.272455428	42.05246697243503	4245.854826503885	3474.936474891945	0.908106	17.062351	0.0799301890638785	0.0667609869549553	0.0442075117	-0.1075808022	0.1013861902	0.0347696312	-0.0445826849	0.0930634733	0.0448423032	-0.0379468782	-0.1418031418	0.029422841	-0.0085249123	-0.0144108795	-0.0103624734	-0.0957639047	-0.0617462376	0.0499400196	0.1020442985	0.0425483835	-0.1306965149	0.0309725723	0.078768021	-0.0279052649	-0.0310960471	0.1183009708	-0.0229705182	0.0602038546	0.0651167991	0.007617456	-0.0334635073	-0.0085880105	-0.0559475299	0.0972671187	0.0255510264	-0.0129569919	0.0120492177	-0.0193234058	-0.0547177291	0.1159368091	-0.0024783367	-0.016507286	0.1157737278	-0.0740566126	-0.0451474576	-0.0208548002	0.0356387899	0.0058982932	0.0245221415	0.0528555704	0.0008212389	0.0579434356	-0.1604683851	-0.1413813827	-0.0431754257	-0.078912456	0.1039323455	0.0	-0.017476913294331	0.0035492971211824	0.0003054424982975	1.2597510054433678e-05	0.0003656688011801	-0.0030982802861246	9.599340731388333e-06	1.337136721564915e-07	-0.0982131753530666	0.0646794796973466	0.0041834350939194	0.0096458278129322	-0.0018678283214159	-0.0001024518578543	1.0496383177818154e-08	3.4887826382833383e-06	-0.0004516538290586	6.957357973600006e-05	2.0399118130329506e-07	4.840482997281558e-09	-0.0014419239440569	3.72015940999608e-08	2.0791446604446063e-06	1.3839586035782377e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4541.734441960995	-1.43174198836914	20627351.741294757	2.049885121259219	4055.348417980836	-4.702208566193804	22.110765399986384	16445850.79121967	4379.088855586866	-2.081110581466419	19176419.20512509	4.331021252291496	4241.8653891724525	3424.301220759639	0.823666	15.475809	0.1062081380188042	0.0533308898703552	-0.0005309777	-0.0817226506	0.0312154776	-0.0596539183	0.0179503708	0.0446352395	0.00408247	-0.0172048275	0.0366663072	0.0350040331	0.0304508288	0.035189102	-0.0466624414	0.0246160585	-0.0211793128	-0.0101034658	-0.0018265224	-0.0321049292	-0.157213404	-0.0170630659	0.0498468011	0.0054104541	-0.0572634705	0.0033370873	0.0438142049	-0.0251307883	0.0020307488	0.1107925681	-0.0443238407	-0.0053942437	-0.0306814529	-0.0001127704	0.131478706	0.0277863058	-0.0049569241	-0.1489213551	-0.033992942	0.0820942777	-0.0174053837	0.0777232539	0.0031418399	0.0280232903	-0.0338951159	-0.0204059284	-0.034428646	0.0327355042	0.0515762372	-0.037025103	0.0339683464	-0.0357012053	0.0402276617	-0.1298989957	-0.0452120788	-0.0757023343	0.106246848	0.0	-0.0341078615619778	-0.0166309482676468	0.001163346220331	0.0002765884402811	-0.0246093815268721	-0.0249750503280522	0.0006237531388887	0.0006056216591351	-0.1378757269189918	-0.0396625515659252	0.0015731179967196	0.0190097160734404	-0.0019107255437828	-4.289722236690014e-05	1.8401716867952775e-09	3.650872103664077e-06	-0.0004520577959266	-4.0396686799999953e-07	2.043562508580155e-07	1.6318923044172905e-13	-0.0009864333761482	0.0004554905679087	9.73050805579136e-07	2.0747165745379017e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
