global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
4715.894085689694	20.180327049013613	407.2455998051505	22239657.02744304	4113.778798526096	61.68855458682356	3805.4777670115095	16923176.003202807	4551.734756570778	9.005032368842876	20718289.29417444	81.09060796390794	4425.314017206176	3341.203653281517	0.92505	17.745975	0.1959434485007884	0.1106517379011956	0.0550251635	-0.0593286948	0.0695110328	0.0620885509	0.0250073114	0.0288742235	0.0878123704	0.1449180761	-0.1130646981	0.1016558316	0.0226179107	-0.0488578163	0.0487104168	-0.1140646105	0.0327230129	0.080738422	0.0445991542	0.0291349793	0.1464324956	0.1072728702	0.0195930005	0.1022638583	0.1185623255	0.0264736158	-0.0594998221	0.0587281858	0.1474548314	-0.001460617	-0.0715477223	0.0314359776	-0.1064250018	0.0384078603	-0.0692599024	-0.0749392949	0.0318832283	-0.1913421487	0.0450080608	-0.0394851844	0.0810155099	-0.0931464848	0.0510434032	-0.0453263854	0.079205552	-0.1535317616	-0.0030194399	-0.0256245787	0.0211266917	0.0881562952	-0.0953207314	0.1524915222	0.0924941942	-0.0597767974	0.0705927278	0.0701951086	-0.0698962959	-0.0475046842	0.038812143	-0.193110249	-0.0861406438	0.1150857479	0.1043144982	-0.1071339761	-0.1713365053	-0.0587302046	-0.0225245597	-0.003355105	-0.1123086861	0.0100533803	0.0	0.0	0.193037694216116	0.0551068705244688	0.0372635513882747	0.0030367671790005	-0.3651448330203095	0.0054494531961495	0.1333307490814297	2.9696540137024373e-05	0.6894381293044916	0.020135994272465	0.0004054582653407	0.4753249341388768	-0.0226833598892221	1.0857065965000356e-05	1.1787588136836912e-10	0.0005145348158639	-0.006584938674041	-0.0017959073192692	4.336141734088085e-05	3.225283099404687e-06	0.004233429437094	0.0004982582249199	2.4826125870032974e-07	1.7921924798854023e-05	0.0	0.0
4712.048860760991	-3.845224928702919	14.785754752318368	22203404.46619896	4102.550919680251	-11.227878845844316	126.06526337695828	16830924.048569277	4554.457295196736	2.7225386259578954	20743081.253770765	7.412216569832705	4429.132483392699	3327.0790679560982	0.848615	16.279663	0.1422167517453481	0.0721479136468293	0.0023549741	-0.1162606335	-0.0007323709	-0.0755880999	-0.020817773	0.0499927593	-0.107749149	0.0617164091	0.0196967114	0.0119990728	-0.0142808909	-0.0239546076	0.0845293771	-0.0471014376	0.0429755442	0.0124523381	-0.1253189283	-0.0170493266	0.0529348025	-0.0219369696	-0.0235546424	0.0781314025	-0.038553979	0.020905981	-0.2438454868	-0.1794993797	0.0578195771	-0.0337405133	-0.1037364791	0.0009737101	0.0095758941	0.0633294881	0.048709677	-0.0226403973	0.0917800702	0.0119258115	-0.0134964225	0.059147165	0.1371176116	-0.0263654617	0.1519285791	-0.0544954314	-0.1401598597	-0.0461177577	-0.0153428822	0.0058313141	0.121029184	0.0530036408	-0.1775547517	-0.0018800297	-0.0308002684	-0.0906689059	0.0754523349	-0.0554601871	-0.0869567326	-0.0645409289	0.0465698995	-0.1248033453	0.0421143206	0.0584054027	0.1150452478	-0.0074339215	-0.2232354512	-0.0250409969	-0.0117478038	-0.0055903678	-0.1119532386	0.0167158945	0.0	0.0	0.1721066040296222	-0.0209310901864938	0.0296206831506091	0.0004381105363951	-0.3896420380967385	-0.0244972050764289	0.1518209178521802	0.0006001130565566	0.6935811390527817	0.0041430097482901	1.7164529774427486e-05	0.4810547964497541	-0.0236552925411166	-0.0009719326518945	9.44653079818679e-07	0.0005595728652058	-0.0065829752556654	1.963418375600448e-06	4.3335563216702935e-05	3.855011717645502e-12	0.0051124423015066	0.0008790128644125	7.726636158028436e-07	2.61370662862341e-05	0.0	0.0
4707.696613767576	-4.352246993415065	18.942053891690477	22162407.407278705	4107.418034189755	4.867114509504063	23.688803648624976	16870882.907587234	4555.798028604874	1.340733408138476	20755295.67744006	1.7975660716986137	4431.200071351141	3311.891376140147	0.836086	16.039305	0.0920320248647589	0.0549591702225257	-0.0003198588	0.0433763131	0.0045907146	-0.1300561881	-0.0177618674	0.0852754439	0.0598960109	0.0233146886	0.0615303408	0.1190931444	-0.0562893266	0.0009932603	0.0574586503	-0.1310266984	0.0729411779	0.1196565925	0.0700842916	0.1181626895	0.0466832095	0.1115943153	-0.0815896718	0.1212658105	0.088357978	-0.0086849775	0.063217142	-0.0176808716	0.0327046802	-0.0655043881	-0.0534442244	-0.0331351584	-0.1045193038	-0.0047709859	-0.1204578847	-0.1245624982	0.0530761574	0.0027670456	0.0852577372	0.0104603629	-0.0162181996	-0.1055574148	0.0846276699	-0.0411738076	0.0752703454	-0.1223287723	0.0348927401	0.0375718824	-0.0184013091	0.031287378	-0.0477768755	0.0348960175	-0.0487000785	-0.2522575714	0.066478525	0.0417878935	-0.044328332	0.0266087745	-0.0338189383	-0.091676471	-0.0566488969	0.0438752361	0.0292304787	0.0708497393	-0.1770771063	-0.074923656	0.002041186	-0.0078234205	-0.1114207701	0.0233189482	0.0	0.0	0.1653983155119363	-0.0067082885176859	0.027356602774186	4.50011348365165e-05	-0.3898372903402247	-0.0001952522434862	0.1519731129398086	3.8123438586398346e-08	0.6873690905147498	-0.0062120485380319	3.8589547038864544e-05	0.4724762665950743	-0.0235064801042411	0.0001488124368754	2.2145141368824442e-08	0.000552554606891	-0.0057341106070316	0.0008488646486337	3.2880024453672306e-05	7.205711917001845e-07	0.0045317906757048	-0.0005806516258017	3.371563105462734e-07	2.053712672840497e-05	0.0	0.0
4718.197185947929	10.50057218035272	110.26201611479746	22261384.68548696	4106.958149388894	-0.4598848008618006	0.211494030063698	16867105.240831845	4558.630509332316	2.832480727442089	20781112.12061541	8.022947071330867	4432.207141061114	3323.1888510978174	0.747255	14.335189	0.1390464035946305	0.0725860452425511	0.0299517808	0.0885078263	0.0936919719	0.0119788345	-0.0086627583	-0.0033080859	0.0931617508	0.0238946512	0.010746896	-0.1196622884	-0.0806838762	0.032325918	0.0868234007	-0.0454562189	-0.0128656529	0.1189954425	0.075489864	-0.0127430474	-0.0848795799	0.0429136464	0.1106820344	0.111154218	-0.049402608	-0.0531652128	-0.099913543	-0.0418114061	0.029630049	-0.065809784	-0.0443740711	-0.0419806364	-0.0172348534	-0.1225117637	0.0724841022	-0.1612690323	-0.0723401455	0.0035051434	0.0778256575	0.09589607	0.0428953433	-0.1066433808	-0.0043412345	-0.0350601209	-0.065509782	-0.0326604072	-0.0108529248	0.0073098498	0.1321364709	-0.0365274398	-0.0385946779	0.1202785777	-0.0664934143	-0.1532837139	0.1716351679	-0.0432376209	0.0296366876	-0.0843053978	0.0426003195	0.0531056231	-0.0377224364	-0.0200711656	0.0599403978	0.0309421747	-0.172531314	0.0153375855	0.0627109439	-0.0100533803	-0.1107121224	0.0298390534	0.0	0.0	0.1743567679908437	0.0089584524789074	0.0304002825442129	8.025387081684248e-05	-0.4277141322585009	-0.0378768419182762	0.1829393789336424	0.001434655153702	0.7324485488492769	0.045079458334527	0.0020321575637343	0.5364808767114115	-0.0239608792001619	-0.0004543990959207	2.064785383736375e-07	0.0005741237320447	-0.0061584729064301	-0.0004243622993985	3.792678853923361e-05	1.8008336115078227e-07	0.0044679190537657	-6.387162193910011e-05	4.079584089131335e-09	1.9962300671002588e-05	0.0	0.0
4720.671140806563	2.473954858633988	6.120452642558715	22284736.019643936	4124.526136260672	17.567986871777975	308.63416272696327	17011715.848697383	4561.915895575719	3.2853862434030816	20811076.638306417	10.793762768342212	4437.770401783479	3356.5255302089427	0.672394	12.899083	0.0429021239725321	0.0346552556255016	0.0395830581	-0.013988983	0.0614447791	0.0841879443	0.0477903544	0.0537915702	0.0359997509	0.0196767378	-0.0960770382	-0.0539650078	-0.0855137696	-0.0092895669	0.0066378778	-0.001868209	0.0586406798	0.1113184957	0.0220426288	-0.0240901955	-0.0160024821	0.0857021554	0.0877784109	0.1406610409	0.1553323461	0.0804799214	-0.0294086412	0.1105091559	0.0891839087	-0.0838393103	0.019107373	0.0331729195	0.0138270268	0.0269609782	-0.0072413816	-0.1333220681	-0.0282338831	-0.1046417167	0.0511778577	-0.0649116981	0.1216782837	-0.0725883038	-0.0072205644	-0.0323332797	0.0292618409	-0.042746833	0.0048206845	0.0031403495	-0.0410653756	-0.1124807882	-0.1178350885	0.0533369929	0.0495434025	-0.1361823096	0.175692878	-0.0075598621	0.0081966045	-0.0325598213	0.1410575031	0.0719674648	-0.0275266151	0.0330693878	0.0015686483	-0.0061433126	-0.0392866257	0.0313502648	-0.0366131595	-0.0122793656	-0.1098284161	0.0362530174	0.0	0.0	0.1682838395828838	-0.0060729284079599	0.0283194506647577	3.688045944820662e-05	-0.4318900888830654	-0.0041759566245644	0.1865290488754221	1.7438613730244066e-05	0.7302393086441441	-0.0022092402051328	4.88074228397522e-06	0.5332494478890776	-0.0233582003680839	0.0006026788320779	3.63221774634901e-07	0.0005456055244355	-0.006156128219394	2.344687036100364e-06	3.789791465361914e-05	5.497557297257109e-12	0.0044717755093491	3.856455583399997e-06	1.487224966673701e-11	1.9996776206014404e-05	0.0	0.0
4714.55562829604	-6.115512510523331	37.39949326636737	22227034.772297867	4124.358986136839	-0.1671501238324708	0.0279391638972103	17010337.046527695	4562.334008223173	0.4181126474541088	20814891.602589726	0.1748181859610839	4437.731479546963	3327.997856479907	0.733445	14.070264	0.0718486247739627	0.051090588916443	-0.0067532483	-0.1353630697	0.006007921	-0.0118131801	0.0033802085	0.1377593023	-0.1118136439	0.0400511675	-0.0330282159	-0.1589547324	-0.1427714283	0.0306816994	0.0562637289	-0.0239037196	-0.0066943332	0.0388408905	-0.0560239012	-0.0612584514	0.0369697723	0.004487023	0.1950131459	0.0301640565	0.0324071916	0.1106239802	-0.0649942986	-0.0457549009	0.1915260606	-0.1377374271	-0.0245249933	-0.0352245999	0.0426919917	0.0634163931	0.1238649001	-0.0349218288	-0.0046298413	-0.0669968299	0.0177243684	0.0832719348	0.0748092276	-0.0371304024	0.006501307	-0.0148867895	0.0146349723	-0.0185220259	0.0439858034	0.0060663583	0.1514440737	-0.0035781976	-0.121120577	-0.0659691804	0.0587148081	-0.0243581076	0.2067501716	-0.0289627381	0.002138122	-0.0061821565	0.1380655965	0.1217142414	-0.0797292649	-0.1450059162	-0.06319315	0.0265722019	0.0362027538	-0.0298204881	0.0082968375	-0.0145004964	-0.1087710484	0.0425380248	0.0	0.0	0.168776087204904	0.0004922476220202	0.0284853676121973	2.423077213845558e-07	-0.4537010428373236	-0.0218109539542581	0.2058446362716749	0.0004757177123947	0.7770946038046986	0.0468552951605545	0.0021954186845826	0.6038760232623815	-0.0233051800819208	5.3020286163097535e-05	2.811150744816752e-09	0.0005431314186507	-0.0061555112412916	6.169781023995791e-07	3.7890318641667256e-05	3.806619788405855e-13	0.0044719408058262	1.652964770997023e-07	2.732292534157241e-14	1.9998254570813483e-05	0.0	0.0
4698.348886582562	-16.20674171347764	262.65847696737615	22074482.2600516	4102.004775214441	-22.354210922398124	499.7107459630636	16826443.175882075	4555.965541005924	-6.3684672172494174	20756822.0108334	40.55737469718054	4433.172460833166	3292.1848696812926	0.688926	13.216229	0.1592205568057952	0.1120532264973826	-0.0633153475	-0.125294113	-0.002878224	0.0265574779	-0.0529454959	0.1168946792	-0.1196871048	0.0162315275	-0.0140615391	-0.0841615347	-0.0629860968	0.0468680843	0.1309941135	0.0285824011	0.0366970128	0.0306185921	-0.1432057077	0.008361678	0.0199901196	-0.0126593449	-0.0205977641	0.0245364808	0.0789036533	0.1694271285	-0.0560150288	-0.0114947987	-0.0669390824	-0.0710482197	-0.1157233235	-0.0443148934	0.1090104965	0.075724495	0.0107629467	-0.0227430979	0.1133976223	-0.0122792143	0.0440608993	-0.0612955429	0.0861557147	-0.0338756748	0.0295509144	-0.0403761235	-0.0919178884	-0.0177965507	0.087909924	0.0452999336	-0.062026326	-0.0442504016	-0.1294126326	-0.0877176012	-0.0451434308	-0.0491052494	0.1883648778	-0.0621548979	0.0048368383	-0.045718041	0.106791551	0.095836528	0.014054145	-0.1615673113	-0.0813840844	-0.0343859753	0.0459560437	0.0731467482	0.0739458743	-0.0167158945	-0.1075416914	0.048671719	0.0	0.0	0.1493665689337149	-0.0194095182711891	0.0223103719150302	0.0003767293995196	-0.452459763845809	0.0012412789915146	0.2047198378994052	1.5407735347755148e-06	0.6688779117956472	-0.1082166920090514	0.0117108524293819	0.4473976608881055	-0.0233932769169068	-8.80968349859998e-05	7.761052334550478e-09	0.000547245404911	-0.0061442652029799	1.1246038311700512e-05	3.7751994884549626e-05	1.2647337770823572e-10	0.0039642223284431	-0.0005077184773831	2.5777805227621336e-07	1.571505866932683e-05	0.0	0.0
4713.415717170794	15.066830588231824	227.0093839744781	22216287.72287267	4133.318297710615	31.3135224961743	980.536691118414	17084320.150189377	4561.039730248862	5.074189242937791	20803083.42090861	25.7473964731456	4439.591435815534	3306.4040754681173	0.7289529999999999	13.984093	0.1489719888219022	0.0848098670221704	-0.0624175813	-0.1124820484	-0.0104152324	-0.0262637954	-0.0026138815	0.1951554788	-0.0531977178	0.0167815514	-0.0364143217	0.0096333091	-0.0924610034	-0.0058431548	-0.0158147239	-0.1589464283	-0.004124601	0.0741581814	-0.0963697166	0.0380325162	0.1383674789	0.1474253805	-0.0682976436	0.0791439402	0.0864671048	0.0240374549	0.0234869424	-0.075508874	0.0188723788	-0.1117543555	0.0061935357	-0.0276098256	-0.1180922531	0.0624253384	0.0074139448	-0.0310895572	0.1370374952	-0.0621665492	0.0656551383	0.0194856282	0.0453105753	-0.1579283699	0.1554572478	-0.0117381893	0.1040622145	-0.0752241535	0.0642217439	0.044348151	0.0504637581	-0.0072881629	-0.1159647252	-0.0562830319	0.1118555706	-0.0761337435	0.1556498553	-0.007902345	-0.0057038218	0.0117867049	0.0938278178	0.0067548196	-0.1294159441	0.0341405615	-0.0331276724	0.1034781256	-0.0188598712	0.0246290728	0.0914353203	-0.0189246842	-0.1061422889	0.0546322818	0.0	0.0	0.1660918200190764	0.0167252510853615	0.0275864926772492	0.0002797340238683	-0.4434754278437509	0.0089843360020581	0.1966704551011979	8.071829339787756e-05	0.7299951869774048	0.0611172751817576	0.0037353213256426	0.5328929730101762	-0.0239178238627341	-0.0005245469458272	2.751494983767475e-07	0.0005720622983287	-0.005935404373671	0.0002088608293088	3.522902507899284e-05	4.3622846019601166e-08	0.0044737170843614	0.0005094947559183	2.595849063082484e-07	2.0014144550907067e-05	0.0	0.0
4701.247343199064	-12.168373971730034	148.06932511587698	22101726.58193625	4102.401070191688	-30.91722751892757	955.8749574571324	16829694.540709905	4556.857820422444	-4.181909826417723	20764953.19554519	17.48836979628911	4431.528485681257	3350.657518765221	0.8320119999999999	15.961163	0.1011681175876509	0.0636969749869977	-0.0928091515	-0.1198749791	-0.0403150435	0.0317013023	-0.0738738135	0.1208579029	-0.1469311201	0.0661064948	0.0388415627	-0.0885063223	-0.0782485758	0.0710961887	0.1285685253	-0.064664404	0.0443896625	0.0082677762	-0.2167656723	0.0407030294	0.087976676	0.0592323106	-0.1095428693	0.0932634012	0.0164699718	-0.0914236626	-0.1856872371	-0.1439401885	-0.1008421334	-0.0813677314	-0.1230543761	-0.0970623397	0.0253304714	0.0632769515	0.0655467521	-0.0175092431	0.1327201351	0.0220470781	0.083507947	0.0695866356	0.1085517193	-0.0966290562	0.1903965295	-0.027683706	-0.1225009245	-0.0110491421	0.109363472	0.0596893845	0.086115332	0.0328454652	-0.1172327101	-0.0810087907	0.0252007444	-0.0198346966	0.0424484938	-0.0908893073	-0.0594760551	0.1054196844	0.059871357	-0.0860568102	-0.0520661771	0.0060689664	-0.0011604552	0.0183820929	0.0075132474	0.0976171459	0.0030694927	-0.0211259922	-0.1045750536	0.0603985106	0.0	0.0	0.1569461016395621	-0.0091457183795143	0.0246320788198557	8.364416467738578e-05	-0.4328675470612779	0.0106078807824729	0.1873743132988476	0.0001125271346951	0.6789890526800662	-0.0510061342973386	0.0026016257359581	0.4610261336593736	-0.0235337518990293	0.0003840719637047	1.47511273304061e-07	0.000553837478445	-0.0061565182902516	-0.0002211139165805	3.7902717458202485e-05	4.8891364105612456e-08	0.0044707352820803	-2.981802281100052e-06	8.891144843573472e-12	1.998747396243762e-05	0.0	0.0
4688.056313939899	-13.19102925916468	174.00325291613868	21977872.00267176	4095.145532352408	-7.255537839279896	52.64282933722238	16770216.931145886	4558.635527958144	1.7777075356998466	20781157.876762222	3.160244082484021	4432.278450403458	3332.329431201765	0.939541	18.023979	0.1121900829071764	0.0530076675403736	-0.1225536861	0.0790861061	-0.0504886398	-0.153864399	-0.1413196588	0.1942607896	0.0340093438	0.0686523291	0.108804556	0.04024462	-0.11649305	0.0753166755	0.1139070861	-0.1207576775	0.0055570027	0.0038464577	-0.0269975324	0.1787254112	0.0642337773	0.0206772314	-0.0998337689	-0.015213357	0.012699455	-0.0664551553	0.0365837861	0.0525036413	-0.0570420389	-0.1146333716	-0.1368182431	-0.1516936262	-0.0973863581	-0.0036177849	-0.1177411375	0.0265135191	0.1230645756	0.0068255762	0.0942073678	-0.0392699807	0.0148420554	-0.0229224276	-0.0359222817	-0.0172534804	0.0420725472	-0.0835048197	0.1485828176	0.08158029	-0.0138076007	0.1005697293	-0.0132814267	-0.0660098867	0.0074853523	-0.098743472	-0.0447390545	-0.0518017183	-0.0606128153	0.1062397839	-0.0689771206	-0.1590304493	-0.1332455306	0.0116539854	0.0114959006	0.011069224	0.0672444447	0.0025688462	0.0528645852	-0.0233189482	-0.1028424637	0.0659498943	0.0	0.0	0.1435926767774304	-0.0133534248621317	0.0206188568241076	0.0001783139555485	-0.4175196514623991	0.0153478955988787	0.1743226593572832	0.000235557899314	0.6529059285771552	-0.0260831241029109	0.0006803293629678	0.4262861515711973	-0.023211550234813	0.0003222016642163	1.0381391242375408e-07	0.0005387760643032	-0.0055071291625505	0.000649389127701	3.0328471613014176e-05	4.2170623917639546e-07	0.0042942133071326	-0.0001765219749477	3.11600076394366e-08	1.84402679271547e-05	0.0	0.0
4680.37181347872	-7.684500461179596	59.05154733786942	21905880.31240608	4060.030191637806	-35.11534071460164	1233.08715350256	16483845.157010522	4552.5319517021935	-6.103576255950429	20725547.171269383	37.25364311220186	4423.358444344284	3267.4153368096604	0.7615239999999999	14.608934	0.2378272018927265	0.1410190861893699	-0.1264119675	0.133442282	0.0465930568	-0.0287810857	-0.2063175147	0.0418711791	0.1159293601	0.0718364842	0.1100790128	-0.1105593826	-0.0462615071	0.0839470892	0.1824750868	-0.1448796227	-0.0671079393	-0.0279674325	0.049484437	0.1316293851	-0.0773975915	-0.0708434843	0.0732705766	0.0236570097	-0.0885260925	0.012198313	-0.0113455895	-0.0740165731	0.0213994863	-0.0229237838	-0.1562588523	-0.1777988241	-0.1105642348	-0.100583998	0.0062709459	-0.0342177779	-0.0517788868	0.0228085969	0.1022809884	0.0974710688	0.0011982229	0.0329018659	-0.082594058	-0.000260669	-0.0255795381	0.0374138979	0.1219222481	0.0695053378	0.146422432	0.0583084977	0.0623412566	0.0845107519	-0.0320402392	-0.0928090697	-0.0617567156	-0.1296154728	-0.0293466578	-0.0532134311	-0.0478929466	0.0161081103	-0.0848744027	-0.0674801427	-0.0298532676	-0.0237091904	-0.0013733761	-0.0227862777	0.0108263926	-0.0255026853	-0.1009472586	0.0712666859	0.0	0.0	0.1555640531592814	0.011971376381851	0.0242001746353437	0.0001433138524759	-0.4357012755098282	-0.018181624047429	0.1898356014808912	0.000330571453002	0.7595223314641117	0.1066164028869565	0.0113670573645538	0.57687417199268	-0.0241992037510022	-0.0009876535161892	9.754594680408915e-07	0.0005856014621825	-0.0059703030461197	-0.0004631738835691	3.564451846250617e-05	2.1453004642057437e-07	0.004864541878904	0.0005703285717714	3.252746797788054e-07	2.3663767691610857e-05	0.0	0.0
4680.601012750176	0.2291992714563093	0.0525323060361029	21908025.840557974	4042.245286449944	-17.784905187862023	316.3028525412415	16339746.955826793	4548.92965112143	-3.602300580763768	20692760.97085173	12.976569474170976	4418.93944660415	3224.323970563016	0.691821	13.271766	0.0761520869022976	0.0384630612033092	-0.1147569196	0.0952167342	0.0899058398	0.1146396585	-0.1966218975	-0.0528513406	0.1294470774	0.0573546575	-0.0746609295	0.0263067708	0.0797871606	0.0112327445	0.0698776963	-0.1270804652	0.0216842309	0.0443907106	0.0584429774	0.0135254803	0.0113263499	0.0094557303	0.1044925658	0.0839723977	0.0298646726	0.0903971794	0.0008965512	0.084185795	0.0492644672	0.0854199837	-0.0775949452	-0.049397882	-0.1204795851	0.0205104052	-0.0063397208	-0.0910162235	-0.034191281	-0.0849636141	0.0494701337	0.0070224703	0.0688191739	-0.0290889148	-0.0679658905	-0.0116372846	0.0404406905	0.0030756697	0.1274662359	0.0488790086	-0.0820214604	-0.0015930393	0.0591997115	0.1711235822	0.0125979269	-0.0554962987	0.0027634962	-0.0373151954	-0.0591176919	-0.1511368943	-0.0465882061	0.0404412303	-0.0150092767	-0.0753830699	-0.0343139655	-0.1199466627	-0.0013351164	0.0168969969	0.0966796493	-0.0276763402	-0.0988924352	0.0763299729	0.0	0.0	0.1660010812956898	0.0104370281364084	0.0275563589913382	0.0001089315563201	-0.4358568056373428	-0.0001555301275146	0.1899711550203884	2.418962056471545e-08	0.7296874565411571	-0.0298348749229546	0.0008901197616683	0.532443784233503	-0.0240879691518211	0.000111234599181	1.237313605497971e-08	0.000580230257859	-0.0061590542139238	-0.0001887511678041	3.793394881005252e-05	3.5627003347411704e-08	0.0044500345715808	-0.0004145073073231	1.7181630782432946e-07	1.980280768826432e-05	0.0	0.0
4712.62267443854	32.021661688364475	1025.3868172840691	22208812.47163226	4098.69526908324	56.44998263329626	3186.6005392994493	16799302.908805337	4555.416658717276	6.48700759584608	20751820.93451887	42.08126754856474	4425.524544023041	3293.019228607054	0.813095	15.598262	0.1322726845724818	0.0925042928460721	-0.0592029645	-0.0644225962	0.0425728919	0.0706649126	-0.0494949745	-0.0055841524	-0.0171360607	0.034138426	-0.1103288193	-0.0037744716	0.0156137492	-0.0338675452	0.0149062041	-0.0804235664	-0.1258174064	0.0405783212	-0.0636983131	-0.0637746035	0.0221042846	0.0211801177	0.2306359519	-0.0445973917	0.0125501411	0.0957493201	0.0746375354	0.0489512272	-0.0029090539	0.0217139667	-0.0066051871	-0.0078262441	-0.0701607969	0.0480547197	0.2004978275	-0.0082730696	-0.0113363142	-0.1354382703	0.0594537053	0.0500884572	0.0020484044	0.0786848874	-0.1133278518	0.0206982934	0.0723802339	0.0322238854	0.1074730354	0.0579930509	0.1577614509	-0.0328863828	-0.0003439417	0.0371955898	0.0992006113	0.017904166	-0.046529041	-0.037070084	-0.0653496071	-0.0586955851	0.0409985165	-0.0111315263	0.0593961292	0.0689691402	-0.0627507254	-0.019605639	0.0633869486	-0.0092963727	0.0246513504	-0.0298390534	-0.0966812426	0.0811217445	0.0	0.0	0.1602485252183498	-0.0057525560773399	0.025679589834656	3.3091901422941227e-05	-0.4347232592756853	0.0011335463616575	0.1889843121552747	1.2849273540270069e-06	0.8143092174201314	0.0846217608789743	0.0071608424142583	0.6630995015753869	-0.024287194316617	-0.0001992251647958	3.9690666287953496e-08	0.0005898678077731	-0.0061743160528191	-1.52618388952995e-05	3.812217872009963e-05	2.329237264660767e-10	0.0050508439929798	0.0006008094213989	3.6097196084180093e-07	2.551102504142013e-05	0.0	0.0
4701.52798347586	-11.094690962680032	123.092167557374	22104365.37940659	4099.065518408706	0.3702493254659202	0.1370845630079689	16802338.124207236	4556.29284425445	0.8761855371740239	20759804.482604302	0.7677010955529329	4430.681763021355	3325.291889638553	0.851452	16.334091	0.2266673582607662	0.1257553908920119	-0.0611565682	0.0715586157	-0.0239923287	-0.0787431602	-0.0693836129	0.0144482373	-0.055823855	-0.0241349531	0.0027713631	-0.0649028529	-0.0127362939	0.0155431796	0.0688302839	-0.0359145516	0.1189220926	0.0684085167	-0.0941760757	0.0746818948	-0.1155537785	-0.1046517797	0.0559215537	0.0208659648	0.0443562482	0.1007926555	-0.0110986345	0.0676435019	-0.0144913843	-0.0187086877	-0.0542469409	-0.0307679349	0.0380685299	0.0573748094	0.008230897	-0.110331095	0.0664441242	0.1030189378	0.0764827712	0.0002220868	0.1199095884	0.1012605433	-0.06290784	-0.0097805894	-0.0734621834	0.0570009591	0.1706739583	0.0920229021	-0.0925913881	-0.0907844622	0.0010323613	-0.0516482979	-0.0771855938	-0.0424372202	-0.0623757109	-0.0418303893	-0.111148468	0.0732366796	-0.0673658717	0.0450810615	0.1321886709	-0.1451007479	0.0095810928	0.1367936976	0.0795086031	-0.0798311224	0.0176515021	-0.0319899701	-0.094317177	0.0856249559	0.0	0.0	0.1090464515626479	-0.0512020736557019	0.0118911285984049	0.0026216523466439	-0.4142921657428644	0.0204310935328208	0.171637998595913	0.0004174295829468	0.7136384038766579	-0.1006708135434735	0.0101346126995048	0.5092797714876239	-0.023926840745798	0.000360353570819	1.2985469600200437e-07	0.0005724937080747	-0.0055159530626986	0.0006583629901204	3.042573818989407e-05	4.3344182676040493e-07	0.0049822930033439	-6.855098963589983e-05	4.699238180061245e-09	2.482324357116958e-05	0.0	0.0
