global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58
4833.622838623445	-12.992964492534156	168.81712630425338	23363909.74606217	4039.9222779534944	-6.818266455806679	16320972.011904951	46.48875746237857	4748.021555435254	-7.127523671026211	22543708.690877814	50.80159368103895	4556.797059330495	3424.666459194449	1.139313	27.734144	0.8877996155846867	0.7741666163381121	-0.0056908131	0.1226507942	0.0435034664	0.1812897114	-0.0674986787	-0.0719100555	0.0643698771	-0.0542633651	0.0765408994	-0.0878019515	-0.0283897128	-0.0336886574	0.0528527927	-0.0358749191	-0.0232115607	0.0841780288	0.0527501467	-0.0207683227	0.0739448134	0.0410536005	-0.0339941885	-0.0659034737	0.055711177	0.1260252463	-0.074071694	0.0230996245	0.0290509358	-0.0197497154	0.1149124517	-0.1191154301	-0.0509090771	-0.0622759337	0.0870377858	-0.0872774832	-0.0146309894	0.048624636	-0.208828556	0.1549653758	0.0836407203	-0.0476499785	-0.0673660885	-0.1794324721	0.0502991102	0.0778838181	0.0220111837	-0.1595968365	0.0453107572	-0.0627542794	0.0176542455	-0.106596516	-0.0512129922	0.0	0.0381390818979809	-0.0469152593441322	0.0014545895680208	0.0022010415593271	0.2403189026441055	0.1318183844705061	0.057753174968067	0.0173760864844141	-0.2972053953925524	-0.0174582164508763	0.0003047893216456	0.0883310470504434	0.0213730082343451	0.0124334457711003	0.0001545905737428	0.0004568054809853	-0.0050751641878843	0.000550189705869	3.027087124443264e-07	2.575729153398331e-05	-0.0008943767605053	-0.000848519629414	7.999097897319547e-07	7.199855615009352e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4819.919129573927	-13.703709049517784	187.7916417138356	23231620.415632688	4030.404433217215	-9.517844736279583	16244159.895296978	90.589368423925	4751.048053833598	3.026498398343392	22572457.609836016	9.159692555175118	4555.886398945958	3461.188602039426	1.112222	27.074671	0.4835795616950996	0.3079316836930383	0.0243515757	0.1295479608	0.0334283552	0.023880826	-0.0258400784	-0.0221332083	0.0075583901	-0.0806177694	0.0166243715	-0.0224751005	0.0585434422	0.0304925056	0.0222424711	0.0270331548	-0.0798179435	0.006217138	0.0224203349	0.0394702948	0.0313902993	-0.042400009	0.0352208216	-0.0189309276	0.0749856213	0.0483960383	-0.0190287926	0.0640232648	-0.0092077127	0.0359411905	0.0123737171	0.1004685233	0.1607128546	-0.1109193517	-0.0939480827	-0.0837708486	0.0921370243	0.0611884534	-0.1127524129	0.1504498646	-0.0151112936	-0.0872406322	-0.0651340213	0.0937877276	0.0263650706	0.0574476055	0.0656810095	0.0176593917	-0.0985215902	0.0242239308	0.015462571	-0.1078908257	-0.0452120788	0.0	0.0610121457459769	0.022873063847996	0.0037224819285283	0.0005231770497945	0.1851700805252818	-0.0551488221188236	0.0342879587217393	0.0030413925810936	-0.3712106889972233	-0.0740052936046709	0.0054767834815135	0.1377973756257932	0.0159216687704981	-0.005451339463847	2.971710195009572e-05	0.0002534995364374	-0.0047491367221756	0.0003260274657087	1.0629390839643779e-07	2.25542996059168e-05	-4.069604758882156e-05	0.0008536807129164	1.656168289351629e-09	7.287707596055869e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4807.952578256826	-11.96655131710122	143.19835042481697	23116407.994766463	3996.746932451998	-33.65750076521681	15973986.042064456	1132.82735776057	4721.154366460975	-29.89368737262248	22289298.55195353	893.6325447320887	4523.857801345051	3454.303560478743	1.570183	38.22274	1.5831780684820658	1.1221305329690667	0.1008992956	-0.1206234513	-0.0280300843	0.1314849965	-0.1333744098	-0.127519409	0.2678234485	0.1289434225	-0.0274908169	0.1525372525	-0.0718575907	0.131971447	-0.0907559096	0.1945749015	-0.1397886916	0.1564299896	-0.1130163705	-0.0737545936	-0.1327360927	-0.0765998504	-0.1117535936	-0.2199267622	0.1623889882	0.0008164863	0.1700069076	-0.0550533389	0.1224822163	0.1140160465	0.1612505529	-0.0593595663	0.1273870646	0.039073731	0.0800969235	0.0726226258	-0.0584173746	-0.1501122767	0.0420401264	0.2329999849	0.1408791546	0.1135523117	0.0611719148	0.1115700113	0.0330991692	-0.0728595465	0.0688975015	0.0591847681	0.0108711761	-0.1693754118	0.0132648602	-0.1090166767	-0.0390523562	0.0	0.1022165900832021	0.0412044443372251	0.0104482312882373	0.0016978062331394	0.0257447490882896	-0.1594253314369922	0.0006627921056189	0.0254164363037948	0.1082938385668939	0.4795045275641172	0.2299245919544872	0.0117275554715524	0.0036406102350501	-0.012281058535448	0.0001508243987511	1.3254042883551543e-05	-0.0096551620322185	-0.0049060253100429	2.406908434278154e-05	9.322215386839368e-05	0.0008330954097949	0.0008737914573837	6.940479618213323e-07	7.635115109967681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4873.388901520219	65.4363232633932	4281.912402231294	23749919.38546045	4066.746881741197	69.99994928919887	16538430.200151747	4899.9929004904125	4760.086422390408	38.93205592943286	22658422.74862552	1515.7049788924885	4569.769375383361	3523.605520062114	1.637028	39.849937	1.1148260123857223	0.8100009715709683	0.1035210158	-0.0077783655	0.0817732778	-0.0948418673	-0.0716905846	0.0750634359	0.1204342164	-0.0146748033	-0.0549894899	-0.0809713428	-0.097037793	0.1599108605	0.0061717856	0.0122651682	0.0201319685	-0.0353471044	0.1027798592	-0.0695370531	-0.0405733642	-0.1663716069	-0.0257510392	0.0107334176	-0.029131852	0.0861832365	0.058158579	0.0681243163	0.0214909997	-0.1557679989	0.1255400737	-0.0258154552	-0.0247733335	-0.0612009926	0.0203142418	-0.0061448611	-0.0270897791	-0.053607408	-0.2730154224	0.0120558787	0.0403246244	0.0210573576	-0.0155751754	-0.0164325844	-0.0795390093	-0.0446058913	-0.0203777098	0.0257158214	0.0293842762	-0.1242880149	0.0110619709	-0.109972311	-0.0327554609	0.0	0.0745113343640753	-0.0277052557191267	0.005551938948715	0.0007675811944622	0.1005012768183775	0.0747565277300879	0.0101005066421241	0.0055885384382594	-0.2594662120035025	-0.3677600505703964	0.1352474547955405	0.0673227151714465	0.0122146066177043	0.0085739963826542	7.351341396976732e-05	0.0001491966148252	-0.0061068730332201	0.0035482889989984	1.2590354820413071e-05	3.729389824387086e-05	6.329722412527772e-05	-0.0007697981856696	4.0065385819656404e-09	5.925892466602423e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4851.385169533213	-22.003731987006176	484.1642213559988	23535938.063166805	4024.102843630966	-42.64403811023067	16193403.696118828	1818.5139863468053	4738.767448388436	-21.31897400197249	22455916.929905847	454.498652496779	4551.326317292881	3519.6427142475927	1.209915	29.452787	0.3428355442480562	0.1794991824987003	0.0819025683	0.0270083435	-0.0719773584	-0.0170199097	0.0436128565	0.009920699	0.0518525216	-0.0164186618	0.0489137673	-0.0495481158	0.0285150217	-0.005537737	-0.1267269534	0.0125793925	-0.0290691464	-0.1128472825	0.079477901	0.0266423881	-0.0922066761	0.0544769018	-0.0390154402	0.0383705802	0.0061776533	0.0534402635	0.0870028558	0.1024048432	0.0307989204	0.0198811102	0.051283925	0.0650629892	0.1308539127	-0.1159621676	0.0058260574	-0.1210117414	-0.0693098341	0.0837936615	-0.0076658982	0.0909941061	0.00470592	-0.0215845912	0.0165645844	0.0757015604	0.1152222576	-0.0373832286	-0.0608341532	-0.0670223899	-0.0529145878	0.0061307791	0.0088547633	-0.1107562367	-0.0263435108	0.0	0.0948726186458941	0.0203612842818187	0.0090008137687292	0.000414581897605	0.1470814573528684	0.0465801805344908	0.0216329550970436	0.0021697132186257	-0.3315219731508279	-0.0720557611473253	0.0051920327145204	0.1099068186818182	0.0093372584792341	-0.0028773481384702	8.279132309957928e-06	8.71843959080291e-05	-0.0054179679154904	0.0006889051177297	4.745902612341721e-07	2.9354376333283388e-05	0.0005738103336138	0.0005105131094885	3.2925829896198045e-07	2.6062363495964e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4802.242940048268	-49.14222948494535	2414.958718751032	23061537.25524343	4049.164595115244	25.06175148427792	16395733.9183348	628.0913874597065	4745.400903379284	6.633454990847895	22518829.73379292	44.00272511560485	4562.932844177751	3373.684397284929	1.222695	29.763887	0.311548239281777	0.1290506938279604	0.0351349843	-0.040497358	0.1210829908	-0.1135285899	-0.052060191	0.0514993801	0.0620692019	0.1049872172	-0.0546044042	-0.0928549909	-0.0606750048	-0.1296110066	-0.0906795556	0.0701780383	0.0708991451	-0.0816844975	0.1141620398	-0.004771552	-0.0458688529	0.1039596707	-0.0848711849	0.0973778826	0.0319906783	-0.0294917728	0.0652205494	0.0340355559	0.0400417599	-0.1461845348	0.1076135226	0.0196104203	0.0434275396	-0.0042580024	-0.0455341541	-0.0396657293	0.0265655313	0.0159754039	-0.1108286409	0.0639486293	0.0190965325	-0.0099456949	0.0758076802	0.042987861	0.0423799973	0.0591424858	0.1697710791	-0.162768513	0.0824312368	-0.0887362581	0.0066440989	-0.1113672296	-0.0198390281	0.0	0.0783914240495988	-0.0164811945962952	0.006145215364524	0.0002716297753209	0.1283528871565522	-0.0187285701963162	0.0164744636414226	0.0003507593415983	-0.2029079027087874	0.1286140704420404	0.0165415791156701	0.0411716169816787	0.0113474702086593	0.0020102117294252	4.040951197118655e-06	0.0001287650801364	-0.0049691150154758	0.0004488529000145	2.014689258515163e-07	2.469210403702706e-05	0.0010692337851165	0.0004954234515027	1.1432608872345576e-06	2.454443962988481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4790.46910672798	-11.77383332028785	138.6231510539204	22948594.26251517	4050.484603502264	1.3200083870196977	16406425.52320889	1.742422141802344	4746.620419857007	1.2195164777231184	22530405.410203505	1.4872204394382011	4560.562656010759	3298.974874771473	1.355961	33.007973	0.7445341513077932	0.4536168365704252	-0.0474360273	0.0579592488	0.0272704598	-0.0117884478	0.0073293615	0.0983555347	0.0091384675	0.0360481547	0.0074569213	-0.0683111528	-0.0030597635	-0.0473768187	-0.0716888277	-0.0592757975	-0.0121138504	0.0953142375	0.0768160414	0.0101015389	-0.035835811	0.0832938246	0.0028512412	0.0112530471	0.0404787568	-0.0195879419	-0.0735206246	-0.0411868398	-0.0233847202	-0.0348623327	0.0228260732	-0.0035898589	-0.2010245797	0.0506889778	0.1609278108	0.0323279196	0.0393747573	-0.0467780638	-0.1146309619	0.0147649202	-0.0236878333	-0.0644009627	0.0099653034	0.0259714737	0.0719653446	0.0868329711	0.0492139977	-0.0495954559	-0.0577943023	0.0204076268	0.0044308408	-0.1118043359	-0.0132648602	0.0	0.0142217831512141	-0.0641696408983847	0.0002022591160001	0.0041177428130276	0.1729837935159679	0.0446309063594157	0.029923392819175	0.0019919178024629	-0.1248290390269346	0.0780788636818528	0.0060963089538493	0.0155822889843879	0.0188490514397125	0.0075015812310532	5.627372096608966e-05	0.0003552867401769	-0.002499789649087	0.0024693253663888	6.097567765091181e-06	6.248948289682507e-06	-0.0001129544248043	-0.0011821882099208	1.2758702082870264e-08	1.3975689636757457e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4801.193335721034	10.724228993053655	115.00908749545266	23051457.446972065	4055.587702357354	5.103098855090138	16447791.6115122	26.04161792482228	4753.862118043761	7.241698186754547	22599205.03737152	52.4421926280441	4562.566222568048	3239.8556229702262	1.005536	24.477636	0.4310734241481908	0.3134237576953347	-0.083490684	0.0455305776	0.0847728472	0.0112111259	-0.0891812347	-0.0275103518	-0.1028344335	-0.0364969207	0.0047005479	-0.0890378591	-0.0051551538	-0.067335961	0.0809079498	0.0663789279	0.0131361966	0.086123309	0.0476334139	0.0021609625	0.1341661012	0.0068383418	-0.0652663471	0.0124230341	0.0583030998	-0.0534388821	-0.1138046353	-0.0537181928	0.0192224356	-0.0177028009	-0.0069549343	-0.0208883623	0.0324341895	0.1054385015	0.0137740054	0.0359002144	0.065696276	0.0306294755	-0.0153326202	0.1062700171	-0.0371640268	-0.101761397	-0.04603594	-0.0105316309	0.0332046185	0.068727558	-0.0059016406	-0.0115943168	0.0467306099	-0.0283908199	0.0022158529	-0.1120668729	-0.0066440989	0.0	0.0151465851157013	0.0009248019644871	0.0002294190406671	8.552586735193836e-07	0.2776348637181201	0.1046510702021521	0.0770811175517791	0.0109518464944557	-0.208185948987321	-0.0833569099603864	0.0069483744381439	0.0433413893557514	0.0229902657907146	0.0041412143510021	1.714965630094574e-05	0.0005285523211277	-0.0031404198715023	-0.0006406302224153	4.104070818718771e-07	9.862236969326524e-06	-0.0001739226918102	-6.096826700589999e-05	3.0249102726505805e-08	3.7171295817027134e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4794.211465617564	-6.981870103470101	48.7465101417296	22984463.577058908	4011.1753417057776	-44.41236065157637	16089527.621908462	1972.4577786456884	4738.390055633397	-15.472062410363831	22452340.31932547	239.3847152301935	4543.922790455284	3326.593781085347	1.039965	25.315731	0.4899194530546865	0.381330155944007	-0.0455137971	0.0531549837	-0.0740856848	-0.053937021	0.0453380849	-0.0106200573	0.0385301178	0.013010151	0.031741778	0.0309174619	0.0540464022	0.0350490702	0.0387907762	-0.0291424038	-0.0851741702	0.1558229754	-0.043101222	0.0278778186	0.0018438558	-0.0214341187	0.0985586428	-0.0588656044	0.0590085899	0.0545337387	-0.047822798	-0.0008395941	-0.0278830969	0.1099721289	0.0440119071	-0.0005722502	-0.1604355323	-0.0200265789	-0.084552111	-0.0223050925	0.0404093561	-0.0502276471	-0.0979865708	-0.0274717202	0.0605339312	0.050144583	-0.0819291109	0.0009370725	0.0767366374	0.0503629814	0.0789507804	0.0353087641	0.0492506621	0.0307717359	0.0	-0.1121544308	-0.0	0.0	0.0562002563060417	0.0410536711903404	0.0031584688088647	0.0016854039182045	0.1962163889133705	-0.0814184748047495	0.038500871278203	0.0066289680395316	-0.1758980541621895	0.0322878948251315	0.0010425081522387	0.0309401254580445	0.0171548184396381	-0.0058354473510765	3.405244578718576e-05	0.0002942877956969	-0.0038828626007854	-0.000742442729283	5.512212062653383e-07	1.507662197657796e-05	-0.0002992208561399	-0.0001252981643297	8.953312074909476e-08	1.569962998439251e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4833.295482733042	39.08401711547867	1527.5603938830295	23360745.223407637	4044.271817183613	33.09647547783561	16356134.531265644	1095.376689054974	4746.466663895022	8.076608261624642	22528945.79146674	65.23160101174342	4554.63675319487	3524.023228543304	1.061163	25.831747	0.6164459356420886	0.3580758215980527	0.0933868949	0.0041607165	-0.0807448125	-0.0460867203	0.0359960235	0.0794084876	-0.0123915637	-0.0984383263	0.0112741688	0.0040031887	0.0277250193	0.1097179031	0.0214478411	0.0305262099	-0.0571151448	-0.009196125	0.0073949854	-0.0033802878	-0.0366336188	-0.1103851335	0.0474400085	-0.0098682651	-0.0056939037	0.0601371962	0.0642780498	0.0633043608	-0.0753840199	0.001936059	-0.0776400549	0.0141797144	-0.1048307839	-0.042503665	0.0322141067	0.0054060882	-0.0010280523	0.0361066911	0.0298552188	-0.0191729887	0.0833237144	-0.0111868468	-0.1401336631	0.0702165543	-0.0818405358	0.0025801761	0.0424225333	0.1130356428	0.0256294732	-0.0167502512	-0.0022158529	-0.1120668729	0.0066440989	0.0	0.0385911706104451	-0.0176090856955966	0.0014892784490844	0.0003100798990348	0.0884865768025804	-0.1077298121107901	0.0078298742742389	0.0116057124174261	-0.2621552278311014	-0.0862571736689118	0.0074403000093488	0.0687253634791766	0.0107043403589777	-0.0064504780806603	4.160866746908027e-05	0.0001145829025208	-0.0026091778960999	0.0012736847046855	1.62227272694979e-06	6.8078092934963e-06	-0.0006720553541298	-0.0003728344979898	4.516583990145309e-07	1.3900556289138073e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4868.108610632745	34.81312789970252	1211.953874161046	23698481.444916677	4036.818874074452	-7.4529431091609695	16295906.622083727	55.54636098838998	4759.131787581145	12.66512368612257	22649335.3715653	160.40535798478294	4566.832881850926	3652.951050372456	0.8949749999999999	21.786253	0.1338304772637539	0.0701699971563672	0.1431815635	0.0642859675	-0.0054024294	0.0007620211	-0.0145548239	0.0541218676	0.0141399347	-0.0262400448	-0.0050150323	-0.0760809336	0.0078389563	0.1038663602	0.0163161236	0.0542176708	-0.0488831516	-0.0676821854	0.0932495251	0.0341256369	-0.0235648098	-0.0862161216	-0.041180389	-0.0292466678	-0.0034649977	0.0552351131	0.0805362843	0.0655961409	-0.0614951923	-0.0001483343	0.0507999521	0.0546609996	0.0605695498	0.0814819257	0.0991412179	-0.0691413455	-0.055208648	0.0674930071	0.0897523331	0.0347517085	0.0351299561	-0.0014302414	-0.0996573104	0.0456694564	-0.1176156582	-0.01084005	0.0028632068	0.0309809	-0.1033137325	0.0909657403	-0.0044308408	-0.1118043359	0.0132648602	0.0	0.0531996645049588	0.0146084938945137	0.0028302043034401	0.000213408093866	0.0653615365364572	-0.0231250402661232	0.0042721304584066	0.0005347674873098	-0.2591266700309944	0.003028557800107	9.172162348589094e-06	0.0671466311213518	0.0098241300786017	-0.0008802102803759	7.747701376795957e-07	9.651353180128664e-05	-0.0033241949174604	-0.0007150170213605	5.112493408352421e-07	1.1050271849269555e-05	-0.0009381957584535	-0.0002661404043237	8.802112811801382e-07	7.083071481358256e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4837.632879906251	-30.47573072649357	928.770163313744	23402691.88075005	4057.1413501340953	20.32247605964312	16460395.934967907	413.0030331947679	4748.596727306716	-10.53506027442836	22549170.878588054	110.98749498583857	4559.63754463421	3532.7386163755905	1.045858	25.459167	0.2731864639708672	0.1103206072889391	0.0775324799	0.0549283865	-0.0791549121	-0.0888464658	-0.1047576809	0.0285071661	0.0105143829	0.0564646577	0.025543486	-0.0818464566	-0.0675370593	0.0042147643	-0.0614859495	-0.0440583623	0.0145016875	-0.0347786048	0.0979789423	-0.0474362676	-0.0176255547	0.0268385572	0.0027507368	0.0400467427	0.0059042464	-0.0078800132	0.0432205036	0.0400101575	-0.0309771764	0.0229210113	0.0098535631	0.1790964181	-0.0710425013	-0.1221700493	-0.060040424	-0.0628190612	0.0605637496	0.0390937667	0.0047023595	-0.0471240667	0.0536454559	-0.1655311538	-0.0238284682	0.1426854266	0.1557806406	0.0719048276	0.1281365361	0.0390081543	-0.1206499321	-0.0147188011	-0.0066440989	-0.1113672296	0.0198390281	0.0	0.0451025658364301	-0.0080970986685286	0.0020342414450295	6.556300684788915e-05	0.1376644695115487	0.0723029329750915	0.0189515061658961	0.0052277141168005	-0.2056172066782124	0.0535094633527819	0.0028632626683027	0.0422784356821507	0.0114821613600504	0.0016580312814487	2.749067730262419e-06	0.0001318400294982	-0.0026757263572483	0.000648468560212	4.2051147358355387e-07	7.159511538873258e-06	-0.000459156220625	0.0004790395378285	2.108244349386337e-07	2.2947887880294294e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
