global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
4498.614106632627	17.374541128567216	20237528.88039407	301.87467942827374	3481.898152936969	35.679798427380774	1273.0480158185237	12123614.747425877	4289.924978530825	15.18975046358264	18403456.321422696	230.72851914590905	4043.276886658007	3127.748767343635	0.923604	18.682711	0.1397463320272425	0.0705304908804854	-0.0311503344	0.035840241	0.0186705167	-0.0911711351	-3.94079e-05	0.0286997952	0.0337998169	0.0255255387	-0.01574273	0.015828623	-0.0162482601	0.00748587	-0.0528957615	0.012214495	0.000366215	0.0120839836	-0.0647620375	0.0006692642	-0.037005519	0.0085007702	0.0310655569	0.0211815461	0.0284932812	-0.0767487591	0.0622401466	-0.0281356895	0.018733346	0.0179006851	-0.0119974093	0.0691935266	0.0196111044	0.0150584141	0.053893483	0.0454035687	0.0425695364	-0.0073525245	-0.009174068	-0.0060635221	0.1105336233	-0.0399502564	-0.0358902061	0.0653115356	-0.0891484058	0.0066440989	-0.1113672296	-0.0198390281	0.0	-0.0754224140433592	-0.0376766566594852	0.0014195304570367	0.0056885405401279	0.0467902398199413	0.0250567309286396	0.0021893265424076	0.0006278397648302	0.0381278203415007	-0.0047443915080975	2.250925078210861e-05	0.0014537306839937	-0.0011052557670472	-9.426332813959994e-05	8.885575031953894e-09	1.2215903105910942e-06	0.0025428914159759	0.0009351997043506	8.745984870176363e-07	6.466296753443917e-06	0.0001959050338011	-0.00041590802613	1.729794861994359e-07	3.837878226861013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4503.570936241808	4.9568296091811135	20282151.17776192	24.57015977445459	3484.134865944846	2.236713007876915	5.002885079605797	12139195.764092509	4298.019518900474	8.094540369649621	18472971.784849465	65.52158379588742	4046.493892220675	3155.2634018226327	0.713841	14.439605	0.0536830529695891	0.0353200481921268	-0.0203781672	-0.0031643539	0.0423371958	-0.0166237508	0.0200864295	0.0107159907	0.0029902974	-0.0199015401	0.0159159578	-0.0284761577	0.0023053867	-0.0096480355	0.0450721845	0.0089990294	0.0056062384	0.0126561478	0.024242634	0.0033680502	-0.0124559743	0.0182546634	0.0345382296	-0.0283554777	-0.0241637586	-0.0885102923	0.0109257554	0.0162314448	-0.0076608312	-0.0002419506	0.0107278269	0.0455995597	0.0624451921	-0.0077370061	-0.0402377242	-0.0697399813	0.0937071353	-0.0468089239	0.0464995105	0.0188709167	0.02268824	0.0191303812	0.0537745652	0.0082097109	0.05471867	0.0044308408	-0.1118043359	-0.0132648602	0.0	-0.0681663946592436	0.0072560193841156	5.264981730266137e-05	0.0046466573608397	0.0159242311710272	-0.0308660086489141	0.0002535811383883	0.0009527104899148	0.0536888452780601	0.0155610249365594	0.0002421454970762	0.0028824921072914	-0.0011052557670472	0.0	0.0	1.2215903105910942e-06	0.0025428914159759	0.0	0.0	6.466296753443917e-06	0.0001959050338011	0.0	0.0	3.837878226861013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4496.010602587916	-7.560333653892485	20214111.338582955	57.158644958179295	3475.4809327711137	-8.653933173732185	74.8905593754224	12078967.71405557	4297.382797775565	-0.6367211249089451	18467498.910617348	0.4054137909053124	4050.618570457349	3129.358704012767	0.754024	15.252442	0.1773055289960617	0.1088974750301505	-0.0192245993	0.0478683455	-0.0774579374	0.0912722807	0.0306533493	0.0407378873	0.0274942254	-0.0482094733	0.048210694	-0.0297017034	0.0001302917	-0.0005034434	0.0195568418	0.0318000218	0.0238169195	0.0118138375	0.0139766936	-0.0014121841	-0.0304787901	0.0341190846	0.0140269109	-0.0116857907	0.0277878627	-0.0990488264	0.0735437885	-0.0063065893	0.0076016672	-0.0372585281	-0.0435697694	-0.0002672595	0.0561235963	-0.0834965288	-0.0552024491	0.081406356	0.00781399	-0.0088743997	-0.059265763	0.0462743844	0.0492264467	0.087555085	-0.0280568587	0.0110090263	0.0186499225	0.0022158529	-0.1120668729	-0.0066440989	0.0	-0.0613413221155809	0.0068250725436626	4.658161522625834e-05	0.0037627577988874	0.0707746623897804	0.0548504312187532	0.0050090528363873	0.0030085698048831	-0.0298908486604858	-0.0835796939385459	0.006985565238861	0.000893462833644	-0.0008452117916276	0.0002600439754195	6.762286915202952e-08	7.143829727063374e-07	0.0021629195929562	-0.0003799718230196	1.4437858628891418e-07	4.678221165593813e-06	0.0001949142063384	-9.908274627000056e-07	9.81739060840531e-13	3.799154783252837e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4509.050411688143	13.039809100227105	20331535.615145013	170.03662137036557	3485.990030991404	10.509098220290523	110.44114540371348	12152126.49617145	4298.916184243525	1.5333864679596445	18480680.35915091	2.351274060121754	4045.619982968563	3195.9138882928805	0.8729329999999998	17.657738	0.2386121906049163	0.1482325157979159	0.0284985392	0.0402349788	0.0121097256	-0.1029988695	-0.1504495125	-0.0224365975	-0.0301768466	0.0003274388	0.0092106723	-0.0519330445	-0.0234175515	-0.0159022428	0.0312096851	0.0209809411	0.0150131695	0.0400753198	0.0551586412	0.0025425742	0.0138835001	-0.0022990469	0.0379248402	0.0545312801	-0.0258657175	-0.1337003542	-0.0460395627	0.0172970284	-0.0095355842	-0.0215445235	-0.0321651213	0.032270361	-0.0688751027	0.0526924953	-0.0154894646	0.0297172417	-0.0143932469	0.0086359424	0.0371514579	-0.0080057816	0.1077217344	-0.0604548624	-0.0327844532	-0.0055127409	-0.0380957944	0.0	-0.1121544308	-0.0	0.0	-0.0753376700779284	-0.0139963479623474	0.0001958977562831	0.0056757645327707	0.013447616687003	-0.0573270457027774	0.0001808383945605	0.0032863901690083	0.0780154588449306	0.1079063075054164	0.0116437711994534	0.006086411818785	-0.001650754201013	-0.0008055424093854	6.488985733184354e-07	2.7249894321620683e-06	0.0025428419723991	0.0003799223794429	1.4434101440155509e-07	6.466045296594546e-06	0.0001970992061976	2.1849998591999835e-06	4.774224384703947e-12	3.8848097083724045e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4488.738496654916	-20.3119150332268	20148773.29135184	412.57389231702473	3476.528395736427	-9.46163525497741	89.52254169823142	12086249.686361693	4296.372789434886	-2.543394808639277	18458819.1457965	6.468857152613227	4048.27063642438	3099.05811565172	0.97287	19.679264	0.2601909325960352	0.1393703537509579	-0.0925683097	-0.0227319901	0.0822600965	-0.0408745868	0.0371397679	0.0228287405	0.0028478052	0.0119602657	-0.0176206	-0.0028908042	0.0093773519	-0.0129792883	0.0549295925	0.0283637342	0.0052066433	-0.0026096671	-0.0250822087	0.002206394	-0.0787447226	0.0476535443	0.0389214836	-0.0780732221	-0.0088736577	-0.102152807	0.0986918402	-0.035608857	0.0067251718	-0.0124497107	-0.0034686689	0.0797793263	0.0873421348	0.0070405308	0.0672685915	0.0238348755	0.1029500774	-0.0381656085	0.0230963369	-0.0767290255	0.0800087549	0.0173570521	-0.0160930411	0.0534397956	0.0568251445	-0.0022158529	-0.1120668729	0.0066440989	0.0	-0.0330177385019538	0.0423199315759745	0.0017909766085951	0.0010901710557834	0.0432037981852602	0.0297561814982572	0.0018665681776326	0.0008854303373572	0.0169408207332821	-0.0610746381116485	0.0037301114204688	0.0002869914071172	-0.0003010479695269	0.0013497062314861	1.82170691131241e-06	9.06298799562693e-08	0.0017729128299976	-0.0007699291424015	5.927908843191096e-07	3.1432199027700984e-06	0.0006182674605131	0.0004211682543155	1.7738269844316574e-07	3.822546527293177e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4507.06466647855	18.32616982363379	20313631.9078194	335.84850040466574	3499.73645327384	23.208057537413424	538.613934659892	12248155.24237376	4296.895517312135	0.5227278772490536	18463311.08669712	0.2732444336533016	4045.8733677038167	3163.956557828053	1.029988	20.834648	0.2098371519088783	0.1201206555534587	0.0963193238	0.0365961477	0.0390398854	-0.010207177	0.0324990078	-0.0295822929	0.002798977	0.0661332228	0.0029213317	0.0073080216	0.0119613032	-0.0526315752	-0.0242696903	0.0459253773	-0.0018675846	-0.0377946577	0.0280781475	0.0702380072	-0.0078922173	0.0995684028	-0.005154104	0.0756885569	-0.0150647561	-0.1204238551	0.0136732523	0.0395154898	-0.0099675424	-0.0038917308	-0.024575945	0.0452599895	0.1268254202	-0.0280484039	-0.0075782476	0.0209707632	0.0901262682	-0.0140992031	0.0378104601	0.0747898048	0.0195390951	-0.0627383526	0.0590833951	0.0160974412	0.0045914419	-0.0044308408	-0.1118043359	0.0132648602	0.0	-0.0330176070925034	1.3140945040457377e-07	1.7268443655632132e-14	0.0010901623781149	0.0384487671858551	-0.0047550309994051	0.001478307698112	2.261031980530347e-05	-0.1149208728479607	-0.1318616935812428	0.0173875062341135	0.0132068070161371	-0.0011611292500671	-0.0008600812805402	7.397398091356702e-07	1.348221135361386e-06	0.0016289101475952	-0.0001440026824023	2.073677253908644e-08	2.6533482689386165e-06	0.0001579455050801	-0.000460321955433	2.118963026536609e-07	2.494678257500789e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4509.580536586146	2.515870107596129	20336316.615956597	6.329602398295758	3507.1152043928178	7.378751118977561	54.445968075812615	12299857.056883276	4299.533975445343	2.6384581332076777	18485992.406008832	6.961461320689744	4056.846200167277	3136.3481226300314	0.906295	18.332577	0.1711005935337198	0.1129217727764601	-0.0054524349	0.026348763	-0.0538615522	0.108009281	-0.0625530081	-0.0133984058	0.0594745997	-0.0334783767	-0.0105503502	-0.0232672548	0.0135807771	-0.0137788689	-0.0380975297	-0.0014683708	0.0423812601	0.0032692657	-0.0038792456	0.0178561168	0.0338682355	0.0485671475	0.0128973973	-0.0220704344	-0.0439489327	-0.1529737383	0.0173484331	0.01300907	0.0043053821	-0.081263009	-0.0540237144	-0.0050445257	0.0356685797	-0.0097955361	-0.0809236502	0.0848979362	0.0231818808	-0.0332912457	0.0064994307	0.0050802487	0.0282529592	-0.0194145455	-0.0175561517	0.0216607395	0.0289903759	-0.0066440989	-0.1113672296	0.0198390281	0.0	-0.0329444407988575	7.316629364589877e-05	5.353306525877887e-09	0.0010853361795494	-0.0009881268851756	-0.0394368940710306	9.763947412068331e-07	0.0015552686139696	-0.0179471152237624	0.0969737576241983	0.0094039096677567	0.000322098944855	-0.0014702281955703	-0.0003090989455032	9.554215811119029e-08	2.1615709470499003e-06	0.0014097645640103	-0.0002191455835849	4.8024786804766406e-08	1.9874361259391515e-06	0.0003220364868889	0.0001640909818088	2.6925850310975935e-08	1.0370749888774468e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4507.655131683018	-1.9254049031278555	20318954.78618825	3.707184040988787	3488.7363720274807	-18.378832365337075	337.7814791131616	12171281.473507468	4291.644040593841	-7.889934851501493	18418208.57116463	62.25107196093789	4040.083420573696	3191.535727874944	0.812983	16.445061	0.1820040809070045	0.098052233902443	0.0414944661	0.0185377422	0.0499068787	-0.0461069354	-0.07212417	-0.003615841	-0.0346232899	0.0446302269	0.0336737828	0.0098152184	-0.0189418321	-0.0442786843	-0.0183460673	0.0464461829	-0.0150152331	-0.0003626877	0.00296198	0.0635559867	-0.0279629691	0.0823872609	0.0182940261	0.0211933546	-0.0196303548	-0.1500121781	0.031829588	0.0373230963	-0.0357658778	0.0063791944	0.0214882491	0.0508821886	0.047190716	0.0230965735	-0.010943472	0.0270512696	0.0335631137	-0.0460711785	0.0113589021	0.0347760599	0.1180162613	-0.0457866577	-0.0239062478	-0.0155130831	-0.0144882582	-0.0088547633	-0.1107562367	0.0263435108	0.0	-0.0236129752491223	0.0093314655497351	8.707624930589483e-05	0.0005575726001156	0.0717356835404672	0.0727238104256428	0.005146008293018	0.0052887526028248	-0.0607268766177639	-0.0427797613940015	0.0018301079849277	0.0036877535437491	-0.0007979679021376	0.0006722602934327	4.5193390212622e-07	6.367527728418823e-07	0.0016287711892042	0.0002190066251939	4.79639018788214e-08	2.652895586781664e-06	0.0005741504390148	0.0002521139521259	6.35614448565406e-08	3.296487266208876e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4499.439104547358	-8.216027135660624	20244952.25552993	67.50310189391172	3480.878770928634	-7.8576010988467715	61.74189502859799	12116517.017901637	4290.423368342656	-1.2206722511846235	18407732.679620747	1.490040744812137	4047.57694015868	3193.026923271665	0.993919	20.105045	0.380810038318704	0.2346667849328526	-0.0144691746	0.0521899048	-0.0960946526	0.0546872001	-0.07243167	0.0018969594	0.0222251997	-0.0523948413	-0.0152651154	0.0065844255	-0.0080025701	0.0043167761	-0.0462183306	0.0077210888	0.012850631	0.0198249429	-0.0158183838	-0.0051533275	0.0542055991	-0.0009190397	0.0389154605	0.006473659	-0.0475435753	-0.1793661179	0.007159409	-0.0199993742	0.015057331	-0.109189881	-0.1009795889	-0.0260091709	-0.0062116093	0.0125558934	-0.1317099569	0.0121530267	0.0842181286	-0.0816879435	0.0026370643	-0.1483331834	0.1476523403	-0.073400834	0.1017915169	-0.0158208194	-0.1510130678	-0.0110619709	-0.109972311	0.0327554609	0.0	-0.039979976990125	-0.0163670017410027	0.0002678787459899	0.0015983985601309	-0.0526567827261743	-0.1243924662666415	0.0027727367670715	0.0154734856638975	0.0901169774442109	0.1508438540619748	0.0227538683082703	0.0081210696236804	-0.0022847283414479	-0.0014867604393103	2.2104566038981565e-06	5.219983594215272e-06	0.0016286869959578	-8.419324640002343e-08	7.088502739375056e-15	2.652621330802043e-06	0.0002768607465898	-0.000297289692425	8.838116122215115e-08	7.665187300226145e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4472.756817927718	-26.682286619639854	20005553.55231888	711.944419252612	3438.155846746344	-42.72292418228972	1825.2482506856757	11820915.62651607	4262.969010290005	-27.454358052651514	18172904.782692943	753.7417760831911	4014.254811964993	3087.9191368150027	1.277245	25.836176	0.4079926591728388	0.2519554061569655	-0.0730529184	0.0021449325	0.1056785979	-0.0328506737	-0.08097489	0.0570231457	-0.0829908638	0.0117362917	0.0232351435	0.1439478575	-0.0345274554	0.0320150966	0.0054470373	0.033211186	-0.111577064	-0.0435558457	-0.103760271	-0.0095013078	-0.1290491892	0.0937585761	0.0996380574	-0.080167393	-0.0310958443	-0.1175413085	0.0324427513	0.0064987385	-0.0301642568	0.0108955739	0.1219831642	0.1772629604	-0.0791877242	0.1151268474	0.0649412092	0.0859074867	-0.0638204397	0.1043220296	0.0135938668	-0.0839723409	0.0234473624	-0.0416394663	0.2271686081	0.025838562	-0.1324064834	-0.0132648602	-0.1090166767	0.0390523562	0.0	-0.0332379136258111	0.0067420633643139	4.545541840842373e-05	0.0011047589021968	0.0533386546037064	0.1059954373298807	0.0028450120749334	0.0112350327347526	0.0437993305018267	-0.0463176469423842	0.0021453244182793	0.0019183813524082	0.001182979962781	0.0034677083042289	1.2025000883218072e-05	1.3994415923413358e-06	0.0001926194767174	-0.0014360675192404	2.0622899198172768e-06	3.7102262810885003e-08	0.0002018863393339	-7.497440725589999e-05	5.6211617433735485e-09	4.0758094009642627e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4502.722234127476	29.965416199758693	20274507.51770593	897.9261680247607	3528.23401601691	90.07816927056592	8114.076579136727	12448435.271778814	4318.4318676662815	55.46285737627659	18648853.795675687	3076.1285483411984	4076.144693971479	3085.7747461839867	1.675958	33.901367	0.9559140207700874	0.4752564820079111	-0.0195329997	0.1582421076	0.0823009257	-0.0295380575	-0.0548222602	-0.0777972361	0.0407520849	0.1499414832	0.0041193055	-0.0376171421	0.1381521298	-0.1243781795	0.1539745996	0.1375609084	0.0752162661	-0.1219679966	0.0295884436	0.0190198772	-0.1730714333	0.1620768128	0.0854669764	0.0406057791	0.2310319134	0.0385074301	0.0085011598	0.080210101	-0.0078749063	0.0809395275	-0.0455799074	0.1626867202	-0.0350567205	-0.1263146199	0.2326404629	0.1866436652	-0.1366205924	-0.028872372	-0.0790970883	-0.1075704682	-0.3574463134	0.1521238134	0.1388771296	0.2766069398	-0.0881970133	-0.015462571	-0.1078908257	0.0452120788	0.0	-0.1316680964512073	-0.0984301828253962	0.0096885008910409	0.0173364876230844	0.1976251485341151	0.1442864939304087	0.039055699333131	0.0208185923307298	-0.1888341863682257	-0.2326335168700524	0.0541183531713289	0.0356583499413497	0.0054340428745253	0.0042510629117443	1.807153587960793e-05	2.9528821962179187e-05	0.0037587150412972	0.0035660955645798	1.2717037575715724e-05	1.4127938761673812e-05	-0.0015922317272266	-0.0017941180665605	3.218859636758787e-06	2.5352018731870022e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4568.50787253997	65.78563841249343	20871264.18145968	4327.750221339331	3558.3021090323464	30.06809301543626	904.0902175849268	12661513.899144044	4340.889599039397	22.45773137311517	18843322.511048414	504.3496984270012	4089.458103482917	3237.9120118378123	1.72274	34.847672	0.4455359642576089	0.2178019827483153	0.0451533269	0.1761999773	0.037967789	0.0198589474	-0.3442586869	-0.131100865	0.0267706064	0.0872769012	0.0765265157	-0.1549927428	0.1560666728	-0.1283312338	0.1231768979	0.1433036942	0.1446842434	-0.068814065	0.1402068389	0.0416723299	-0.078054603	0.1476762559	0.081267527	0.0131235157	0.0864427206	-0.0974558955	-0.1846776342	0.260398462	-0.0821299396	-0.1329459486	0.1014150504	-0.0556463142	-0.0252526765	0.0749319373	0.0224094513	-0.0336809709	-0.0727433798	-0.2889110146	-0.0057800453	-0.0151260408	-0.3917149427	-0.1806166336	-0.0635712932	0.0919744716	-0.1234686417	-0.0176542455	-0.106596516	0.0512129922	0.0	-0.0756496776876503	0.056018418763557	0.0031380632407692	0.0057228737342453	0.1027457477704985	-0.0948794007636166	0.0105566886849188	0.0090021006892629	-0.1507037434713254	0.0381304428969002	0.0014539306755137	0.022711618296271	0.0028529971366715	-0.0025810457378538	6.661797100893269e-06	8.139592661855777e-06	0.0023929239654689	-0.0013657910758283	1.8653852628122253e-06	5.726085104515405e-06	-0.000408914504238	0.0011833172229886	1.400239650221452e-06	1.6721107177620937e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4508.607204569241	-59.900667970729046	20327538.925093666	3588.0900233395246	3503.7503399765283	-54.55176905581811	2975.8955071193145	12276266.444885638	4299.61131197562	-41.27828706377659	18486657.434068717	1703.8969829195455	4059.3949916127767	3233.4925565308367	1.757844	35.557762	0.2593323648375611	0.1671430644989464	-0.0772762697	0.0168620891	0.0801186834	0.0605307779	-0.1699170264	0.0583265132	0.0725396207	0.0887054846	-0.1126840652	-0.0218089263	-0.0080717116	-0.0349638322	-0.105637015	-0.0691481509	0.0634053998	-0.005272642	-0.1074394846	0.0709645115	-0.0463974017	0.1190627774	0.0097535947	-0.1542166439	0.0502010539	-0.0545105309	0.105902149	0.1223981846	-0.1203970982	0.0159554317	0.0890284702	-0.0200103412	0.0003822754	-0.2003919445	0.0099200174	-0.1184064753	-0.1382693191	-0.2134743826	-0.0855531289	0.017658977	-0.0595119199	-0.0294256724	-0.2425695171	-0.0709613529	-0.0562913886	-0.0198390281	-0.1051357685	0.0570340182	0.0	-0.0801398027288513	-0.0044901250412009	2.0161222885620268e-05	0.0064223879814192	0.1457553600716323	0.0430096123011338	0.0212446249896111	0.0018498267502938	-0.1735158409369717	-0.0228120974656463	0.0005203917907821	0.0301077470560644	0.0002830117448626	-0.0025699853918089	6.6048249141111445e-06	8.009564773017339e-08	0.0018603486631074	-0.0005325753023615	2.836364526854431e-07	3.460897148325491e-06	-0.0010867644106592	-0.0006778499064212	4.5948049563522964e-07	1.1810568842754385e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4520.899890437751	12.292685868510487	20438535.819360077	151.11012586187746	3529.1464515819885	25.39611160546019	644.9624846769898	12454874.67671374	4323.539673326544	23.92836135092421	18692995.306828603	572.5664769404033	4073.7617247659055	3235.370847666777	1.771687	35.837769	0.3070899122549657	0.2146358887502643	0.1534717984	0.1637039021	-0.0528427722	-0.0359470913	-0.1923140111	-0.0707663371	0.0165241882	0.0931891993	0.1690616891	-0.1452974014	0.023638242	-0.1083193211	0.0853489057	0.1156230637	0.0920368459	0.0123694179	0.1699865308	0.0681914151	-0.1054352781	0.0435314352	0.0281516093	0.1569455012	0.0179465202	-0.1598530485	-0.0907791901	0.0882469257	-0.0447900144	0.0030132958	0.0880339005	0.0103045403	-0.0227734049	-0.0408845168	-0.0470205847	-0.0804866975	-0.0869619524	-0.0529835475	-0.0764031733	0.0297577163	0.0382254856	-0.0616771088	-0.0962542762	-0.0856939777	-0.0020952033	-0.0220160659	-0.103510864	0.06265471	0.0	-0.0720357238292592	0.008104078899592	6.567609481081384e-05	0.0051891455076053	0.0934808795827137	-0.0522744804889186	0.0087386748475578	0.0027326213103863	-0.0054489503548467	0.168066890582125	0.0282464797099439	2.9691059969583977e-05	-0.0008538750682348	-0.0011368868130973	1.2925116257947622e-06	7.291026321529844e-07	0.0018762864346084	1.593777150099996e-05	2.5401256041808646e-10	3.520450784695502e-06	-0.000666699749571	0.0004200646610882	1.764543194951444e-07	4.444885560780341e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4449.425196450314	-71.4746939874376	19797384.578806914	5108.631880597849	3447.271492807489	-81.87495877449965	6703.508874326017	11883680.745123172	4259.06223306025	-64.47744026629425	18139611.105080165	4157.340303293543	4014.8542125939184	3072.0833588899773	2.386384	48.271904	0.5706047730729917	0.4204594053936606	-0.239938527	-0.0265342331	0.09729744	0.1131056654	0.0149316611	0.223763829	0.0980236809	-0.0861452343	-0.1656167981	0.0830004756	-0.2097548204	0.1219995573	-0.2471914547	-0.1334365811	-0.0802129745	0.1620821701	-0.269479978	-0.0179791995	0.0856146964	-0.0702324774	0.1161546595	-0.2148893703	-0.0530972368	-0.0194756943	0.009692844	-0.1512636193	-0.1202367636	0.0220492953	-0.1693201017	0.0378104852	-0.303627308	-0.1241998187	0.0201843767	-0.1920733675	0.2345923392	-0.048866733	-0.0120946293	-0.1291730327	-0.0465037933	-0.0152344211	-0.2015219186	-0.0116145038	-0.1168913977	-0.0241845089	-0.1017243396	0.068055325	0.0	-0.1307122104741296	-0.0586764866448703	0.0034429300849856	0.0170856819670331	0.0570504606192798	-0.0364304189634339	0.0032547550568719	0.0013271754258513	0.3815784766006658	0.3870274269555125	0.1497902292158045	0.1456021338048848	-0.0015779968669699	-0.0007241217987351	5.243523794033568e-07	2.4900741121668204e-06	0.0028910528225156	0.0010147663879072	1.0297508220262262e-06	8.358186422575419e-06	-0.0006972203731122	-3.052062354120004e-05	9.315084613436538e-10	4.861162486827154e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
