global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
4376.3879337923145	-14.841786911828422	19152771.347042963	220.27863873612145	4066.0651905733	-25.946384564568238	16532886.133991884	673.2148719724647	4113.467887589738	-7.817754632073957	61.1172874873138	16920618.06223198	4044.240752879447	3174.549560848244	0.7654689999999998	14.311874	0.1062773151724939	0.0658945160828844	-0.0548211011	0.0160237374	-0.0023674958	-0.0228894208	-0.1126927771	0.0148509166	-0.0415593677	-0.0262108641	-0.0344378584	0.0382348866	-0.0471973765	-0.038897935	-0.0419735882	-0.0571967705	0.0081709633	-0.0344763226	-0.0200658134	0.0538254485	0.0008794336	0.0282511949	-0.0671808298	-0.0122505004	-0.0829919429	-0.0336646498	-0.0096460138	0.0018189792	-0.0020999722	0.0257089262	0.0314298384	0.02940035	0.0042578658	-0.013703301	-0.068733349	-0.08348689	0.0456602698	-0.0198826684	0.0086411655	0.0110376915	-0.0226468237	0.0416933151	0.0431042816	-0.0044308408	-0.1118043359	0.0132648602	0.0	0.0464609147313836	0.014123264981947	0.0021586165976768	0.0001994666137502	-0.0917208225107657	-0.0106339205290452	0.000113080265818	0.0084127092820513	0.0744614204583484	0.0595308149699889	0.003543917930991	0.0055445031366749	-0.0073560532494767	-2.6855621412600304e-05	7.21224401456916e-10	5.411151940913672e-05	-2.1874497416751737e-05	-0.0001519871113719	2.3100082023190063e-08	4.784936372354784e-10	0.0021409509861838	0.0002609435610456	6.809154205121094e-08	4.583671125241386e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4379.016025909199	2.628092116884545	19175781.355169594	6.906868174830691	4076.386908318015	10.321717744714988	16616930.226306504	106.53785720156424	4118.854611288534	5.386723698796232	29.01679220717295	16964963.308932822	4037.711485442625	3192.6007903370687	0.860044	16.080143	0.0599065770037346	0.0451042437211733	-0.0659347811	-0.0029202796	0.0291408971	0.0408675821	-0.0260372623	-0.1003295319	0.1129875733	0.0346771443	-0.0468821854	0.0512550095	-0.0086680421	0.0221228873	-0.037804972	-0.0355206724	0.0455260253	0.0589661431	-0.0295433023	0.0574942555	0.0021319172	0.0415620505	-0.0790354711	-0.0414904031	-0.0559525715	-0.0408676383	0.0189169617	0.0477583478	0.0121237784	0.0867859318	0.036962264	0.003588597	-0.0584609604	0.022164485	0.0775172406	-0.0044616146	-0.0911698633	-0.043946821	-0.1030240722	-0.0537231882	-0.092047996	-0.0411831127	-0.0081009497	-0.0066440989	-0.1113672296	0.0198390281	0.0	0.04815914659126	0.0016982318598764	0.0023193034003984	2.883991449899259e-06	-0.0919223561522244	-0.0002015336414586	4.061580863960201e-08	0.0084497195605763	0.0392027073801841	-0.0352587130781643	0.0012431768479283	0.0015368522659363	-0.007084963116075	0.0002710901334017	7.34898604277516e-08	5.019670235614317e-05	-9.099081279395628e-05	-6.911631537720454e-05	4.777065051321201e-09	8.279328012904798e-09	0.0022557065058896	0.0001147555197057	1.3168829302948231e-08	5.088211840712668e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4370.764301291958	-8.251724617241052	19103580.577448174	68.09095915878198	4071.002915326287	-5.3839929917276095	16573064.73659513	28.98738053497201	4107.078870948585	-11.775740339949152	138.66806055390578	16868096.852192305	4042.910633933506	3141.964137483784	0.922864	17.254671	0.091318585680279	0.0597816918574115	-0.0542600989	0.0193951251	-0.0065088046	-0.0239255926	-0.1059166905	0.0730250117	-0.0501597183	-0.1331670573	-0.029658113	0.0684516292	-0.0411980152	-0.030550193	-0.0396942161	-0.0719494542	0.026627719	-0.0225654573	-0.0053575973	0.05407671	-0.0072932928	0.0281503107	-0.077064632	-0.0125755089	-0.0978445992	-0.0326381563	-0.0107232818	-0.0090638742	-0.0121984933	0.0261670141	0.0602325638	0.0472402095	0.0221259612	-0.0088371066	-0.1253400092	-0.0642729595	0.0971337983	0.0329146901	0.1088306857	-0.0470844514	-0.018018345	0.0353904166	0.0031121549	-0.0088547633	-0.1107562367	0.0263435108	0.0	0.0606979966343175	0.0125388500430575	0.0036842467954196	0.0001572227604022	-0.0916703901181534	0.000251966034071	6.348688232546947e-08	0.0084034604244144	0.0788862281304574	0.0396835207502732	0.0015747818191373	0.0062230369886505	-0.0075371131062937	-0.0004521499902187	2.044396136547707e-07	5.680807397706427e-05	-0.0004129963231214	-0.0003220055103274	1.036875486812375e-07	1.7056596291179588e-07	0.0022529770293782	-2.729476511399709e-06	7.450042026282724e-12	5.075905494905819e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4380.294345135004	9.53004384304586	19186978.550021693	90.8217356503763	4063.1672542796414	-7.835661046645782	16509328.13625036	61.39758403792208	4111.380950432855	4.302079484269598	18.507887888973368	16903453.319582164	4026.550574986498	3182.989197855928	0.978276	18.290714	0.1127177483408442	0.0596422278844714	-0.071192557	0.0053533039	0.0187360452	0.0045457045	-0.0728869504	-0.0353656286	0.1146848679	0.1098735796	-0.0384527387	0.0619993833	-0.0313605909	-0.0232271044	-0.0324416463	-0.0796489441	0.0374008704	0.0222558321	-0.0116253271	0.0615090751	0.0015724798	0.0470289505	-0.0883555957	-0.0516700746	-0.0382602492	-0.0420491155	0.029084207	0.0402453055	0.0122270843	0.1022566526	0.0198092703	-0.0267019648	-0.04966723	0.0236515723	0.0731612238	-0.0032477508	-0.0629763243	0.01828103	-0.1927745726	-0.0280133901	-0.0264022684	-0.0065203879	0.007966754	-0.0110619709	-0.109972311	0.0327554609	0.0	0.0299333038450413	-0.0307646927892762	0.0008960026790795	0.0009464663224185	-0.0836702916450207	0.0080000984731326	6.40015755798201e-05	0.0070007177039628	0.0420567495676067	-0.0368294785628506	0.0013564104912114	0.0017687701841923	-0.0072190834497935	0.0003180296565002	1.011428624136356e-07	5.211516585508241e-05	8.356614112692284e-06	0.000421352937234	1.7753829771579695e-07	6.983299942844785e-11	0.0022560640059556	3.086976577399911e-06	9.529424389415667e-12	5.08982479896843e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4379.818178842064	-0.4761662929395243	19182807.27971541	0.2267343385317688	4085.4192389993104	22.251984719669053	16690650.358385704	495.150823964385	4107.666696249472	-3.714254183382764	13.79568413877636	16872925.687477052	4043.518671655195	3153.1774778782456	1.00483	18.787186	0.116685289608694	0.0703581922104702	-0.0587722535	0.0213551668	0.0353158708	0.013556043	-0.0704653783	-0.0539444319	-0.0266745419	-0.067529907	-0.0504939731	0.0706899521	-0.0579726172	-0.0398788564	-0.0522049658	-0.0830974794	0.0222153294	0.009738026	-0.0655478117	0.0583379028	-0.0028425049	0.0146918407	-0.0989824472	-0.0251107538	-0.0875422597	-0.030138463	0.0053453229	-0.0415673282	-0.0126252335	0.0022018773	0.0135065963	0.0069343686	0.0682824853	-0.0751988789	-0.1069182972	0.0723458405	0.0210095389	0.0173356909	0.1422126014	-0.0416126153	-0.0546552113	-0.0301194219	-0.0086931238	-0.0132648602	-0.1090166767	0.0390523562	0.0	0.0301629661462072	0.0002296623011658	0.0009098045267372	5.274477257681645e-08	-0.0480457417730662	0.0356245498719545	0.0012691085535793	0.0023083933025241	0.085461776020125	0.0434050264525183	0.0018839963213438	0.007303715160514	-0.0076112778076366	-0.0003921943578431	1.5381641432396157e-07	5.79315498650214e-05	0.000155620443605	0.0001472638294923	2.1686635476739475e-08	2.421772246781698e-08	0.0024651268382813	0.0002090628323257	4.3707267860043755e-08	6.076850328814759e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4392.925767749119	13.107588907054378	19297796.800954185	171.808886956335	4078.397717285157	-7.02152171415355	16633327.940356778	49.30176718232981	4120.2377606366135	12.571064387141632	158.03165982566065	16976359.204175815	4042.113287922654	3208.178235726148	0.937372	17.525925	0.0990410960995388	0.0626160520758324	-0.0782753751	-0.0042559772	0.0472517243	-0.0066925347	-0.0656683186	0.0318097105	-0.0257999984	0.0187803571	-0.0462651673	0.0382247602	-0.0243335601	-0.0032818138	-0.0499057707	-0.0476966786	0.0264641502	-0.0049121789	0.0065416805	0.0674345425	0.0051693816	0.0383897238	-0.0978272989	-0.0740742704	-0.0431648195	-0.0486918851	0.0376848159	0.0271188969	0.0179385834	0.0908692403	0.0070328045	-0.035843076	-0.0222871836	0.0215772538	0.0789955439	0.004930258	-0.016986649	0.0505150311	-0.1399468998	-0.0441240237	0.0844101074	0.0140366461	0.0061729499	-0.015462571	-0.1078908257	0.0452120788	0.0	0.0297015236239417	-0.0004614425222654	0.0008821805055835	2.1292920135474426e-07	-0.0750451954348392	-0.026999453661773	0.0007289704980342	0.0056317813578532	0.0642640147785158	-0.0211977612416092	0.0004493450816562	0.0041298635954532	-0.0069346599139477	0.0006766178936888	4.578117740600033e-07	4.808950812211312e-05	9.037484473317647e-05	-6.524559887182351e-05	4.256988172142898e-09	8.167612560545756e-09	0.0021993415573642	-0.0002657852809171	7.064181555218179e-08	4.837103285949185e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4374.177366505782	-18.74840124333696	19133427.63365145	351.5025491811588	4085.785971966912	7.3882546817549155	16693647.008721603	54.58630724247343	4110.710077399177	-9.527683237436577	90.77674787292992	16897937.340431146	4042.201620120328	3135.8549565733592	0.8961289999999998	16.754822	0.1268363081981976	0.079019256673548	-0.0613439565	0.0279624933	0.0448529056	0.0219088187	-0.056174264	-0.0720796435	0.031767621	-0.0213503902	-0.0444746092	0.0658546162	-0.0318024499	-0.0431597924	-0.0462311773	-0.0651255891	0.0392254835	0.0107631695	-0.0714178298	0.0620232648	-0.0011973598	0.0098880151	-0.1093854176	-0.0237079746	-0.1020486944	-0.042622813	0.015053654	-0.0410843857	-0.0024009224	-0.0108737119	0.0082528372	0.0159174903	0.0527550481	-0.0459651475	-0.1000476736	0.021046749	-0.0061635876	-0.008279157	0.124687543	-0.012020168	-0.1031912151	0.0300715223	-4.07981e-05	-0.0176542455	-0.106596516	0.0512129922	0.0	0.0526135348209209	0.0229120111969791	0.0027681840463522	0.0005249602570905	-0.0726399456193291	0.0024052498155101	5.78522667501138e-06	0.005276561699579	0.1089642052770329	0.0447001904985171	0.0019981070306037	0.0118731980316553	-0.0076124438857924	-0.0006777839718447	4.593911124895779e-07	5.79493019143381e-05	0.0002921551162429	0.0002017802715097	4.071527797053775e-08	8.535461194690242e-08	0.0024561544477536	0.0002568128903894	6.595286067015807e-08	6.032694671219793e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4395.769286078838	21.591919573056657	19322787.61643406	466.2109908493472	4090.35158404182	4.565612074908131	16730976.081073426	20.84481361854693	4113.50818926837	2.798111869193235	7.829430032520061	16920949.623177946	4039.804237880891	3191.418693931088	0.910482	17.02318	0.0891023430988279	0.0601266611978029	-0.0866111075	-0.0044513396	0.0577464324	0.0148296089	-0.0429632204	0.045619428	-0.0431462681	0.0044021119	-0.0595812375	0.0606603411	-0.0216976538	-0.0070626474	-0.0610933869	-0.0586977772	0.0318948504	-0.0212620825	0.0387251032	0.0746481127	0.0030568073	0.0490956181	-0.0888228655	-0.0764348694	-0.039542182	-0.0486610137	0.0255190907	0.036324649	0.0251392535	0.1002412261	0.0188473058	-0.0167433355	0.0065113435	0.0338139068	0.0855497278	0.0211357833	-0.0064769161	0.07336786	-0.0699545117	-0.0552374487	0.136725641	0.020507929	0.0102641431	-0.0198390281	-0.1051357685	0.0570340182	0.0	0.0523736267973617	-0.0002399080235592	0.0027429967839093	5.755585976808177e-08	-0.0732353698978869	-0.0005954242785577	3.545300714960754e-07	0.0053634194040803	0.061538008445467	-0.0474261968315659	0.0022492441459064	0.0037869264834343	-0.0073389308683209	0.0002735130174715	7.480937072636525e-08	5.385990628999336e-05	-0.0001270596168014	-0.0004192147330443	1.7574099240140373e-07	1.6144146221718612e-08	0.0023320659189665	-0.0001240885287871	1.5397962976546973e-08	5.4385314504050665e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4373.592519277068	-22.1767668017701	19128311.52467633	491.8089857800924	4078.956471162684	-11.395112879135922	16637885.893639935	129.84859752824937	4113.391410538957	-0.1167787294134541	0.0136372716434207	16919988.896295667	4039.59396745001	3160.846263845844	0.953659	17.830448	0.0639864183146147	0.0465948854872278	-0.0621174835	0.0384113515	0.018696099	0.0477411857	-0.0458777777	-0.0432203022	0.0566907826	-0.0373201614	-0.057056321	0.062138849	-0.0307600176	-0.0291535223	-0.0524977239	-0.0618236553	0.0412898542	0.0296627048	-0.074855759	0.0626688369	-0.0053228965	0.0040236975	-0.1299504019	-0.0094460719	-0.1127682224	-0.0411091719	0.0282866995	-0.0345776852	0.0014335988	-0.0283793715	0.0350670394	0.0212350361	0.0021049296	-0.0332467604	-0.0964359809	-0.0253616521	-0.0289803637	-0.0578257718	0.026680359	-0.1113036121	-0.099798901	-0.0977806395	0.0103248624	-0.0220160659	-0.103510864	0.06265471	0.0	0.0519532747424875	-0.0004203520548741	0.0026991427564683	1.7669585003695768e-07	-0.0735807497984666	-0.0003453799005797	1.1928727572444409e-07	0.0054141267409045	0.1098602552391128	0.0483222467936458	0.002335039535186	0.012069275681203	-0.0072188956952949	0.0001200351730259	1.4408442763381731e-08	5.211245505954724e-05	-0.0001578885253361	-3.08289085347e-05	9.504216014408984e-10	2.492878643280829e-08	0.0021849612092169	-0.0001471047097496	2.1639795630514105e-08	4.774055485782577e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4401.471634606142	27.87911532907401	19372952.550242465	777.2450715318095	4106.43805362477	27.481582462085957	16862833.48825759	755.2373746204303	4118.01813634924	4.62672581028346	21.40659172354314	16958073.37130127	4050.43290450412	3204.895326824545	1.075284	20.104454	0.0895383030589481	0.0536640624887216	-0.1010741852	-0.0264777328	0.0739904839	-0.0162185615	-0.0299613491	0.0422244826	-0.0115278043	-0.0625390434	-0.074966338	0.0335968782	-0.0366638974	0.0073485723	-0.0795872605	-0.0494574246	-0.0003896975	0.006838041	0.0178999788	0.0771707081	0.0058458763	0.0537501537	-0.0992702762	-0.1140997888	-0.0374482909	-0.0483858451	0.0337083072	0.0427290836	0.0287058139	0.1161618034	0.0105455942	-0.0452831363	0.0045289371	0.0062154126	0.1103996788	0.095625193	-0.0321235764	0.1069590002	-0.0837161105	-0.1382952701	0.137094603	-0.0023103842	-0.0631214092	-0.0241845089	-0.1017243396	0.068055325	0.0	0.0338639994502898	-0.0180892752921977	0.0011467704587692	0.0003272218805969	-0.0709594646230868	0.0026212851753797	6.871135970665882e-06	0.0050352456195951	0.0642108009699171	-0.0456494542691957	0.0020838726750753	0.0041230269611983	-0.0071517836637134	6.711203158149982e-05	4.5040247829962295e-09	5.114800957255787e-05	0.0001968383628607	0.0003547268881968	1.2583116520978505e-07	3.87453410936806e-08	0.0021432343625517	-4.172684666519993e-05	1.7411297326211064e-09	4.593453532822392e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4360.590677215078	-40.88095739106393	19014751.05421505	1671.2526772099843	4061.8860868566176	-44.5519667681524	16498918.582599366	1984.8777429105555	4090.003857091955	-28.014279257285125	784.7998423051556	16728131.551027069	4018.81591796875	3116.839135987347	1.303455	24.370531	0.1037251800176476	0.0918318067709167	-0.0414487084	0.0493844863	-0.0014090716	0.0397644396	-0.0861844378	-0.056680504	0.0492817011	-0.0066903588	-0.048067297	0.1116419177	-0.0921881318	-0.1278303669	-0.0423287075	-0.145592012	0.0523702008	-0.0409474021	-0.0545383546	0.06290009	-0.0027954027	-0.0149732805	-0.1302989504	-0.0012608405	-0.1080085883	-0.0421519174	0.0275373952	-0.0686464153	-0.0112510119	-0.0893162061	0.0262890071	0.0662589666	0.052379721	-0.0408822005	-0.1974524484	-0.0319675375	-0.0307551847	-0.0009906009	0.0235865213	0.0018577008	-0.1804831897	0.0348984535	-0.0216241555	-0.0263435108	-0.0997789847	0.0732168931	0.0	0.0339144204790358	5.042102874600052e-05	0.0011501879164288	2.54228013980501e-09	-0.0728323120446958	-0.0018728474216089	3.5075574646274595e-06	0.0053045456777759	0.1409274308259398	0.0767166298560227	0.0058854412964659	0.0198605407592	-0.0076188309477238	-0.0004670472840103	2.1813316550149065e-07	5.804658500999393e-05	0.000228829477918	3.199111505729999e-05	1.023431442609406e-09	5.2362929964224446e-08	0.0021459015977094	2.667235157700204e-06	7.1141433864720315e-12	4.604893667051756e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4424.6938955605965	64.10321834551814	19577916.069411207	4109.222602253174	4131.733588723575	69.84750186695737	17071222.44818659	4878.6735170546135	4125.67237713788	35.668520045925106	1272.243322266561	17021172.563478526	4056.721425243512	3233.6063998216405	1.77217	33.134041	0.1109588158990017	0.0805786088441309	-0.1295632364	-0.0526673807	0.1269659179	-0.0451850577	0.029570375	0.0094604627	-0.0092050852	0.030388039	-0.1164247446	0.0384870115	0.0107084467	0.0209871866	-0.1211085383	-0.024132787	0.0222150914	-0.0045227452	0.0865157135	0.0907251878	0.0123994566	0.083803273	-0.0828997898	-0.1697096848	-0.017561758	-0.0581970424	0.0275452181	0.0820783278	0.0485253716	0.1875011198	-0.0164015042	-0.0255127609	-0.0119553864	0.0525062436	0.2079893164	0.1112222219	-0.0262456246	0.186992596	-0.0856714536	-0.1556448486	0.284394589	0.0241290987	-0.0459693666	-0.0284922285	-0.0976778367	0.0781212842	0.0	0.0483743712848934	0.0144599508058576	0.0023400797972087	0.0002090901773078	-0.0732403871542288	-0.000408075109533	1.665252950203712e-07	0.0053641543105013	0.0744192286334737	-0.0665082021924661	0.0044233409588739	0.0055382215904012	-0.0072198644355973	0.0003989665121264	1.591742777983845e-07	5.212644246840272e-05	0.0002967078502271	6.78783723091e-05	4.607473427332794e-09	8.80355483863872e-08	0.0020210947263221	-0.0001248068713873	1.5576755145486117e-08	4.084823892767004e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4249.265178732692	-175.42871682790428	18056254.55919018	30775.234687885026	3992.000361902573	-139.73322682100206	15936066.889430271	19525.37467780961	4089.886018660262	-35.78635847761825	1280.6634530885997	16727167.645632688	4003.3478228700887	2850.464269455654	4.559883	85.25556899999998	1.897143622970458	1.5374380838333537	0.148757823	0.3407333928	-0.1341218254	0.2662667809	-0.1550918062	-0.0719788909	0.082759559	0.0357312962	0.1060557827	0.1360018588	-0.0466763288	-0.1441178065	0.1365465552	-0.0871186512	0.1234930907	0.0243121798	-0.3110709	-0.0670739263	-0.0721941031	-0.4100780399	-0.3942164041	0.5210445269	-0.1247678014	0.1447850676	-0.0249076906	-0.1803978628	0.2853622421	-0.2942661093	0.1350251005	-0.140702232	-0.0090898132	0.1377902649	0.1440771124	0.0976306291	-0.01183451	0.0401249154	-0.0634142833	0.0088037693	0.1014490752	0.031936723	-0.0481854689	-0.0306298234	-0.0954241764	0.0827512714	0.0	0.0606623283802747	0.0122879570953813	0.0036799180845162	0.0001509938895779	0.0979535014412817	0.1711938885955105	0.029307347492452	0.0095948884446071	-0.0105445941039477	-0.0849638227374214	0.0072188511741559	0.000111188464817	0.018185222333509	0.0254050867691063	0.0006454184337458	0.0003307023113191	-0.0044797649049257	-0.0047764727551528	2.281469198071698e-05	2.0068293603403967e-05	-0.0003713048402617	-0.0023923995665837	5.723575686190353e-06	1.3786728440176654e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4228.276035122275	-20.98914361041716	17878318.229189347	440.54414949871546	3963.44741785386	-28.552944048713016	15708915.434092429	815.270613848936	4074.957646220439	-14.928372439822851	222.8563037020625	16605279.81849042	3994.245495369964	2831.958453632442	4.604058	86.081505	9.12402070348155	6.179297674895341	0.2966612351	0.630823366	-0.3796388292	0.4261756246	0.0953649649	0.2317363417	0.2667898294	-0.1824343502	0.5106773008	-0.009636076	0.228057621	-0.4595300827	0.495091224	0.1719702612	0.0957637211	-0.3083347766	-0.4750111757	-0.3013937498	-0.4924996875	-0.061534405	-0.0235233102	0.0246413427	0.2707857766	-0.6112172207	-0.3804756683	-0.1124152012	-0.044682838	0.0244811645	-0.0330172822	0.0008289823	0.0013133234	-0.0309351987	0.0797195485	-0.0883666516	-0.022400511	0.0879731797	0.0268730558	-0.0070318334	-0.0518487167	-0.0253790714	0.0207433384	-0.0327554609	-0.0930215226	0.0870905918	0.0	-0.3950096955219777	-0.4556720239022523	0.1560326595563655	0.2076369933671748	1.1649977546507273	1.0670442532094455	1.1385834383073032	1.357219768341236	0.5366237579217739	0.5471683520257216	0.299393205458544	0.2879650575660865	0.0749150093095595	0.0567297869760504	0.003218268730348	0.0056122586198513	-0.01920108614586	-0.0147213212409343	0.0002167172990787	0.0003686817091807	-0.0700029181101595	-0.0696316132698978	0.0048485615665686	0.0049004085439376	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4382.962645015036	154.68660989276125	19210361.547597203	23927.94728011529	4093.421444163603	129.9740263097433	16756099.119538438	16893.247515165844	4155.403360892631	80.44571467219203	6471.513009119732	17267377.091717776	4071.139066542843	2976.8142132987105	4.558682	85.23311599999998	2.873135635816907	1.73285319006104	0.2293405017	0.1782777311	-0.0804313496	0.0724820925	0.4077686494	0.1533601899	0.1685341573	-0.0506249428	0.1822491986	-0.3564440544	0.3410074586	-0.006157607	0.1889606849	0.4158783213	-0.1417284302	-0.162172409	0.0576375203	-0.2605478843	-0.4581555409	-0.0316139917	0.1183157941	-0.0892870863	-0.2013845788	0.3895267468	0.3023109366	0.0852298991	-0.0435744259	0.0035537735	-0.0199865536	-0.1039172138	-0.0759104954	-0.2972898056	0.204449561	-0.3377272423	-0.1196024143	0.270616687	0.1239607378	0.0614512777	-0.0497007265	0.008949397	0.0322821954	-0.0348683112	-0.0904736267	0.0911240034	0.0	-0.2260767314853637	0.1689329640366139	0.0511106885191052	0.0285383463381959	1.7333377368569105	0.5683399822061832	0.3230103353741246	3.0044597100122363	0.9194048464257634	0.3827810885039895	0.146521361716299	0.8453052716311815	0.0826724184387029	0.0077574091291434	6.017739639691754e-05	0.0068347287705039	-0.0233425568413228	-0.0041414706954628	1.7151779521377127e-05	0.0005448749598903	-0.0931656703069557	-0.0231627521967962	0.0005365130893301	0.0086798421237443	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4299.337640577829	-83.62500443720728	18484304.14768933	6993.1413671229375	4000.642606488396	-92.77883767520734	16005141.264850266	8607.912720362474	4105.706011797931	-49.69734909470026	2469.826507040505	16856821.85531367	4021.192395176535	2901.2579983970977	2.615668	48.904831	0.9027145087419302	0.5271396070545376	0.2304305156	0.2121427651	-0.2864144646	0.0144723484	0.1325257783	-0.0101240738	0.1584764946	-0.2029274791	0.3195063243	-0.1532627606	0.1759850999	-0.0742324852	0.3237381111	0.2129797521	-0.0281640175	-0.0448596689	-0.070864887	-0.2588225694	-0.4514809015	0.0159241321	0.1264598394	-0.1282151675	-0.123556872	0.1879043095	0.1378325714	0.0451676199	-0.0726808356	0.0203729791	-0.0368067016	0.1074860738	0.0593374116	0.3683607636	-0.2595358757	0.4260551464	0.1233529744	-0.3477532244	-0.1442004764	-0.0880080199	0.0895866192	0.0395704134	-0.0305206297	-0.0369675495	-0.087784467	0.0948373385	0.0	-0.3322939838014491	-0.1062172523160853	0.1104192916706377	0.0112821046895789	1.701015219708836	-0.0323225171480745	0.0010447451147875	2.8934527776810994	0.7780350647656036	-0.1413697816601598	0.0199854151666412	0.605338562004817	0.0772328116005454	-0.0054396068381575	2.9589322553729847e-05	0.0059649071877253	-0.0213555174265134	0.0019870394148094	3.948325636006089e-06	0.0004560581245541	-0.0881362174075704	0.0050294528993853	2.5295396467135263e-05	0.0077679928189145	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
