global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
4878.264982194916	0.3234682323518427	23797469.236509167	0.1046316973408257	4023.25982310902	15.145962136008166	229.40016902539304	16186619.604243224	4641.880376651423	-6.252619450267048	39.0952499898578	21547053.431141555	4484.364711767996	3581.9439569315778	0.798012	13.748811	0.0820269777243112	0.041943728163588	-0.0173207679	-0.0771259318	0.0507060904	-0.0148344727	0.010577346	0.004811433	0.0214070531	0.007037395	-0.0069549099	0.0054613391	-0.0101335903	-0.0074408879	0.0032800189	-0.0252317724	-0.0318352517	0.0262958997	-0.0186120082	-0.0210073981	0.0688452985	0.016946427	-0.0566803238	-0.0429113061	0.1334391341	-0.0127232475	-0.0660693762	-0.0208300973	-0.0220583207	-0.0279915697	0.0449480761	-0.0545468557	0.0104476876	0.0686775462	-0.0154610874	0.0899900576	0.0109675204	-0.0582095016	0.0719118871	-0.003355105	-0.1123086861	0.0100533803	0.0	0.0	-0.0389847401461196	-0.0050752374079933	0.0015198099642604	2.575803474749556e-05	0.2073262246454987	-0.0360682397157035	0.0013009179161894	0.0429841634257558	0.1578215411234538	0.0148881998012343	0.024907638842582	0.0002216584933214	-0.0018799592171313	0.0001469181732255	3.53424665807693e-06	2.1584949623947377e-08	0.000250855125863	-0.0001972059936759	3.8890203941699124e-08	6.292829417174158e-08	-0.0003772644429005	0.0001757818490861	1.4232845987702466e-07	3.0899258468128435e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4881.10304854472	2.8380663498037397	23825166.97051256	8.05462060588832	4013.278593084162	-9.981230024858178	99.62495280913038	16106405.06570759	4643.804051344957	1.92367469353394	3.700524326542897	21564916.06728784	4483.600632052951	3578.4457301988514	0.7866919999999998	13.553789	0.096988915190986	0.0525041818249786	-0.0142911479	0.0490817751	0.0954138408	-0.0025968603	-0.0236293263	-0.0162575406	-0.1254302827	-0.0346180756	0.0026896526	-0.0206354701	0.0012598485	0.0123230415	0.0066506371	-0.000821868	-0.0446768747	0.007988121	-0.0316442197	-0.0386720536	-0.0069494947	0.0351686778	-0.0308472156	-0.083106767	-0.0473342406	-0.0161568042	-0.1082215193	-0.0243017552	-0.0227733022	-0.0002105211	-0.0388251662	-0.0516042376	0.050115756	0.0412260051	-0.0693509186	0.0668181093	0.0005602284	-0.0020233893	0.1264970165	-0.0055903678	-0.1119532386	0.0167158945	0.0	0.0	-0.0331161542575557	0.0058685858885638	0.0010966796728102	3.444030033145132e-05	0.2424431992647271	0.0351169746192283	0.0012332019064075	0.0587787048697161	0.1214982202793351	-0.0363233208441187	0.0147618175310458	0.0013193836371447	-0.0019258884317897	-4.5929214658400105e-05	3.7090462517013904e-06	2.109492759137395e-09	0.0005968655136932	0.0003460103878302	1.197231884864054e-07	3.562484414362475e-07	-0.0003789255171934	-1.6610742928999803e-06	1.435845475802857e-07	2.7591678065331704e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4897.046009787939	15.942961243218631	23981059.62197997	254.17801320277144	4032.554130415483	19.27553733132117	371.5463394111562	16261492.814730972	4654.709349395008	10.905298050050988	118.92552556044588	21666319.127345297	4497.050746924246	3615.762409175208	0.9411560000000002	16.215021	0.0433522073518276	0.0289521185162944	-0.03678885	0.107514414	-0.109530415	-0.011988991	0.0377398547	-0.0008106692	-0.016773522	0.0353895794	0.0246870118	0.0161009848	0.0171130885	-0.0245020878	-0.0687709194	-0.0370159559	-0.0478260829	-0.0299751192	-0.0411266163	0.024512913	-0.1257269672	-0.0286460743	0.0647688986	-0.0066015599	0.0107501416	0.0315171218	-0.0254558063	-0.0175262844	0.0076005341	-0.1054341058	0.0128527138	-0.0112424197	-0.0728368612	0.0747286207	0.0109212222	0.1168660557	0.031118007	-0.0714227128	0.0801867749	-0.0078234205	-0.1114207701	0.0233189482	0.0	0.0	-0.0276125686201424	0.0055035856374133	0.000762453945802	3.028945486834197e-05	0.2457389377446617	0.0032957384799346	1.0861892128121707e-05	0.0603876255238747	0.1480935270159449	0.0265953067366097	0.0219316927440224	0.0007073103404143	-0.0019569254031466	-3.1036971356899774e-05	3.829557033480482e-06	9.63293591009017e-10	0.000589752988912	-7.112524781200031e-06	5.058800876318456e-11	3.478085879306376e-07	-0.0002579234833741	0.0001210020338193	6.652452327582963e-08	1.464149218840702e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4895.115236965988	-1.9307728219509956	23962153.183176577	3.72788368998461	4036.8281485262783	4.2740181107951685	18.267230811405103	16295981.5007341	4659.55975847942	4.850409084412604	23.52646828615232	21711497.142840795	4501.072085753873	3645.428705841905	0.921134	15.87007	0.0837330184002804	0.044109902393741	-0.0574564312	-0.0767132718	-0.0558644752	-0.0352775081	0.0350482776	-0.0613191673	0.051873646	0.0953546752	0.0370318324	-0.0178876331	0.0389233009	0.0220788499	-0.0806499741	-0.0619672487	-0.0257825074	-0.0295981881	-0.0596355926	0.0333774765	0.0726037445	-0.0151614947	-0.0044916387	0.050066862	0.0836331472	-0.025271079	0.0028501441	0.0380566556	-0.0813151451	-0.0235152735	0.0936917596	0.0449108935	-0.0634535396	0.0081644411	-0.0143745527	0.0647684879	0.0434969405	0.0160619034	0.0292111161	-0.0100533803	-0.1107121224	0.0298390534	0.0	0.0	-0.024217637528821	0.0033949310913213	0.0005864939674773	1.1525557114820702e-05	0.2403323627037679	-0.0054065750408938	2.9231053672815936e-05	0.0577596445627754	0.1787413476531867	0.0306478206372418	0.0319484693608773	0.0009392889098125	-0.0022630095259194	-0.0003060841227728	5.121212114401947e-06	9.368749021359453e-08	0.0003169453746871	-0.0002728076142248	7.442399437908185e-08	1.004543705355462e-07	4.885861224466917e-05	0.0003067820956187	2.387163990474936e-09	9.411525419224363e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4885.09120295043	-10.024034015557843	23864116.06114368	100.48125794506072	4032.291992631392	-4.536155894886178	20.576710302710627	16259378.713839242	4652.512674868204	-7.047083611216294	49.661387423473286	21645874.189809293	4494.0812999757945	3628.3892014809694	0.900082	15.507363	0.0784798920720209	0.0466617415550497	-0.022227719	0.0149519053	0.123873325	-0.0246606027	0.0219899254	0.0083978755	-0.0559158845	-0.0301009686	0.0167056734	0.0248064064	0.0094231982	-0.0291920257	-0.0280250513	-0.0523140973	-0.0345290831	-0.0292074417	-0.0167489259	0.0464254384	0.0272649804	0.0045024177	-0.0694731595	-0.0842488621	-0.0341050417	-0.0588080157	-0.0191219925	-0.0690876044	-0.0507898678	-0.1020540394	0.0327662318	0.0444553943	-0.0710641498	0.0187856213	0.0184400632	0.1284779692	-0.0138382922	-0.0891779458	0.0601942392	-0.0122793656	-0.1098284161	0.0362530174	0.0	0.0	-0.0254504379488196	-0.0012328004199985	0.0006477247917867	1.5197968755487186e-06	0.2473702657787555	0.0070379030749876	4.953207969292008e-05	0.0611920483914521	0.178966589259133	0.0002252416059463	0.0320290400710472	5.0733781049271916e-08	-0.0026593893754849	-0.0003963798495655	7.072351850441966e-06	1.571169851415685e-07	0.0010557888929538	0.0007388435182667	5.458897444847156e-07	1.1146901864846107e-06	-0.0002155969593449	-0.0002644555715895	4.6482048878766455e-08	6.993674934476574e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4878.769433501764	-6.321769448665691	23802391.185271125	39.964768962082914	4009.1240684925424	-23.167924138849685	536.752708903494	16073075.796566196	4655.637352126207	3.124677258002521	9.763607966678151	21674959.15451272	4496.520288711939	3573.765478767605	0.969718	16.707108	0.1022643241926621	0.0415361599435383	0.0083975593	0.1202508663	-0.0910673312	-0.0324470802	0.0112726659	0.0150377576	0.0017573319	-0.0259938655	0.0212749122	0.0052507706	0.0223187423	-0.0001463863	-0.0657121703	-0.0500136725	-0.0305874903	-0.0494221951	-0.0219050579	0.0432349187	-0.1064996628	-0.0416940008	0.0770624784	0.0263793757	-0.0758464742	0.0520844724	-0.0694598526	0.0671058884	0.0021302462	0.0187110332	0.0353847297	0.1099932313	-0.0250921794	-0.0427089177	-0.0878222322	0.0898411925	0.1489900604	0.0256069076	0.1068178876	-0.0145004964	-0.1087710484	0.0425380248	0.0	0.0	-0.0351988590724232	-0.0097484211236036	0.0012389596800003	9.503171440312088e-05	0.2358272893497712	-0.0115429764289843	0.00013324030484	0.0556145104020607	0.1630607673093038	-0.0159058219498292	0.0265888138354989	0.0002529951718996	-0.0032136745437076	-0.0005542851682226	1.0327704072874251e-05	3.072320477116668e-07	0.0013361005937484	0.0002803117007945	7.857464960236135e-08	1.7851647966148272e-06	0.0002511482654427	0.0004667452247876	6.307545123487691e-08	2.178511048620273e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4888.599392639905	9.82995913814102	23898404.021719247	96.62809665752216	4038.291074662642	29.16700617009974	850.7142489266363	16307794.803699955	4647.454094615409	-8.183257510797375	66.96570348802166	21598829.56155753	4492.453049566807	3578.430109062545	1.006679	17.343908	0.0961544463578565	0.0447844803744879	-0.0138475385	-0.0944128856	-0.0622555756	-0.0381555007	0.0443548896	-0.011767509	0.0994540829	0.058917646	-0.0070360568	0.0161126317	-0.0027494002	-0.0096018659	-0.0584906021	-0.0320510724	-0.0081305812	0.01431992	-0.0143063545	0.017360104	0.0323426562	0.0191600272	0.0144686305	0.0535650651	0.1888024506	-0.020469276	0.033489025	-0.0474687452	0.1307384132	-0.1018873233	0.0559209084	-0.0152702432	-0.0854270846	0.0319224031	0.0440354098	0.1318490684	-0.1331344926	-0.2113963879	-0.0551252681	-0.0167158945	-0.1075416914	0.048671719	0.0	0.0	-0.0336389874107823	0.0015598716616408	0.0011315814740227	2.43319960079034e-06	0.2318389172554447	-0.0039883720943265	1.590711196280242e-05	0.0537492835541769	0.1789084032343879	0.015847635925084	0.0320082167478783	0.000251147564414	-0.0026599322285425	0.0005537423151651	7.07523946043907e-06	3.06630551604405e-07	0.0008187314665926	-0.0005173691271558	2.676708137339544e-07	6.703212143888697e-07	-0.0001729116257725	-0.0004240598912152	2.989843032728908e-08	1.798267913374473e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4891.939903930406	3.3405112905011265	23931076.02366663	11.1590156819655	4026.0887147105823	-12.202359952059853	148.8975883996341	16209390.338719908	4660.924034751334	13.469940135924844	181.439287265399	21724212.85772265	4502.829889489851	3574.9064341413864	0.925968	15.953351	0.1832655718202434	0.0866149213643528	-0.0312609335	-0.0595557775	0.0346851886	-0.0857219486	0.0122531591	-0.0350263795	-0.0264503457	0.0663930263	0.0185319793	0.0050211552	0.0207369525	0.0010154762	-0.1419172439	-0.0600693689	0.0051079292	-0.0984327623	-0.0366875341	0.1001811788	0.2475674958	-0.0662236087	0.0636431756	0.2423831638	-0.2645786732	-0.1430438619	-0.0706415637	0.0162735889	0.1774103045	0.051538757	-0.1010978395	0.1465804759	-0.2976747415	0.0465724341	0.3717378795	-0.2287028436	0.1180566518	0.1775925591	0.2250328504	-0.0189246842	-0.1061422889	0.0546322818	0.0	0.0	-0.0560075246362572	-0.0223685372254749	0.0031368428158809	0.0005003514576074	0.2764886534405235	0.0446497361850787	0.0019935989413971	0.0764459754813539	0.1974802485127327	0.0185718452783447	0.0389984485526506	0.0003449134370427	-0.0027684298155831	-0.0001084975870406	7.664203643809477e-06	1.1771726393632594e-08	0.0020849443865242	0.0012662129199315	1.6032951586017078e-06	4.346993094898772e-06	0.0004058869298822	0.0005787985556546	1.6474419984919793e-07	3.350077680279668e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4900.538216910782	8.59831298037534	24015274.815403104	73.93098610849106	4047.36187610973	21.27316139914774	452.5473959141894	16381138.156186474	4652.478834198742	-8.445200552591814	71.32141237349708	21645559.30266729	4499.945446151342	3608.853582315708	0.823655	14.190608	0.1194207352696885	0.062003370507995	-0.0745355324	-0.0917287586	0.0289532234	-0.0656844821	0.0515573798	-0.0316357684	-0.0552228038	0.0638380535	0.0143364052	0.0309667283	0.0172993092	-0.025970714	-0.0659928005	0.0051561116	0.0075180357	0.0220487688	-0.0927271621	-0.0513548322	0.1735645357	0.0808118029	0.0616965847	0.1590938822	-0.0496582088	-0.1177389677	-0.1086989866	-0.0512239576	0.1101326463	0.0589587951	0.0271275108	0.0110367512	-0.0084844927	-0.1098149895	-0.1709505285	-0.0671507522	-0.0103621225	0.2178425324	0.1910135683	-0.0211259922	-0.1045750536	0.0603985106	0.0	0.0	-0.0405342058864874	0.0154733187497698	0.0016430218468481	0.0002394235931319	0.2585035749100228	-0.0179850785305006	0.0003234630497482	0.0668240982412617	0.1790433686891646	-0.018436879823568	0.0320565278715641	0.0003399185376286	-0.0026601052321369	0.0001083245834462	7.07615984604211e-06	1.1734215378792777e-08	0.0010547436954713	-0.0010302006910528	1.0613134638458722e-06	1.1124842631364546e-06	0.0001939030410643	-0.0002119838888178	3.7598389333983614e-08	4.493716911835978e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4897.198454339965	-3.3397625708166743	23982552.70118974	11.154014029428	4029.785407714844	-17.57646839488598	308.9322412364257	16239170.432231491	4636.753580530678	-15.725253668064395	247.2836029249728	21499483.766564064	4480.577379745092	3688.652633974968	0.890707	15.345848	0.1294862876754307	0.0878723037922517	-0.0944243577	0.0020310977	0.086908244	0.0057314709	-0.0241522572	-0.0470604989	-0.0915997316	0.0748133411	-0.0240843562	-0.0298228636	-0.0136903073	0.0305948097	0.0260592685	0.0563840106	-0.0079980071	0.0569041504	-0.1175427292	-0.1204529288	0.0166866459	0.1269348816	-0.0291956247	0.0705792423	-0.0344388312	-0.0161298114	-0.1546846618	0.0288174119	0.1319220754	0.0450526043	-0.0124223414	0.0197326566	0.1004487209	0.0034337858	-0.1405000584	0.1151538017	-0.0855008766	-0.0407457183	-0.0349610002	-0.0233189482	-0.1028424637	0.0659498943	0.0	0.0	-0.0348282993190736	0.0057059065674138	0.0012130104334589	3.255736975605593e-05	0.2581667582139602	-0.0003368166960626	1.1344548674653529e-07	0.0666500750467053	0.1105326411257152	-0.0685107275634493	0.0122174647542261	0.0046937197912731	-0.0020653382027369	0.0005947670293999	4.265621891684488e-06	3.5374781926130017e-07	0.0010558197255672	1.0760300958999758e-06	1.1578407672825112e-12	1.1147552928967975e-06	-0.0003089106364099	-0.0005028136774742	9.542578128716944e-08	2.528215942551288e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4885.693878736676	-11.504575603288686	23870004.676725022	132.35525981178523	4009.797698419744	-19.987709295100103	399.5085228654311	16078477.582252275	4639.794692819487	3.0411122888090176	9.248363953145224	21527694.79151588	4482.833222218049	3665.5683151805074	0.884108	15.232155	0.0680162923673306	0.0323242514702413	-0.05763183	0.1475399623	-0.0016066896	0.0106405417	-0.0244042674	0.0445947269	-0.1222752093	-0.0479743441	-0.0289854943	0.0307366677	-0.0281781856	-0.0334938697	0.0104798357	0.0667227099	0.008005291	0.0556924169	-0.0743762805	-0.1278946328	-0.0895747889	0.097631784	0.0553767073	0.1027193338	-0.0948537368	-0.0906879742	-0.1681932175	-0.012385769	0.1788081137	0.0531764391	0.0029698	0.0029449311	0.0407179446	0.0072419809	-0.0956499625	0.0511800297	-0.1040490816	0.0336068618	-0.059519887	-0.0255026853	-0.1009472586	0.0712666859	0.0	0.0	-0.0273407304094348	0.0074875689096388	0.0007475155393213	5.60636881765896e-05	0.2355763346398305	-0.0225904235741296	0.0005103272372585	0.0554962094423374	0.1233014765068674	0.0127688353811522	0.0152032541087735	0.0001630431569909	-0.0019388953524424	0.0001264428502945	3.7593151877227384e-06	1.598779439059734e-08	0.0006813024492644	-0.0003745172763027	1.402631902492678e-07	4.641730273736704e-07	-0.0003113397998608	-2.4291634508999773e-06	9.6932470977363e-08	5.9008350711882864e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4880.413679706652	-5.28019903002405	23818437.685067825	27.880501796666923	4009.170525568182	-0.6271728515621362	0.3933457857365813	16073448.303084653	4648.606375643102	8.811682823615229	77.64575418399565	21609541.2356697	4489.194318931123	3626.046622572033	1.09766	18.911409	0.0884069471421122	0.0432655382108024	-0.0391649731	-0.0783331029	-0.1056903553	0.0029902382	-0.0344097138	-0.0277206722	0.1061776349	0.0710967491	-0.0006388696	-0.0516007861	-0.0003823703	0.0461592172	-0.0217171171	0.0318742861	0.0047753329	0.0620013573	-0.0467569613	-0.0887056177	0.0025965882	0.1163079702	0.0401596186	0.1594189694	0.0383445866	-0.3008871456	-0.0512370758	0.0593831648	0.1255374955	0.0487347516	-0.1203420852	0.0744180833	0.1225703912	-0.2022706176	-0.1401100279	0.1633500682	-0.1031455272	0.0562829716	-0.1125112114	-0.0276763402	-0.0988924352	0.0763299729	0.0	0.0	-0.0268849587617978	0.000455771647637	0.0007228010076235	2.077277947897459e-07	0.2564150320530132	0.0208386974131827	0.0004342513098781	0.0657486686627477	0.1400787290936449	0.0167772525867775	0.0196220503444907	0.0002814762043605	-0.0021350692648699	-0.0001961739124275	4.558520765792096e-06	3.848420391711248e-08	0.0010548672107464	0.000373564761482	1.395506310211036e-07	1.11274483230789e-06	0.00012562603612	0.0004369658359808	1.5781900951223545e-08	1.9093914181439938e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4882.429408220287	2.0157285136347127	23838116.926254302	4.063161440680008	4010.4602286044033	1.2897030362214537	1.6633339216388363	16083791.245217685	4642.737178051956	-5.869197591146076	34.4474803639149	21555008.50446584	4483.1956630608975	3596.9745976159334	0.869445	14.979526	0.0525987803023342	0.0362241542310176	-0.0220041899	-0.0730809292	0.0131785529	-0.0247047825	0.0017223124	0.0013008144	0.0860339481	0.0391652282	-0.0205633858	-0.0017546155	-0.0181069854	0.0222544599	-0.0239620483	0.0180004335	-0.0046706007	0.0397962071	-0.0500664539	-0.0513735722	0.0515235344	0.091354396	-0.0254420407	0.1707742389	0.0015627912	0.0263884419	-0.1101034354	0.0596875624	0.1759715969	0.0116424753	0.0465744776	-0.0071433487	0.0505923193	-0.0326199263	-0.1053190392	0.1654224969	0.0445941225	0.0252778564	-0.0778140859	-0.0298390534	-0.0966812426	0.0811217445	0.0	0.0	-0.0288601677142139	-0.0019752089524161	0.0008329092804925	3.901450405704707e-06	0.2692035808220225	0.0127885487690093	0.0001635469796173	0.0724705679273992	0.1495958873743887	0.0095171582807437	0.0223789295193307	9.057630174073004e-05	-0.0026830788445828	-0.0005480095797129	7.198912086247774e-06	3.003144994571093e-07	0.00105480853964	-5.867110640009853e-08	3.442298726211682e-15	1.1126210552974693e-06	0.000143915071304	1.8289035184e-05	2.07115477484354e-08	3.3448880796159e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4898.752379275494	16.322971055206835	23997774.87345731	266.43938406912014	4038.161676580256	27.70144797585272	767.3702199588745	16306749.726201463	4658.030358787474	15.293180735518035	233.88137700922	21697246.823385764	4499.211933990217	3635.5561120549473	0.972709	16.758644	0.095204448387071	0.0507822387222315	-0.0445441598	0.0147807526	0.1024568579	-0.040611812	0.0045342902	-0.0147100578	-0.1333816969	0.0263897863	0.0108604523	0.0232471236	0.0097684642	-0.0113193869	-0.1261821567	-0.0406297214	-0.0243955395	-0.0310282105	-0.0577533991	0.0906487673	0.0694793639	0.0062184285	-0.1076991159	-0.0400738133	-0.0352651982	-0.1155318994	0.0113125664	0.0510938457	0.0597229972	-0.1036662117	0.103033159	0.2105204746	-0.1177831952	0.1232015132	0.0241310224	0.1971299976	-0.0993059268	-0.1287581575	-0.1508093767	-0.0319899701	-0.094317177	0.0856249559	0.0	0.0	-0.0148305411653808	0.014029626548833	0.000219944951258	0.0001968304210997	0.2328979681630301	-0.0363056126589924	0.0013180975105447	0.0542414635744677	0.1661004854289842	0.0165045980545955	0.0275893712597441	0.0002724017569437	-0.0029252530196475	-0.0002421741750646	8.557105228956816e-06	5.86483310682678e-08	0.0010538177932701	-9.907463698998874e-07	9.815783694698049e-13	1.1105319414126634e-06	0.0004680423723624	0.0003241273010584	2.190636623266235e-07	1.0505850729140269e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4897.497712326645	-1.254666948848353	23985483.84224473	1.574189152532436	4040.754048073508	2.5923714932519037	6.720389959025103	16327693.27702244	4649.144268054497	-8.886090732977209	78.96260851470343	21614542.425183985	4491.980331133981	3603.013829418497	0.7433959999999998	12.807851	0.1634006704204421	0.0745217948705461	-0.0535146556	0.0270112988	0.0728114964	-0.0684574345	0.0156153754	-0.0085338247	-0.1120810582	0.066758141	-0.0094503889	0.0579828861	-0.0151808491	-0.0427234499	-0.0971672341	-0.0166469394	-0.0083488453	-0.0634051304	-0.0541850978	0.0986489641	0.1266388915	-0.0095409562	-0.0008906538	0.0467373235	-0.1993150133	-0.0160966493	0.0493684298	-0.0200927031	0.1142070464	-0.0704692614	0.0677087015	0.1129045558	-0.1493153057	0.066765348	0.0061128411	-0.0995339187	-0.180978553	-0.0735660428	0.0091609936	-0.0341282399	-0.0918039766	0.0898235884	0.0	0.0	-0.0334684624290559	-0.018637921263675	0.0011201379773651	0.0003473721090309	0.262498183945965	0.0296002157829349	0.0008761727743963	0.0689052965749296	0.1475518962311071	-0.0185485891978771	0.0217715620813953	0.0003440501612316	-0.0039622333051869	-0.0010369802855394	1.5699292764732304e-05	1.075328112597376e-06	0.0017330085918454	0.0006791907985752	4.613001408693537e-07	3.0033187794099764e-06	0.000251934572958	-0.0002161077994043	6.347102905152983e-08	4.670258096341239e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4916.917374167651	19.419661841006015	24176076.464391712	377.12326601902527	4056.980184659091	16.226136585582935	263.287508493993	16459088.21871651	4666.446662419016	17.302394364519387	299.37285074535225	21775724.453201577	4510.937581171541	3708.932405188324	0.9105430000000002	15.687596	0.1843647651900682	0.1257289138513092	-0.122733888	-0.0543428376	-0.0083212235	-0.026075253	0.0290478212	-0.068587346	-0.0837795579	0.1034662381	0.0376418092	-0.0080025355	0.0408571924	0.0152119242	-0.138307194	0.0295999994	0.026757305	-0.0665796027	-0.0800463726	0.1077946299	0.0562515223	-0.0259662126	-0.0140209738	-0.015351398	-0.0327229571	-0.0992870262	0.1674394904	0.0301069803	-0.0930473943	-0.14540632	0.0234902408	0.230287458	-0.0256386236	0.05724588	-0.0077277426	0.0401652987	-0.0037294082	0.0446931381	-0.0937061744	-0.0362530174	-0.0891456152	0.093702707	0.0	0.0	-0.046457020759135	-0.0129885583300791	0.0021582547778147	0.0001687026474938	0.2627135803233642	0.0002153963773992	4.6395599396699386e-08	0.0690184252863207	0.1103910732949771	-0.0371608229361299	0.012186189063217	0.0013809267612904	-0.0020291593465044	0.0019330739586825	4.117487653506163e-06	3.736774929736432e-06	0.0018578838257479	0.0001248752339025	1.5593824042204086e-08	3.4517323099756533e-06	-0.0003701159853862	-0.0006220505583441	1.3698584263839784e-07	3.869468971363309e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4919.365003253808	2.4476290861566667	24200152.03523834	5.990888143400119	4061.5972434303976	4.617058771306802	21.31723169770107	16496572.167841405	4667.125596060404	0.6789336413876299	0.4609508894078668	21782061.329402182	4514.168402673444	3749.432532494221	0.8060429999999998	13.887178	0.1095120745682525	0.0862083296100606	-0.1476667441	-0.0665862384	-0.0731459484	-0.0192669477	0.0533375147	-0.0800820811	0.0167386707	0.108691847	0.053703101	0.0205561344	0.059185553	-0.0128648968	-0.0647871036	0.0130305316	0.0016672825	-0.0232716873	-0.1061663828	0.0592542981	0.0262538396	0.0123505214	0.0679062321	0.0398758596	0.0325369548	0.1054652375	0.1395328689	0.0137197914	0.0052974444	0.0062170249	0.120773754	0.0755034735	-0.041581645	-0.0931597598	0.0044402029	-0.0219567635	-0.0452068466	-0.0282208196	-0.040741199	-0.0383634626	-0.0863462963	0.0972485133	0.0	0.0	-0.0453249830258783	0.0011320377332567	0.0020543540862961	1.2815094295169691e-06	0.253986396457563	-0.0087271838658012	7.61637382275014e-05	0.0645090895854983	0.1163860021883067	0.0059949288933296	0.0135457015053765	3.593917243607808e-05	-0.0035951784950777	-0.0015660191485733	1.2925308411469154e-05	2.4524159736982434e-06	0.0015987571942133	-0.0002591266315345	6.714661117046832e-08	2.556024566048784e-06	-0.0004181286867956	-4.801270140940002e-05	1.7483159872141297e-07	2.305219496628202e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
