global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
4397.375075330747	-0.0847213495635514	0.0071777070718694	19336907.553140093	4327.410225183824	5.418940286075667	18726479.257025518	29.364913824053836	4554.519846499545	6.3120277182570135	20743651.03215824	39.84169391604484	4403.11919148763	3280.7265488218027	0.960941	19.870071	0.1663038329507883	0.1204200781838505	-0.0808348282	-0.0418552072	-0.1075891515	0.0207747232	-0.0426494065	0.0441041833	-0.0188609422	0.0280170603	0.077420784	0.0608802316	-0.0547189439	-0.0464421872	-0.1231159569	-0.0090285471	-0.0722476427	0.0402671917	-0.0182239412	0.0832749191	0.0220791532	0.0438510828	0.086587718	0.0351039966	0.0897387018	-0.015698708	0.0433877884	-0.0222677003	0.0474263836	-0.0278192255	0.0466424881	0.0985728545	-0.0156024633	-0.0071079671	0.0089251507	0.0331534447	-0.005511078	0.0074150654	0.0299099432	0.0634057508	-0.1318817101	-0.0442337803	-0.0049425512	-0.0521100397	0.0055648082	0.0038770395	0.054819371	-0.0215409869	-0.0167227954	-0.014802571	-0.0467070698	0.0739729278	0.0881572623	-0.0132648602	-0.1090166767	0.0390523562	0.0	0.206142612032508	0.0272819873623433	0.000744306834439	0.0424947764955851	0.1025889697196049	0.0242718267601702	0.01052449670813	0.0005891215742757	-0.3865844721782139	0.1147500188282748	0.0131675668210894	0.1494475541293082	-0.002051140364731	0.0	4.20717679582882e-06	0.0	-0.0039307998582036	0.0	0.0	1.545118752525344e-05	0.0022239852262655	0.0	0.0	4.946110286647208e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4381.293852926242	-16.081222404504842	258.6057140231485	19195735.825689275	4307.700783404182	-19.70944177964157	18556286.039341006	388.4620952650805	4551.063545301123	-3.456301198421897	20712179.393368825	11.946017974212644	4397.04918803866	3287.71269250391	0.785522	16.242798	0.1344473021698664	0.0764526893209406	-0.0910263301	0.0113178683	0.0451119632	-0.0817686195	0.0251021894	-0.009105603	0.0410016054	0.0925295732	-0.0025392295	-0.00150416	-0.0060141317	-0.0420725473	-0.0135635792	-0.0411944528	-0.0577866017	-0.0696354316	-0.0237601691	0.1188923995	0.119452076	0.0284705831	0.0142385923	0.0158127412	-0.0340453136	-0.0169660074	0.149455801	-0.0804760111	0.0142700024	-0.0269804887	0.0435815859	-0.0843700154	-0.022596349	-0.0359084245	-0.0596497142	0.0744265108	-0.0497594137	-0.0290315135	0.0817369934	0.0311215673	-0.0605324121	-0.0511084168	-0.0078205506	-0.0381172882	0.0334209566	0.0679062876	0.0307533777	0.0008757203	-0.007917563	-0.0658012935	-0.0827507409	0.0999014159	-0.0137239499	-0.015462571	-0.1078908257	0.0452120788	0.0	0.2029557136874871	-0.0031868983450208	1.0156321061496917e-05	0.0411910217183972	0.0822907185231685	-0.0202982511964364	0.0067717623550593	0.0004120190016336	-0.394590813067353	-0.008006340889139	6.410149443310061e-05	0.1557019097571547	-0.0012786374809601	0.0007725028837709	1.6349138077159904e-06	5.967607054343566e-07	-0.0034939831192164	0.0004368167389871	1.9080886345941125e-07	1.2207918037369164e-05	0.0030737818382928	0.0008497966120272	7.221542818130771e-07	9.448134789418666e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4375.339871378996	-5.953981547246258	35.44989626494894	19143598.99007877	4309.076650821461	1.3758674172786414	18568141.5826547	1.893011149928999	4542.604604776623	-8.458940524499667	20635256.59533778	71.5536747970227	4390.885530825014	3246.029312802501	0.7532499999999999	15.575495	0.1056772719774984	0.0535374838788032	-0.1133309081	-0.0798465747	-0.0103748551	0.0777107476	0.00188344	0.0213724528	0.0019618776	0.0615178677	0.0935619637	0.0887634877	-0.0150857706	0.0385682005	-0.0332725919	0.0062073301	-0.0153245193	0.0199916144	-0.0369862314	0.072299084	0.0916410293	-0.0343536855	0.0245702202	0.0330585917	0.0057093399	-0.0461727763	0.0111947734	-0.0301660801	0.026735343	-0.0291253219	0.0525360282	0.0776565667	0.0444270167	-0.0523212385	9.26021e-05	0.1201321987	-0.0215813766	-0.001782882	0.0120180653	0.0350612598	-0.064511185	-0.0929415263	-0.0548579867	0.0101874732	-0.0226917483	0.0205818949	0.0517371369	-0.0301966583	-0.0357119197	-0.0494176016	-0.0250492339	0.0404393048	0.0501499533	-0.0176542455	-0.106596516	0.0512129922	0.0	0.1908244787372552	-0.0121312349502319	0.0001471668614177	0.0364139816853451	0.1148219705088848	0.0325312519857163	0.0131840849115432	0.0010582823557581	-0.4159905942227482	-0.0213997811553952	0.0004579506334988	0.1730481744817951	-0.000876255936901	0.0004023815440591	7.678244669542492e-07	1.6191090699938556e-07	-0.0032957752084872	0.0001982079107292	3.9286375875634565e-08	1.0862134224878849e-05	0.002882071215358	-0.0001917106229347	3.675296294604905e-08	8.306334490395139e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4394.067939495084	18.72806811608825	350.74053536084136	19307833.05689857	4336.2440278894765	27.16737706801541	18803012.26940715	738.0663767557297	4542.731204727321	0.1265999506977095	20636406.79840333	0.0160275475166624	4392.786789828508	3291.7320195536213	0.69568	14.385072	0.1543773576249313	0.096409659441899	-0.093278038	0.0381242874	-0.0601793231	-0.0126343618	0.065908678	0.0877482892	0.0222218069	-0.0541768328	-0.0333564767	-0.0066315858	0.0176711192	0.0608019954	0.0302827335	0.0863287626	0.004732085	0.0985423615	0.0063376706	-0.0024848561	0.1271393197	-0.0472246739	-0.0017366434	-0.0703384938	-0.02601272	-0.0412827839	-0.0667125558	-0.1305406551	-0.083885321	-0.0226456796	0.0308554803	-0.0151486531	-0.029694954	-0.0606530147	-0.097457613	0.1039103311	-0.0109923097	0.0108441117	0.0247907318	-0.0085870703	-0.1090546157	0.0020881834	-0.0475759004	0.0317160428	0.0209889793	0.0133636258	0.0573238003	-0.0162765125	0.0101050973	-0.0533734405	-0.0078247507	0.0194716123	-0.0103865238	-0.0198390281	-0.1051357685	0.0570340182	0.0	0.1853957701458739	-0.0054287085913812	2.947087697013694e-05	0.0343715915879817	0.0767729982643601	-0.0380489722445247	0.0058940932624994	0.0014477242888646	-0.3455464329101829	0.0704441613125653	0.0049623798630307	0.1194023372969515	-0.0013940520008234	-0.0005177960639224	1.9433809809997245e-06	2.6811276381353015e-07	-0.0032101670457005	8.560816278669996e-05	7.3287575357141204e-09	1.0305172461301478e-05	0.0030877772981781	0.0002057060828201	4.2314992509189895e-08	9.534368643144049e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4387.305560788291	-6.762378706793243	45.72976577409065	19248450.083723854	4328.467745792164	-7.776282097312105	18735633.0263631	60.47056325697675	4541.756386173582	-0.9748185537391691	20627551.07134851	0.9502712127141254	4393.687111506387	3289.409630885637	0.662596	13.700965	0.239498264582904	0.126978188604744	0.0077089741	0.0984088102	-0.0558221112	0.0509127262	0.0116299801	0.0988820402	0.0668124709	0.0026886789	0.0560472328	0.0572514528	-0.0837377827	0.0546400408	-0.0242063451	-0.003094171	-0.0327029239	-0.0061109157	0.1107750046	-0.0227467181	0.1238431702	-0.0321581356	0.0450451029	0.023317152	-0.0642885269	0.1125521095	-0.0371345873	-0.0631580131	-0.0629352715	-0.0404211385	0.0423634046	-0.0332401243	0.0256651183	-0.0216634026	0.0744542479	0.1995131564	0.0646967263	0.0228155442	-0.0013888549	-0.0194440712	-0.0560509295	0.03523888	0.0168471876	0.0488260033	-0.0184742869	-0.0152010534	0.0308420374	-0.0095059984	0.0405644768	-0.1005694746	-0.0040771053	0.0493886898	-0.0007137948	-0.0220160659	-0.103510864	0.06265471	0.0	0.2356034834394194	0.0502077132935454	0.0025208144741668	0.0555090014087887	0.1254350470983212	0.0486620488339611	0.015733951040558	0.0023679949967188	-0.4301604730269304	-0.0846140401167475	0.0071595357848785	0.1850380325547525	-0.0009601458823489	0.0004339061184744	9.218801153915476e-07	1.882745196496068e-07	-0.0028481549329397	0.0003620121127607	1.3105276978553813e-07	8.111986522028748e-06	0.0034121483137158	0.0003243710155377	1.052165557209588e-07	1.164275611479358e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4391.004961712379	3.699400924087968	13.685567197142907	19280924.573782727	4325.560928165211	-2.906817626952943	18710477.34326949	8.449588716364339	4545.923350510088	4.16696433650668	20665419.108712867	17.363591781718558	4401.736273387121	3293.187787667689	0.746446	15.434794	0.1697458081591601	0.1187391760083013	0.1192728998	-0.0284870479	-0.0764936786	0.0616092872	0.031467731	0.0504845924	0.0296946873	-0.0354457466	-0.0748537738	0.078093456	0.0381573528	0.0177500799	0.0488703686	0.0952023266	0.0122734442	0.0034184444	0.137283628	0.0300104133	-0.0569123841	0.0078778831	0.0075286789	-0.0600426525	-0.0389393338	0.0553387146	-0.1266788727	-0.0486419274	0.0977555137	-0.0389988681	0.0336307979	0.0863688558	-0.0159724675	-0.0383858378	-0.0774372953	0.128633014	0.0533480499	0.0136230109	0.1029159538	-0.0428223864	0.0278766686	0.1685868922	0.031101075	0.0004379404	-0.0099994529	0.000348695	0.0105158712	-0.0255013245	-0.0079706331	-0.0340233462	0.0455783469	0.0485249375	-0.0084597168	-0.0241845089	-0.1017243396	0.068055325	0.0	0.2413465053787575	0.005743021939338	3.298230099571869e-05	0.0582481356585386	0.0908700305146936	-0.0345650165836276	0.0082573624457413	0.0011947403714264	-0.3486823759453159	0.0814780970816144	0.0066386803040409	0.1215793992948706	-0.0018355259540172	-0.0008753800716683	3.3691555278707524e-06	7.662902698739981e-07	-0.002851215306441	-3.060373501299809e-06	9.365885967458051e-12	8.129428723683446e-06	0.0034929013196378	8.075300592199968e-05	6.521047965438516e-09	1.2200359628727483e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4383.818649199834	-7.186312512544646	51.64308752795574	19217865.949072257	4312.985217644186	-12.57571052102503	18601841.48761727	158.14849510861964	4543.005809598756	-2.917540911332253	20638901.786048047	8.512044969297433	4395.9665897107	3316.6304399102805	0.801241	16.567829	0.1191687425456966	0.07886164859222	0.1241233263	0.0714827859	0.061622334	-0.0459269745	0.067832566	-0.014240836	0.0779431889	0.0496080503	-0.0395027523	0.0065308135	0.0803090754	0.0144460062	-0.0025488055	-0.0180440073	0.0248978257	-0.1093081501	0.064725585	0.0108973689	0.0317930674	-0.0098841196	0.0204875921	-0.0040034898	-0.0844545304	0.0434210436	0.0410172867	0.0085567543	0.0175154791	-0.0367696403	0.0242758173	-0.114263693	0.0054793344	-0.0348302119	-0.0046675878	0.1521585531	0.0436517041	-0.0164555239	0.0643662216	-0.0168942824	0.0964039598	0.1158911956	0.0700247613	0.0115719592	-0.0159700992	0.0702843937	-0.0496498104	-0.0075558104	0.0448630986	-0.0687310548	-0.0373336439	0.0254478781	-0.05736779	-0.0263435108	-0.0997789847	0.0732168931	0.0	0.2511819259200933	0.0098354205413358	9.67354972249306e-05	0.0630923599089272	0.108280148525381	0.0174101180106873	0.0117245905646785	0.000303112209146	-0.4052170247894793	-0.0565346488441633	0.0031961665199328	0.1642008371792374	-0.0013182599276226	0.0005172660263946	1.7378092367755429e-06	2.67564142062059e-07	-0.0028499465051585	1.2688012825000023e-06	1.6098566944736512e-12	8.122195082265149e-06	0.0036821375949509	0.0001892362753131	3.5810367894375454e-08	1.3558137268150798e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4385.30193468542	1.4832854855858386	2.200135831749617	19230873.058355685	4315.786579805262	2.8013621610753034	18626013.8024272	7.847629957504495	4544.84515736404	1.839347765283492	20655617.504415363	3.383200201653375	4395.053238964585	3304.4627628098447	0.7924109999999999	16.385244	0.0990890429151266	0.0526682967131736	0.115768793	-0.1046622206	0.0119660032	0.0254678141	-0.0081440157	-0.0240422265	-0.0298294379	-0.0138212456	0.0093977423	0.0689813538	0.1090330503	0.0237961913	-0.0173039935	0.0152807251	0.0152067024	-0.0491768065	0.0363122658	0.0501645611	-0.0886522435	-0.0234653201	0.0174510658	0.0166097875	-0.0146139391	-0.0136305006	-0.0336025576	0.0786493814	0.1249764483	-0.0346116562	0.0181287141	0.0881872392	0.0174708694	-0.031876093	-0.0179157507	0.1449786802	0.0223198366	-0.0199450654	0.1419504667	0.0095330992	0.1063260521	0.087086305	0.0496340727	-0.0121723301	0.0039559625	0.0309065306	-0.0179893391	-0.0131183476	0.0149449144	0.0091833267	-0.0252441228	-0.0074593199	0.1048736181	-0.0284922285	-0.0976778367	0.0781212842	0.0	0.2671033043439337	0.0159213784238403	0.0002534902909151	0.071344175191448	0.1300259998542543	0.0217458513288733	0.0169067606380985	0.0004728820500174	-0.3585332483982313	0.0466837763912479	0.002179374978148	0.1285460902069878	-0.0012388644223838	7.939550523880013e-05	1.5347850570483463e-06	6.303646252124339e-09	-0.0030652940332982	-0.0002153475281396	4.637455787587879e-08	9.396027510573546e-06	0.0036821198929061	-1.7702044800057413e-08	3.1336239010323955e-16	1.3558006905734829e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4385.562524472047	0.2605897866269515	0.0679070368942801	19233158.656053632	4316.498586856617	0.7120070513556129	18632160.050335173	0.5069540411801144	4539.578415953997	-5.266741410042414	20607772.1945954	27.738565080255555	4388.816160010282	3299.882901013135	0.712065	14.72387	0.0994859517061445	0.057851382050245	0.0935002332	-0.0112713027	0.0985089462	-0.0584422691	0.0934289589	-0.0289785191	0.0029803066	-0.0326354081	-0.0362321656	-0.0342962273	0.0903924802	0.0189416311	0.057520896	0.037938198	-0.0079853929	-0.1135749244	-0.0130100723	0.0319044951	0.0151175224	-0.0334277642	-0.0479462389	-0.0879902538	-0.0426262549	-0.0136876588	0.0746098301	0.0136041681	-0.007983817	-0.0327406734	-0.0095359228	-0.0651740945	-0.0136382519	-0.0570025461	-0.1220304104	0.1308161292	0.0050644197	-0.0256196877	0.1621044014	-0.0007187879	0.0651534233	0.083896678	0.0733535272	0.0173269026	-0.0397814377	-0.0047106167	-0.0361001501	-0.0022446286	0.0094351217	-0.0399772047	0.006806989	-0.0097578458	0.0638185928	-0.0306298234	-0.0954241764	0.0827512714	0.0	0.2635594364352727	-0.003543867908661	1.2558999754037386e-05	0.0694635765340785	0.0916798956411497	-0.0383461042131046	0.0084052032647721	0.0014704237083222	-0.3250946757897424	0.0334385726084889	0.0011181381380931	0.1056865482268377	-0.0015062621869132	-0.0002673977645294	2.268825775724536e-06	7.150156447532046e-08	-0.0028502869816675	0.0002150070516306	4.6228032250926436e-08	8.124135877863227e-06	0.0036813765695484	-7.433233577000889e-07	5.525296141025343e-13	1.3552533446819944e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4389.387866918559	3.825342446511968	14.633244833086168	19266725.846251857	4320.786548569623	4.287961713005643	18669196.398300197	18.386615652202288	4549.600047880006	10.021631926008922	20698860.595669758	100.4331064604013	4395.294987754216	3276.919006833992	0.8085879999999999	16.719748	0.1400204046797341	0.0782532630592265	-0.0433841616	-0.0575925326	0.0774292957	0.0105162418	-0.0885187162	0.0230402761	-0.0001205926	-0.0141286773	0.1331228016	0.0655428015	0.0542590912	0.0115680299	-0.0365960561	0.0121944761	0.0576835539	-0.0596753577	-0.0715029278	0.0443938807	0.0292420978	-0.0225048279	0.0350844014	0.039245167	-0.0246706704	-0.0670017865	0.0430963644	0.098342114	-0.0058503937	-0.0385071358	0.0067544808	0.0134633247	0.0396735016	-0.0321962669	0.0268951672	0.1697215898	0.0180740564	-0.025009121	0.1426379696	0.0622296221	0.0017682103	-0.0627802371	0.0660681216	0.0900606507	-0.0029364861	-0.019046922	-0.0130298592	0.0077833047	0.0197147	-0.0521381881	-0.071506848	-0.0548415963	-0.0006292941	-0.0327554609	-0.0930215226	0.0870905918	0.0	0.2764971474991995	0.0129377110639268	0.0001673843675736	0.0764506725751941	0.128786753872049	0.0371068582308992	0.0165860279728997	0.001376918927768	-0.3863658401883754	-0.061271164398633	0.0037541555867643	0.1492785624644692	-0.0013241143486094	0.0001821478383037	1.7532788081932957e-06	3.317783499874726e-08	-0.0030718392344495	-0.000221552252782	4.908540071277925e-08	9.43619628230329e-06	0.0035109832409087	-0.0001703933286396	2.90338864449167e-08	1.232700331794176e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4404.521970762075	15.13410384351664	229.0410991463452	19399813.79092584	4343.024215159697	22.237666590073783	18861859.3334635	494.5138153712839	4547.726088440534	-1.873959439471946	20681812.57548264	3.5117239807860106	4397.428285790499	3299.7868043208027	0.798698	16.515251	0.1371824120321436	0.0774354098587471	-0.115230853	-0.0338000804	-0.113684203	0.0270009575	0.0209237778	0.0830612626	0.0222966514	-0.1396829402	0.0018658309	-0.0240503138	0.0346972984	0.0155224823	0.0559915853	0.0977647553	-0.0893372475	0.0926940028	0.0206645623	0.0498369448	0.0242128192	-0.0170008171	-0.0305853569	-0.1216481677	0.0847693969	-0.0256570912	-0.021577051	-0.1069045111	-0.0048773201	-0.0336661871	-4.37595e-05	0.0975087488	-0.0057466859	-0.0408374094	-0.0726819925	0.1696488594	0.0135799901	0.0311898612	0.0766940013	-0.059160384	-0.1419560598	0.0428326815	0.0186834948	0.0605334562	-0.0291823743	-0.0935434207	-0.0056127898	-0.0518414636	0.0421729413	-0.089311854	0.0169562892	-0.0332188949	0.0450727806	-0.0348683112	-0.0904736267	0.0911240034	0.0	0.2616333194398379	-0.0148638280593615	0.0002209333845782	0.0684519938411082	0.095918620969698	-0.0328681329023509	0.0092003818487285	0.0010803141604866	-0.3366284386179643	0.049737401570411	0.0024738091149763	0.1133187056863685	-0.001834910467605	-0.0005107961189956	3.3668964241264e-06	2.609126751809672e-07	-0.0028512943268605	0.000220544907589	4.8640056263440596e-08	8.129879338386871e-06	0.0035739032043245	6.291996341579965e-05	3.958921796245566e-09	1.2772784113880927e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4398.781666375218	-5.740304386857133	32.95109445377125	19349280.14843874	4338.781132956112	-4.2430822035848905	18825021.71969592	18.00374658637881	4552.751350476904	5.025262036369895	20727544.859269276	25.253258534180507	4402.984752513744	3319.2042305023074	0.92404	19.107044	0.1337472673757307	0.089900083586534	0.0407407597	0.1676599072	-0.0368596546	-0.0578518443	-0.0046749828	0.0708848357	0.1083188932	-0.0423989329	-0.0066419106	-0.0628770045	-0.0086219348	0.0076449197	-0.0442452347	-0.0431026461	-0.0643702756	-0.0221252412	0.1349237621	-0.0907449265	0.0625102478	-0.004328426	0.0714184461	0.0206440907	-0.035588912	0.1288395706	-0.0204529328	-0.0822603722	-0.0642245713	-0.0319665098	0.0038790592	-0.1289017015	-0.0201920312	0.0088420491	-0.0010195528	0.1467009479	0.0384331674	0.0035905036	0.0759842731	-0.0516597922	-0.0566668485	0.1795210534	0.0435982063	0.0425810955	0.0472642512	0.0170111156	-0.0119845288	0.0028654554	0.0064690584	-0.0428739749	-0.0702084686	-0.0235825364	-0.0803932825	-0.0369675495	-0.087784467	0.0948373385	0.0	0.256398129420532	-0.0052351900193059	2.74072145382406e-05	0.0657400007703478	0.0981335491818953	0.0022149282121973	0.0096301934750354	4.905906985187555e-06	-0.3955256877801218	-0.0588972491621574	0.0034688859588692	0.1564405696939384	-0.0013444073439952	0.0004905031236097	1.807431106588228e-06	2.405933142709706e-07	-0.0037019189880365	-0.000850624661176	7.235623142007851e-07	1.3704204193985184e-05	0.0035670329894689	-6.870214855599858e-06	4.7199852162104977e-11	1.2723724347959438e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4404.57222285372	5.790556478501458	33.5305443307152	19400256.46633456	4336.044966035731	-2.736166920381038	18801285.9474838	7.486609416187453	4557.08097943056	4.329628953655629	20766987.05308779	18.74568687633313	4406.161929337436	3323.063812985364	1.004849	20.777981	0.1395807341895305	0.0866203295373493	0.0746004592	-0.148541622	0.0548856476	-0.0334165077	-0.0721727736	0.0401185143	-0.0224315966	-0.0854919558	0.0263487997	0.1456171381	0.1145886152	-0.0630243642	-0.0402183066	-0.0073831812	0.0326828971	-0.106321556	-0.0473105981	0.041302339	0.0151884369	0.052220967	0.0235173978	0.0285390794	-0.0261086758	0.032469337	0.0351378401	0.1627528627	0.0448033353	-0.0388220429	0.0412506846	0.053748547	0.041806293	-0.0044080966	0.0678982033	0.1319588899	0.0072541354	-0.0115208215	0.1056586269	0.0357239073	0.0243145116	-0.0157873883	0.1442787488	0.0679010245	-0.0222892609	0.0132145577	-0.02334359	-0.0859974098	-0.0189316047	-0.0876399303	0.0509116318	-0.0360884589	0.0172335757	-0.0390523562	-0.0849582422	0.098217554	0.0	0.2515718116311944	-0.0048263177893375	2.329334340367623e-05	0.0632883764074011	0.1500677329371171	0.0519341837552217	0.0225203244688858	0.0026971594423211	-0.456720389338443	-0.0611947015583211	0.0037447914988119	0.2085935140374589	-0.0010589472741247	0.0002854600698705	1.1213693293761324e-06	8.148745149047087e-08	-0.0036159413214766	8.597766655990026e-05	7.39215914708539e-09	1.307503164036194e-05	0.0036281058747715	6.107288530260001e-05	3.7298973191845366e-09	1.3163152238551471e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4408.789623590961	4.217400737241405	17.78646897848435	19437425.945083328	4334.358175120634	-1.6867909150969354	18786660.790235072	2.8452635912535564	4554.721959382585	-2.359020047974809	20745492.12728193	5.564975586747071	4403.678348278873	3323.5272849033554	0.8393089999999999	17.355001	0.2066689846922182	0.1262110941770158	-0.0359593231	-0.0219476203	-0.1224084243	-0.028594749	-0.0470384969	0.0490647889	0.0151310056	-0.1079793652	-0.0536952244	-0.0312009342	-0.0113160931	-0.0313913448	0.0177442423	0.0872339933	-0.0417783033	0.0288586908	-0.0135840997	0.0688686546	0.0337609451	0.0272680148	-0.001425691	-0.1127686384	0.0555483594	-0.0469172971	0.0025312189	-0.0623191441	0.0302461516	-0.027107904	0.0089884128	0.0969539211	-0.0546185578	0.0264014146	-0.0484476156	0.0784716165	-0.0160726247	0.0069458376	0.1308512612	-0.0403462351	-0.1130685264	0.0724247021	0.0478723562	0.0073945819	0.1024677465	-0.0375253504	0.0225645106	-0.0109373047	-0.0391691781	-0.0067028412	0.0039978059	-0.0103026411	0.0204742136	-0.0411219176	-0.0819993652	0.1012527768	0.0	0.2543607324052743	0.0027889207740798	7.778079084094338e-06	0.0646993821897475	0.0995972580446107	-0.0504704748925063	0.0099196138100047	0.0025472688358751	-0.3689914452428411	0.0877289440956018	0.0076963676321292	0.1361546866624006	-0.0018299547679174	-0.0007710074937927	3.3487344526236253e-06	5.944525554845004e-07	-0.0041083886630326	-0.000492447341556	2.425043842055722e-07	1.6878857406534796e-05	0.0036782639380234	5.0158063251900045e-05	2.515831309181606e-09	1.3529625597763413e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4399.721290871513	-9.068332719448335	82.23465831061725	19357547.43734809	4326.913268683938	-7.444906436695419	18722178.434713125	55.42663185114888	4558.887635462493	4.165676079907826	20783456.4727728	17.35285720271623	4409.7666433828845	3328.828085576396	0.970232	20.062189	0.2809998040191017	0.1818316384219624	0.0745730009	0.0555285752	0.0741172852	-0.0808845677	-0.1144146199	0.0291678831	0.051227563	-0.0700090158	-0.0332276705	-0.0614429868	-0.0594378906	-0.0632396943	0.0191788352	0.0181094303	-0.0876901147	-0.0924654271	-0.0162513463	0.0018074388	0.0232152218	0.0577191165	0.0003064964	-0.0571381754	0.0303045513	0.0863157419	0.0880340512	0.0150667692	-0.0318011203	-0.0355926656	-0.0886624984	-0.1028543607	0.0391581233	0.1662509525	0.0314943602	-0.0256487272	0.0262584986	-0.0868614346	0.0367595829	-0.1256848064	-0.088015249	0.0016147434	0.2128898275	-0.1119886181	-0.2666124016	0.0456831283	0.1222498296	0.1419658264	0.0412545269	-0.0117768032	0.2091716868	-0.0813228056	-0.0506286776	-0.0431754257	-0.078912456	0.1039323455	0.0	0.3100502781623504	0.0556895457570761	0.0031013255066294	0.0961311749885508	0.0628289789510603	-0.0367682790935504	0.0039474805960327	0.0013519063475012	-0.3538702307624959	0.0151212144803452	0.0002286511273606	0.1252241402199021	-0.0018176596563169	1.229511160049995e-05	3.303886626202071e-06	1.5116976926874842e-10	-0.0075579384890578	-0.0034495498260251	1.1899394002230484e-05	5.71224342043813e-05	0.0036716935818865	-6.570356136899932e-06	4.31695797656986e-11	1.3481333759266517e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4396.37861721426	-3.342673657252817	11.173467178891924	19328144.945898768	4332.187362491383	5.274093807444842	18767847.343730047	27.816065489728032	4561.836369486688	2.948734024195801	20810351.06197149	8.695032345449961	4413.500507334553	3328.7510206594884	0.969949	20.056334	0.3060091853850262	0.1331080663148232	-0.0699919582	-0.0356273198	-0.0297391322	0.0164076709	-0.0490975813	0.0413633524	-0.0344679989	-0.0763206546	0.0200548912	0.083350405	-0.0126860584	-0.0440570652	-0.1017260911	0.0616552146	-0.0237725067	0.0589661143	-0.0604663489	0.0271183254	-0.0056999062	0.0492998219	0.0755735061	0.0068732434	0.1183871167	-0.025200189	-0.0393162538	0.0788818381	0.0229698626	-0.0106177732	-0.083502902	0.0708226926	0.0756305345	0.1257482554	0.0159231211	-0.0382056435	-0.0364633213	-0.1226011365	-0.1643503563	-0.2224006287	-0.0620368651	-0.2680732123	0.1547734194	-0.106304395	-0.3423620176	0.1533874228	-0.0635536855	-0.1516092139	0.2249087574	-0.1242397925	0.0263798199	0.1278012515	0.1202546738	-0.0452120788	-0.0757023343	0.106246848	0.0	0.24911742597331	-0.0609328521890404	0.0037128124758914	0.0620594919235675	0.08515901582183	0.0223300368707697	0.0072520579757426	0.0004986305466499	-0.3099451665019899	0.043925064260506	0.0019294112702895	0.0960660062379462	-0.0006241352643846	0.0011935243919323	3.895448282484345e-07	1.4245004741373666e-06	-0.0057740022445396	0.0017839362445181	3.1824285245056985e-06	3.333910191994834e-05	0.0030727295770428	-0.0005989640048437	3.58757879098404e-07	9.441667053633624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
