global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
4340.251506161381	11.70051323511052	18837783.13673614	136.90200996499647	3389.3986709377778	9.97390616900566	99.47880426812914	11488023.350554774	4269.185020219343	23.207764664316528	538.6003407142988	18225940.73686523	4125.175757583307	3152.432914683361	1.139156	23.124928	0.4449157125940867	0.279929409661276	-0.0384343325	-0.1082800003	-0.0060484051	0.065199765	0.0270214699	-0.0949886774	0.0224543842	-0.151697412	-0.0176176393	0.0722574223	0.0608341897	-0.0138719378	0.058028454	0.0035324051	0.0506420191	-0.034753457	0.1105278823	-0.0631832091	-0.0613575944	0.0984096819	0.0758633319	0.1476395973	-0.0179003979	0.1713407169	-0.2149888368	0.0264105905	-0.0940764326	0.1241335824	0.0418004076	0.0587462181	0.0238152372	0.0748663373	0.0537292544	-0.0160609879	0.0811022387	-0.0397852383	-0.0138902033	-0.0295435085	-0.0653577673	0.0078234205	-0.1114207701	-0.0233189482	0.0	0.0	0.0864273776315371	0.0350677267693555	0.0074696916042643	0.0012297454607701	0.1392390026473293	0.068220450518794	0.0046540298689872	0.0193874998582229	0.6644671264411954	0.0060520143171771	0.4415165621210196	3.6626877295317424e-05	-0.001327229236759	0.0046182551655462	2.132828077409416e-05	1.761537446907878e-06	-0.0016197248535874	-0.001511496125914	2.6235086013287247e-06	2.284620538653031e-06	0.0003359262583095	-0.000581759128315	3.384436833778286e-07	1.1284645102182093e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4313.623351284133	-26.62815487724856	18607346.41674375	709.0586321667364	3356.94035245344	-32.458318484337724	1053.5424388307	11269048.529930228	4248.354041288216	-20.830978931126992	433.9296832290567	18048512.060129914	4106.293624714814	3169.311422638545	1.10972	22.527369	0.2414403580651141	0.1615915308295555	0.0591857799	0.1164203323	-0.0467673814	0.0304205094	-0.0930660431	0.0394150866	0.1195656948	0.0124029641	0.0757143964	0.04927208	-0.017281243	0.0350866378	-0.0194337042	0.0374746934	0.0623652555	-0.0104273674	0.0130806125	-0.0292049248	0.0448646434	-0.0683636576	0.1537974787	0.0659973189	0.038227933	0.091829674	-0.049637305	-0.0502425566	-0.0243944038	0.1558115148	0.0973728006	-0.1705723134	-0.0954025323	0.1492281133	0.0580996543	-0.2239353502	-0.2561426017	-0.1465597884	0.1157111984	0.0789372823	-0.0507225792	0.0055903678	-0.1119532386	-0.0167158945	0.0	0.0	0.0730271867396226	-0.0134001908919145	0.0053329700031037	0.0001795651159397	0.1166511996050161	-0.0225878030423131	0.0005102088462783	0.0136075023692893	0.6685002879810469	0.0040331615398514	0.4468926350307426	1.6266392006536908e-05	-0.0031214100476124	-0.0017941808108533	3.2190847820345635e-06	9.743200685335644e-06	-0.0016679481800936	-4.822332650619992e-05	2.7820511314775524e-06	2.3254892193235634e-09	0.0025219061727706	0.0021859799144611	4.778508186427358e-06	6.360010744258454e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4347.615519154023	33.99216786989018	18901760.702388905	1155.4674764947945	3397.747988443239	40.80763598979911	1665.2631550759477	11544691.392970078	4271.306021672277	22.951980384061244	526.7934035503321	18244055.130773854	4128.106208823513	3132.6306871325764	1.069141	21.703609	0.2088493923166684	0.0959342830051243	-0.0591035682	0.0166135492	0.0990975816	-0.1181142624	0.0519265041	0.1480989484	-0.0983584768	-0.0785091998	0.0381027282	0.003439719	0.0704186496	-0.0518769556	0.0668290575	-0.0555154844	-0.1105572372	0.0467305609	0.0240293528	0.0165631285	-0.033194722	0.0722435076	-0.00605023	0.0472101552	-0.0381509871	0.0745634376	0.0626700374	0.1018195403	-0.0597086698	0.0369408244	-0.0684306187	-0.0029578652	-0.021179205	0.0952945975	0.024631747	-0.0562612332	-0.0424191297	-0.0542627923	-0.081335399	0.0609002708	-0.0269039705	0.003355105	-0.1123086861	-0.0100533803	0.0	0.0	0.0415240794862512	-0.0315031072533713	0.0017242491771805	0.0009924457666174	0.1382236425674108	0.0215724429623946	0.0004653702953657	0.0191057753646033	0.6285259362302895	-0.0399743517507573	0.3950448525141619	0.0015979487978932	-0.0039391198416562	-0.0008177097940438	6.686493072751541e-07	1.5516665126929565e-05	-0.0012034366793087	0.0004645115007849	1.4482598411055508e-06	2.157709343614402e-07	0.0014881376605964	-0.0010337685121742	1.068677336762859e-06	2.2145536968853257e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4324.427208606676	-23.1883105473471	18700670.682537727	537.6977460402088	3360.8813519952423	-36.866636447996825	1359.148882988768	11295523.462189369	4247.654460958672	-23.65156071360525	559.3963241893553	18042568.419702105	4102.560868303097	3155.887167216926	0.984296	19.981255	0.1144097769970811	0.0588294242026638	0.0901791327	-0.1097851242	-0.0147939848	-0.0311149876	-0.032638021	-0.1500628009	0.0446395688	-0.0430062474	0.0009983784	-0.0541837516	-0.0166435358	0.0358755755	-0.0211621151	0.0512364347	0.1269874214	0.0317386597	-0.0092615196	-0.037772619	0.0387623321	-0.0128712805	-0.0241815857	0.0452164041	0.0565583489	0.0716957683	-0.0407433307	-0.019402261	0.0628852235	0.1143617794	-0.0601411968	-0.0139544508	-0.0605893121	0.0763225229	0.0500363292	0.0896658072	-0.0507956542	0.0779563123	0.2122855259	0.014141952	0.0447872053	0.0011185157	-0.1124865505	-0.003355105	0.0	0.0	0.0487112723568685	0.0071871928706173	0.002372788054625	5.165574135945218e-05	0.112770398979066	-0.0254532435883447	0.0006478676091676	0.0127171628858977	0.6248307119540755	-0.003695224276214	0.3904134186010368	1.365468245152164e-05	-0.0044648036137035	-0.0005256837720473	2.763434281938778e-07	1.993447130893984e-05	-0.0003199828810729	0.0008834537982358	1.0238904417971365e-07	7.804906136172616e-07	0.0013357929056414	-0.000152344754955	2.3208924362299e-08	1.784342686761894e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4337.620329776565	13.19312116988931	18814950.12529096	174.05844620338146	3398.5564907851376	37.6751387898953	1419.4160828378735	11550186.22105779	4266.986681103384	19.332220144712664	373.7347357236342	18207175.336713675	4128.070466185219	3113.8188450794346	1.444538	29.324183	0.4422720826617727	0.3360905522504181	-0.0617662392	0.1007208822	-0.1179777588	-0.0149428838	0.0422308746	0.0670874272	0.1018252134	0.0037661514	0.0001355119	0.0796232535	0.0536361987	-0.0392388856	0.0532504479	-0.0339022483	-0.005393582	-0.1157297323	0.185772676	-0.0597672806	-0.125754251	0.1110635678	0.1299019628	0.0600342584	-0.0441877285	0.0881080213	-0.1390238239	0.1778259083	-0.152384019	0.2886863437	0.1351909007	0.041400756	0.1725885251	0.0619929605	0.0925642284	-0.010902129	0.3644400122	0.0875644875	-0.2276855343	-0.0586255065	0.0149225361	-0.0011185157	-0.1124865505	0.003355105	0.0	0.0	0.0483070318483527	-0.0004042405085157	0.0023335693259977	1.6341038872511186e-07	0.195895119172107	0.083124720193041	0.0069097191071713	0.038374897715454	0.6576126686279764	0.0327819566739009	0.4324544219400087	0.0010746566833695	0.0014643204582865	0.00592912407199	3.5154512261051275e-05	2.144234404556385e-06	-0.0006137390014895	-0.0002937561204166	3.766755619493285e-07	8.629265828221202e-08	0.0010394497923217	-0.0002963431133196	8.78192408120125e-08	1.080455870757625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4281.649560964281	-55.970768812284405	18332522.96290562	3132.7269614381885	3327.7260247542395	-70.83046603089815	5016.954918154217	11073760.495826652	4221.3604604002585	-45.62622070312591	2081.752015650356	17819884.136630684	4074.5798018356336	3087.2285037719653	1.601309	32.506653	0.1884831377724432	0.1938280695485253	-0.0985332439	-0.0791698458	-0.0603600518	0.2111296428	-0.1586174554	-0.034823568	-0.0751642956	-0.0601495987	-0.0280309437	-0.0477647918	-0.1155725691	0.0070279221	-0.1175274986	0.0125400448	0.068320257	-0.0631219436	0.0367958665	0.0018981251	0.0749853586	-0.1156972488	0.0502738203	-0.0278813342	-0.0391070243	0.2548144869	-0.0755619018	0.0147446623	0.0363301197	0.089630869	-0.1312266065	-0.1767136524	-0.1275493887	0.0793734093	-0.1063698183	-0.2848497461	-0.0895959915	-0.2481689857	-0.162612335	-0.095349905	0.0980517533	-0.003355105	-0.1123086861	0.0100533803	0.0	0.0	0.0483927193061646	8.568745781190046e-05	0.0023418552818452	7.342340426266221e-09	0.1770270603791033	-0.0188680587930037	0.0003560036426162	0.0313385801064666	0.6599103223620091	0.0022976537340326	0.4354816335599307	5.279212681514311e-06	-0.0018276557432306	-0.0032919762015171	1.0837107311354957e-05	3.3403255157637966e-06	-0.0006639527871794	-5.021378568989998e-05	4.4083330360329363e-07	2.5214242733112044e-09	0.0010418945608666	2.4447685448999133e-06	5.97689323813204e-12	1.0855442759634051e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4391.431067623781	109.78150665950034	19284666.82169134	12051.979204429916	3457.870994820979	130.14497006673946	16937.71323367251	11956871.816824226	4298.773529797066	77.41306939680726	5992.783313434897	18479453.86048393	4163.886809679927	3220.5589980573845	2.278269	46.24897	0.267955667098679	0.1806897675840961	0.1132202214	0.0648980706	0.04253502	-0.100343893	0.2412258452	0.057606639	0.0609308163	-0.0809959032	0.0908091924	0.091977395	0.1810569668	0.0201911182	0.1823801058	0.0126598205	-0.0314663144	0.018965735	0.1794697899	0.0085319217	-0.181411415	0.303386035	0.0518511052	-0.0129263337	0.0317397869	-0.208110991	0.0204984899	0.0291636775	-0.1617877968	0.2245700061	-0.1008467689	0.2167629188	0.1888094845	0.0985117191	0.1378094095	0.0937279415	0.0036970664	-0.1069045186	0.036175876	0.1465927564	-0.0205263161	-0.0055903678	-0.1119532386	0.0167158945	0.0	0.0	0.0485717981977842	0.0001790788916195	0.0023592195801662	3.2069249423703295e-08	0.2709774404535636	0.0939503800744603	0.0088266739161355	0.0734287732347646	0.5689212090410649	-0.0909891133209441	0.3236713420967471	0.0082790187429316	-0.0002561235344409	0.0015715322087897	2.4697134832634333e-06	6.559926489449888e-08	-0.0006751434174048	-1.1190630225399976e-05	4.5581863406503205e-07	1.2523020484163552e-10	0.0011159136180846	7.401905721800012e-05	5.4788208314415765e-09	1.245263203026663e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4113.56995898111	-277.86110864267084	16921457.807431854	77206.79569613413	3170.89740019161	-286.973594629369	82353.84401450142	10054590.322541911	4067.5816805873137	-231.19184920975204	53449.67114102472	16545220.728249514	3904.872844492149	2952.456579296794	4.531476	91.989189	1.9518127682799151	0.8746796179653296	-0.2308096433	-0.0254766223	-0.5749675653	-0.0699304407	-0.6646329776	-0.0369075357	-0.0743352345	0.1688199554	-0.3687349225	-0.0710111233	-0.6611167348	0.4642453585	-0.6659626096	0.457101012	-0.0168101515	-0.75399912	-0.155300101	-0.425691474	0.1937358771	0.1641383373	-0.2263496591	0.0083348846	0.0093620274	-0.0817452343	0.149611723	0.0230907608	0.101469468	-0.0608112378	-0.0382135696	-0.0146177145	0.1131132888	-0.0293594473	0.0507031958	-0.056243507	-0.026764092	-0.0754683502	-0.0026532636	0.0575273933	0.0270424376	-0.0078234205	-0.1114207701	0.0233189482	0.0	0.0	0.0247569868277679	-0.0238148113700162	0.0006129083967902	0.0005671452405894	0.8013996451065992	0.5304222046530356	0.2813477151889867	0.6422413911769832	1.367135961619283	0.7982147525782182	1.8690607375526815	0.637146791233506	0.0062414290894516	0.0064975526238925	4.221819010025232e-05	3.895543707865263e-05	0.0041909910209469	0.0048661344383517	1.7564405737657542e-05	2.3679264372112413e-05	0.0017394465494133	0.0006235329313286	3.887933164513612e-07	3.025674298265836e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4175.433326490667	61.863367509557065	17434243.463968918	3827.076239622521	3408.2345355427096	237.33713535109973	56328.91581666623	11616062.649266029	4117.684159441692	50.102478854378205	2510.2583873534154	16955322.83691703	3967.561719117753	2874.963360622229	3.452952	70.095085	0.352663072298496	0.2121979009980306	-0.217366728	-0.0795272194	-0.457746338	0.0684614003	0.0614468861	-0.0641581872	-0.4866568171	0.6194010722	0.2714986198	0.1113600823	-0.5122110644	-0.6284789156	-0.509332473	-0.6410123001	0.1292110398	-0.356962777	0.0002266246	0.8083502452	0.2882155997	0.0625999584	-0.0776253441	-0.028166875	0.1354995448	-0.0095672195	-0.0193344629	-0.0177350015	0.0161487501	0.0409518333	0.1336032288	0.0660189172	-0.1308547077	-0.0201736503	0.0608147297	0.0637837182	0.0609016604	0.0244818008	-0.044944732	0.021659526	-0.0943368386	-0.0100533803	-0.1107121224	0.0298390534	0.0	0.0	0.0665533407404126	0.0417963539126446	0.0044293471637094	0.001746935200391	0.610025738869652	-0.1913739062369472	0.0366239719883878	0.3721314020834648	1.4422218828135271	0.075085921194244	2.0800039592661954	0.0056378955615882	0.0064329258216821	0.0001914967322304	3.6670998454959644e-08	4.138253462726432e-05	0.003889923659339	-0.0003010673616079	1.5131506075485315e-05	9.064155622554217e-08	0.0021350202746681	0.0003955737252548	1.5647857211195998e-07	4.558311573243849e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4423.793794392047	248.3604679013797	19569951.535301585	61682.92201619226	3467.8444994885776	59.609963945868	3553.347801627683	12025945.472633185	4313.849437020982	196.16527757929	38480.816127759885	18609296.965286244	4178.538021521387	3237.939625152689	4.301596	87.32261699999998	2.1050981011261904	0.9107766232269164	0.1421751	-0.0779934473	0.0918033523	-0.151715131	0.2386569377	-0.0655811052	0.0570475027	-0.0084713668	-0.0170542064	-0.0392205866	0.2471610774	0.0133787754	0.2430327236	0.0346021277	-0.0009884367	0.0483877327	0.1318349234	-0.0559361165	-0.0843872354	0.260535804	0.0227147666	-0.1846716552	0.1288227136	-0.176692899	0.1676224648	-0.2176129175	-0.2595396437	-0.0500155584	-0.0455059067	0.1921535119	-0.1358721365	-0.161047474	-0.0063094456	0.1132077643	-0.0299637343	-0.0372804189	0.1227899261	0.0469837088	-0.0624101357	-0.0122793656	-0.1098284161	0.0362530174	0.0	0.0	0.0983875216861918	0.0318341809457792	0.0096801044235508	0.0010134150764886	0.3387693724613143	-0.2712563664083376	0.0735800163170543	0.1147646877178326	0.4529740821534886	-0.9892478006600384	0.2051855191027954	0.9786112111107232	-0.0035793637688674	-0.0100122895905495	0.000100245942845	1.281184498988064e-05	-0.0006567878255474	-0.0045467114848864	4.3137024778728205e-07	2.0672585326797896e-05	0.0004388262878633	-0.0016961939868048	2.877074040872762e-06	1.9256851091988385e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4278.52446946647	-145.26932492557717	18305771.63582333	21103.176764332915	3355.198988204884	-112.64551128369384	12689.011212364798	11257360.250451077	4213.6001062574105	-100.24933076357138	10049.928318543938	17754425.855452463	4066.521835638552	3161.6140295117107	2.535092	51.462494	0.949381898927712	0.4725524200167735	-0.0604047734	0.0793500279	-0.2422210846	0.1194894321	-0.1678397273	0.00893997	0.0651820123	0.0534450649	-0.1642262925	0.1535401693	-0.140448174	-0.0079730482	-0.1478454994	0.0042368985	-0.0677554097	-0.215692965	0.0692695798	0.0446512611	-0.1879460699	0.0599627797	0.3060149047	-0.0001488586	-0.0637413497	0.1064086767	-0.0157788101	0.1094826401	0.0307305749	0.0230300438	-0.0280764907	-0.3209478917	-0.0983988945	-0.2017915766	-0.2387001562	0.2046147259	0.2153746711	-0.0472483637	0.3452584469	-0.0751586456	0.0594728164	-0.0145004964	-0.1087710484	0.0425380248	0.0	0.0	0.0998757675718025	0.0014882458856106	0.0099751689480567	2.214875816037162e-06	0.3436887612692061	0.0049193888078918	2.4200386243211434e-05	0.1181219646227613	0.940297683334208	0.4873236011807194	0.8841597332836786	0.2374842922677449	0.0007618725835039	0.0043412363523713	1.8846333067150075e-05	5.80449833494907e-07	0.0005670205165622	0.0012238083421096	3.2151226620246415e-07	1.497706858217048e-06	0.0039867948544522	0.0035479685665889	1.2588080949502896e-05	1.5894533211486538e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4338.907689468279	60.383220001809605	18826119.937726963	3646.1332577869393	3411.149837258868	55.95084905398426	3130.497509861731	11635943.212231202	4260.995307074652	47.39520081724186	2246.3050605066837	18156081.006912213	4123.258425580054	3127.1411652470265	1.755179	35.630211	0.8096125634332494	0.3604150100262654	-0.1029439533	0.0013965204	0.0650918418	-0.0798006753	0.0591315182	0.0765454875	-0.1068159317	-0.0236751398	0.06470368	0.1571232938	0.0442586734	-0.0321633072	0.0475062616	-0.0459004667	-0.1613032986	-0.0491484979	0.0311375896	0.0473609865	0.0781544539	-0.137584226	0.20883119	-0.1010192896	-0.0511760254	0.0233866189	0.0790017939	-0.0134752385	-0.2191150568	-0.1409156617	-0.2558640182	0.0729681786	0.0522116304	0.0358317265	-0.2853192795	-0.0033539661	0.1277326888	-0.2326609881	-0.118548671	0.2237573618	0.0166787534	-0.0167158945	-0.1075416914	0.048671719	0.0	0.0	0.0824041549197716	-0.0174716126520309	0.0067904447480417	0.0003052572486626	0.2975167528360458	-0.0461720084331603	0.0021318543627518	0.0885162182181047	0.6504047569997198	-0.2898929263344882	0.4230263479278645	0.084037908738773	-0.0027653944085458	-0.0035272669920497	1.2441612433203338e-05	7.647406234816375e-06	-0.0012202512758257	-0.0017872717923879	1.4890131761542487e-06	3.194340459865457e-06	0.0001798133186184	-0.0038069815358338	1.449310841417948e-05	3.233282955256223e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4303.659635175205	-35.24805429307435	18521486.25543638	1242.4253314475168	3346.147237045505	-65.00260021336317	4225.338034498322	11196701.331987264	4233.411061025893	-27.58424604875927	760.8906300784913	17921769.21161638	4088.25447947036	3208.329159945052	1.536104	31.182989	0.4061365950899405	0.1691007529419361	0.0975404709	-0.1179313098	0.0102540054	0.0658710873	-0.1056829466	-0.1282978882	-0.0896530756	-0.0354005879	0.0623502408	-0.1033208061	-0.0581777399	0.089732275	-0.0593463911	0.0923678246	0.0569550413	0.0583133777	-0.0293018337	0.021343095	0.0287674667	0.0492999576	-0.0837344835	-0.0303807823	0.0660033137	-0.0033169127	0.0050617332	-0.167542002	-0.0701965663	-0.1591178169	-0.1446559634	-0.2409811068	0.086891198	0.0533571148	-0.0524310002	0.0329670945	0.0930195412	0.1792259614	0.1972276532	-0.1090798002	-0.0275677023	-0.0189246842	-0.1061422889	0.0546322818	0.0	0.0	0.0373704639143426	-0.045033691005429	0.0013965515731731	0.0020280333255724	0.2589796967872502	-0.0385370560487955	0.001485104688908	0.067070483348016	0.5532611860303689	-0.0971435709693508	0.3060979399677304	0.0094368733806773	-0.0058861433433139	-0.003120748934768	9.73907391385623e-06	3.4646683458038536e-05	-0.0017779842770599	-0.0005577330012342	3.1612280894722154e-06	3.110661006657081e-07	0.0010097769239434	0.000829963605325	6.888395861640725e-07	1.0196494361285952e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
4355.874228417358	52.21459324215266	18973640.29379051	2726.363747443454	3400.697364264755	54.55012721925005	2975.7163796363643	11564742.56331725	4276.552114099022	43.14105307312912	1861.150460258543	18288897.984604817	4137.630076179467	3226.974475001657	1.198919	24.338121	0.1554855860742584	0.0572007023763793	0.0958418733	0.077120035	0.0306087596	0.0745719246	0.0738939494	-0.0003387952	0.0932438856	-0.0831158746	0.0833960715	0.0838091741	0.0996368786	0.0065214409	0.0965096909	0.0135647895	0.0402865875	0.0228957948	0.0318121086	-0.0090126334	0.0282520227	0.0761750283	0.0570744725	0.0233342046	0.0689559473	-0.0600759625	0.0716696748	-0.1168924141	-0.0343881352	-0.0702792702	0.0204072517	0.0507484726	0.0326293248	0.1670095615	-0.2245826394	0.0436287214	-0.016129624	-0.0416563588	-0.0652754653	-0.1191617101	-0.0829358028	-0.0211259922	-0.1045750536	0.0603985106	0.0	0.0	0.0722546036649163	0.0348841397505737	0.0052207277507741	0.0012169032061375	0.237668852849552	-0.0213108439376981	0.0004541520693369	0.056486483614822	0.5825067099235355	0.0292455238931665	0.3393140671059419	0.0008553006677857	-0.0051437892867642	0.0007423540565496	5.510895452757945e-07	2.645856822663016e-05	-0.0021218035387922	-0.0003438192617322	4.502050257231103e-06	1.1821168473814373e-07	0.000695048672369	-0.0003147282515744	9.905387233907889e-08	4.830926569619095e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4299.080188254338	-56.79404016301942	18482090.46504096	3225.5629980386625	3339.028545650826	-61.66881861392904	3803.04318923768	11149111.628671069	4233.208707483804	-43.34340661521856	1878.6508970121715	17920055.961116694	4089.5520215270817	3085.974326430567	1.209293	24.548702	0.0363204383611682	0.0186280414955806	-0.0559356543	0.049254257	0.0120325686	-0.1344158299	-0.1335901535	0.0419767204	0.0308986181	-0.0466461023	0.0585771399	-0.0227522792	-0.0649547626	0.0588440918	-0.0642316465	0.0447750377	-0.072177765	0.0163630558	-0.0421884181	-0.021462766	0.0727434369	-0.0804778768	0.056448066	-0.0236125707	-0.0017084499	0.0167141204	0.0357079975	-0.0262465672	-0.1727711602	-0.1410111814	0.0373413249	-0.1282571146	0.0752575399	0.0906594358	-0.0243487772	0.0803885152	0.0222307484	0.1142180312	0.0582540634	-0.0665360417	-0.0242602111	-0.0233189482	-0.1028424637	0.0659498943	0.0	0.0	0.0750665861324506	0.0028119824675342	0.0056349923535806	7.907245397720254e-06	0.2385000592953758	0.0008312064458237	6.909041555790264e-07	0.0568822782838977	0.5777507356502554	-0.0047559742732801	0.3337959125444112	2.2619291288102337e-05	-0.0052599886309673	-0.0001161993442031	1.350228759323052e-08	2.766748039790525e-05	-0.0023798299060433	-0.000258026367251	5.663590381698061e-06	6.657760619679949e-08	0.0008792484644054	0.0001841997920364	3.3929563386253016e-08	7.73077862159254e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4347.723192684111	48.6430044297731	18902696.960203324	2366.1418799549256	3398.626714769698	59.59816911887219	3551.941762321691	11550663.546346271	4273.345500336107	40.13679285230319	1610.9621404686964	18261481.76524285	4130.440569552318	3106.197653082033	1.103353	22.398111	0.0322576773093523	0.0185061617437298	-0.078697111	-0.0570341804	0.0948094659	0.1495084138	0.0418984403	-0.0022536053	-0.0951587314	-0.1560954668	0.0699621094	0.0375765372	0.0845781141	-0.0489105418	0.0819838055	-0.0503054787	0.0288638583	0.0347610335	0.0209124394	0.0264464145	0.0243841293	0.0819040848	-0.0064399982	0.0398479932	0.0123832885	0.0476641643	0.0571177791	-0.1112047336	-0.0905555782	-0.162847028	-0.0407327637	0.0750017739	0.0916146068	0.144128003	-0.1113111138	0.0129852841	-0.041007572	-0.1002911	-0.045209526	-0.192269079	0.0156118919	-0.0255026853	-0.1009472586	0.0712666859	0.0	0.0	0.0685960420945122	-0.0064705440379383	0.004705416991032	4.186794014690014e-05	0.2379156746168007	-0.0005843846785751	3.415054525533301e-07	0.0566038682283673	0.5809517753762492	0.0032010397259938	0.3375049653128159	1.02466553273907e-05	-0.0053917509970367	-0.0001317623660693	1.7361321112206387e-08	2.9070978814046245e-05	-0.0022568846707682	0.000122945235275	5.093528417148486e-06	1.5115530876849675e-08	0.000693921888413	-0.0001853265759924	3.4345939769066826e-08	4.81527587218664e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4291.849772298632	-55.87342038547922	18419974.467979822	3121.839105572485	3292.7465499227083	-105.88016484698984	11210.60930802574	10842179.8420279	4205.388630854082	-67.95686948202456	4618.136109796921	17685293.536516774	4058.21879395243	3111.400055133744	1.633641	33.162987	0.532947705318758	0.3021205064600983	0.1006262606	-0.0617266051	-0.1236832849	-0.1483203278	-0.2410226685	-0.073649884	0.1201054583	-0.0454702662	0.01003356	0.0782729659	-0.1550550074	0.3537099467	-0.1520608846	0.3526645751	-0.0514145348	-0.0234586539	-0.2111860846	-0.0438743587	-0.1150258842	-0.0456781442	0.1856164389	-0.0692090366	0.1746357276	-0.0280870478	0.0974223879	-0.1597941077	-0.1562714348	0.0192413552	-0.0049805994	-0.3445948548	-0.1004720463	-0.1303193256	0.1800478605	0.2240828309	0.0315413943	0.1884920844	-0.3046142975	0.0022988265	0.2812415509	-0.0276763402	-0.0988924352	0.0763299729	0.0	0.0	0.089463814937261	0.0208677728427487	0.0080037741831284	0.0004354639434165	0.1488708132818317	-0.089044861334969	0.0079289873301638	0.0221625190471939	0.7431135551647543	0.1621617797885051	0.5522177558696003	0.0262964428241756	-0.0080712211495494	-0.0026794701525127	7.179560298206438e-06	6.514461084493355e-05	-0.0012449811734505	0.0010119034973176	1.5499781222461842e-06	1.023948687883792e-06	0.0022200140656333	0.0015260921772203	2.328957333372996e-06	4.928462451609695e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
