global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
4419.606138478465	-3.133678258519467	9.819939427917598	19532918.41927653	3856.378860421732	9.214287219404014	14871657.915107615	84.90308896167215	4445.906116544891	-2.2731955730860136	5.16741811349785	19766081.19713128	4347.67650569569	3351.785404968262	0.670576	9.218947	0.0498557568610702	0.0255237572961236	-0.0383116641	0.0152110098	-0.103872184	0.0819758888	-0.067735436	-0.0398302656	0.044489662	-0.0572574746	0.0288157745	-0.0284320622	0.0441466166	-0.0213155472	0.0508384465	0.0769011439	0.0037171606	-0.0976774268	-0.0274878431	0.0242963067	0.0651498882	-0.0755110746	0.0019796321	-0.2124264387	-0.0420568574	0.0625599372	0.0450415159	0.0184019617	0.0797295454	-0.0888954749	-0.0149987893	0.0070229421	-0.070470139	0.0558351023	0.0816179449	0.0616454058	-0.0709865018	0.0872117131	-0.0387982606	0.0350482802	0.0609838753	-0.0848465941	0.058882538	0.0917029891	0.0986766033	0.0751086026	-0.0866587479	0.0790763918	-0.1025120963	0.0076463409	-0.0034178767	0.0049617851	-0.0080430781	0.1240790732	-0.0824286832	0.0443367994	-0.1190181358	-0.008940034	-0.0367330921	-0.0004825747	-0.0096449186	-0.0363345269	0.0214733958	-0.0047767316	0.0905059864	0.0078234205	-0.1114207701	-0.0233189482	0.0	0.0	-0.0268783947560393	-0.0018917556812709	3.5787395576211047e-06	0.0007224481046614	0.1167813693036379	0.0108501979182165	0.0136378882164326	0.0001177267948644	0.2412661831130123	-0.000132362333602	1.7519787356568226e-08	0.0582093711139215	-0.0004068351432173	0.0001102690981587	1.2159274008733028e-08	1.65514833756641e-07	0.0018244251206016	-0.000357552288763	1.278436391997312e-07	3.328527020682163e-06	0.0003668715434495	0.0002718074316378	1.3459472939301838e-07	7.387927989354554e-08	0.0
4421.709858831534	2.1037203530686384	4.425639323915236	19551518.075687982	3866.296750438457	9.917890016724868	14948250.562450971	98.36454238385082	4449.35499216979	3.4488756248993013	11.894743076024549	19796759.84634624	4355.447004144842	3323.3489657084147	0.820926	11.285934	0.0260422125490999	0.0184693307425569	-0.1198690485	0.0031716262	0.0331574439	0.0737913046	-0.0327380769	0.0674734328	-0.0993986183	-0.089910738	-0.0549582685	-0.0431784509	-0.0127007346	0.015872508	0.0152142635	0.1227033145	-0.0347180347	0.0901146659	0.0158778103	-0.044655148	0.0142490022	-0.1234167358	-0.088919966	-0.2909766477	-0.1539314828	-0.0597433543	-0.0725178749	0.0645502657	-0.0063473712	-0.0832402358	0.0356856075	-0.0369109027	0.0529748895	-0.0830279944	0.124420074	-0.0398512249	0.0973311386	-0.0473715761	-0.0792097115	0.1471858955	0.005399887	-0.0712472044	0.0548980984	0.1829615385	-0.0077301913	0.0924635092	-0.0378110742	0.0912035116	0.0531860483	-0.0475394336	0.0146775383	0.0266887791	-0.046377408	-0.0314874578	-0.0769789105	0.0534779235	0.0638488411	0.0164029074	0.0560147557	-0.0402629294	-0.2314010283	-0.006439118	0.0444561629	-0.0399465019	-0.0434934426	0.0055903678	-0.1119532386	-0.0167158945	0.0	0.0	-0.0182797603207518	0.0085986344352875	7.3936514151712e-05	0.0003341496373841	0.1166731542010524	-0.0001082151025855	0.0136126249112225	1.1710508427591237e-08	0.2386665106055403	-0.0025996725074719	6.758297146105643e-06	0.0569617032846244	-0.0006918371993057	-0.0002850020560884	8.122617197461555e-08	4.786387103431549e-07	0.0018338738024552	9.44868185359985e-06	8.927758877054709e-11	3.3630931233314937e-06	0.0003671346155826	2.630721331000241e-07	1.347878259589835e-07	6.920694721379681e-14	0.0
4424.790032267429	3.080173435894721	9.487468395191494	19578766.829653192	3854.011587129969	-12.28516330848788	14853405.313732063	150.9252375162169	4449.680010385464	0.3250182156734809	0.1056368405195733	19799652.19482398	4356.802776163275	3322.885969107492	0.774773	10.651436	0.0272574249449203	0.0183174757959756	-0.0399650099	0.002178979	0.1307916938	-0.0217889334	-0.0074562099	0.0820847492	0.0394064528	0.0907575579	-0.0578903564	-0.0257725574	-0.0808789151	0.0189905896	0.0473125403	0.0448106013	-0.0083379758	0.0935654932	0.0375240566	0.0305725925	-0.0765386515	0.0352153634	-0.0351746883	-0.2676407423	-0.0354599971	0.0314369203	0.0295142873	-0.0130387811	-0.0591858475	-0.0155029617	0.0677402132	-0.0620469507	-0.0073109281	-0.0409793161	0.1011132921	-0.0986733133	0.0310767433	0.0282160611	0.1508529737	0.0134121338	0.0057038212	-0.0733781537	0.037300507	0.1681214639	-0.0152217733	-0.0808448478	0.0266976709	0.1166456221	-0.003831938	0.095629528	-0.0852228061	-0.1372099997	-0.0957795512	-0.0580643741	-0.1414453039	-0.0623419595	-0.0754538605	-0.0498696695	0.107110524	-0.0778124808	-0.2034430167	0.0665902946	0.0947627573	-0.1066574294	-0.0758413826	0.003355105	-0.1123086861	-0.0100533803	0.0	0.0	-0.0272256106576378	-0.008945850336886	8.002823824996336e-05	0.0007412338756812	0.1166707477435267	-2.40645752569435e-06	0.0136120633790336	5.791037822970973e-12	0.241226045093299	0.0025595344877586	6.551216794026174e-06	0.0581900048313543	-0.0007667933187322	-7.495611942649999e-05	5.6184198394797285e-09	5.879719936523413e-07	0.0015938603583192	-0.0002400134441359	5.7606453366024776e-08	2.5403908418214085e-06	0.0003671115058901	-2.3109692500020325e-08	1.347708577568969e-07	5.340578874454958e-16	0.0
4432.3585711695605	7.568538902131877	57.2827811130836	19645802.503420267	3890.84810903121	36.83652190124076	15138699.00755174	1356.92934578059	4453.243250080958	3.5632396954943037	12.696677127546335	19831375.444391616	4364.294732007113	3396.484184628441	0.7571109999999999	10.408613	0.0589652909850636	0.0342392957660866	0.0760291666	0.0004419932	0.0793404574	-0.1073286705	-0.0702003789	0.0663468224	0.0875246832	-0.0948899715	-0.0277098279	0.0427232015	-0.1226113021	0.1050210293	0.0620555416	0.118028167	-0.0425771859	-0.000931845	0.0401924628	0.079873965	-0.0731168285	0.0243797495	0.0407858708	-0.0377721069	0.0973847543	0.0687795689	-0.0421905278	-0.1511156715	-0.1139385103	0.0343669536	0.0103563152	-0.0989472336	0.0127740506	0.0786938332	0.1273748813	-0.0443593481	-0.0060870122	0.1362864314	0.0463222975	0.0225352635	0.0500506565	-0.073465306	-0.0540634442	0.1431523319	-0.0114280795	-0.1504504285	0.0067970396	0.1281955856	-0.0567982115	0.0302830674	0.0872294897	0.000828958	-0.0053317729	0.0546242065	-0.030327002	0.0367399086	-0.1685870759	-0.0049416413	-0.0133191176	-0.0015262221	-0.0687215321	-0.0341896659	-0.0177233904	-0.0284592186	-0.0711988804	0.0011185157	-0.1124865505	-0.003355105	0.0	0.0	-0.0270186198228827	0.000206990834755	4.284520567261272e-08	0.0007300058171334	0.1169356833444084	0.0002649356008816	0.0136739540392237	7.019087261454713e-08	0.2032709073862122	-0.0379551377070868	0.0014405924783639	0.041319061789614	-0.0010298208245077	-0.0002630275057755	6.91834687944807e-08	1.0605309305897192e-06	0.0017408122345716	0.0001469518762524	2.1594853934100697e-08	3.030427236034167e-06	0.000367896660709	7.851548188999961e-07	1.3534795296083305e-07	6.164680896418859e-13	0.0
4433.51160310513	1.153031935569743	1.3294826444437078	19656025.13486782	3882.750254935959	-8.097854095250568	15075749.542205255	65.57524094796639	4453.859474300721	0.6162242197624437	0.3797322890218325	19836864.21681829	4364.522016005082	3389.9968038286484	0.612899	8.426016	0.0542231739596831	0.0265782991645932	0.1105884693	0.0115011289	0.0206065123	-0.1249209394	-0.0212116415	0.0071589414	-0.0557574285	-0.0708468816	-0.0636572415	0.0406838046	-0.0079405658	0.0335529352	0.1057670492	-0.0417275876	0.0513634311	0.0121693647	0.0274875236	0.0841607543	0.0130340016	-0.0315740709	-0.1451726735	-0.1848104855	0.0398023318	-0.022116887	-0.0667785197	0.0055946541	-0.1473008628	0.0529139036	-0.0106464487	0.041411745	-0.0614139847	-0.0001507065	0.0827819981	-0.0318043162	0.0484954023	0.0077389271	-0.0278302149	-0.0309120615	0.0886028469	-0.0912227747	0.0031644757	0.0624920855	-0.121469929	-0.0509012867	-0.0700401691	-0.0133495968	-0.0381880767	0.0012021881	0.097765661	0.0212831215	0.1137647697	0.0280223001	0.0637198262	0.1177255489	-0.1073721684	0.0460417594	0.0550213288	-0.1153551344	-0.0222049096	-0.1009423289	-0.091333291	-0.0413048339	0.0177765602	-0.0011185157	-0.1124865505	0.003355105	0.0	0.0	-0.0270065841967976	1.2035626085100948e-05	1.4485629526036238e-10	0.0007293555899787	0.1166976650319071	-0.0002380183125013	0.0136183450238991	5.6652717085970843e-08	0.226174564795329	0.0229036574091167	0.0005245775227141	0.0511549337603564	-0.0006407777788806	0.0003890430456271	1.5135449135080984e-07	4.105961619071551e-07	0.0015093785452127	-0.0002314336893588	5.3561552570271784e-08	2.278223592748407e-06	0.0003669841434554	-9.12517253599972e-07	1.3467736154769364e-07	8.326877381176357e-13	0.0
4427.120908993691	-6.390694111439188	40.84097122598352	19599399.542849123	3849.396415866151	-33.353839069808146	14817852.766483167	1112.4785806946604	4453.645115985772	-0.214358314949095	0.0459494871878154	19834954.81914392	4358.800072583285	3368.4997981116885	0.810307	11.139944	0.0416505758278078	0.0262168152831886	0.0391046631	0.0390789643	-0.1034828638	-0.0560258064	0.0207833267	-0.1055673178	-0.0550106865	0.1018263425	-0.0739467447	-0.0108027391	0.077585627	0.0423554395	0.1518775161	-0.0205993601	0.0941742999	-0.0128918983	0.0217516385	-0.0140089654	0.0701944616	0.0378339809	0.0124867123	-0.0764681692	0.0459705785	0.0173398758	0.0455150645	0.0613949315	-0.0651939311	-0.0130173292	-0.0001191804	0.1236740064	-0.1108051181	0.0403720487	0.0947077273	-0.1008160694	-0.0497314957	-0.0264407139	-0.0136010585	-0.1063658007	0.0350450474	-0.0402095632	0.0214487642	0.0551639723	0.0611404888	-0.0475547073	-0.0880754445	-0.0235927195	-0.0702656802	0.0450795399	-0.0252939002	-0.035337139	0.0980253102	-0.0054458883	0.0346738057	-0.1116268734	0.0546902003	-0.0589240699	0.1172556126	-0.1151946413	0.04204681	-0.0215451679	-0.149897238	-0.1207331726	-0.035111611	-0.003355105	-0.1123086861	0.0100533803	0.0	0.0	-0.027258724491574	-0.0002521402947763	6.357472824992945e-08	0.0007430380609075	0.0997994956862697	-0.0168981693456373	0.0099599393392337	0.0002855481272338	0.227864123987743	0.001689559192414	2.854610264670677e-06	0.0519220590007015	-0.0004577264180111	0.0001830513608695	3.3507800716175926e-08	2.0951347374527226e-07	0.0012369167979326	-0.0002724617472801	7.423540373092513e-08	1.5299631650078364e-06	0.0003662831117054	-7.010317500000143e-07	1.3416331792059053e-07	4.914455145080825e-13	0.0
4424.232811580537	-2.8880974131543558	8.341106667868878	19573835.97106582	3842.557497400816	-6.838918465335155	14765248.12083122	46.77080577550215	4452.008982604032	-1.6361333817394552	2.676932442842186	19820383.98118699	4354.830553574996	3363.923800913493	0.623197	8.567598	0.0341706314152059	0.0199849791246486	-0.0201048483	0.0440956185	-0.119605943	0.0780734154	-0.0487459364	-0.0996726552	0.1018103082	0.0142255671	-0.0382961512	-0.0008751387	0.041876676	0.0113565613	0.1822879073	0.0386543835	0.0695764544	-0.1054099217	0.0028158475	0.0274839459	0.0837044168	0.0253934684	0.0812010696	-0.0480309355	0.1164318111	-0.1590461527	0.0441662867	-0.0176831693	0.011354615	-0.0934210041	-0.0281791595	0.0362121188	-0.1133240208	0.0945892093	0.1084151496	-0.003051674	-0.0546166198	0.0470812137	0.0231658148	-0.0507379982	0.0198325289	-0.0469358902	0.0331805181	0.094694544	0.1338838723	-0.0039654805	-0.0453236737	-0.0302615025	-0.1118599677	0.0336548612	0.0419009238	-0.0140206824	0.0505683622	0.0955090246	0.059674577	-0.0144303407	-0.1081408076	-0.0278415148	0.0018813318	-0.0148322911	0.0219310187	-0.0168899902	-0.0014581765	0.0314365345	0.0453260622	-0.0055903678	-0.1119532386	0.0167158945	0.0	0.0	-0.0271127812889204	0.0001459432026535	2.129941840078913e-08	0.0007351029092208	0.11272081813091	0.0129213224446403	0.0127059828401016	0.0001669605737183	0.23586162550815	0.007997501520407	6.396003056891249e-05	0.0556307063873468	-0.0005402598990419	-8.253348103080002e-05	6.811775491061427e-09	2.918807585127641e-07	0.0014159013538426	0.0001789845559099	3.2035471254299914e-08	2.0047766438133074e-06	0.0003668823597147	5.992480092999988e-07	1.3460266586982653e-07	3.590981766500115e-13	0.0
4424.856949827521	0.6241382469843302	0.3895485513486727	19579359.026436917	3873.555421582696	30.99792418188008	15004431.604072696	960.8713035855858	4450.368511298778	-1.640471305254323	2.691146103362822	19805779.8863597	4355.274167841131	3385.2728301820302	0.733766	10.087679	0.0464482007938491	0.0253683035985489	-0.1067936783	0.0480089619	-0.021166395	0.1053433224	-0.0783312029	0.02157444	-0.0700313678	-0.0967512538	-0.0229634886	-0.0416798671	0.0179977728	0.053535403	0.0410394872	0.1333654658	-0.0218373053	-0.0526973279	-0.0073394221	0.0279880682	0.0342390385	-0.0057684764	0.1735771285	0.0048451466	-0.074456329	-0.1561837166	-0.0450039984	-0.035291182	0.0288899381	-0.0962786464	0.0228906539	-0.0033761651	0.0343812747	0.0281246709	0.1415162537	0.0350357248	-0.0315798694	0.0359875508	-0.1209263671	-0.0173417156	0.0579857806	-0.0318583328	0.0226377479	0.1468510692	0.0420815204	0.0931766434	-0.0240865215	-0.0142114005	-0.0208283033	-0.016749749	-0.0103941727	0.0316103942	0.0370520998	0.0552681576	0.0558144906	0.0373661396	-0.0199374134	-0.0003643192	0.1138791586	-0.0403419096	-0.1228525535	0.0060962724	-0.0307161484	-0.0224158304	0.0021370698	-0.0078234205	-0.1114207701	0.0233189482	0.0	0.0	-0.0269103585040682	0.0002024227848522	4.0974983827320584e-08	0.0007241673948174	0.113413178939183	0.0006923608082729	0.0128625491570911	4.793634888324325e-07	0.2238274201521761	-0.0120342053559739	0.0001448220985497	0.0500987140119787	-0.0008578254643188	-0.0003175655652768	1.00847888249637e-07	7.358645272337648e-07	0.001768343363026	0.0003524420091834	1.2421536983723184e-07	3.127038249558104e-06	0.0003672590221494	3.766624346999872e-07	1.3487918935013345e-07	1.4187458971412213e-13	0.0
4418.492228014172	-6.364721813349206	40.5096837613232	19523073.56902164	3836.779269679063	-36.77615190363304	14720875.164239004	1352.4853488390918	4444.30362333782	-6.064887960958004	36.78286597897333	19751834.696413677	4350.460342233831	3334.3042550223213	0.810057	11.136514	0.0378649664002607	0.0246212733400867	-0.0891235184	0.0058597014	0.1057557496	0.086044496	0.032868076	0.0990444541	-0.0093765435	0.1649043871	0.0217185141	-0.1133720655	-0.0099738509	0.0133474799	0.0615983343	0.1448439225	-0.0412620074	0.0848025602	-0.0107429444	0.0178764409	0.0238371761	-0.008284691	-0.0215642707	0.1458767429	-0.0262275628	-0.179776538	0.0197882185	0.1323592627	0.048179126	-0.0307448899	0.1026611439	-0.0395308058	0.0146527214	-0.0464328305	0.160570526	0.008273151	0.0548363664	-0.0149635936	0.0429741833	-0.0630786051	-0.0194801552	-0.0311758162	0.0504781968	0.1858276614	-0.0426950229	-0.0012489474	0.0599500417	0.0472008333	0.0460362727	0.0969282567	-0.0652752876	-0.0369781012	-0.0536339642	0.0003689349	0.0465110339	-0.0855860097	0.021907786	-0.0404460711	0.0205538294	-0.0865791437	-0.0766731143	0.0303760922	0.0689117589	0.0670540635	-0.0275362742	-0.0100533803	-0.1107121224	0.0298390534	0.0	0.0	-0.0270103602564546	-0.0001000017523864	1.0000350480351269e-08	0.0007295595611834	0.1091959036905905	-0.0042172752485925	0.0119237453828047	1.7785410522390936e-05	0.241799177902223	0.0179717577500468	0.0003229840766263	0.0584668424341908	-0.0009287813802189	-7.095591590010005e-05	5.034742001222071e-09	8.62634852241325e-07	0.0015278298808969	-0.0002405134821291	5.7846735085864914e-08	2.3342641449614355e-06	0.0003672097871939	-4.9234955500001166e-08	1.3484302781098934e-07	2.424080843087095e-15	0.0
4418.276008841079	-0.2162191730931226	0.0467507308130737	19521162.89030065	3855.7768505900895	18.99758091102649	14867015.121546429	360.9080804709981	4445.35635992653	1.052736588710104	1.108254325208987	19761193.166739248	4352.96205850081	3377.129987226214	0.768088	10.559534	0.0495425404941173	0.0239734700739251	0.0085490892	-0.0604660026	0.0995690336	-0.0068488281	0.0364133671	0.1013544037	0.1389866994	0.0038898632	0.081291677	-0.0352862197	-0.121563362	0.0625170511	-0.0128835819	0.091042403	-0.0319009777	-0.1399915126	-0.0167850029	0.0036729663	-0.1878038077	0.0847179104	-0.0139204597	0.0113572725	0.0528183914	0.0546104691	-0.1165343411	0.0874488064	0.0224252792	0.0719962148	0.0571452152	-0.1619633987	0.005536217	0.0919472929	0.0438829736	-0.0039968921	-0.1420477743	0.063115156	0.1282678408	0.0127443735	-0.0553954857	-0.0012374488	0.0846597831	0.0961546238	-0.0192734786	-0.1198786718	0.0792993513	0.0363782125	-0.0562718336	0.0146536166	0.0304845162	0.0132259178	0.0312347567	0.0251327203	0.0894580087	-0.0262364343	-0.1484614842	-0.0199057225	-0.017513975	-0.0086411748	-0.0455366491	0.0344438493	0.0775972737	0.0653182023	-0.0461658036	-0.0122793656	-0.1098284161	0.0362530174	0.0	0.0	-0.0269226403317759	8.771992467870166e-05	7.694785185637092e-09	0.0007248285624341	0.0996650586325671	-0.0095308450580234	0.009933123912233	9.08370075200491e-05	0.2554907712828083	0.0136915933805852	0.0001874597292992	0.0652755342106842	-0.0006448254324034	0.0002839559478155	8.063098029979898e-08	4.157998382742318e-07	0.0017683825065941	0.0002405526256972	5.7865565729817207e-08	3.127176689628032e-06	0.00036707071809	-1.390691038999771e-07	1.3474091207910825e-07	1.934021565954262e-14	0.0
4417.506282725386	-0.7697261156927198	0.5924782931794021	19514361.757918257	3865.792653401693	10.015802811603407	14944352.8390945	100.31630596092272	4446.685880196527	1.3295202699973745	1.767624148333891	19773015.317139164	4351.034538789229	3354.7594950721377	0.682758	9.386426	0.071528191365791	0.0382434595015831	0.0956504794	-0.090180046	0.019070838	-0.0940836841	0.0644765386	0.0419553164	0.0245896495	-0.1491795439	0.1181566403	0.0193674251	-0.0520697645	0.0573531501	0.0523792295	0.04182901	-0.0581954768	-0.0305630726	0.086249107	0.0151852711	0.0184531446	-0.040063213	0.0037159703	0.0536184871	-0.0125549076	0.0272547605	-0.0919275639	-0.0305156312	0.0270630375	0.151497569	-0.0020803647	-0.0460585226	-0.0017005889	0.0078295087	0.1109453969	0.0066006723	-0.0490875848	0.0861000601	-0.0862666776	0.0094626969	0.0221940805	0.0085418533	0.0676006897	0.0970705884	-0.0894554971	-0.0732573778	-0.0445660121	-0.0560832669	0.0024039576	0.0282083576	0.088205209	-0.02529884	0.0669159483	-0.0625450082	0.0960947524	0.0647459529	-0.0074233359	0.0066591172	0.048431099	0.0985470534	-0.0014882949	-0.045182113	-0.0639542928	-0.0010168087	0.0630115216	-0.0145004964	-0.1087710484	0.0425380248	0.0	0.0	-0.0270193181569169	-9.667782514100054e-05	9.346601873993876e-09	0.0007300435536646	0.0998890024442857	0.0002239438117185	0.0099778128093145	5.0150830807055476e-08	0.2338412649107368	-0.0216495063720714	0.0004687011261543	0.0546817371750533	-0.0007234598446692	-7.863441226580001e-05	6.183370792387799e-09	5.23394146848783e-07	0.0012337313313866	-0.0005346511752074	2.858518791507608e-07	1.522092998044953e-06	0.0007449463977539	0.0003778756796639	5.549451355265119e-07	1.427900292814544e-07	0.0
4418.79579977629	1.2895170509036689	1.6628542245712954	19525756.32012058	3845.641619001116	-20.15103440057692	14788959.461793523	406.0641874132344	4452.231389653497	5.545509456969739	30.75267513734081	19822364.34701591	4354.425611669367	3333.890054175967	0.721248	9.915585	0.0347271444580877	0.0224494094094292	0.0551836287	-0.0491307839	-0.0791817576	-0.0577191358	0.081363805	-0.0919178183	-0.0973644459	0.0791203894	0.0384973236	0.0229270112	0.0737992214	0.0474869412	0.1035670837	0.0446263854	0.0176539365	0.0513718663	0.0794453718	-0.061668759	-0.0396531196	0.0137857138	-0.0111095632	0.0387539873	0.0270779026	0.0709439358	0.0088001776	0.0165878963	0.0172628841	0.0826798752	-0.0249737619	0.0871171283	-0.0148415641	-0.011253725	0.1331065321	-0.1323593152	-0.0402256037	-0.0056102485	0.0276187111	-0.0062968979	-0.0151149389	0.0132340027	0.0844193541	0.1036417488	0.0120871612	-0.0651612804	-0.1198609997	-0.127380579	0.0017984363	0.0881536863	0.0701148602	0.0092952176	-0.0333486909	-0.1541095187	0.1362397182	-0.0535203852	0.0977052021	-0.0579591738	0.0792182	0.0316104648	0.067585584	0.066924453	-0.0195497106	-0.0580389438	0.0642191273	-0.0167158945	-0.1075416914	0.048671719	0.0	0.0	-0.0217538698543364	0.0052654483025805	2.772494582714788e-05	0.0004732308536394	0.099896927703881	7.92525959530943e-06	0.0099793961646744	6.280973965304419e-11	0.2519886116752587	0.0181473467645219	0.0003293261945918	0.0634982604140243	-0.0007620192914382	-3.855944676900002e-05	1.486830935131346e-09	5.806734005239765e-07	0.0011801657154728	-5.356561591379999e-05	2.8692752082247432e-09	1.392791115977426e-06	0.0008789498176989	0.0001340034199449	7.725527820329295e-07	1.7956916556956012e-08	0.0
4417.729716168809	-1.0660836074803228	1.136534258138259	19516335.845120948	3835.841155383052	-9.800463618063986	14713677.369330388	96.04908712899584	4447.446073700109	-4.785315953387908	22.899248773748823	19779776.57847052	4348.163867777044	3336.89756015596	0.638365	8.776129	0.0459892861040966	0.0263631380522059	-0.006737576	-0.0016254108	-0.1301183404	0.0592671902	-0.0077241279	-0.1134553847	0.0777239996	0.0047334056	0.0851750356	-0.0159950341	0.0291064165	0.0125368989	0.1427772479	0.0516610855	0.1228726576	-0.0444891839	0.0707859277	-0.0049956189	0.0139314423	0.0613306489	0.0595092987	-0.0185167435	0.0471569075	0.0331519892	0.0979912677	-0.0352545537	0.1103028569	-0.0287981124	-0.052892042	-0.0043714519	-0.1098838022	0.0936680508	0.0730974622	-0.1115564668	-0.0614899518	0.0705009584	0.0358357944	-0.0598055674	0.013318382	0.0228882887	0.0555846932	0.1060766693	0.1528540967	-0.0436225023	-0.0151593444	-0.0842405399	-0.051875097	0.128187878	0.0213628979	-0.0489138161	-0.0520492945	-0.0066156324	0.1076491159	-0.0728448055	-0.0695257056	-0.0936285786	0.0689029616	0.1194829907	0.1178723729	0.0330534352	-0.042638459	-0.0756608487	0.1151348029	-0.0189246842	-0.1061422889	0.0546322818	0.0	0.0	-0.0268186181991296	-0.0050647483447932	2.565167579608548e-05	0.0007192382821106	0.104239344056694	0.0043424163528129	0.0108658408493698	1.885657978117766e-05	0.2337204226843283	-0.0182681889909304	0.0003337267290083	0.054625235979741	-0.0005956186124138	0.0001664006790244	2.7689185979781397e-08	3.5476153145374054e-07	0.0011631841888455	-1.6981526627300042e-05	2.8837224659370033e-10	1.352997457180164e-06	0.0010618462603584	0.0001828964426594	1.127517480637119e-06	3.345110873749976e-08	0.0
4426.489482519089	8.759766350279278	76.73350651148515	19593809.13885211	3861.494783985372	25.65362860232017	14911141.966746235	658.1086604657794	4453.786445261901	6.340371561791471	40.20031154157402	19836213.69999864	4355.487948504361	3364.5542714073545	0.641565	8.820118	0.0376521614613273	0.0194579074334539	-0.0664786818	0.0272377256	-0.0939450062	0.0680731137	-0.0744130141	-0.0521463188	-0.0275551041	-0.0312720714	-0.0069373607	0.0048644104	0.0639845127	-0.015086973	0.0705701984	0.0941665025	0.0621851875	-0.0673970659	0.0986556109	0.0569324654	0.0564097197	-0.0248412824	0.1049272765	-0.0253748218	0.058381083	0.2580854713	0.1587259549	-0.0413964423	0.0547642413	-0.0999617	-0.0269079383	0.0455088472	-0.0717013893	0.064543638	0.0932449736	-0.0229985762	-0.0907503954	0.1493674629	-0.0346652416	-0.0090130411	0.1142224995	0.0272663131	0.0327612225	0.1426906076	0.055005284	0.0893969189	-0.0379988013	-0.1302378045	-0.081027089	0.0762018932	-0.0173995222	-0.0533664396	0.0124217363	0.0007200016	0.1253449867	0.0368520146	-0.0783333566	-0.0787059229	0.1014143092	0.1076932808	0.0450928251	0.0327783117	0.0041997477	0.0032810723	0.0271289136	-0.0211259922	-0.1045750536	0.0603985106	0.0	0.0	-0.0270491098451799	-0.0002304916460502	5.31263988989765e-08	0.0007316543434166	0.099912021712214	-0.0043273223444799	0.0099824120826219	1.872571867303584e-05	0.2248393077080663	-0.008881114976262	7.887420322158538e-05	0.0505527142906425	-0.0006734103400978	-7.779172768399999e-05	6.0515528960616094e-09	4.534814861506347e-07	0.0009927227452013	-0.0001704614436442	2.9057103769264827e-08	9.85498448840005e-07	0.0008258347817959	-0.0002360114785624	6.820030868238818e-07	5.570141801325736e-08	0.0
