global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70
4815.344981233466	-19.86290850955993	23187547.28829033	394.53513445914825	4344.156071227274	24.502313872914783	18871691.971180785	600.3633851268322	4730.126146119505	-7.062346540178623	49.87673865357297	22374093.358203363	4545.46358184387	3577.1066752589027	0.520456	18.497938	0.1368220571471701	0.1084607925924898	0.0671716932	0.1106690314	0.0003706747	-0.0937164696	-0.022647365	0.055206956	0.0502309876	0.0061453624	-0.0516485519	0.0668458041	-0.0193355511	0.06399508	0.0067869008	0.0641859912	-0.0120931629	-0.023351648	-0.1179330192	-0.0716103796	0.0775297653	0.038204143	-0.0194644963	-1.46763e-05	0.0227863811	-0.0471101235	0.048126786	0.0074083384	-0.1107094034	0.002526797	0.0098884648	-0.0351914316	-0.0164479446	-0.0691952861	-0.0308392944	-0.0286612516	-0.0033846049	0.0134205847	0.0563994816	-0.021548113	0.1379270273	0.0600267059	-0.0176542455	-0.106596516	0.0512129922	0.0	0.0580597461736687	-0.0307464919751935	0.0009453467687806	0.0033709341257508	2.427959070311843	-0.0019376218230036	3.754378328979834e-06	5.894985247109549	0.4154360474936283	0.0180257997047874	0.0003249294549971	0.1725871095571281	0.0824151717405066	-0.0013417583550634	1.8003154833824615e-06	0.0067922605330171	0.0065683493254402	-4.034986143900028e-06	4.3143212861010736e-05	1.628111318146522e-11	-0.0210542868501341	-0.0003764495316764	1.417142498993822e-07	0.0004432829947677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4833.890925026159	18.545943792692924	23366501.47505025	343.9520311617252	4346.387663476261	2.231592248986999	18891085.72121863	4.980003965738852	4721.857277536917	-8.268868582588766	68.37418763612355	22295936.14942834	4536.273160191811	3694.718101517594	0.6079	21.605864	0.2187053704083878	0.1197127623605038	0.0270476696	0.1369993393	-0.0002063814	-0.0205635646	0.0328131223	0.0642937661	0.0499850753	-0.0214316808	-0.0414711637	0.0771424995	-0.0139183086	0.0607152762	-0.0010300049	0.059006371	-0.0096144781	0.0136231721	-0.1156909476	-0.0448594567	0.0688289275	0.0396489264	-0.0055975678	-0.0347697087	0.1015188059	0.0323249872	0.0041005586	0.0059426547	-0.0482027956	-0.0296269223	-0.0019238095	0.0245412441	-0.0408520905	-0.0773843591	0.0458428041	-0.0995319064	0.0427872235	-0.0276672425	0.002170784	-0.0242310184	0.0353739832	0.1063472377	-0.0198390281	-0.1051357685	0.0570340182	0.0	0.0646372237024621	0.0065774775287933	4.326321064178208e-05	0.0041779706879621	2.377542873897582	-0.050416196414261	0.0025417928608813	5.652710117221173	0.4832031653754569	0.0677671178818286	0.0045923822660096	0.2334852990288611	0.0815284930263499	-0.0008866787141566	7.861991421385682e-07	0.0066468951751475	0.0068229289327339	0.0002545796072937	4.655235922113736e-05	6.481077644981459e-08	-0.0217919201003538	-0.0007376332502197	5.441028118296794e-07	0.0004748877816602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4807.930887246131	-25.96003778002796	23116199.416535366	673.923561540479	4345.651627905575	-0.7360355706859991	18884688.071118373	0.5417483613150644	4718.415981284341	-3.44129625257574	11.842519897991826	22263449.37243947	4531.302207968149	3686.315734347128	0.640363	22.759645	0.9429197100524166	0.4736360504403762	0.0441187615	0.1529014263	0.0572552297	-0.0165528105	0.0593870751	0.0483425684	0.0785347834	0.0109308282	-0.0609317126	0.0703524986	-0.0016639909	0.0489178487	-0.0014451991	0.0470521776	-0.0071955029	-0.0120746832	-0.1465698676	-0.0289933215	0.0916618597	0.0224521161	-0.0505592358	-0.0104617962	0.0708221	-0.0213411362	-0.0404113121	0.0341093144	-0.0071353344	-0.0568933024	-0.0159720756	0.0560330897	-0.01199947	-0.0313915489	-0.0476319881	-0.0632217948	0.0658443961	-0.0127511013	-0.010094205	0.0002762261	-0.0255220431	0.0308552192	-0.0220160659	-0.103510864	0.06265471	0.0	0.032103579876022	-0.0325336438264401	0.0010584379806256	0.0010306398408561	2.662501614168619	0.2849587402710369	0.0812014836568563	7.088914845450501	0.5725437736434316	0.0893406082679746	0.0079817442856917	0.327806372737861	0.0884428385334466	0.0069143455070967	4.7808173791508325e-05	0.0078221356878533	0.0096732054379762	0.0028502765052422	9.357090344529232e-05	8.124076156336254e-06	-0.0227490324417541	-0.0009571123414002	9.160640340607644e-07	0.0005175184770359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4827.076293027722	19.14540578159176	23300665.53871026	366.5465625418073	4365.058763857241	19.407135951665623	19053738.0119269	376.6369258464324	4724.908710186298	6.49272890195698	42.15552859430749	22324762.319594342	4543.194941160058	3732.190646988141	0.573962	20.399632	0.7343608309421377	0.4282753601341093	0.0445231227	0.1706285774	0.0529357631	0.0098504896	0.0839520624	0.0611211289	0.0910250927	0.0081726401	-0.0877517497	0.0542882861	-0.0433669134	0.0626269684	-0.0133681784	0.0625788382	-0.0042644735	-5.7005e-06	-0.1646885573	-0.0044220854	0.0865347171	0.0243790978	-0.0260292831	-0.0295524946	0.059916381	0.0191421349	-0.0422141347	0.0084804912	0.0449891101	-0.0579189902	-0.019116954	0.029599169	-0.007393964	0.0226183304	0.0009034155	-0.0375936439	0.0436459751	-0.029454445	-0.0345346744	0.0073707236	-0.161996976	-0.0171376658	-0.0241845089	-0.1017243396	0.068055325	0.0	0.1141319830018829	0.0820284031258609	0.0067286589193787	0.013026109543942	2.870783004796351	0.2082813906277323	0.043381137681822	8.241395060627568	0.5837766607867962	0.0112328871433646	0.0001261777535755	0.3407951896793821	0.0947097246567582	0.0062668861233115	3.927386168255545e-05	0.0089699319445589	0.0074211060277125	-0.0022520994102636	5.50728146745508e-05	5.071951753710102e-06	-0.0228864099090824	-0.0001373774673282	1.8872568529537752e-08	0.0005237877585265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4795.331528140955	-31.74476488676737	22995204.464782663	1007.7300977161386	4307.695895348066	-57.362868509174405	18556243.92679858	3290.4986836008325	4715.953495771806	-8.95521441449182	80.19586520952207	22240217.37428232	4524.318937413833	3677.806237251008	0.540055	19.194538	0.1851624250544854	0.1188334887342423	0.0503707287	0.1517565017	0.0538312745	-0.0278806731	0.0455582576	0.0359344071	-0.0010741164	0.0187337992	-0.0243043387	0.0853716695	0.0787286639	0.0437628363	0.010097709	0.0388568601	-0.0185593929	-0.0218535241	-0.1574533887	-0.0086955007	0.0989560562	0.0243014641	-0.0383625036	-0.0198225777	0.0524052121	-0.0277588926	-0.0191702143	0.0085848541	0.0336069927	-0.0581971237	-0.0168085169	0.0316234544	-0.016262079	0.0208238175	-0.0325813917	-0.029017624	0.0440263093	0.0026629546	-0.0115633229	-0.0107918566	-0.0659548493	-0.033112399	-0.0263435108	-0.0997789847	0.0732168931	0.0	0.1102938752127045	-0.0038381077891783	1.473107140135188e-05	0.0121647389094356	2.83859445053821	-0.0321885542581412	0.0010361030252293	8.057618454626322	0.5690813963415451	-0.0146952644452511	0.0002159507971158	0.3238536356620427	0.092872982134374	-0.0018367425223841	3.3736230935342508e-06	0.0086253908105317	0.0078571521810417	0.0004360461533291	6.173484039604834e-05	1.9013624783319208e-07	-0.0224703886135575	0.0004160212955248	1.7307371833021517e-07	0.0005049183644442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4798.501875406988	3.170347266032877	23025620.24828438	10.05110178724214	4313.401598518278	5.705703170211564	18605433.350100037	32.555048666562286	4711.34090079842	-4.612594973385967	21.276032388505488	22196733.08353607	4525.100461302685	3664.25096862664	0.50782	18.048841	0.1739049747349769	0.0591056939231534	0.0541415639	0.1428403495	0.0391886749	-0.0187378478	0.0683137305	0.0284160834	0.0238456725	-0.0311885123	-0.0347486443	0.0843183433	0.0185782249	0.0405201083	-0.0009536236	0.04200774	-0.006116434	0.0029488625	-0.15772645	0.0051862818	0.1006497391	0.0223109577	-0.0275731017	-0.0225187858	0.0442310677	0.0079385149	-0.0258615843	0.0052284248	0.0327240649	-0.0520550421	-0.0149648528	0.045000298	0.0030349953	0.0069697738	0.0158984558	-0.0338747851	0.0248959043	-0.0184962058	-0.0298465288	-0.0205337515	-0.0973260494	-0.0021697589	-0.0284922285	-0.0976778367	0.0781212842	0.0	0.10065430690031	-0.0096395683123945	9.292127724932015e-05	0.0101312894975817	2.882771603868761	0.0441771533305512	0.001951620876391	8.31037212007207	0.6127819731365065	0.0437005767949614	0.0019097404122123	0.3755017466010701	0.0936955793867634	0.0008225972523893	6.766662396385826e-07	0.0087788615966212	0.0076058309273416	-0.0002513212537	5.784866409530599e-05	6.316237256138986e-08	-0.0220165535937056	0.0004538350198519	2.059662252439754e-07	0.0004847286321445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4783.895501521345	-14.606373885642824	22885656.169476163	213.34615808718863	4309.266946298105	-4.1346522201729385	18569781.614457395	17.09534898178101	4717.021942608173	5.681041809752969	32.27423604416129	22250296.007046983	4524.527172270276	3582.013715554493	0.532251	18.917154	0.1437575395983963	0.0798010532548479	0.0749205722	0.1209248819	0.0363565629	-0.1011886377	0.0097151804	0.0287854048	0.0115005207	-0.0425091733	-0.0736014291	0.0969079926	-0.0582256424	0.0426965039	0.0009183379	0.0389347645	-0.0111188544	-0.0160677081	-0.1538792807	-0.0018470573	0.1065882509	0.0152726793	-0.038200912	-0.003157877	0.0122003582	-0.0323470646	-0.0047718286	-7.55e-06	0.025601644	-0.0280150057	-0.0155078956	0.0194929523	0.0102993516	0.0320504721	-0.0420202488	-0.0090778235	0.0233217974	0.0411427547	-0.0223518949	-0.0118816505	-0.0490487941	-0.0585238638	-0.0306298234	-0.0954241764	0.0827512714	0.0	0.0986370767836888	-0.0020172301166212	4.06921734340361e-06	0.0097292729164313	2.936956724515497	0.0541851206467356	0.0029360272995012	8.625714801676796	0.5757377050954773	-0.0370442680410292	0.0013722777946956	0.3314739050686067	0.0942463767795323	0.0005507973927689	3.033777678810249e-07	0.0088823795360695	0.0075340464240269	-7.17845033146999e-05	5.6761855519392526e-05	5.15301491613816e-09	-0.021628917073909	0.0003876365197965	1.502620714800186e-07	0.00046781005379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4804.708717493439	20.81321597209353	23085225.859957445	433.18995910100926	4315.1374434482905	5.870497150185656	18620411.15584945	34.462736790337914	4719.78882694454	2.766884336367184	7.655648930834072	22276406.57095052	4528.735343698026	3578.465996385377	0.492814	17.515514	0.4174507933211736	0.1740895434572484	0.0753236896	0.1118806758	0.0169628668	-0.1311953784	-0.0127142728	0.033029093	0.004153817	-0.0343343324	-0.0586208918	0.047081869	-0.0123880757	0.0508951889	-0.0096224927	0.0508672172	-0.0037650623	-0.009587702	-0.1435397621	-0.0045263292	0.1112895796	0.0246144578	-0.0136566932	0.0030625725	0.0172355764	0.0095115145	0.0126183454	-0.017510383	-0.0211557629	0.0002912726	-0.0112177698	-0.006126876	0.0278926588	-0.0004598131	-0.0164220949	-0.0426564603	0.0270580359	0.0252910657	-0.0575290364	-0.0054169789	-0.044195464	0.0139142458	-0.0327554609	-0.0930215226	0.0870905918	0.0	0.0826940793703983	-0.0159429974132905	0.0002541791665201	0.0068383107629177	2.8455266205802303	-0.0914301039352665	0.0083594639056136	8.097021748430747	0.4511598795159557	-0.1245778255795215	0.0155196346261216	0.2035452368848516	0.0909355844131323	-0.0033107923664	1.0961346093412517e-05	0.0082692805125579	0.0071480694492949	-0.000385976974732	5.1094896851943096e-05	1.4897822502326738e-07	-0.0216421450606389	-1.3227986729900248e-05	1.7497963292641708e-10	0.0004683824428257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4804.199016692838	-0.5097008006005126	23080328.191992432	0.2597949061328035	4325.614902449242	10.477459000951969	18710944.28429097	109.7771471166294	4718.668737122252	-1.1200898222878095	1.2546012099927366	22265834.650694914	4526.286648961343	3650.413210201465	0.459641	16.336466	0.1407182415449678	0.0566722867714002	0.0562791889	0.1456762119	0.0300007325	-0.063522671	0.0140807481	0.037267232	0.0321239984	0.0143233574	-0.0738159192	0.0662186068	-0.0153764115	0.0450820323	-0.0022555681	0.0416758273	-0.0101176026	-0.0105070542	-0.1384134361	0.0007469898	0.1142103038	0.0246219943	-0.0201104254	-6.05797e-05	0.0469705613	-0.0372820717	-0.008815831	-0.0138050672	0.0045112831	-0.0243247441	-0.011121711	0.0220697091	0.0108098599	0.0187271239	-0.0568974966	-0.0236004826	0.054168295	0.0248317113	-0.0223526149	-0.0125993004	-0.0418541232	-0.0314506013	-0.0348683112	-0.0904736267	0.0911240034	0.0	0.059391592101349	-0.0233024872690493	0.0005430059129242	0.003527361212333	2.822540797936896	-0.0229858226433341	0.0005283480425908	7.96673655601825	0.4430817228973325	-0.0080781566186232	6.5256614355006e-05	0.1963214131656685	0.0903092386090013	-0.000626345804131	3.9230906635252426e-07	0.0081557585781375	0.0076214078177108	0.0004733383684159	5.80858571238633e-05	2.240492110146267e-07	-0.0210147937329066	0.0006273513277323	3.935696884074813e-07	0.0004416215556366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4813.682651934849	9.483635242010678	23171540.67353852	89.93933740350693	4329.727925618489	4.113023169246844	18746543.909880582	16.916959590761355	4723.520474544986	4.851737422734004	23.5393560191576	22311645.67344569	4533.580292859331	3696.3124292547054	0.588095	20.901966	0.1399600376121154	0.0664873926134909	0.0349517213	0.1371953961	0.0376009123	-0.0432894858	0.0784339939	0.030214638	0.032380127	-0.0028799552	-0.0445401832	0.0352979839	-0.0045647987	0.0574434159	-0.0129643931	0.0554496428	-0.0060210011	-0.0056152734	-0.1367253479	-0.0008960793	0.1133779112	0.0301073224	-0.0106221404	0.0024161681	0.0453591977	0.0193860036	-0.0429015647	0.0082147755	0.0082936491	-0.0422546553	-0.0355510553	0.0208152418	0.0321961266	-0.0091291859	-0.0055161713	-0.0629097593	0.0660249948	-0.0112813778	-0.0872148835	0.0133726336	-0.078597221	0.0039385241	-0.0369675495	-0.087784467	0.0948373385	0.0	0.0785171466242644	0.0191255545229154	0.000365786835809	0.0061649423140162	2.852846619367753	0.0303058214308569	0.0009184428125989	8.138733833638018	0.4145645552874555	-0.0285171676098769	0.0008132288484898	0.1718637705006857	0.0906806397819356	0.0003714011729343	1.3793883125698352e-07	0.0082229784312611	0.0072670881348728	-0.000354319682838	5.281056996000903e-05	1.2554243764642105e-07	-0.0205002847077096	0.000514509025197	2.647195370091677e-07	0.0004202616730971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4753.335500264672	-60.34715167017657	22594198.3780764	3641.778714703295	4288.326097841616	-41.40182777687369	18389740.721429497	1714.1113432659097	4724.554424042754	1.033949497767935	1.0690515639345652	22321414.50574196	4539.1792896602	3497.656202223538	1.321769	46.978046	2.058490184296732	1.3316556054201667	0.1127531098	0.0589261893	0.0356217242	-0.0913748502	-0.0232313403	-0.0178297067	0.0231411446	0.0060528944	-0.0306607534	0.0438715551	-0.019572371	0.0269909639	-0.0518056088	0.0333107146	0.0454124092	-0.0507890446	-0.139975193	0.0555798027	0.0361868065	-0.0043557368	-0.0785374211	0.0578571272	-0.0137861774	0.0065106586	-0.1194652576	0.0687592005	0.1775925959	0.0477621444	-0.0174244395	-0.087283355	0.0818352699	0.1476647997	-0.1400410689	0.1564320203	-0.1738147205	0.0680670984	0.0938959135	0.165891072	-0.087174875	-0.0888477706	-0.0390523562	-0.0849582422	0.098217554	0.0	0.2633593564832779	0.1848422098590135	0.0341666425455635	0.0693581506472862	3.176799318604097	0.3239526992363437	0.1049453513425129	10.092053910683454	0.4351470150228209	0.0205824597353653	0.0004236376487579	0.1893529246832711	0.1091094691397285	0.0184288293577928	0.0003396217514986	0.0119048762559533	0.0014572371166441	-0.0058098510182287	2.1235400141252107e-06	3.3754368854013064e-05	-0.0268438606410082	-0.0063435759332985	4.024095562152519e-05	0.0007205928541138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4685.9088230672105	-67.42667719746169	21957741.49809913	4546.356797890699	4186.142419226376	-102.18367861523984	17523788.354046453	10441.504175342625	4650.162968964629	-74.39145507812555	5534.088588640771	21624015.63792993	4479.872104249414	3408.963600465157	2.007961	71.36657	3.16164914042653	1.4725855042882317	0.1325821017	-0.0506326747	-0.1864498168	-0.0306019672	-0.0936963328	-0.142215495	0.0412841237	-0.0703315838	0.1150057436	0.0476484519	-0.0251690604	-0.0549649156	-0.1321347593	-0.0290581723	0.1332189525	0.0041739786	-0.0511618141	0.0452691741	-0.0051186206	0.0311946108	0.1383596835	-0.0069417855	-0.0466961169	-0.0488057938	0.0769463988	-0.0383752663	0.0693885103	0.2248458599	-0.0682307533	-0.2882802609	0.0449367098	0.0885178829	0.0186503563	0.0412152521	-0.019411279	-0.1121484226	0.0790804295	-0.0603996852	0.1843519471	-0.1835696701	-0.0411219176	-0.0819993652	0.1012527768	0.0	0.3156800836765256	0.0523207271932477	0.0027374584940302	0.0996539152300182	2.471852757037724	-0.704946561566373	0.4969496546642521	6.110056052474996	-0.2245231612233738	-0.6596701762461947	0.4351647414286856	0.0504106499257371	0.0835833322298674	-0.025526136909861	0.0006515836655409	0.0069861734266483	-0.00159374950993	-0.0030509866265741	2.540037500402115e-06	9.308519395534008e-06	-0.0205267506690291	0.006317109971979	3.990587839807778e-05	0.0004213474930284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4818.557197321725	132.64837425451424	23218493.463861	17595.591192365675	4315.65838839684	129.5159691704639	18624907.325340007	16774.386270164556	4697.486918891656	47.32394992702757	2239.556236695813	22066383.353158228	4509.6857768253785	3719.5724576986368	2.052557	72.95158399999998	3.202176830938185	2.1574805952546563	-0.0856664309	-0.0466790161	0.0054559665	-0.0486002406	-0.0399188582	0.0074294463	0.0097127171	-0.0430419796	-0.0255787943	-0.0616401532	0.0504835245	0.0175608139	-0.0077812592	0.0218082138	0.0066912496	0.0186474019	0.099583718	-0.0507665696	-0.0131036758	-0.0474133814	-0.0570153269	-0.0765563963	-0.077095033	-0.0086306555	0.1294441108	0.0159265148	-0.0447538321	0.005692717	-0.014734584	-0.0376569964	0.0408945636	0.0268130399	0.0308603166	0.0339247309	0.0183900262	-0.0403452123	-0.0544048089	0.0329342829	-0.0439491116	-0.0431603706	-0.0431754257	-0.078912456	0.1039323455	0.0	0.0386765351332485	-0.2770035485432771	0.0767309659055676	0.0014958743699134	1.7648121309214275	-0.7070406261162963	0.4999064469789242	3.1145618574474296	-0.071737293063137	0.1527858681602368	0.0233435215094772	0.0051462392160264	0.0518792178909118	-0.0317041143389556	0.0010051508660175	0.0026914532489727	0.0023580320626288	0.0039517815725588	5.560315208385433e-06	1.5616577597215307e-05	-0.014875710818176	0.0056510398508531	3.1934251395929826e-05	0.0002212867723459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
