global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
4710.485900837307	30.76024069016512	22188677.421987053	946.19240731689	4198.853733685552	7.261005713015038	52.72220396443702	17630372.6768851	4512.907232822516	12.863235641311803	165.46283116391427	20366331.69206177	4399.990219505088	3593.638396657867	0.8654039999999998	19.478367	0.3362359159883615	0.2297745732149136	-0.0097297894	-0.0326136682	-0.0128760465	0.0956062038	0.0422727664	-0.063996321	-0.1638783876	0.1120516883	-0.0744443088	-0.0692239668	0.1787501965	-0.0417133754	0.0235358948	-0.0699539331	0.1895738366	0.0449222843	9.05491e-05	0.0577132455	-0.0497907262	0.0210750712	0.0399705075	0.0191250614	0.0086124658	-0.0044956097	-0.0103079365	-0.0425540174	0.0272594256	-0.0357853057	0.0190920847	-0.0397971721	0.1248194272	0.111627749	0.1053525156	-0.0562707572	-0.0425264803	0.0592093135	0.0270869328	-0.0141371791	-0.0663201919	-0.0148619049	0.2251105623	0.009165142	0.003355105	-0.1123086861	-0.0100533803	0.0	0.0	0.0906665129248835	0.0482791144862631	0.0023308728955776	0.008220416565958	0.1915900722109427	-0.0044061190505289	0.0367067557697942	1.9413885087433695e-05	0.4957623911515725	0.1838833957729946	0.0338131032410077	0.2457803484803247	-0.0096890968971918	-0.0017269536508404	9.387859868317176e-05	2.982368912151329e-06	0.0006762104265485	-5.277125002949999e-05	4.5726054097290427e-07	2.784804829676003e-09	0.0013013059727043	-0.0002136208327015	1.6933972345958842e-06	4.563386016408229e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4728.902893292599	18.41699245529253	22362522.57419112	339.18561109830193	4242.094314886599	43.24058120104746	1869.7478626043792	17995364.176393203	4510.785873916123	-2.121358906392743	4.500163609731814	20347189.20032124	4398.930566287735	3743.6014013045874	0.8554619999999998	19.254599	0.2492805570550006	0.1239616865342804	-0.0325775827	-0.1184798688	-0.0624046623	0.1889846628	0.0543481014	0.020568201	-0.0219300013	0.0303921494	-0.1227170282	-0.079436284	0.134196489	-0.013060088	0.0080692274	-0.0729700993	0.1358832357	0.0174010089	0.0010363026	0.1249211947	-0.0403725754	-0.0046463217	-0.0325656071	0.0018466527	0.0208725965	-0.0046648399	-0.0001076756	0.0003457906	0.073802777	-0.0611636359	0.0044019757	-0.0866270386	0.142661566	0.0716236053	0.0981653578	-0.0073210568	0.0171593196	0.0249898502	0.0403035548	-0.0167314486	-0.0858250196	-0.046779139	0.1707093978	0.0086498642	0.0011185157	-0.1124865505	-0.003355105	0.0	0.0	0.059048946743573	-0.0316175661813104	0.0009996704912295	0.0034867781115253	0.244223539532669	0.0526334673217263	0.0596451372618651	0.0027702818823072	0.3887120025995187	-0.1070503885520537	0.0114597856891456	0.1510970209649282	-0.0106532121414806	-0.0009641152442888	0.0001134909289313	9.29518204270054e-07	0.0006730654541613	-3.144972387200012e-06	4.53017105585357e-07	9.89085131625054e-12	0.0014936284560265	0.0001923224833222	2.2309259646521064e-06	3.698793759121796e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4724.160486130101	-4.742407162498239	22317692.298712995	22.4904256949146	4277.819132279376	35.72481739277737	1276.2625777472883	18299736.52849548	4518.731790954814	7.945917038690823	63.137597585757135	20418936.998585697	4413.954813096129	3803.738112341354	0.852035	19.177464	0.1024729421439547	0.0609741253968803	-0.0298613373	-0.150699086	-0.068683121	0.1492214204	0.0048679615	0.1155260268	-0.0256315227	-0.0363233051	-0.0801704761	-0.0995830656	0.1614519353	0.0251507852	-0.0032840276	-0.1013902529	0.1475471872	-0.0103908692	-0.033302485	0.0671284348	-0.0507065379	-0.0184676153	-0.0137083869	-0.0433673669	0.0465320297	0.0050210294	-0.0393667566	-0.0229092611	0.0756722385	-0.0842471512	0.0140097389	-0.0944766328	0.1331668816	0.0519547069	0.0895018903	0.0246163909	0.0881394785	0.011115619	0.0402933342	0.042196539	-0.0227471077	-0.0319301815	0.1051751939	0.1678612579	-0.0011185157	-0.1124865505	0.003355105	0.0	0.0	0.0849600919108013	0.0259111451672282	0.0006713874438771	0.0072182172174918	0.2365472217644537	-0.0076763177682153	0.0559545881244816	5.892585447861812e-05	0.3986711880866949	0.0099591854871761	9.918537556798044e-05	0.1589387162104568	-0.0115883491758794	-0.0009351370343988	0.0001342898366221	8.744812731041836e-07	0.0006689825034638	-4.082950697499978e-06	4.475375899406932e-07	1.6670486398215557e-11	0.0017329343453569	0.0002393058893303	3.0030614453175475e-06	5.72673086682136e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4681.614770693101	-42.54571543700058	21917516.86117181	1810.1379020462296	4181.234284381477	-96.58484789789964	9328.632843460407	17482720.14088708	4497.493743113982	-21.238047840831317	451.0546760894396	20227449.96934942	4387.871763655283	3675.017227564103	0.882387	19.860615	0.1540260799582372	0.0907997916730884	-0.0074580572	-0.116029873	-0.0625081841	0.0618775599	0.0565382176	-0.0452934074	-0.1154977708	-0.0426556167	0.0287429652	-0.0094084696	0.1255447571	0.0104490851	0.0422406699	-0.0120102367	0.1337664041	-0.0137274771	0.003738391	0.0271184726	-0.0660258603	-0.0084667753	-0.0224025914	-0.0270648181	0.041985299	0.0155883266	-0.0325223603	-0.0131566833	0.0540548485	-0.0491278191	0.0241958431	-0.0554723356	0.1254627365	0.0733317112	0.1203530303	-0.0007763701	0.0346376392	0.0515057277	0.0537967851	-0.0488144721	-0.0197612761	-0.0304874403	-0.0048368941	0.0208274305	-0.003355105	-0.1123086861	0.0100533803	0.0	0.0	0.0818503881055221	-0.0031097038052791	9.670257756567913e-06	0.0066994860330245	0.1645213229969755	-0.0720258987674782	0.0270672657206751	0.005187730093263	0.4532332828494247	0.0545620947627298	0.0029770221848971	0.2054204086824666	-0.0113082619287915	0.0002800872470879	0.0001278767878501	7.844886598127866e-08	0.0006718730956023	2.890592138499984e-06	4.514134565942173e-07	8.355522911157912e-12	0.0015293445321283	-0.0002035898132286	2.3388946979507287e-06	4.1448812050456246e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4685.929681452549	4.314910759448139	21957936.979517985	18.61845486200132	4171.059590865155	-10.174693516321897	103.5243881510828	17397738.110548194	4491.702853583591	-5.790889530391723	33.534401553200475	20175394.52489097	4378.132289034649	3670.697790460272	0.655884	14.762519	0.2265611175513294	0.1257884650143029	-0.0236504661	-0.0817359866	-0.0095521204	0.0770041743	0.0697193409	-0.0529419184	-0.0259560166	-0.0157493846	0.0893816162	0.0108957503	0.0782919609	-0.0184397772	0.014496283	0.0120721797	0.0774079898	0.0131692902	0.0049846782	-0.0214648056	-0.0552006229	-0.0230005189	-0.0102096652	-0.0341697691	0.0355924152	-0.0196116797	0.0254437528	-0.012054521	0.0437406128	-0.0240110185	0.0196482274	-0.0255848425	0.1072865809	0.0985300705	0.0806844821	0.0035652287	0.0267137547	0.0076683804	-0.0246832041	-0.0752520914	-0.0540821956	-0.1006122382	-0.0427725203	-0.042512867	-0.0055903678	-0.1119532386	0.0167158945	0.0	0.0	0.0690090559327529	-0.0128413321727691	0.0001648998119713	0.0047622498007298	0.0640944267336038	-0.1004268962633717	0.0041080955383093	0.010085561493094	0.4313318546855811	-0.0219014281638436	0.000479672555616	0.1860471688665032	-0.0128853916807755	-0.0015771297519839	0.0001660333187669	2.4873382545931115e-06	0.0007632060491957	9.133295359340006e-05	5.824834735289093e-07	8.341708412094169e-09	0.0013699780186788	-0.0001593665134494	1.8768397716630904e-06	2.539768560904964e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4690.315521016367	4.385839563818081	21999059.686687037	19.235588679551974	4224.833419488401	53.77382862324612	2891.6246448022434	17849217.422426056	4482.933481964	-8.769371619590856	76.90187860248557	20096692.60371387	4378.133543958942	3756.6577915289454	0.986706	22.208609	0.7674408086949112	0.5493408015607103	-0.0532576125	-0.1029721934	-0.0050555074	0.082575062	0.0119711671	0.0679046174	-0.0220359802	-0.0694269202	0.0337590092	0.0423431535	0.1038460086	-6.1834e-06	0.037359482	0.0356699562	0.1029061684	-0.0145381658	0.0118329645	-0.033080277	-0.1210013497	-0.109111289	-0.1273486907	-0.123294193	0.0329068744	-0.0626392016	0.0196823116	-0.0443855935	-0.0463311038	-0.0174676605	-0.0478500593	0.0815491855	-0.0388316155	0.0208857636	0.0064907143	0.0577853033	0.0233263911	0.0061228985	-0.1773063587	-0.0109170935	-0.1414007982	-0.1413164419	0.0631606685	0.0025252464	-0.0078234205	-0.1114207701	0.0233189482	0.0	0.0	0.086673439474552	0.017664383541799	0.0003120304459117	0.0075122851103488	-0.0610952514628877	-0.1251896781964915	0.0037326297513134	0.015672455526941	0.5783133090632617	0.1469814543776806	0.0216035479309782	0.3344462834396997	-0.0221892352413142	-0.0093038435605387	0.0004923621605943	8.656150499897742e-05	0.0006352178007782	-0.0001279882484175	4.03501654425493e-07	1.6380991732979693e-08	0.0012497039760562	-0.0001202740426225	1.5617600277706754e-06	1.4465845328782994e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4684.911175344589	-5.404345671778174	21948392.720868614	29.20695214006748	4250.072505094568	25.239085606167464	637.0114422354496	18063116.29856082	4485.002016172304	2.0685342083043	4.278833770925096	20115243.085069638	4385.234314038916	3838.437752301003	1.02551	23.082006	1.081542681738879	0.6154401562885754	-0.065693305	-0.0879015714	-0.0484558961	0.055643826	-0.0147061892	0.0818098081	-0.0298280737	-0.0934013205	-0.1344769802	0.0504097748	0.1810148045	-0.0050047991	0.0892762551	0.0384669488	0.1876853112	-0.0154708647	0.0525538823	-0.0659926356	-0.1588425372	-0.1502641103	-0.1706153952	-0.1436248262	0.0015037233	-0.0755163478	-0.0348609881	-0.0251734343	-0.2171519729	-0.050396955	-0.1159259202	0.1826351423	-0.2236296631	-0.1604183819	-0.0730921329	0.1588847342	0.0137927921	0.0270532742	-0.0432837368	-0.0361602278	0.0371489537	-0.1329437031	0.1760519969	0.1419010154	-0.0100533803	-0.1107121224	0.0298390534	0.0	0.0	0.1899321054482214	0.1032586659736694	0.0106623520986618	0.0360742046799942	-0.1023951108393106	-0.0412998593764229	0.0104847587237947	0.0017056783845123	0.8737172208932833	0.2954039118300215	0.0872634711244791	0.7633817820854824	-0.0307167319562042	-0.00852749671489	0.0009435176220692	7.271820022245975e-05	-0.0005733660904891	-0.0012085838912673	3.287486737227548e-07	1.460675022230809e-06	0.0043452282610742	0.003095524285018	1.888100864083792e-05	9.582270599136202e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4689.525172297099	4.613996952510206	21991646.341608133	21.28896787777347	4222.37576107103	-27.69674402353849	767.1096295054148	17828457.067680158	4488.28357738453	3.2815612122258244	10.768643989585025	20144689.471019678	4384.634290602601	3757.3519385481054	0.985368	22.178484	0.4982806369462465	0.3183423361547225	-0.0407395996	-0.1360445007	0.05183357	0.0615125874	0.0168633801	0.0196418452	-0.0799776978	-0.1299957308	-0.0772244691	0.032184136	0.1543195504	-0.0091966688	0.0765046898	0.0242628457	0.1577491412	-0.0171268898	0.0480452102	-0.0460793944	-0.1444516516	-0.1447169552	-0.1585952369	-0.1350487529	0.0275400031	-0.0060747752	0.0142914944	0.0016514074	-0.173482151	-0.0563143936	-0.0913186065	0.2124993321	-0.0409573415	-0.0969226326	-0.0234435309	-0.0066994511	0.1253566221	-0.0706585407	-0.1688375695	-0.1009965109	0.0381778284	0.0303005835	0.0866110189	0.1869191762	-0.0122793656	-0.1098284161	0.0362530174	0.0	0.0	0.1763495600122695	-0.0135825454359518	0.0001844855405196	0.031099167316521	-0.0626294214079763	0.0397656894313343	0.0039224444258978	0.0015813100559493	0.6717482341479126	-0.2019689867453706	0.0407914716069517	0.4512456900808388	-0.0267703516166312	0.003946380339573	0.000716651725678	1.5573917784568316e-05	1.3702825948591624e-05	0.0005870689164376	1.8776743897739596e-10	3.4464991264732535e-07	0.0040194092104131	-0.0003258190506611	1.615565040075366e-05	1.061580537737005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4677.80587504584	-11.719297251258467	21881867.80461338	137.34192806335426	4186.553059169224	-35.822701901805885	1283.265971545647	17527226.517239187	4502.987856016054	14.704278631524176	216.2158100734985	20276899.63142806	4390.639650807797	3198.8013776842054	1.698606	38.231937	1.1564809346799585	0.7459306268151066	0.1998890743	-0.1452547134	-0.1122465887	0.0734257044	0.0628148902	-0.0577525964	-0.0576559583	-0.0370530939	-0.1148306442	-0.027442968	0.1539313901	0.0468194705	0.0123633318	-0.0294213806	0.1615109985	-0.010685249	-0.0305139233	0.0157238266	-0.1345234397	-0.0405229185	-0.1309274224	-0.0508548668	-0.0391451468	0.23987208	-0.0767876291	-0.015075445	0.0260170683	-0.0086497222	0.0319382766	-0.0098762311	-0.0098398169	0.0425588832	0.012574696	0.0724022486	-0.0266347041	0.0565762831	-0.011596253	-0.0293406518	0.0067593391	0.1296411037	0.1252617292	-0.0702506273	-0.0145004964	-0.1087710484	0.0425380248	0.0	0.0	0.1665740623483884	-0.0097754976638811	9.556035457654506e-05	0.0277469182472447	0.3916396217947948	0.454269043202771	0.1533815933595698	0.206360363612361	0.5761790599736969	-0.0955691741742157	0.0091334670523415	0.331982309152173	-0.0156612569443188	0.0111090946723124	0.0002452749690759	0.0001234119844383	0.0002302531473599	0.0002165503214113	5.3016511869139836e-08	4.6894041703340974e-08	0.0046311086094712	0.0006116993990581	2.1447166952718272e-05	3.741761548080409e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4700.27874238496	22.472867339120057	22092620.256115947	505.029766441689	4217.110214233398	30.557155064174367	933.7397256159971	17784018.55899166	4499.0950104989415	-3.892845517112619	15.154246220103811	20241855.913496472	4389.969871224709	3444.5281441936563	1.107605	24.929771	0.6074846765591989	0.3243034602461653	0.1131633211	-0.1521700142	-0.1524235594	0.1243754481	0.0759611352	0.0304921891	-0.0869101119	-0.0521106378	-0.0004246177	-0.0096229248	0.1738755704	0.0349101843	-0.0003829247	-0.0081432964	0.1714764752	-0.0177416864	-0.0596154162	0.0476926081	-0.1711241234	-0.0383285673	-0.1402190312	-0.0938263561	-0.0065812812	0.1325425295	-0.1164964642	-0.0255549601	0.0384334023	-0.0303535432	0.0655072751	0.0238388038	0.0165061126	0.0206807755	0.1395986066	0.0736788869	-0.1056458133	0.0930796957	-0.0972835542	0.0265145692	0.1145617444	0.352432223	0.008837847	-0.0760779186	-0.0167158945	-0.1075416914	0.048671719	0.0	0.0	0.1779478941083141	0.0113738317599257	0.000129364048903	0.0316654530175837	0.2217927620263253	-0.1698468597684694	0.0491920292872661	0.0288479557732101	0.7867523679050805	0.2105733079313836	0.0443411180131653	0.6189792884042512	-0.0179578758915401	-0.0022966189472213	0.0003224853065359	5.27445858873588e-06	-0.0016449462203675	-0.0018751993677274	2.705848067901324e-06	3.516372668725241e-06	0.0044891133824315	-0.0001419952270397	2.0152138960325583e-05	2.0162644502056008e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4678.407738219171	-21.8710041657896	21887498.965029016	478.340823219986	4167.19438918756	-49.915825045838574	2491.5895900067653	17365509.07727628	4485.91835865957	-13.176651839371516	173.62415369601277	20123463.52055897	4373.515421858112	3851.285647996616	1.326016	29.845743	0.3347741685662785	0.1814912398867635	-0.0628230511	-0.1909588392	-0.0347927425	0.0296553847	0.048408081	-0.0375348994	-0.1719500347	-0.0869724645	0.2583663709	0.0353542617	0.1172190827	0.1201897064	-0.0224844731	0.0302063319	0.1072660769	-0.1042083914	-0.0987047692	0.0117133261	-0.1486160639	-0.0724006065	-0.1443840615	-0.0883732396	0.0501158662	0.0377163963	-0.0184652374	0.0049824143	-0.0045035239	-0.0384575579	-0.0344911548	0.026615152	0.0647170067	-0.0105812654	0.0526548324	0.036037423	0.0726056471	-0.0178616596	0.0633578266	0.0142659354	-0.0019754333	0.1920998641	-0.1690284089	-0.1222470329	-0.0189246842	-0.1061422889	0.0546322818	0.0	0.0	0.1590451041761156	-0.0189027899321985	0.0003573154672208	0.0252953451623914	0.1109919112288082	-0.1108008507975171	0.0123192043582236	0.0122768285374536	0.6482216540072727	-0.1385307138978078	0.0191907586930362	0.4201913127239244	-0.0181597057650767	-0.0002018298735366	0.0003297749134741	4.073529785180047e-08	-0.0009241315571111	0.0007208146632564	8.540191348485862e-07	5.195737787654374e-07	0.0040809616404494	-0.000408151741982	1.665424791081946e-05	1.665878444830225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4659.600630252053	-18.8071079671181	21711878.03344533	353.7073100868371	4204.871077557	37.67668836943994	1419.5328464878912	17680940.778875366	4483.242841224531	-2.6755174350391826	7.158393545198647	20099466.373391	4374.733864312033	3788.447423802191	0.953746	21.466747	0.2668575442966062	0.1347005209826814	-0.0742459349	-0.0855233466	0.0165460338	-0.0136631488	-0.0023255678	0.0865874734	-0.0830827934	-0.0668363173	0.073581633	0.0236084285	0.0714716177	0.0480866907	-0.0693829246	0.0267949567	0.0595105227	-0.0289151578	-0.1002016715	0.082228415	-0.154969369	-0.0753989022	-0.0819562703	-0.1056933123	0.0649321935	-0.0063290879	0.0198705271	-0.0321980443	-0.0562155016	-0.0079832273	-0.030210571	0.0619622299	0.0359486301	0.017643203	0.0370234373	0.075553623	-0.0595855204	0.0143845919	0.0231370471	0.0657036232	-0.0943751148	0.109424348	-0.1498502084	-0.1216651978	-0.0211259922	-0.1045750536	0.0603985106	0.0	0.0	0.1348962301200202	-0.0241488740560953	0.0005831681181771	0.0181969929005934	0.0384813079151911	-0.072510603313617	0.0014808110588637	0.0052577875929047	0.7101269558494465	0.0619053018421738	0.0038322663961706	0.5042802934240017	-0.0195489127650277	-0.0013892069999509	0.0003821599902946	1.929896088712851e-06	-0.0010890129614684	-0.0001648814043573	1.1859492302461749e-06	2.7185877502835468e-08	0.0034691947430633	-0.0006117668973861	1.2035312165298037e-05	3.742587367374156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4646.419880827468	-13.180749424584974	21589217.70894874	173.73215539369713	4200.107072791275	-4.764004765725076	22.69574140785124	17640899.42291129	4470.058147500286	-13.184693724244426	173.83614860213035	19981419.84203369	4361.538067938055	3788.362957629529	0.946935	21.313459	0.2562177677739395	0.1354213635702009	-0.0829172821	-0.0231627658	0.1098731408	-0.0640626769	-0.0302768857	0.0855394246	-0.0464719035	-0.099742571	-0.0689124	0.0799277886	0.0313693373	0.0700363256	-0.0387428908	0.077588131	0.0168371616	-0.0508108721	-0.0726337283	-0.0994340081	-0.1212920045	-0.0879430922	-0.0751740575	-0.0657003528	0.0482554781	0.0091290667	0.1318278118	0.0060168439	-0.1132197332	0.018157309	-0.0482272172	0.1423952609	0.0204566621	0.0100081041	-0.0497978394	-0.0174326517	0.009208026	-0.0534093633	0.0174001263	0.0489935225	-0.0478382337	0.0570340658	-0.0972346882	-0.1189160722	-0.0233189482	-0.1028424637	0.0659498943	0.0	0.0	0.1097146623331752	-0.0251815677868449	0.0006341113562034	0.0120373071308826	0.0025645129025235	-0.0359167950126676	6.576726427209507e-06	0.0012900161639819	0.5807933013903295	-0.129333654459117	0.0167271941757502	0.337320858939878	-0.0201883758881176	-0.0006394631230898	0.0004075705209999	4.089130857918876e-07	-0.0006501853546641	0.0004388276068043	4.227409954196816e-07	1.925696684935893e-07	0.0032317704626513	-0.0002374242804119	1.0444340323265398e-05	5.6370288929155816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4654.0490729169	7.629192089431854	21660172.77311865	58.20457193744957	4198.729679964026	-1.3773928272485136	1.8972110005556535	17629330.925410815	4470.847324022006	0.7891765217200373	0.6227995824341365	19988475.79471473	4363.849371011975	3781.736045977135	0.668293	15.041829	0.3542991271961447	0.2270685851845768	-0.0939708222	-0.0102297356	0.0879896896	-0.0388261743	-0.0227324322	0.0555807509	-0.0186060418	-0.104526394	-0.0957351751	0.0694462232	0.0040274332	-0.0053975862	-0.031298112	0.0648749568	-0.0048143929	0.0017123544	-0.0129821397	-0.0828207229	-0.1020259664	-0.0841308763	-0.0234724382	-0.0615275243	0.0765976072	0.0144800089	0.1336530324	-0.0176485753	-0.0507642883	0.0420083756	0.0041982183	0.0726410062	0.0030484308	0.0177922572	-0.1210361197	0.0166225736	-0.0753610116	-0.0506027221	0.0217478885	0.0781681694	-0.005787951	-0.0410553888	-0.0560976422	-0.0255740756	-0.0255026853	-0.1009472586	0.0712666859	0.0	0.0	0.0970772266563955	-0.0126374356767797	0.0001597047804847	0.0094239879352971	0.0425232269665514	0.0399587140640279	0.0018082248316488	0.0015966988296507	0.4327219886793472	-0.1480713127109822	0.0219251136479535	0.187248319486609	-0.0175518537855797	0.0026365221025378	0.0003080675713103	6.951248797170854e-06	-0.0003799339157974	0.0002702514388667	1.4434978037314582e-07	7.303584020952172e-08	0.0030659107091688	-0.0001658597534825	9.399808476595932e-06	2.7509457825275783e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4658.031692812019	3.982619895119569	21697259.251241203	15.861261229002208	4137.949189789441	-60.78049017458488	3694.2679858628094	17122623.497279093	4475.817173549107	4.96984952710045	24.69940432202057	20032939.371037114	4360.055701542827	3692.190379160228	0.744133	16.748814	0.1659356604299015	0.0881628930926762	-0.0628288109	-0.0142268956	0.052180699	-0.0239075151	0.077077329	-0.0453896768	-0.0171233388	0.0408382082	-0.1095305532	0.0605191931	0.0662201482	0.0061116446	-0.0183450674	0.0614619449	0.0504917035	0.0248586935	-0.0441015143	-0.0572283796	-0.101459454	-0.0514344608	-0.013126862	-0.0338913404	0.0761682981	0.0265071687	0.1166836158	0.0062090882	-0.0211440959	0.0239884089	0.0174436874	0.0830065326	0.0269650474	0.015643789	-0.0476469968	-0.0526524556	-0.023171204	-0.071158969	0.0135085278	-0.0294721618	0.0309800744	-0.0083563473	-0.0528854396	-0.1271329591	-0.0276763402	-0.0988924352	0.0763299729	0.0	0.0	0.0965025900565166	-0.0005746365998788	3.3020722192038295e-07	0.009312749887616	0.0171411564657972	-0.0253820705007541	0.0002938192449849	0.0006442495029052	0.4941112252341355	0.0613892365547882	0.0037686383647797	0.2441459029023785	-0.016163857488632	0.0013879962969477	0.0002612702889128	1.926533720340532e-06	-0.0002498617606954	0.000130072155102	6.243089945780535e-08	1.6918765532878742e-08	0.0030121848257289	-5.372588343989992e-05	9.073257424351444e-06	2.8864705513977123e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
