global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
4479.202647693147	10.473919813030989	109.7029962498031	20063256.3591013	4509.543987073396	23.175276103772376	537.0934224860829	20335986.971349824	4382.075799942017	-0.1564488410949707	19202588.316437464	0.0244762398799593	4232.476790108531	3160.705146806543	0.682949	11.916624	0.0427708691134753	0.0237212542759405	0.0622844283	-0.0657776973	0.1067533102	-0.0108653709	0.0466665184	-0.0967784383	-0.0090783393	0.0592225524	0.0093302273	-0.0137890072	0.0519537507	-0.0028305669	-0.1030847636	-0.0234848026	0.0311270153	-0.0356195945	-0.0687392222	-0.0633295621	0.0089860126	-0.0268045776	0.040448926	-0.0960905416	0.0393969042	-0.0863407491	-0.0078398004	0.0230885227	-0.0028749072	0.1184194292	-0.0276646144	-0.0150017132	0.0563657686	-0.0213564885	0.0017946274	-0.0860674462	0.0547847007	-0.0366784485	-0.025714939	-0.0238951463	-0.0572821435	0.0371327253	-0.0662206192	-0.091796453	0.0915833504	-0.1032859495	-0.0231322623	-0.022055205	-0.0101173454	0.0295338043	0.0209524422	0.0030788395	-0.0742433985	-0.0250499555	-0.0020556483	-0.0176542455	-0.106596516	0.0512129922	0.0	-0.166407652377714	0.0040057575815382	1.604609380205081e-05	0.0276915067698621	-0.014338404660549	0.0085650610983379	0.0002055898482096	7.336027161826122e-05	-0.0836816479142186	-0.0024287251748092	0.0070026181976392	5.898705974751986e-06	-0.0031322860444579	6.062149899170024e-05	9.811215864305716e-06	3.6749661400007134e-09	0.0056442892573418	-0.0004241513584362	3.185800122054405e-05	1.7990437486327398e-07	-0.0007951682391182	7.065364774789997e-05	4.9919379400843314e-09	6.322925285023389e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4470.537839028022	-8.664808665124838	75.07890920322247	19985708.570181336	4498.413599114669	-11.130387958727624	123.8855361117889	20235724.90869979	4380.175431728363	-1.9003682136535645	19185936.812716752	3.61139934746484	4230.509957330498	3150.5677338156243	0.543812	9.488859	0.0531466318164235	0.040937678197069	0.010582338	-0.058205576	0.0954612975	0.001760399	-0.0471403046	-0.0875100732	-0.0374864223	0.0591650467	0.0065943035	0.0215431905	0.0223187753	-0.0186574072	-0.0786734527	0.0515961617	-0.0221513312	-0.039884793	-0.0295810785	-0.0859749206	-0.0342164592	0.0157105953	0.0175479898	-0.0919308984	0.068486964	0.022828012	0.0123397501	-0.0071361673	-0.0020641449	0.0698692046	-0.0943617744	-0.0199755553	0.0299858353	-0.004342626	-0.0637232102	-0.0713647924	0.0936904523	-0.0312190946	-0.0464390889	0.0185978229	-0.0162595578	0.0088422123	-0.0442675705	-0.0933174484	0.0372723964	-0.1036563787	0.0138970176	-0.0359711124	-0.0008501581	0.0306716957	0.033884736	-0.0436578899	0.0067993163	-0.0451750556	-0.0159988694	-0.0198390281	-0.1051357685	0.0570340182	0.0	-0.1665600371885176	-0.0001523848108036	2.3221130563656313e-08	0.0277422459882403	-0.0145100805365956	-0.0001716758760465	0.0002105424371784	2.9472606416367382e-08	-0.0453903203855503	0.0382913275286683	0.0020602811847029	0.0014662257639077	-0.0031390221108456	-6.736066387700267e-06	9.853459812377566e-06	4.537459037950532e-11	0.0056193831058528	-2.490615148900005e-05	3.1577466490343864e-05	6.203163819930193e-10	-0.0005361855849768	0.0002589826541414	6.707201514612404e-08	2.874949815369132e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4465.262909348613	-5.27492967940907	27.82488312271067	19938572.84960444	4484.006232813785	-14.40736630088395	207.57220372784647	20106311.895912867	4382.204412937164	2.028981208801269	19203715.51676596	4.116764745668661	4230.649964631338	3102.575456428103	0.665734	11.616243	0.0361149674768965	0.0218730371127516	-0.0917759809	-0.0783263345	0.0742424527	0.0467264275	-0.0627693003	-0.0951052767	-0.0217294236	0.0008693003	-0.0120252874	0.013805873	-0.0020062404	-0.0159009607	-0.1075406249	0.0098199863	-0.0008306682	-0.0357753068	0.0152038381	-0.118121582	-0.0448089788	0.0183336979	-0.0317725874	-0.091336901	0.0848999177	0.0472035264	-0.0312099632	0.0455445561	0.0413630027	-0.0228383162	-0.1026919768	-0.024107567	0.0278366792	-0.0008258842	-0.0354706344	0.022500448	0.0978109107	-0.0465852801	-0.0844145163	0.0272360139	-0.0145579589	0.0114996416	-0.0143625018	-0.0578837891	-0.0950475733	-0.0840381036	0.0234383336	-0.0513019907	0.0585363754	0.0533050105	0.029392372	-0.0591777035	0.0055452694	0.0017242578	-0.0160716346	-0.0220160659	-0.103510864	0.06265471	0.0	-0.1735439126545799	-0.0069838754660623	4.877451652546691e-05	0.0301174896194604	-0.0143154476147202	0.0001946329218753	0.0002049320404097	3.78819742777552e-08	-0.0307257785144514	0.0146645418710988	0.0009440734653191	0.0002150487882892	-0.0032543159469254	-0.0001152938360797	1.0590572282412962e-05	1.3292668637995753e-08	0.0055340557613057	-8.532734454709968e-05	3.0625773169240815e-05	7.280755727459461e-09	-0.0006210027487071	-8.481716373029999e-05	7.193951263252515e-09	3.8564441390177353e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4468.333004620038	3.070095271425089	9.42548497562669	19965999.84017674	4500.375050594932	16.3688177811473	267.938195552404	20253375.59601733	4383.850162506104	1.6457495689401185	19218142.2473048	2.708491643666586	4235.6296360000215	3123.0304822178355	0.556343	9.707512	0.0277602593219831	0.0212428490259439	-0.0958929497	-0.0246903447	0.0341342904	0.0655381985	-0.1087072404	-0.0246651792	-0.0318226949	0.0037599371	-0.0522396275	0.027581434	-0.0327188942	-0.0250999521	-0.0517264095	-0.0274496166	0.0044220175	-0.0510743106	0.0566199723	-0.0997430988	0.0406520992	0.0350617443	-0.0596739376	-0.038841839	0.0636236274	0.0312810523	-0.0793233568	0.0425474225	-0.0021557537	-0.0205054477	-0.0682830077	-0.0351911913	0.0253886859	-0.0114753645	0.0164315898	0.0594203695	0.0744850162	-0.0119558061	-0.0580702274	0.0315367856	0.0098279079	0.0304911078	-0.0145269188	-0.0265870199	-0.1164527912	-0.0488691575	0.0430429408	-0.09487044	0.0559660006	0.0312103896	-0.001349938	-0.0699195936	0.0101227535	0.0570876737	-0.05582764	-0.0241845089	-0.1017243396	0.068055325	0.0	-0.1736302469095534	-8.633425497348024e-05	7.453603581825897e-09	0.0301474626418724	-0.0144961205565579	-0.0001806729418376	0.0002101375111902	3.2642711912288796e-08	-0.0310598536144084	-0.000334075099957	0.0009647145065484	1.1160617241128001e-07	-0.0031966931273652	5.762281956019988e-05	1.0218846950543902e-05	3.3203893340673543e-09	0.0056930164696396	0.0001589607083338	3.2410436523587733e-05	2.5268506794015184e-08	-0.0002944027360969	0.0003266000126101	1.0666756823698279e-07	8.667297102134094e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4473.751564621585	5.418560001547121	29.360792490366336	20014453.06195408	4529.099195781507	28.724145186574788	825.0765166994275	20512739.52522869	4385.897979259491	2.0478167533865417	19236101.084472485	4.193553455450596	4237.314651927609	3147.568069814839	0.696694	12.156455	0.0828540058413297	0.0468857853638088	-0.1128042892	0.0522040746	-0.0530590596	0.0887412985	-0.1273806416	0.0998815313	-0.0230271679	-0.0371844858	-0.0619014724	-0.0025635894	-0.0100014139	-0.0423008201	0.0301621671	-0.0175316064	0.0419975437	-0.0770337336	0.0209157602	-0.021767727	-0.025868393	0.0039413394	-0.0162780158	0.0753724061	0.0019823194	0.0825791043	-0.1055991537	0.0424939701	0.0198134676	-0.0183326332	-0.0298226997	-0.0492315429	0.0081342497	-0.0101151523	0.088533152	0.0556974152	-0.0213756744	0.0146648276	0.032922417	-0.0070614028	0.087594501	0.0061205713	-0.0510012501	0.0156379137	-0.079031566	-0.0790933399	-0.0206824016	-0.0850377431	0.0343038485	-0.0168633559	-0.0325788247	-0.0368185064	-0.0748313325	0.0251271934	0.0178097157	-0.0263435108	-0.0997789847	0.0732168931	0.0	-0.1823610134787543	-0.0087307665692009	7.622628488587623e-05	0.0332555392369984	-0.0151162703492957	-0.0006201497927377	0.0002285016292729	3.8458576543273565e-07	0.0020093521230677	0.0330692057374761	4.037495954476673e-06	0.0010935723681075	-0.0031937377224123	2.955404952900004e-06	1.0199960639559306e-05	8.734418435625874e-12	0.0060322669218182	0.0003392504521785	3.638824421606202e-05	1.1509086930338417e-07	-0.0007608745538037	-0.0004664718177068	2.1759595671468605e-07	5.789300866259795e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4476.093627389419	2.34206276783425	5.485258008475427	20035414.16115617	4508.156862760845	-20.942333020661863	438.5813123483042	20323478.299257703	4384.799728870392	-1.098250389099121	19226468.66230186	1.2061539171563709	4234.789886766844	3114.129156660662	0.840225	14.660897	0.0367390142316203	0.0211752033494853	0.0548686927	0.1211328379	-0.042064226	-0.0396864935	-0.0098729029	0.1077643615	-0.0090149533	-0.0073065469	-0.0005792644	-0.012799049	-0.010089224	0.018496934	0.1701222173	0.0133098842	0.0125524874	-0.0347604096	-0.0641537884	-0.0095422077	-0.0302420154	-0.013512898	0.0215014249	0.1263441485	-0.0955614464	0.025003666	0.0033355964	-0.0053596978	-0.0388949469	0.0569728836	-0.023056338	-0.0433627519	0.0029266696	0.0027844191	0.004954306	-0.0354661168	-0.0510982921	0.0296169059	0.1326764206	-0.0432884586	0.0098195452	0.0527585244	-0.0783718932	-0.0161613395	-0.0343635135	-0.0655907828	-0.0312424957	-0.0368845982	0.0368485548	0.025162021	0.0233913499	-0.0288497116	-0.0850026134	0.0334846655	-0.0267893469	-0.0284922285	-0.0976778367	0.0781212842	0.0	-0.1880857934074242	-0.0057247799286699	3.277310523170179e-05	0.0353762656817002	-0.031239132404508	-0.0161228620552123	0.0009758833933863	0.0002599466808514	0.0141488693585358	0.012139517235468	0.0002001905041249	0.0001473678787102	-0.0031936722622712	6.546014110018344e-08	1.0199542518800444e-05	4.285030072855926e-15	0.0060697975380925	3.753061627430072e-05	3.684244215343378e-05	1.4085471579288055e-09	-0.0007783155776337	-1.7441023830000024e-05	3.0418931223862866e-10	6.057751383872801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4482.225818494418	6.132191104998128	37.60376774821816	20090348.287977956	4508.9611061497735	0.8042433889286258	0.6468074286354009	20330730.25677139	4388.192317485809	3.3925886154174805	19256231.81524148	11.509657513460295	4236.844902236876	3115.7565986956147	0.727638	12.696392	0.0751076994299922	0.0419975595941108	0.0639867993	0.0065426332	0.0837444684	-0.0676338303	0.0454689219	0.027478446	0.081080146	0.1024524136	0.0130641154	-0.0317094926	-0.0528120464	-0.02589087	0.0387434325	0.0613012374	0.0683063621	0.0093297633	-0.0626596037	-0.0280875428	-0.0636465551	-0.0323685372	-0.021887033	0.0384535306	0.0091097629	-0.0498812302	0.1140040759	0.0573675992	-0.0667924197	0.0958253447	0.0012616416	-0.0320927153	0.0117698503	-0.0057110358	-0.048901828	-0.0963996139	0.0447387884	-0.0218602828	0.0321269841	0.0155658959	-0.080157197	0.0538876106	-0.0445850992	-0.0510994993	0.0297994102	-0.0168661247	0.0097870519	-0.067185319	0.0156883905	0.0452933572	0.0202176575	-0.0097547157	-0.0635526323	0.0310857668	-0.0135141277	-0.0306298234	-0.0954241764	0.0827512714	0.0	-0.1834904421336745	0.0045953512737497	2.1117253329153127e-05	0.0336687423544113	-0.0169248939978956	0.0143142384066124	0.00028645203684	0.0002048974211613	-0.0271274329052744	-0.0412763022638102	0.0007358976160301	0.0017037331285734	-0.0034512879681908	-0.0002576157059196	1.191138863937858e-05	6.636585193645394e-08	0.0060723328852134	2.5353471208994227e-06	3.687322666884409e-05	6.427985023452992e-12	-0.0007400304809578	3.828509667590002e-05	1.4657486274830111e-09	5.476451127466328e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4477.605769677356	-4.620048817061615	21.344851072032437	20048953.428647947	4517.6105314555925	8.649425305819022	74.81255812094248	20408804.91391848	4389.883131504059	1.6908140182495115	19271073.90826388	2.85885204430906	4239.922241043947	3108.247852214992	0.7738279999999998	13.502352	0.0748328134990281	0.0344066464232704	-0.0972854271	-0.0681090788	0.0731039132	0.0723466601	0.0102424715	-0.0130089933	0.0568121354	0.0390327655	-0.023337071	-0.0548120934	-0.0354890423	-0.0521833177	-0.0819713759	0.0230869353	0.0203365672	0.0031214121	0.0512092767	-0.0143218995	0.1333681174	-0.0472496111	-0.0679993899	-0.0463097736	0.0882746568	0.0339253451	0.0284447829	0.026962505	0.035995596	-0.0292026341	0.0565645087	-0.0278092131	0.0079092577	-0.024170293	-0.0456334355	0.0315713835	0.0929973564	-0.0007693042	-0.0878532273	0.0257111525	0.0211003008	0.009251697	0.000672193	-0.0375453124	-0.0445297534	-0.067444702	0.0146667181	-0.0743016983	-0.0065350151	0.0259541793	0.0208740985	-0.0199487514	-0.0106333564	-0.0364845172	-0.0546056085	-0.0327554609	-0.0930215226	0.0870905918	0.0	-0.1648373329527572	0.0186531091809172	0.0003479384821152	0.0271713463349781	-0.0045869964573626	0.0123378975405329	2.1040536499857047e-05	0.0001522237157206	-0.0219606700170515	0.0051667628882229	0.0004822710275978	2.669543874311744e-05	-0.003599916703623	-0.0001486287354322	1.2959400273023886e-05	2.20905009961749e-08	0.0056110845758157	-0.0004612483093976	3.1484270116956857e-05	2.127500029222358e-07	-0.0005764066480006	0.0001636238329571	2.677275871160568e-08	3.322446238592876e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4482.477923613302	4.872153935945789	23.737883975552045	20092608.33568062	4525.507379632247	7.896848176654203	62.3602111251268	20480217.043105923	4388.5697956085205	-1.31333589553833	19259544.850927413	1.7248511745094677	4241.419540133913	3160.415421228897	0.661052	11.534551	0.0484955580015218	0.0231037432265481	-0.1126917771	0.0028565095	0.0149846306	0.1013955637	-0.0206503508	0.0042383033	-0.0028328562	-0.0190095535	-0.0286021252	-0.0008932205	-0.0745615183	-0.0614587948	-0.03996853	0.0131627386	0.0356348418	-0.0307591044	0.0547697882	0.0097862516	0.0056807911	0.0150829801	-0.0977464832	0.0144706502	0.0640510615	0.0522124311	-0.0459367589	0.0822012319	0.030836248	-0.0401852176	0.0147515475	-0.0355215022	0.0081814568	-0.013926517	0.0141400438	0.0566168611	0.0907557071	-0.0089744821	-0.0744198273	0.0600399041	0.0322835057	-0.0001895462	-0.0120318197	-0.0290737905	-0.0769907823	-0.0117519285	0.0451460224	-0.0890705597	0.0166808096	0.0319193949	0.02858702	-0.0051976641	-0.0051035392	-0.0272929469	-0.0759550222	-0.0348683112	-0.0904736267	0.0911240034	0.0	-0.1789862207650969	-0.0141488878123396	0.0002001910263261	0.032036067223772	0.0085850018976998	0.0131719983550624	7.370225758350916e-05	0.0001735015406657	-0.0230435384551412	-0.0010828684380897	0.0005310046645335	1.172604054210828e-06	-0.0035487273676381	5.1189335984900153e-05	1.2593465929823638e-05	2.620348118574994e-09	0.0059251450200925	0.0003140604442767	3.5107343509126954e-05	9.863396265934097e-08	-0.0006129929356595	-3.658628765889997e-05	1.3385564446597762e-09	3.757603391684519e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4467.747965998979	-14.729957614322302	216.9716513197316	19960771.88768802	4501.416907059519	-24.090472572727776	580.3508687773492	20262754.171161287	4382.3380246162415	-6.231770992279053	19204886.56199738	38.83496970021065	4234.348948926182	3137.3362292691168	0.500216	8.728158999999998	0.0926718855701339	0.048098402903476	-0.1147390747	-0.0150674095	0.0269890508	0.0565751549	-0.106625377	-0.0193783001	-0.071183345	0.0067090805	-0.0581338608	0.0314605325	-0.0259646429	-0.0344544308	-0.053345546	0.0681092332	0.0037291442	-0.063175179	0.0379463582	0.0077762424	-0.0599549433	0.0395090047	-0.0482644751	-0.0231323235	0.0655227591	0.0779825881	-0.0405351286	0.0664247472	0.05635992	-0.0167533357	-0.0212629179	-0.0452264429	-0.0094835006	-0.0105915204	0.0244101264	0.054103864	0.075024624	0.011206309	-0.0620086118	0.0330909586	0.0457069545	0.0149113111	-0.0105702643	-0.0305307191	-0.0832913118	0.0048133086	0.040623139	-0.0686325275	0.0510413592	-0.0058878486	-0.0251133131	-0.0268460878	0.022238725	-0.0085313437	-0.025128834	-0.0369675495	-0.087784467	0.0948373385	0.0	-0.1828485529023709	-0.0038623321372739	1.4917609538619497e-05	0.0334335932984911	-0.0069842378402853	-0.015569239737985	4.877957820967307e-05	0.0002424012260188	0.0029502570221637	0.0259937954773049	8.704016496826224e-06	0.0006756774033159	-0.0035699282737021	-2.1200906064000168e-05	1.2744387879377657e-05	4.4947841793455904e-10	0.0064279104053792	0.0005027653852866	4.1318032179582193e-05	2.5277303264248364e-07	-0.0001920288626588	0.0004209640730007	1.772107507573387e-07	3.687508409403228e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4471.043201668202	3.2952356692221656	10.858578115714051	19990227.31118344	4519.777532477128	18.3606254176093	337.11256572576065	20428388.94308504	4378.436413764954	-3.901610851287842	19170705.42938291	15.222567234887038	4231.156236557236	3160.407123557178	0.676857	11.810335	0.0428060045659065	0.0238403587324258	-0.08669214	0.0689924617	-0.0561219056	0.0457255547	-0.1152521092	0.0831604054	-0.1119537867	-0.0392347357	-0.0719689482	0.0474438999	0.0543329966	-0.0332108738	0.0300048894	-0.065864415	0.0260006147	-0.0369385165	0.0380021214	-0.0170019236	-0.0208446155	0.0496531615	0.0386035995	0.052367964	-0.0061743444	0.0621594144	-0.1559698592	0.0409215902	0.046241587	-0.083463305	-0.0640937284	-0.0492752867	-0.0189453895	-0.0217166486	0.0779489328	0.0581573384	-0.0027219489	0.0314502561	0.0405620808	-0.0037411176	0.0658916529	0.0208311541	-0.0410970966	0.0188450608	-0.0803239021	-0.0181898848	-0.019990348	-0.0593067777	0.0475250972	-0.0484186189	-0.0484765487	0.0032935687	-0.0525056518	0.0124461735	0.0186961684	-0.0390523562	-0.0849582422	0.098217554	0.0	-0.1833359268754151	-0.0004873739730442	2.375333896009022e-07	0.0336120620832675	-0.0277564356428285	-0.0207721978025432	0.0007704197195944	0.0004314842015479	0.0066168483226078	0.003666591300444	4.378268172439765e-05	1.3443891764492352e-05	-0.0037179426034754	-0.0001480143297732	1.3823097202737436e-05	2.1908241818239188e-08	0.006218414818166	-0.0002094955872132	3.866868285078648e-05	4.388840106180368e-08	-0.0001919419498478	8.69128110000169e-08	7.553836715924658e-15	3.684171211137537e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4473.507272985539	2.4640713173375843	6.071647456925779	20012267.321454518	4499.232236360249	-20.5452961168794	422.1091925302597	20243090.716703247	4379.001181602478	0.5647678375244141	19175651.3484759	0.3189627103020029	4228.480069474874	3114.7996858966376	0.744031	12.982439	0.062281797345899	0.031212885951245	0.0359163623	0.0984020248	-0.0335546412	-0.0484666922	0.0305566108	0.0518228332	-0.0985678823	-0.0411119293	0.0078108217	0.0100328418	0.0884520891	0.0310635287	0.118748031	-0.0249671224	-0.0011106599	-0.0525299032	-0.0525018954	-0.0274055961	-0.1099727033	-0.0015983531	0.1085884869	0.0705141789	-0.0859702419	-0.0023447626	-0.06095116	-0.0053851473	-0.0120423768	0.0331453664	-0.053945829	-0.0410961703	-0.0453377054	-0.015886256	0.0274805384	-0.0021642336	-0.0338821703	0.0585507687	0.1163590275	-0.0362335373	0.0066810515	0.0324866136	-0.0589714372	0.0159529427	-0.0071419057	-0.0121027624	-0.0241808734	-0.0123181164	0.0490544736	-0.0386873953	0.0097591821	0.0110850377	-0.00369306	0.0045098622	0.0195022942	-0.0411219176	-0.0819993652	0.1012527768	0.0	-0.1660120483611677	0.0173238785142474	0.0003001167667764	0.0275600002010706	-0.0279844702621261	-0.0002280346192975	0.0007831305758518	5.1999787598200374e-08	0.0280031640086519	0.0213863156860441	0.0007841771944954	0.0004573744986231	-0.0036779825837176	3.996001975779991e-05	1.3527555886129992e-05	1.5968031790437587e-09	0.0057929108594059	-0.00042550395876	3.35578162250228e-05	1.810536189205167e-07	-0.0001933493418561	-1.4073920083000158e-06	1.980752265026752e-12	3.7383967996187024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4484.038842234054	10.531569248514645	110.91395083625927	20106604.33866372	4494.755704377827	-4.476531982421875	20.03933858964592	20202828.84203701	4385.072995662689	6.071814060211182	19228865.177290156	36.8669259817782	4235.915998424943	3128.6553985663672	0.656065	11.447539	0.0383627712494661	0.0275157532321038	0.0987903549	0.1025600486	0.0318031001	-0.1045590078	0.0945556933	0.0323056729	-0.0559825059	0.0600061127	0.0033229197	-0.0010328925	0.0129559835	-0.0773893261	0.0459258289	-0.0462205553	0.104401849	0.0448887832	-0.0891637503	-0.0314834709	-0.096107807	-0.0075485237	0.0374879066	0.0828468631	0.0181504404	-0.1186618713	0.0220736717	0.0693163485	-0.0640709022	0.0393745095	-0.0295201519	-0.036566494	-0.0447431965	-0.025802266	-0.0354677366	-0.0652532028	0.0075909613	0.0206462419	0.1049075546	0.009542657	-0.0580488745	0.0525785826	-0.0475504897	-0.0114617108	0.034311084	0.0481368368	0.0034754625	-0.0959644551	-0.0112924132	-0.013958795	0.0392847084	0.019852816	0.0191832845	0.0302898079	-0.0720485408	-0.0431754257	-0.078912456	0.1039323455	0.0	-0.1657449586595163	0.0002670897016514	7.133690872823481e-08	0.0274713913210447	-0.0305428499435151	-0.002558379681389	0.000932865682672	6.545306594144083e-06	0.0019324766875712	-0.0260706873210807	3.7344661480061575e-06	0.0006796807373935	-0.0036819635524066	-3.98096868899989e-06	1.355685560125063e-05	1.58481117027975e-11	0.0059779097155825	0.0001849988561766	3.573540456765565e-05	3.4224576786650544e-08	-0.0001929968758148	3.5246604130001946e-07	1.2423231026970704e-13	3.724779407427333e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4472.105937607065	-11.932904626988602	142.394212836806	19999731.51718037	4504.651167217054	9.89546283922664	97.92018480251532	20291882.138309963	4382.772455692291	-2.300539970397949	19208694.39837504	5.292484155398597	4231.437472780492	3140.1779386418434	0.70551	12.310282	0.0516650791043049	0.031972179452472	0.0766748819	-0.0187050777	0.0857016193	-0.079469978	0.0365370109	-0.0045824137	-0.0104494715	0.0936590108	-0.0596101263	-0.015543625	0.0218767238	-0.060116784	-0.0135774231	0.0485821243	0.0135591566	0.0815555313	-0.0734116885	-0.0024360805	-0.0342802523	-0.0229225798	0.0385606611	0.0008759036	0.0477972539	-0.0468706769	0.125491937	0.0374728751	0.0070031187	0.0241606598	-0.0215582279	-0.0251314891	-0.0478909606	-0.0247071295	-0.0637242786	-0.0513142678	0.0639407544	0.0099131678	0.0204462436	0.0217746366	-0.1216579172	0.0526594227	0.0255460004	-0.0145156695	-0.0317329712	0.0317957303	0.0138455598	0.0081487359	0.0418420394	-0.0714145144	0.0031071075	0.017381252	0.0261155859	-0.0374430757	0.0265583621	-0.0452120788	-0.0757023343	0.106246848	0.0	-0.1566879214188929	0.0090570372406234	8.202992357803913e-05	0.0245511047185731	-0.0336024202401148	-0.0030595702965996	0.0011291226459932	9.36097039983516e-06	0.011453849553888	0.0095213728663168	0.0001311906696031	9.06565412594338e-05	-0.0041349927932992	-0.0004530292408926	1.7098165400636324e-05	2.052354931037257e-07	0.0058324513088949	-0.0001454584066876	3.401748827062983e-05	2.1158148076095376e-08	-0.0001909425493797	2.054326435099984e-06	4.220257101950609e-12	3.6459057163619175e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4482.995143926518	10.889206319452567	118.57481426760576	20097245.46046874	4527.843183818616	23.1920166015625	537.8696340471506	20501363.8972527	4391.348321437836	8.575865745544434	19283940.080194894	73.54547328560238	4244.671816887184	3156.585987430904	0.731512	12.763996	0.0926926823027463	0.0577991122486672	-0.0259385783	-0.0476483352	0.1294654932	0.0539487275	0.0685087813	0.0136523672	0.0268358653	0.10534144	-0.0426918764	-0.038383723	-0.0594155094	-0.1231482442	-0.0606258871	-0.0016541494	-0.010870348	0.0286861371	0.0975481332	-0.0223729761	0.0470974588	-0.0317511325	-0.0730954611	-0.0087866388	0.1580791362	-0.0233254611	0.0249037726	-0.0146415931	-0.0473875264	-0.0313472005	0.0239994638	-0.0507749599	-0.068823432	-0.0091648633	-0.0400766616	0.0259170863	0.1178249	0.0099602419	-0.1324772748	0.0364712771	-0.0489309515	-0.0265673531	-0.0097331042	0.0875108806	0.0537476507	-0.0003199601	0.055149691	0.0826438333	0.0124471059	-0.1105272462	0.0797134971	0.0054439047	0.0971673042	-0.0155133303	-0.0794095123	-0.0472310818	-0.0723740125	0.1081881546	0.0	-0.1430032236364411	0.0136846977824517	0.000187270953397	0.0204499219704139	-0.0340542040724898	-0.000451783832375	0.0011596888150107	2.0410863119544799e-07	0.0595330465517776	0.0480791969978896	0.0035441836317361	0.0023116091839618	-0.0044019475988778	-0.0002669548055785	1.9377142663266025e-05	7.126486822150775e-08	0.0056869120174178	-0.000145539291477	3.2340968293851e-05	2.118168536365612e-08	-0.0003879885261246	-0.0001970459767449	3.8827116951351684e-08	1.5053509640433946e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
